Gene = PDZK1IP1
Position 1423: 0.000406617584063017
Position 1128: 0.0004050732700286053
Position 5272: 0.0003573797296623057
Position 393: 0.0003429861327121596
Position 1848: 0.0002954557274044678
Position 1316: 0.0002863171431427674
Position 181: 0.0002858088046276296
Position 922: 0.00023302843931438766
Position 6231: 0.00022215708846703793
Position 474: 0.00021431443984553075
Position 5010: 0.00020418169190593305
Position 125: 0.00019104620033381166
Position 5637: 0.00017368719099780644
Position 2191: 0.00016758692693783568
Position 4801: 0.00016032323823764278
Position 2066: 0.00015776273273338456
Position 808: 0.00015621583197695035
Position 345: 0.0001519075408749758
Position 1160: 0.0001347600555651294
Position 1900: 0.00013405690481751734
Position 2454: 0.00012362956920285953
Position 1311: 0.0001214401208439692
Position 2879: 0.00011512865514649005
Position 5267: 0.00011066250855041797
Position 5172: 9.858073215699894e-05
Position 2458: 8.955882846052834e-05
Position 6017: 8.758988847871889e-05
Position 6184: 7.002250494214002e-05
Position 2202: 6.882205928878554e-05
Position 5421: 6.328107607896414e-05
Position 831: 5.827116431748624e-05
Position 858: 5.7639597235288014e-05
Position 6246: 5.118511420389279e-05
Position 32: 4.468434336141205e-05
Position 467: 4.1075105595231576e-05
Position 634: 4.0990920098149755e-05
Position 230: 3.398405301352068e-05
Position 5485: 2.4868835218756566e-05
Position 5133: 2.4518475326017104e-05
Position 373: 2.1949187114126327e-05
Position 5469: 2.0529302438191362e-05
Position 6133: 1.8776057995635923e-05
Position 5761: 1.668463300317808e-05
Position 2806: 1.2865235247461364e-05
Position 2741: 1.259757876805112e-05
Position 241: 1.0450500978515179e-05
Position 636: 9.658226918835044e-06
Position 508: 8.203027146345026e-06
Position 5158: 6.539039831075741e-06
Position 2754: 6.3453175748154925e-06
Position 279: 5.729414754960983e-06
Position 243: 4.713102259205394e-06
Position 3058: 4.683619355513492e-06
Position 584: 3.7556710726469053e-06
Position 6043: 3.7395297981180855e-06
Position 6138: 3.4607458629951065e-06
Position 582: 1.5510745896569195e-06
Position 1094: 8.573274930998059e-07
Position 544: 7.861847588211874e-07
Position 1283: 5.997802070794744e-07
Position 674: 2.693437267493183e-07
Position 575: 1.1896430274111148e-07
Position 5191: 1.1865980852025486e-07
Position 165: 1.175029264579829e-07
Position 941: 6.310082260681383e-08
Position 924: 1.5459780531894654e-08
Position 926: 1.1640909802107414e-08
Position 318: 2.010404107468456e-09
Position 355: 1.4968401849381348e-09
Position 362: 5.526840550733465e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6011: 0.9935619343891032
Position 4957: 0.9774120150734626
Position 2627: 0.8507249750976398
Position 949: 0.21856118371079683
Position 726: 0.16932491800506105
Position 2966: 0.13556139103848544
Position 3161: 0.1320497819333796
Position 2609: 0.07182255693740265
Position 3035: 0.07149682629786451
Position 262: 0.048125614468484484
Position 4031: 0.03866694083615051
Position 1377: 0.03145876307599778
Position 6306: 0.02803457239628325
Position 2514: 0.016545783336048316
Position 4842: 0.014993263589207668
Position 2656: 0.014804460070073328
Position 3501: 0.014659884779928292
Position 2583: 0.012772833823524675
Position 2942: 0.010351245252991007
Position 1257: 0.009937067242687064
Position 1046: 0.009220737962733141
Position 4590: 0.00868540487011764
Position 3465: 0.006473225058415663
Position 2411: 0.006383600983851725
Position 2989: 0.006383233848989228
Position 6184: 0.006192154926178502
Position 4102: 0.0056670547574983274
Position 2800: 0.005520385637060681
Position 3774: 0.004501885244794993
Position 4566: 0.004481613070923214
Position 279: 0.004306323880859242
Position 3517: 0.004153813387632314
Position 2803: 0.004008789634564265
Position 6231: 0.0036149492643200425
Position 812: 0.003120991816070975
Position 3018: 0.0031197440334654785
Position 2074: 0.0031183820366664523
Position 738: 0.0028724168219899583
Position 1306: 0.002648576574976077
Position 1332: 0.002523543574714585
Position 1609: 0.0017901158562225912
Position 4004: 0.0013034475097044263
Position 568: 0.0012523593729139285
Position 847: 0.0012310351231732627
Position 6017: 0.0012134086391754528
Position 4994: 0.00115451502363749
Position 2901: 0.0011454410692360805
Position 2644: 0.0010469218067550115
Position 2429: 0.0010087876100368153
Position 2039: 0.0008853439350172902
Position 6202: 0.0008528361677528015
Position 2141: 0.000843512517279744
Position 6236: 0.000828536483340407
Position 3939: 0.0008076660074049937
Position 2708: 0.000736680132459924
Position 977: 0.0007281002689021052
Position 1504: 0.0006990821104708347
Position 373: 0.0006414453770103696
Position 1411: 0.0005502863827318236
Position 1408: 0.0005202160572490528
Position 674: 0.0004856513046698768
Position 4886: 0.0004829275255289906
Position 6109: 0.0003847703908462305
Position 2849: 0.0003709852193939455
Position 5092: 0.00036119230863283075
Position 325: 0.0003550737289058337
Position 3914: 0.0003255988910995445
Position 3911: 0.0003160544100892719
Position 1222: 0.0003110555032665484
Position 914: 0.0003072144248756751
Position 6138: 0.0002968564520661029
Position 6411: 0.00027758284935942135
Position 4929: 0.0002674403462469303
Position 1483: 0.0002583981912436096
Position 3749: 0.0002563448450649795
Position 4961: 0.00023273092498530374
Position 6152: 0.00022898163970146916
Position 825: 0.00021795428943586405
Position 5203: 0.00021700734958560706
Position 399: 0.0002121754739299808
Position 5990: 0.00020318147533409978
Position 4635: 0.00020051277823553146
Position 1311: 0.0001916388948842838
Position 4677: 0.00019111433944277574
Position 5464: 0.00018603942363443272
Position 4570: 0.00016823983257889508
Position 1783: 0.00016725766185260603
Position 6268: 0.00016288443344518002
Position 1998: 0.00014258975462572442
Position 329: 0.00014189707322661202
Position 668: 0.00014090812942053492
Position 295: 0.00013456362380470438
Position 6455: 0.00012506864922485396
Position 4077: 0.00011764783799594932
Position 3980: 0.00010905924007461028
Position 1730: 0.00010664950885065615
Position 3041: 0.0001005166131679432
Position 331: 9.620724761400766e-05
Position 6311: 7.711185393274816e-05
Position 5681: 7.466296892926261e-05
Position 307: 7.25429863649628e-05
Position 1930: 6.331287133498183e-05
Position 575: 6.146956115870456e-05
Position 5941: 5.757517115046695e-05
Position 6435: 5.711168819096393e-05
Position 5168: 5.559528664954891e-05
Position 2083: 4.8361166916865156e-05
Position 1592: 4.5075814205539116e-05
Position 1450: 4.219283205200374e-05
Position 2856: 4.209378022229855e-05
Position 5729: 4.128631720856568e-05
Position 6054: 4.118391865516756e-05
Position 959: 3.7961592256449644e-05
Position 6117: 3.776349388490517e-05
Position 5578: 3.302174645063765e-05
Position 5562: 3.0121643683793995e-05
Position 5920: 3.008449151459938e-05
Position 5019: 2.821800405794287e-05
Position 4810: 2.6434533480959584e-05
Position 773: 2.4075520944440992e-05
Position 532: 2.3038038044762634e-05
Position 3037: 2.1614123680301013e-05
Position 5432: 2.1508023919480594e-05
Position 6441: 2.136765044133727e-05
Position 386: 2.0980721704030097e-05
Position 2926: 1.8860616750535373e-05
Position 743: 1.878245180370614e-05
Position 5905: 1.7779372930940795e-05
Position 2537: 1.757126327456954e-05
Position 345: 1.7186878589940148e-05
Position 5546: 1.663893279307008e-05
Position 407: 1.508599443292943e-05
Position 5224: 1.4781896995175432e-05
Position 479: 1.429650978603894e-05
Position 2806: 1.2839372012321862e-05
Position 6058: 1.252985677596263e-05
Position 5936: 1.0499351848147127e-05
Position 389: 1.0478006844977014e-05
Position 5480: 1.0434292940184377e-05
Position 417: 9.536181230072817e-06
Position 5328: 9.383999893333775e-06
Position 4602: 9.179250762933858e-06
Position 6333: 9.05744652662941e-06
Position 5496: 8.54902289255025e-06
Position 646: 8.459255684433542e-06
Position 5151: 8.309877628905297e-06
Position 2532: 8.010103690352738e-06
Position 6314: 7.564431698674954e-06
Position 314: 7.264693156607295e-06
Position 2728: 7.02591936664421e-06
Position 6257: 6.933166362606252e-06
Position 5116: 6.898857949461069e-06
Position 695: 6.833496988990413e-06
Position 570: 6.120313693207566e-06
Position 786: 5.806689488126304e-06
Position 5303: 5.338155970116988e-06
Position 4716: 4.929273204041379e-06
Position 3113: 4.77547879271788e-06
Position 3256: 4.710571722576597e-06
Position 5805: 4.384822396597778e-06
Position 3562: 4.195518752504123e-06
Position 1390: 3.237064763737665e-06
Position 5780: 3.1901532187764157e-06
Position 500: 2.7031852012599457e-06
Position 5632: 2.5270914304810533e-06
Position 4193: 2.490594619168573e-06
Position 6447: 1.993464913644047e-06
Position 3528: 1.8143508173135017e-06
Position 292: 1.8019585832926421e-06
Position 3479: 1.625309951256827e-06
Position 1143: 1.4721729666681426e-06
Position 1186: 1.4707368408294324e-06
Position 444: 1.2484805067938448e-06
Position 1126: 1.128280956765947e-06
Position 888: 9.828323763179747e-07
Position 751: 9.347729802016102e-07
Position 745: 8.971293867848591e-07
Position 1158: 6.125757415564538e-07
Position 3167: 5.760575233669062e-07
Position 432: 5.266087486397837e-07
Position 497: 5.258199384199085e-07
Position 831: 4.4151060914780495e-07
Position 982: 4.393013260235158e-07
Position 1133: 4.198182868461929e-07
Position 456: 3.69057505929756e-07
Position 2093: 2.933495589392573e-07
Position 754: 2.8891063751552897e-07
Position 136: 2.8431961065649337e-07
Position 286: 2.4973336922002194e-07
Position 582: 2.2899722801913495e-07
Position 863: 1.7227007051962267e-07
Position 1676: 1.7086170396637795e-07
Position 1624: 1.6494398013145732e-07
Position 1085: 1.4504321385537534e-07
Position 1082: 1.443337139387588e-07
Position 439: 1.3697423401919233e-07
Position 519: 9.886732375233137e-08
Position 99: 6.600592914201476e-08
Position 1337: 6.270952002629544e-08
Position 165: 5.8235037306127184e-08
Position 96: 4.145520675785734e-08
Position 103: 4.076839564352131e-08
Position 474: 3.371900077723645e-08
Position 5866: 2.446689239169499e-08
Position 411: 1.3043523455543219e-08
Position 425: 7.82239407969282e-09
Position 441: 6.297724395465793e-09
Position 178: 5.84128594722885e-09
Position 120: 3.672514759214444e-09
Position 237: 2.0943967873226408e-10
Position 185: 1.8584859565711148e-10
Position 227: 1.3161213149339022e-10
Position 108: 7.543032314456141e-11
Position 1388: 9.718353568079263e-12
Position 878: 2.8968895898583436e-12
Position 189: 7.576973607464168e-14
Position 221: 2.3983465279266457e-14
Position 198: 2.913572247062025e-15
Position 111: 1.6361863405416827e-15
Position 206: 9.880966905394787e-19
Position 193: 7.652708895958146e-19
Position 204: 3.315638544459233e-19
Position 201: 1.0833654018088975e-19
