Gene = APOD
Position 910: 5.314510410454949e-06
Position 2348: 4.517392414746745e-06
Position 521: 3.1667221950363003e-06
Position 2089: 2.346693964727689e-06
Position 578: 2.292516711715862e-06
Position 1014: 2.2768842200719424e-06
Position 767: 2.1217007553153125e-06
Position 780: 1.413156340212661e-06
Position 10829: 1.2725935083659393e-06
Position 1154: 1.1735189563144369e-06
Position 1382: 1.1323664216131894e-06
Position 939: 9.155705452487319e-07
Position 2718: 7.140309670903827e-07
Position 2662: 5.773701799971581e-07
Position 1162: 3.365566555132957e-07
Position 10350: 3.169339562275639e-07
Position 1053: 2.9996546580815744e-07
Position 1879: 1.696121153514173e-07
Position 10430: 1.6464360217278491e-07
Position 88: 7.927597825660853e-08
Position 133: 1.5458056208533728e-08
Position 340: 8.586947372448176e-09
Position 259: 5.3791431639388774e-09
Position 443: 2.33654834454515e-09
Position 765: 1.807173337943587e-09
Position 782: 8.067307526393178e-10
Position 787: 7.694414244221427e-10
Position 809: 1.9666939670167448e-10
Position 369: 7.878573050269262e-11
Position 193: 6.093116200333552e-11
Position 1036: 4.222181714851404e-11
Position 676: 2.55372870747954e-11
Position 463: 1.8523479379670757e-11
Position 385: 1.5563723957237832e-11
Position 1905: 2.3477832815309365e-12
Position 873: 3.956163460624883e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 10233: 0.9680759313855751
Position 4709: 0.888079331927216
Position 15069: 0.8659720654271167
Position 1002: 0.5168903818370101
Position 5004: 0.41328953497831994
Position 12839: 0.3547115448976614
Position 7834: 0.3411342556032894
Position 5007: 0.27813371571175005
Position 412: 0.23870725664953077
Position 5207: 0.23014595670690458
Position 6554: 0.13123158372105648
Position 975: 0.08962555215595074
Position 14543: 0.08114902232631518
Position 13267: 0.05956048967592739
Position 11581: 0.05606668750285187
Position 5735: 0.051925695059798806
Position 4715: 0.04404974955124906
Position 12065: 0.041648222245347914
Position 5405: 0.03433470843737759
Position 6429: 0.030413515818713405
Position 13589: 0.029222857310675535
Position 10144: 0.028320842430655878
Position 2630: 0.027922703792247643
Position 7985: 0.024231952724404177
Position 890: 0.023575471128353974
Position 7772: 0.023447519979290482
Position 7021: 0.02308847415494096
Position 2254: 0.022444367299460505
Position 9827: 0.021526592313062306
Position 6495: 0.020669877793019365
Position 5619: 0.017810642466279177
Position 919: 0.01735652878921915
Position 1047: 0.016447901095153327
Position 4667: 0.015723306204839926
Position 11652: 0.015539290108933538
Position 13085: 0.014369239206964856
Position 1465: 0.013491214772597654
Position 10644: 0.013303626993378228
Position 1010: 0.012835208554676842
Position 15207: 0.012174435693044444
Position 5759: 0.010834471331066759
Position 6722: 0.010684986830159116
Position 981: 0.010416114522962263
Position 4728: 0.009115798549598843
Position 854: 0.008725671924447028
Position 5145: 0.00863310692461438
Position 2290: 0.007817549008575623
Position 5700: 0.007554890120163759
Position 6195: 0.007538362244235292
Position 5807: 0.007278965321346698
Position 15490: 0.006540809481981884
Position 4670: 0.0064699021114091775
Position 964: 0.006262553212044179
Position 3212: 0.004422177228852752
Position 15379: 0.003800792825300546
Position 3435: 0.0035528764956119048
Position 6312: 0.003493106275478869
Position 5942: 0.003253740932863245
Position 4329: 0.0031728917313666822
Position 9521: 0.0030958686997042215
Position 2895: 0.0030456002723246558
Position 11517: 0.002868548953640656
Position 2992: 0.0028375464405698196
Position 5720: 0.0028179296134318997
Position 11057: 0.0027924220811432836
Position 8727: 0.0025163329301959476
Position 2483: 0.002459564217339095
Position 657: 0.0023990237501474243
Position 2038: 0.0022892140302061006
Position 9694: 0.0022408788645682004
Position 1051: 0.002237951441598792
Position 12949: 0.0022045954276932412
Position 15451: 0.0021416966005327934
Position 6446: 0.002129984063034436
Position 5025: 0.002104657433955993
Position 14011: 0.002037497087465842
Position 9802: 0.0019569685228786053
Position 4736: 0.0019282127774661968
Position 15019: 0.0018916997528366836
Position 10996: 0.0018881518286857106
Position 4690: 0.0018866184417409462
Position 13238: 0.0018622079797292735
Position 12637: 0.0018566145607657836
Position 873: 0.0017140401739142955
Position 6612: 0.0016963317637679468
Position 2013: 0.001632912597515519
Position 4975: 0.0015143867675851805
Position 14929: 0.0015099576045758331
Position 6206: 0.0014317626229992531
Position 2229: 0.001429650780035907
Position 11030: 0.001295557866608451
Position 3166: 0.0011353246556959765
Position 4845: 0.0011142132182764307
Position 10712: 0.0011031190843261878
Position 9348: 0.0010565249700705524
Position 1491: 0.0009801231840016985
Position 2555: 0.0009474664572291755
Position 1275: 0.0009270583394988726
Position 4482: 0.0009214549703947046
Position 12868: 0.0009013634955194762
Position 9973: 0.0008980106714554973
Position 521: 0.0008696347924891919
Position 11794: 0.0008554763614245882
Position 4798: 0.0008489598201103314
Position 11158: 0.0007893662069533115
Position 4149: 0.0007726740039479169
Position 14090: 0.0007272330816741986
Position 12490: 0.0007210033044784803
Position 12516: 0.0007040337190860734
Position 2868: 0.0006976956384966833
Position 578: 0.000646281060823974
Position 1049: 0.0006420813737114111
Position 10597: 0.0006089097780162248
Position 13717: 0.0006078601011040033
Position 2203: 0.0005828810740051912
Position 13673: 0.00054316632858194
Position 951: 0.0005354873205112766
Position 10948: 0.0005196023155876359
Position 11358: 0.0005077555524838931
Position 4036: 0.0004486907586282578
Position 3501: 0.00044650492894417356
Position 3385: 0.000444134592955392
Position 2200: 0.0004259491597971148
Position 1125: 0.00039731298615187623
Position 10682: 0.0003886505419583706
Position 2334: 0.000368271030932811
Position 5595: 0.0003569472552698313
Position 13199: 0.00035608800480883926
Position 5741: 0.00034088673812113083
Position 10479: 0.0003219281946188386
Position 10828: 0.00031882536996786674
Position 1014: 0.00031710572469472706
Position 3389: 0.0003059186394863309
Position 1495: 0.0003031518814397122
Position 6240: 0.00026662931949326957
Position 3197: 0.0002558921001061099
Position 10476: 0.00024784397698336826
Position 11439: 0.0002108569231112214
Position 594: 0.00020646454073637498
Position 11290: 0.00020235886101315306
Position 1060: 0.000184701438126241
Position 562: 0.0001817148308280785
Position 5220: 0.0001729501729510804
Position 3404: 0.00017270576713059033
Position 12895: 0.00017268101312692153
Position 493: 0.0001441201105691674
Position 2580: 0.0001430445225383868
Position 5432: 0.00011776062412487904
Position 13895: 0.00011493517097955417
Position 4570: 0.00010557242883436743
Position 15493: 0.00010511581821077702
Position 1974: 0.0001028735888508789
Position 4619: 0.00010206499977650818
Position 529: 0.0001017581131367028
Position 12115: 9.890711137067949e-05
Position 11603: 8.640898807985907e-05
Position 11361: 8.204839683270256e-05
Position 1547: 7.743905932625024e-05
Position 4914: 7.329311015364256e-05
Position 5172: 7.14808783441592e-05
Position 10762: 7.081831762611675e-05
Position 10657: 7.040721102800717e-05
Position 452: 6.943631923799872e-05
Position 11990: 6.780824538530673e-05
Position 2536: 6.51238334773619e-05
Position 458: 6.4273678357831e-05
Position 2558: 5.582433096146402e-05
Position 1057: 5.568869488838188e-05
Position 14081: 5.342307660264569e-05
Position 11387: 5.338981946423994e-05
Position 11219: 5.276011340776777e-05
Position 1073: 5.073564996018185e-05
Position 5072: 4.8523723564936275e-05
Position 2834: 4.691089465490978e-05
Position 2430: 4.6245712191189895e-05
Position 11173: 4.153342171587847e-05
Position 549: 4.0938796338105904e-05
Position 10424: 3.825640135665308e-05
Position 694: 3.563942362069533e-05
Position 439: 3.54249190197344e-05
Position 629: 3.361455731729595e-05
Position 11938: 3.227702698892824e-05
Position 1299: 3.133449548982086e-05
Position 1471: 2.7909980012949298e-05
Position 4866: 2.7733787806468902e-05
Position 775: 2.6661563675144417e-05
Position 5245: 2.6563317251719252e-05
Position 11541: 2.6543453630252665e-05
Position 669: 2.3541306836599935e-05
Position 12118: 1.773321054976181e-05
Position 540: 1.5201807816577901e-05
Position 5335: 1.386443562234456e-05
Position 809: 1.3816611278319012e-05
Position 10841: 9.46918997078324e-06
Position 10796: 9.001928843778375e-06
Position 10737: 8.912512884374086e-06
Position 497: 8.667640960520301e-06
Position 10609: 8.545223887707477e-06
Position 10572: 7.767386539668382e-06
Position 817: 7.336678180202417e-06
Position 507: 6.52421320837501e-06
Position 732: 5.203705430322724e-06
Position 437: 4.620414329827681e-06
Position 2319: 2.7844645502912613e-06
Position 2126: 2.5181882309169515e-06
Position 1078: 2.4416085024222804e-06
Position 2095: 2.2828810471077483e-06
Position 5151: 1.6412760601450299e-06
Position 927: 1.1332611610265247e-06
Position 904: 1.1167142748134917e-06
Position 673: 9.997339826710582e-07
Position 2412: 9.456183637900781e-07
Position 899: 9.400148127574282e-07
Position 1062: 9.035895050311372e-07
Position 2112: 8.880978429823669e-07
Position 2637: 8.200078054028603e-07
Position 1075: 8.019640914123248e-07
Position 2144: 7.353210361162551e-07
Position 1349: 6.946095160639682e-07
Position 5217: 6.108735308562918e-07
Position 244: 5.293355855266358e-07
Position 390: 5.11550988427605e-07
Position 2509: 4.855244160259396e-07
Position 534: 2.489709459883932e-07
Position 322: 2.157895979543495e-07
Position 379: 2.1344289046178956e-07
Position 509: 1.8673590594453635e-07
Position 1281: 1.727082327430382e-07
Position 219: 1.6676777606006785e-07
Position 1143: 1.3027363670479708e-07
Position 1373: 1.2924540592228362e-07
Position 1335: 8.476523522441213e-08
Position 385: 6.378703257643984e-08
Position 1781: 5.6672064873586246e-08
Position 1800: 5.19287505190351e-08
Position 271: 5.115695905052253e-08
Position 1823: 3.094130678923244e-08
Position 1210: 2.683476110506572e-08
Position 209: 2.5107989933987436e-08
Position 232: 2.4060065206637594e-08
Position 2356: 2.2460788296146317e-08
Position 1172: 2.2454730058428334e-08
Position 1089: 1.5169111498072688e-08
Position 1102: 1.4519640107752351e-08
Position 1628: 1.1682906362968702e-08
Position 221: 1.1195804897810751e-08
Position 327: 1.0404153422414981e-08
Position 945: 7.397626746204661e-09
Position 229: 4.122942081355167e-09
Position 347: 1.4050833029929195e-09
Position 340: 1.2253116137841337e-09
Position 1176: 3.286413909762113e-10
Position 259: 1.591107101109261e-10
Position 252: 3.9350453364313924e-11
Position 254: 3.7283245450400404e-11
Position 159: 6.727313481312886e-12
Position 152: 1.8951264289669435e-12
Position 267: 5.654884460685075e-13
