Gene = CHCHD4
Position 861: 0.00021803670855036344
Position 3460: 0.00014942222772031504
Position 1010: 0.000140966661823899
Position 5153: 0.00014083039152872024
Position 1719: 0.00013862302264096456
Position 5351: 0.00012521835771686277
Position 4579: 9.293121985228962e-05
Position 4235: 7.786358813884864e-05
Position 3268: 7.654535151901251e-05
Position 3216: 7.172669174640856e-05
Position 4642: 5.7424276572229824e-05
Position 3685: 4.8589385441050854e-05
Position 3628: 2.6848417864456034e-05
Position 4991: 2.026035569215785e-05
Position 3443: 1.8121961543122568e-05
Position 2308: 1.7336873426902938e-05
Position 8666: 1.713452162403792e-05
Position 17: 1.568945825322686e-05
Position 4746: 1.4034111298172132e-05
Position 8854: 1.322731692091875e-05
Position 424: 1.0398614886216224e-05
Position 541: 9.944750331771567e-06
Position 3192: 9.927141651355869e-06
Position 411: 9.362441709501547e-06
Position 1974: 8.715128137138343e-06
Position 806: 6.444878720258315e-06
Position 801: 5.567402551977938e-06
Position 544: 5.4262793704425454e-06
Position 355: 4.271666010188379e-06
Position 640: 3.5829620144507116e-06
Position 467: 2.0180802145071845e-06
Position 499: 1.6212936283103486e-06
Position 878: 1.5599156956248085e-06
Position 123: 1.4353443776142007e-06
Position 642: 1.1404242624472919e-06
Position 1320: 7.616920588185488e-07
Position 779: 3.949155943124295e-07
Position 184: 3.5001962348526133e-07
Position 766: 2.1308167102629818e-07
Position 713: 2.1212605017145111e-07
Position 647: 2.097524602804004e-07
Position 1465: 1.7635300022234063e-07
Position 1432: 1.6462100776874188e-07
Position 1260: 1.607151979403141e-07
Position 4339: 1.5761496905043564e-07
Position 4248: 1.468761819580328e-07
Position 517: 1.406803578484741e-07
Position 622: 9.520458721611563e-08
Position 655: 6.650375076052188e-08
Position 578: 5.300096720576703e-08
Position 515: 5.186759518207589e-08
Position 470: 3.757940688545164e-09
Position 367: 2.307762691589506e-09
Position 664: 1.4193490717771397e-09
Position 580: 1.3733894107820203e-09
Position 612: 9.376967001173657e-10
Position 681: 7.147975101313184e-10
Position 703: 3.9928078384996823e-10
Position 510: 1.0204476299725607e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8333: 0.9801650314657117
Position 11663: 0.5806881144604533
Position 2771: 0.4328600874378427
Position 2828: 0.38667198595940794
Position 9660: 0.20239040729983332
Position 11775: 0.17660374811910215
Position 3763: 0.16312768328823066
Position 9501: 0.07868492858564241
Position 7196: 0.0696588366623598
Position 10866: 0.06756231538301485
Position 7119: 0.05456676306470788
Position 12513: 0.05315071677719172
Position 2428: 0.0512129393306481
Position 11490: 0.05116558949522969
Position 12211: 0.04760580538955303
Position 9417: 0.04729677224114588
Position 6605: 0.044482408432852685
Position 5544: 0.04157989226765592
Position 8519: 0.041232191513443074
Position 5672: 0.03933187969719652
Position 6584: 0.03922521923724177
Position 10275: 0.037252614691433254
Position 9234: 0.036520223156669175
Position 6061: 0.033600124880041465
Position 2839: 0.0334124775538736
Position 3814: 0.02284119168382427
Position 10329: 0.020651624187721984
Position 6708: 0.01860583616215755
Position 4806: 0.017956040211674993
Position 9266: 0.01701656553713389
Position 9552: 0.015843474666509465
Position 12336: 0.015802316853095657
Position 10777: 0.015628647119961668
Position 10245: 0.014037124885963924
Position 11827: 0.013944610561265804
Position 5249: 0.013103461625328505
Position 6494: 0.012912882060980067
Position 744: 0.01160637415125689
Position 954: 0.010923641351380863
Position 11114: 0.009572808537263037
Position 4944: 0.009246511099320282
Position 8186: 0.00897112843840916
Position 2409: 0.007920628543718115
Position 907: 0.007843005865997725
Position 9399: 0.006606635206324426
Position 2912: 0.0065185443924968885
Position 3566: 0.006026443956247206
Position 5800: 0.0058167529774268605
Position 199: 0.00574066211847308
Position 9045: 0.005525088568303432
Position 887: 0.005221917582883269
Position 6428: 0.005071581659601921
Position 9799: 0.00503605722864866
Position 9133: 0.004812872926160587
Position 3336: 0.004540594522520803
Position 8366: 0.00453211105812312
Position 4824: 0.0044398267528363965
Position 9017: 0.00426113365530848
Position 607: 0.00418355024669829
Position 1617: 0.003811882177810607
Position 4727: 0.0035017848403777496
Position 11069: 0.003224120771548277
Position 10620: 0.0031263581636442987
Position 6646: 0.0030910576762080634
Position 9630: 0.0030732353483895213
Position 8591: 0.002973113484744184
Position 11141: 0.002821806191439451
Position 9878: 0.0027774231330050174
Position 3859: 0.002770437231839209
Position 8363: 0.002718502929625397
Position 2847: 0.002438996975163404
Position 7489: 0.0024367035302966123
Position 10824: 0.002284047844028923
Position 1843: 0.0020368443626660126
Position 4846: 0.0020329305113931913
Position 2782: 0.002014314686155815
Position 7518: 0.0019824110979966836
Position 11864: 0.001847660295302099
Position 1000: 0.00182015215232509
Position 1543: 0.0018155177622469982
Position 3820: 0.0017752231642500197
Position 2281: 0.0016974416644306007
Position 7054: 0.001686076754137023
Position 9451: 0.0016411007773935956
Position 4669: 0.0016286173504566567
Position 3582: 0.0015689926304132647
Position 11049: 0.0015601651415328185
Position 2387: 0.001546637025681068
Position 6568: 0.0015404329768860298
Position 4161: 0.0015314274168184872
Position 9074: 0.0012693835611917537
Position 9001: 0.0012180526009506496
Position 1094: 0.001205063653679829
Position 9533: 0.001192943295082002
Position 2334: 0.0011736067708034714
Position 4681: 0.0011108117362771226
Position 5767: 0.0010968313093862193
Position 2307: 0.0010677259601273605
Position 10287: 0.0010296051788655418
Position 11635: 0.0009726801334082405
Position 9627: 0.000955596748233006
Position 2705: 0.0009441132473109644
Position 1176: 0.0009390104102699797
Position 4828: 0.0009037564336585217
Position 9691: 0.0009007477424631625
Position 12551: 0.0008767142305143964
Position 8798: 0.0008323843264943785
Position 9293: 0.000784842190844052
Position 9077: 0.0007776254721934742
Position 8132: 0.0007736287301459955
Position 1696: 0.0007691363087049699
Position 4548: 0.0007506122253357669
Position 7224: 0.0007420066903466051
Position 8616: 0.00072261714871465
Position 6150: 0.0006920674819371834
Position 3838: 0.0006639316083507344
Position 2449: 0.0006371483910661449
Position 707: 0.0006040134685439052
Position 8114: 0.0005979387540742712
Position 8833: 0.000591104871925471
Position 2566: 0.0005475712440644626
Position 8977: 0.0004449687632468353
Position 5897: 0.0004240393031541822
Position 4801: 0.0004128399916699452
Position 1916: 0.00039887774654235084
Position 3608: 0.00036720455387526243
Position 4335: 0.000352800195087226
Position 3506: 0.00033622849176271464
Position 11041: 0.0003337011435426265
Position 5346: 0.0003304035620309705
Position 10135: 0.00029403893090527067
Position 924: 0.00028743742429186844
Position 2139: 0.00028081347086279644
Position 10513: 0.00026941791762331326
Position 11099: 0.0002655063438165631
Position 2430: 0.00023190139580757092
Position 8557: 0.0002246429238324028
Position 314: 0.00021040418808728942
Position 2250: 0.00020296648376801608
Position 4281: 0.00018677614299961734
Position 890: 0.00018141233906269832
Position 8574: 0.00015873464376552873
Position 447: 0.00015477734833105932
Position 622: 0.00014994452174720777
Position 3163: 0.00014948389849166467
Position 8721: 0.00013349636512371014
Position 9468: 0.0001262823023976017
Position 3548: 0.00011993074134957103
Position 2300: 0.00010038648631091179
Position 914: 9.956063025244933e-05
Position 1608: 9.187649726536803e-05
Position 799: 9.047095045511502e-05
Position 766: 9.041060241368276e-05
Position 2584: 8.638029527902974e-05
Position 6160: 8.50420183417983e-05
Position 7795: 7.819438986596298e-05
Position 4745: 7.727946648235377e-05
Position 1638: 7.34323161009426e-05
Position 3017: 7.281991380845902e-05
Position 1207: 6.882718372544719e-05
Position 2271: 6.792218288448329e-05
Position 8551: 6.779605658382678e-05
Position 1620: 6.430957221951828e-05
Position 8648: 5.6631636249769335e-05
Position 770: 5.5956011021339234e-05
Position 2462: 5.511786870598932e-05
Position 3611: 5.4604240897065555e-05
Position 1382: 5.359940105177142e-05
Position 1947: 5.3342415440744995e-05
Position 5599: 5.248958707841805e-05
Position 463: 5.127791508255724e-05
Position 8945: 5.1180219424878605e-05
Position 5200: 5.072745480193595e-05
Position 3511: 4.439485973402423e-05
Position 380: 4.276913078842394e-05
Position 3586: 4.263915637168211e-05
Position 719: 4.1124252408562883e-05
Position 661: 4.035251045564208e-05
Position 303: 3.807787753066846e-05
Position 5646: 3.591277717112651e-05
Position 1178: 3.514781278305807e-05
Position 8593: 3.242400342544946e-05
Position 638: 3.0447187848269212e-05
Position 3554: 2.945281429606773e-05
Position 1707: 2.8393790994513054e-05
Position 2032: 2.826428457402927e-05
Position 8766: 2.795019881458324e-05
Position 6170: 2.7595299538771715e-05
Position 1108: 2.616475017912004e-05
Position 1882: 2.609213747214232e-05
Position 338: 2.5299702921411744e-05
Position 9750: 2.4520369414245744e-05
Position 8524: 2.4087975323332183e-05
Position 1745: 2.1901959893213694e-05
Position 4995: 2.167408079181033e-05
Position 5040: 2.1247983343326246e-05
Position 4706: 2.0950551994723958e-05
Position 4955: 2.0372401617938346e-05
Position 1643: 1.9648426997124215e-05
Position 159: 1.9601335907088573e-05
Position 203: 1.8509204713937847e-05
Position 8867: 1.8108972163756916e-05
Position 1593: 1.7966848683320415e-05
Position 892: 1.7471463482072596e-05
Position 3215: 1.737949097516221e-05
Position 959: 1.7310695721699064e-05
Position 3432: 1.5429524386922774e-05
Position 3343: 1.463250524900684e-05
Position 9670: 1.3814247041260856e-05
Position 1251: 1.3220515540952444e-05
Position 2634: 1.2794031879958275e-05
Position 4999: 1.251679651823178e-05
Position 9275: 1.2481854491358738e-05
Position 6302: 1.215458294296921e-05
Position 9688: 1.1577848752689155e-05
Position 4219: 1.1113401446269648e-05
Position 689: 9.966204503657307e-06
Position 4694: 8.903425281435567e-06
Position 478: 8.676085849199438e-06
Position 228: 8.619348684663677e-06
Position 1002: 7.803930322461567e-06
Position 241: 7.533870201159455e-06
Position 417: 6.8667926325654364e-06
Position 8956: 6.5203320588942534e-06
Position 3141: 6.3093472621133495e-06
Position 4267: 6.1254331484240995e-06
Position 3055: 5.521243086984889e-06
Position 2660: 5.317189750928864e-06
Position 9300: 5.032125602437452e-06
Position 4075: 4.943998829482146e-06
Position 9806: 4.710229902815914e-06
Position 5094: 4.664259288315694e-06
Position 2544: 4.288595106216219e-06
Position 1159: 4.156689865504823e-06
Position 4086: 3.829202472203931e-06
Position 9723: 3.685325459004763e-06
Position 3109: 2.9625011414387654e-06
Position 7963: 2.00084430766901e-06
Position 4483: 1.1681673936434874e-06
Position 499: 4.288001072250888e-07
Position 1648: 4.1509604851773387e-07
Position 1518: 3.6524389721391146e-07
Position 1673: 3.4229182155435116e-07
Position 9707: 3.403501736086328e-07
Position 1024: 2.584682850288762e-07
Position 816: 2.3840246287838526e-07
Position 449: 1.0401157655584551e-07
Position 467: 9.641760095520996e-08
Position 424: 9.448964219851707e-08
Position 655: 8.826519315090198e-08
Position 2496: 5.6713441517050005e-08
Position 1181: 5.327585997723664e-08
Position 390: 5.218655867503282e-08
Position 3773: 4.864966343665087e-08
Position 166: 4.49517648920273e-08
Position 819: 1.741079634839275e-08
Position 839: 1.6605955743221498e-08
Position 806: 1.378983756538343e-08
Position 4402: 9.35068543242122e-09
Position 831: 9.19555560704376e-09
Position 253: 8.68168524858712e-09
Position 207: 7.620722107985411e-09
Position 1074: 6.537281444747935e-09
Position 179: 6.33376346447279e-09
Position 2594: 2.3520349459287603e-09
Position 3744: 1.9827316818407476e-09
Position 1122: 1.848301091035928e-09
Position 103: 1.7122751690530335e-09
Position 429: 1.6221195713182127e-09
Position 664: 1.56567448899867e-09
Position 801: 1.2439159357850033e-09
Position 90: 9.297344622450869e-10
Position 108: 4.246850170684795e-10
Position 87: 4.180166079185624e-10
Position 134: 3.6164836080079337e-10
Position 110: 1.2064800985594256e-10
Position 105: 9.336831206878878e-11
Position 114: 4.562358445323541e-11
Position 128: 4.1528371295236206e-11
Position 506: 2.3991702961441538e-11
Position 211: 1.5865453052528316e-11
