Gene = SBDS
Position 672: 1.5524243772062792e-07
Position 232: 1.32355559437107e-07
Position 186: 1.2193102101892346e-07
Position 746: 6.072950217255491e-08
Position 4365: 1.8365595235585916e-08
Position 547: 1.163942512869051e-09
Position 411: 5.817401571970911e-10
Position 248: 1.4021356500757644e-10
Position 373: 1.7164521620513292e-11
Position 354: 1.6005964844311372e-11
Position 456: 2.374260600639219e-13
Position 583: 3.1573937399960233e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4299: 0.90797948507696
Position 2183: 0.445480764213775
Position 2274: 0.41688565200035343
Position 210: 0.3109811682693351
Position 1259: 0.24650367213847774
Position 1318: 0.23935459315201862
Position 4587: 0.21941045382007646
Position 7101: 0.21059463131148867
Position 6847: 0.19535704586740069
Position 7920: 0.1420963112144233
Position 720: 0.13747818211403803
Position 5796: 0.10956177844734756
Position 3288: 0.06391427789693188
Position 6062: 0.0533622129178469
Position 4378: 0.046028276784759826
Position 7355: 0.02682876608097652
Position 855: 0.023133040549614414
Position 598: 0.022742628246327137
Position 1235: 0.018507867660850497
Position 5033: 0.015957193375659526
Position 2300: 0.015242165172322563
Position 2601: 0.013716614562506677
Position 178: 0.012962001264108753
Position 6982: 0.012691670922647672
Position 1287: 0.012290619009480854
Position 1139: 0.011726508567620485
Position 665: 0.01072815373116775
Position 7698: 0.010670409115146226
Position 4611: 0.01065283756758319
Position 4750: 0.010299907127007311
Position 2243: 0.009317493834163642
Position 7507: 0.009236523065106963
Position 1749: 0.009089668762459058
Position 6273: 0.008629314562393355
Position 6342: 0.008092357884692893
Position 5965: 0.007040098215591311
Position 803: 0.006768619250267371
Position 7030: 0.006389854208012939
Position 1323: 0.006252673587786924
Position 2196: 0.006041145437585691
Position 1701: 0.005502481536895821
Position 2100: 0.005491519692427483
Position 3564: 0.005209841764086411
Position 3974: 0.004817549859206882
Position 5874: 0.004211934467104127
Position 4753: 0.004121232035365969
Position 7672: 0.0038844651055541047
Position 6898: 0.003472251257161933
Position 2121: 0.0033888752118759998
Position 558: 0.003311462970563627
Position 2202: 0.0032239481841968734
Position 6878: 0.003178198146777705
Position 1987: 0.0030788765860953046
Position 3173: 0.003051679970943992
Position 5317: 0.002888195949133809
Position 2811: 0.0025261923358499278
Position 7440: 0.002141235361880924
Position 641: 0.0019636752040207463
Position 5264: 0.0019178572011851144
Position 5147: 0.001877677368058713
Position 7731: 0.0017150766680466834
Position 3158: 0.0016385219157811128
Position 6402: 0.0016153609457117508
Position 1215: 0.0016022287398989531
Position 5118: 0.0015167820751736726
Position 385: 0.001506380097182408
Position 4320: 0.001244490623445163
Position 6434: 0.001194866348394347
Position 3647: 0.0010611891530252478
Position 4933: 0.00104269616016183
Position 4685: 0.0009823852405866514
Position 6084: 0.0009744839491587457
Position 4559: 0.0009419757519350591
Position 1297: 0.0008941711678868422
Position 743: 0.0008880702040047295
Position 5655: 0.0008685454960919494
Position 1920: 0.0008460373935982723
Position 1267: 0.0008368839445723304
Position 2251: 0.0007999352513166676
Position 6058: 0.0007895705094888854
Position 2037: 0.0007159993193827179
Position 6248: 0.0006711594147840962
Position 1780: 0.0006598787566711571
Position 4593: 0.0006552144317020088
Position 5080: 0.0006465028195051121
Position 975: 0.0006174690765550718
Position 740: 0.0006027812877288521
Position 5912: 0.0005977665863472457
Position 1963: 0.0005940493157624792
Position 6222: 0.0005758316330043931
Position 7856: 0.0005597749386040033
Position 6498: 0.0005470440323235095
Position 4198: 0.0005273329702240409
Position 6600: 0.0004781443750885219
Position 2597: 0.00047557837742155456
Position 7834: 0.0004387584619004499
Position 1650: 0.00042961587637672634
Position 4532: 0.00041961498756500743
Position 1891: 0.00041437525240885535
Position 4267: 0.00041213073133465573
Position 5927: 0.0003970195049537907
Position 4264: 0.0003465235855469435
Position 5876: 0.0003145823860418712
Position 2327: 0.00031327362516333384
Position 1090: 0.00029004651287379006
Position 1894: 0.0002758113504610145
Position 5816: 0.00026841126229250144
Position 4962: 0.0002458240014740213
Position 1363: 0.00024061891284460164
Position 4317: 0.00024024202232859123
Position 2621: 0.00023699974137962238
Position 4637: 0.00023532309289523812
Position 4970: 0.0002257097174959117
Position 4697: 0.00022104734954780673
Position 3619: 0.00021885657575314033
Position 3189: 0.00021134854672771164
Position 6219: 0.0002109068825695267
Position 2142: 0.00019736343568925736
Position 2064: 0.00019443189491223656
Position 869: 0.00019159390697941726
Position 1060: 0.0001806053430734127
Position 6802: 0.00017743749473934554
Position 1686: 0.00017559902945591652
Position 3408: 0.00017122129529365787
Position 126: 0.00015933534994454101
Position 5334: 0.00015760198916561958
Position 5742: 0.00015678209250017972
Position 2839: 0.00015510302569982852
Position 4518: 0.0001417231695301527
Position 246: 0.00013430658102145328
Position 2760: 0.00013247808654813612
Position 1222: 0.00013005260185250582
Position 4820: 0.00012414859674637343
Position 5450: 0.00012016746284541329
Position 6999: 0.00011728868263187208
Position 2498: 0.00011118639353022321
Position 672: 0.00010301464706967998
Position 1811: 0.00010069229733478213
Position 6088: 9.54551960004664e-05
Position 402: 9.100940034842471e-05
Position 1973: 8.443089363102517e-05
Position 1279: 8.353717891977718e-05
Position 1729: 7.589571810791747e-05
Position 4775: 7.079745740746543e-05
Position 5863: 6.644449896451141e-05
Position 5227: 6.637635370375669e-05
Position 675: 6.095537332439683e-05
Position 1335: 6.008142715534026e-05
Position 1828: 5.553752934361645e-05
Position 5535: 5.180016867062296e-05
Position 79: 4.2280978904012756e-05
Position 288: 4.0882211830010766e-05
Position 3484: 4.0783814097295435e-05
Position 6470: 3.895395406755499e-05
Position 2786: 3.73706901118494e-05
Position 1018: 2.9470166526462674e-05
Position 1349: 2.932230481972427e-05
Position 3816: 2.915708300849141e-05
Position 681: 2.7584981376310144e-05
Position 6301: 2.6348805705960597e-05
Position 2757: 2.3371472086848732e-05
Position 2853: 2.2258914123862464e-05
Position 3830: 2.0365592080444378e-05
Position 4755: 1.9942122464641187e-05
Position 983: 1.7560527339461277e-05
Position 2470: 1.5656776400941162e-05
Position 564: 1.45599727142753e-05
Position 1463: 1.4075153406842801e-05
Position 1339: 1.1946827600300304e-05
Position 1024: 9.607685441600468e-06
Position 423: 9.387765310601453e-06
Position 1835: 7.613576191603569e-06
Position 4141: 7.300465685970484e-06
Position 691: 7.0561882544203725e-06
Position 4106: 6.890978078206245e-06
Position 698: 6.89067602315047e-06
Position 109: 6.883722873759869e-06
Position 453: 6.551493234307383e-06
Position 807: 5.855426820107843e-06
Position 879: 5.819444554360005e-06
Position 684: 5.12505854497757e-06
Position 884: 4.627141852999109e-06
Position 4709: 4.4136064859109315e-06
Position 621: 4.315481178599053e-06
Position 1031: 3.068986005781507e-06
Position 939: 3.0349852226215144e-06
Position 390: 2.5872918089680766e-06
Position 258: 2.57423316701277e-06
Position 986: 1.9864666406736746e-06
Position 835: 1.951020732996656e-06
Position 943: 1.3244710939983412e-06
Position 447: 1.1104331049896216e-06
Position 1483: 8.972122834084601e-07
Position 145: 7.540274732615479e-07
Position 1445: 4.0163746441553663e-07
Position 4835: 3.7438027408548557e-07
Position 365: 3.2060606679882447e-07
Position 3083: 2.8304093445940126e-07
Position 1147: 2.650136958020087e-07
Position 1478: 2.3875872342801165e-07
Position 3026: 2.1483776121252063e-07
Position 3005: 2.0571467056919066e-07
Position 1533: 1.3936063393598418e-07
Position 468: 1.129244673516909e-07
Position 1513: 1.1003513430339333e-07
Position 481: 6.951128791041654e-08
Position 3440: 6.86278093741783e-08
Position 1602: 4.059243227441873e-08
Position 305: 3.201212362702821e-08
Position 818: 2.2497930385158416e-08
Position 1075: 2.2101302144000942e-08
Position 319: 1.6665088077079375e-08
Position 486: 1.0603625935080647e-08
Position 351: 1.0186263699100357e-08
Position 569: 4.2279840137091407e-10
Position 1111: 8.097864832831678e-11
Position 316: 2.439466190240439e-19
