Gene = PAIP1
Position 28217: 6.342128275945562e-05
Position 967: 5.6314859102382864e-05
Position 1144: 5.361671434258465e-05
Position 2869: 4.179851864135173e-05
Position 27512: 3.913969347315902e-05
Position 28529: 3.379685872039404e-05
Position 632: 3.3407447289126446e-05
Position 28290: 2.9570369571910316e-05
Position 48: 2.711027450753197e-05
Position 920: 1.7838258508044314e-05
Position 1202: 1.721570459740805e-05
Position 1172: 1.4932729731964271e-05
Position 27687: 1.2339480491507959e-05
Position 732: 9.407166258846564e-06
Position 321: 8.99559474530211e-06
Position 588: 7.152039352886612e-06
Position 28039: 7.098606471160447e-06
Position 27697: 5.896923253525732e-06
Position 27346: 5.687090904820465e-06
Position 724: 5.448147262327525e-06
Position 3268: 5.301047925860386e-06
Position 931: 5.290136354970578e-06
Position 1169: 4.166187966253833e-06
Position 903: 3.926547322635732e-06
Position 927: 3.463083408014812e-06
Position 1181: 3.2201912116937463e-06
Position 673: 2.872528261004896e-06
Position 739: 2.52966953131207e-06
Position 1299: 2.4721844380571395e-06
Position 1198: 2.2861402971267042e-06
Position 581: 1.4492578211323724e-06
Position 1349: 9.198939980088457e-07
Position 27867: 7.426841997954161e-07
Position 24984: 6.057608334163317e-07
Position 62: 3.659096854165953e-07
Position 1537: 3.554419093869776e-07
Position 1031: 2.2913921888389462e-07
Position 1368: 1.157132107089277e-07
Position 1302: 7.288565855040258e-08
Position 1025: 6.101899148029028e-08
Position 1110: 5.6605413218371776e-08
Position 523: 8.002927949734811e-10
Position 1340: 7.992549119923734e-10
Position 175: 5.2137235450470044e-11
Position 561: 6.948594001105228e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 27199: 0.9950626819085152
Position 29609: 0.9486127922227309
Position 1079: 0.9463577649603603
Position 13962: 0.8805938411371443
Position 22108: 0.8780483604330188
Position 9165: 0.8091463726612808
Position 20134: 0.7870958504539985
Position 21438: 0.7856669674101625
Position 24552: 0.7332385884666083
Position 30442: 0.5294070130524003
Position 27825: 0.31731358764552403
Position 28869: 0.3066245513043388
Position 397: 0.28295484269592486
Position 28731: 0.26562849651386955
Position 26377: 0.2506630720440014
Position 18043: 0.23945851532691642
Position 26658: 0.22642226546947686
Position 26374: 0.2113729020950489
Position 25989: 0.20436527943154265
Position 12436: 0.18915896421343864
Position 9241: 0.17791119334654484
Position 364: 0.17024012854723417
Position 23191: 0.16547420150532477
Position 21445: 0.13308076815168923
Position 30225: 0.13261370172098816
Position 2554: 0.1260158298249987
Position 28457: 0.1166184999367174
Position 2519: 0.1127903199586375
Position 380: 0.11145209416791518
Position 13890: 0.10236389101277216
Position 3005: 0.09570066903057474
Position 3732: 0.08734665666755821
Position 28356: 0.08511146512751976
Position 3775: 0.0816174974503918
Position 23286: 0.07465922238438268
Position 8713: 0.07119323551614874
Position 13597: 0.0668974894634841
Position 23332: 0.058028910375264316
Position 1321: 0.054906005715634344
Position 6245: 0.053380847455865035
Position 16893: 0.050207946906052535
Position 2581: 0.049747852365976813
Position 30758: 0.04560454785673455
Position 2981: 0.04418938943722582
Position 25885: 0.044151989971304574
Position 21681: 0.04275806550444357
Position 12428: 0.0414214238305977
Position 24660: 0.035316573862453605
Position 16798: 0.03304032154805987
Position 3798: 0.03297956123471513
Position 29991: 0.032571926447526295
Position 29552: 0.030740281862404132
Position 8793: 0.030703343639494687
Position 775: 0.030660233826181636
Position 26438: 0.02934627720036998
Position 30619: 0.029277776431438453
Position 29344: 0.028843595917703073
Position 24909: 0.02431940277269427
Position 21730: 0.02334932291816975
Position 1229: 0.02315107327884168
Position 20069: 0.022710090437568654
Position 26952: 0.022657757068039453
Position 17920: 0.02029172446609377
Position 23651: 0.02021184785438664
Position 16896: 0.019437177261455725
Position 30181: 0.018100945618840326
Position 27841: 0.017754899293653724
Position 497: 0.01746490898403329
Position 28390: 0.016452370283403066
Position 838: 0.016199375705629206
Position 772: 0.016004336504868922
Position 612: 0.01587278337479527
Position 30090: 0.015133354155648612
Position 26636: 0.014680752506622699
Position 5028: 0.014452024330570518
Position 21384: 0.014390086062152512
Position 5458: 0.014389281038305883
Position 26022: 0.013766610037199221
Position 18003: 0.013686229634750803
Position 335: 0.013278485871165807
Position 21763: 0.011338162200943658
Position 26599: 0.008700289356676279
Position 415: 0.008509191551136991
Position 29045: 0.008490533036717911
Position 923: 0.008481702910269558
Position 30243: 0.008154285141203504
Position 11379: 0.00783276842246088
Position 24926: 0.007813076782187256
Position 21247: 0.007571002945405243
Position 13485: 0.007465024821603479
Position 30389: 0.007447077600736382
Position 3473: 0.007275850489433056
Position 5643: 0.006481898074689219
Position 4552: 0.006449264070629071
Position 3928: 0.006366556962609215
Position 25791: 0.006060754617822265
Position 29254: 0.005800147295656369
Position 4532: 0.005585493159661285
Position 28572: 0.00552635257943974
Position 21715: 0.005445540793241348
Position 21701: 0.005434257811247274
Position 22054: 0.00530072232317899
Position 20037: 0.0053003078731490025
Position 23374: 0.0052795519362368835
Position 26669: 0.005243544540451147
Position 22133: 0.0050850156612513115
Position 9121: 0.004986579669333808
Position 29909: 0.004957790189147355
Position 24584: 0.0048296837612679545
Position 29191: 0.0047577648705100905
Position 21605: 0.004591668124483334
Position 29923: 0.004523767075732253
Position 5279: 0.004344371617501729
Position 30117: 0.004318106506727246
Position 1488: 0.004271876845862641
Position 23810: 0.004234348540109523
Position 437: 0.004210383992590823
Position 26212: 0.004122238143934566
Position 349: 0.00399334719106935
Position 17884: 0.003841078409709819
Position 27955: 0.003812051846399397
Position 27914: 0.0036475715971857974
Position 21632: 0.003622778665366982
Position 27168: 0.0036057130632240197
Position 9310: 0.0035176629258509167
Position 30129: 0.003478607083030471
Position 30469: 0.0034471384842496905
Position 21975: 0.0034385187965636577
Position 27871: 0.0030832229215571657
Position 1394: 0.002836257762799389
Position 6458: 0.002786820533246245
Position 1822: 0.002781170017808262
Position 3959: 0.002764973723068529
Position 30335: 0.0027267070653660217
Position 17896: 0.0025529692038183506
Position 1959: 0.002503900489878713
Position 2932: 0.0023469264625331806
Position 3852: 0.002319999359257335
Position 3039: 0.002317765210690858
Position 14036: 0.0022067836065104126
Position 420: 0.002163292105690783
Position 19940: 0.0021580322162562593
Position 5395: 0.002106624000582119
Position 6492: 0.0019820066459467025
Position 1014: 0.0019181757353236672
Position 991: 0.0019045708418312525
Position 30293: 0.0018711519883459358
Position 2201: 0.0018535012445895164
Position 28483: 0.0018510723669089724
Position 785: 0.0018117249558471512
Position 6328: 0.00165877880106007
Position 23042: 0.0016449978861544365
Position 523: 0.0016136235690498665
Position 28900: 0.0015666373288435935
Position 28492: 0.0014273715384070366
Position 28146: 0.0014226663094516119
Position 26813: 0.0013877470926218834
Position 3896: 0.0013825341548473786
Position 25604: 0.0013660940747805576
Position 3822: 0.0013528167498789876
Position 21635: 0.0013179382713326628
Position 28499: 0.0012932810341393308
Position 29066: 0.001227810414325635
Position 28624: 0.0011628981085743922
Position 27250: 0.0011429187069578232
Position 23357: 0.0011052458746605746
Position 26601: 0.0010868634105774652
Position 4678: 0.0010235595911081742
Position 24959: 0.0010132344916251802
Position 25429: 0.0009819393534943714
Position 28465: 0.0009739130082903385
Position 30031: 0.0009500393577379627
Position 568: 0.0009436395438788087
Position 30498: 0.0009404019753521875
Position 29759: 0.0009137856805643257
Position 469: 0.0009068354885683169
Position 22318: 0.0009050086840207763
Position 30725: 0.0008654485164231096
Position 28424: 0.0008312375361913805
Position 22110: 0.0007668650815183461
Position 508: 0.0007641520287663072
Position 27724: 0.0007429532695668702
Position 28418: 0.0006397133404507178
Position 28179: 0.0006022807785892557
Position 22311: 0.000591855514867826
Position 30077: 0.0005914950279967547
Position 29280: 0.0005905924164528158
Position 2094: 0.0005736633949408889
Position 29568: 0.0005689289306314348
Position 30789: 0.0004978653970618412
Position 670: 0.0004913297107563101
Position 25721: 0.0004485999236772996
Position 26084: 0.00042685805502925845
Position 22286: 0.00041321636208531566
Position 23341: 0.0004084624350944435
Position 752: 0.0004051271831039994
Position 1323: 0.0003913638350089699
Position 22631: 0.00038653991623969336
Position 22614: 0.00037260368685432444
Position 28926: 0.0003696750796353028
Position 27849: 0.0003553467953182338
Position 27744: 0.00034718675602565883
Position 30575: 0.000339197979903593
Position 2001: 0.0003380857662145369
Position 28293: 0.00032902717252762166
Position 789: 0.00032482103261116663
Position 462: 0.00029489930417331603
Position 24065: 0.0002900195850250138
Position 28201: 0.0002774660134551336
Position 30671: 0.00026471593552379125
Position 445: 0.00025643340050817483
Position 29153: 0.000256218600185179
Position 27393: 0.0002458719670140633
Position 1081: 0.00024222597050751747
Position 1513: 0.0002386174645155635
Position 25830: 0.00023852854471358677
Position 23490: 0.00023604225582373812
Position 28371: 0.0002258939895557781
Position 2910: 0.00021466545277115407
Position 1002: 0.0002138615423062106
Position 23197: 0.0002105998686402582
Position 1898: 0.00021009875905245054
Position 192: 0.00019273259805977898
Position 2077: 0.000174727196180109
Position 2259: 0.0001730021398441043
Position 30774: 0.00017150593254853402
Position 22140: 0.00016341043020838897
Position 29802: 0.0001553181254598826
Position 22021: 0.00014603802986292054
Position 28264: 0.0001447666605117454
Position 24947: 0.0001368368119344663
Position 21789: 0.00013547661830207085
Position 27793: 0.00012027524073576476
Position 28098: 0.00011984285795038952
Position 1397: 0.00011970086176894576
Position 22864: 0.00010509894700661867
Position 27998: 9.68092518183588e-05
Position 1135: 9.610126304366642e-05
Position 29756: 9.017492187821287e-05
Position 1242: 8.97277406236162e-05
Position 623: 8.726035838039853e-05
Position 2281: 8.610882031387608e-05
Position 732: 8.139629305003325e-05
Position 1195: 8.139605295046902e-05
Position 643: 8.070679717195651e-05
Position 2174: 7.940381613722593e-05
Position 4128: 7.914639282969948e-05
Position 260: 7.625656107996856e-05
Position 27852: 7.458254524542705e-05
Position 5299: 5.7263099564328445e-05
Position 1544: 5.2075635648493584e-05
Position 27919: 5.0631203265615606e-05
Position 27922: 4.995238684634432e-05
Position 4509: 4.993243172636317e-05
Position 4078: 4.544813873732318e-05
Position 1132: 4.390778851028283e-05
Position 28503: 4.32146245106741e-05
Position 28586: 4.1419456916659725e-05
Position 842: 4.135891507202088e-05
Position 515: 4.0474788946903805e-05
Position 1833: 4.030291601614869e-05
Position 1661: 3.4921840415685265e-05
Position 748: 2.925009137190912e-05
Position 22348: 2.8736641438252825e-05
Position 22359: 2.6702003668206428e-05
Position 840: 2.430512098996053e-05
Position 1117: 2.2428667201936514e-05
Position 796: 2.1764649267010747e-05
Position 28001: 2.175373139914531e-05
Position 22289: 1.8703931456512304e-05
Position 27512: 1.8067815729343694e-05
Position 625: 1.7126505096779026e-05
Position 123: 1.6573559681630653e-05
Position 27134: 1.620335341070423e-05
Position 1906: 1.5733730161997372e-05
Position 1793: 1.5679516777789323e-05
Position 1606: 1.530309894478204e-05
Position 872: 1.4131681122549716e-05
Position 3940: 1.356690360294606e-05
Position 24494: 9.784343339800966e-06
Position 22403: 8.88612481959484e-06
Position 27983: 8.443922825727129e-06
Position 1021: 8.245492969784658e-06
Position 24568: 7.652454049849824e-06
Position 28026: 7.270184006448281e-06
Position 27700: 7.141746485849214e-06
Position 3010: 6.9427207489059194e-06
Position 23047: 6.498208600366342e-06
Position 1175: 6.369890380308318e-06
Position 1644: 5.674560448570435e-06
Position 198: 5.5833126849013365e-06
Position 2525: 4.801530842750925e-06
Position 27749: 4.739617342029703e-06
Position 27803: 4.7280772624820104e-06
Position 78: 4.528554623783216e-06
Position 870: 4.467167814589947e-06
Position 299: 4.324306175527383e-06
Position 26986: 3.998936051191784e-06
Position 27766: 3.859415132468833e-06
Position 23420: 3.776427745034172e-06
Position 3643: 3.658689243134694e-06
Position 505: 3.284655810997946e-06
Position 149: 3.0964024749507284e-06
Position 3555: 3.096032613052784e-06
Position 210: 2.6673950410474705e-06
Position 313: 2.6180536867627632e-06
Position 1430: 2.422779813135589e-06
Position 27399: 1.7149784879205496e-06
Position 27432: 1.6222011589934185e-06
Position 1038: 1.604335127642207e-06
Position 23065: 1.556691913927097e-06
Position 216: 1.3315249018971e-06
Position 1110: 1.2436467985373306e-06
Position 709: 1.0154420730841424e-06
Position 1864: 8.822995389621092e-07
Position 1441: 7.865432213824546e-07
Position 27587: 7.492993423132289e-07
Position 1043: 7.482724344978679e-07
Position 279: 7.465711663506571e-07
Position 187: 6.811824481876955e-07
Position 3077: 4.315084895874709e-07
Position 451: 3.547334305492565e-07
Position 899: 3.520571609850079e-07
Position 130: 2.8017937534239827e-07
Position 213: 1.2905553285366705e-07
Position 876: 9.252969610141649e-08
Position 1148: 7.06269651517185e-08
Position 1165: 7.051424308848081e-08
Position 134: 4.951870887026311e-08
Position 88: 4.5906720579829395e-08
Position 28004: 3.559470529890613e-08
Position 27629: 3.081409067212583e-08
Position 222: 1.9935482203188094e-08
Position 29406: 7.121260754804653e-09
Position 85: 5.9304714436643596e-09
Position 231: 3.883438101706117e-09
Position 1250: 2.27814713444912e-09
Position 228: 1.509136334684375e-09
Position 1415: 9.260204537841808e-10
Position 1519: 8.626373262278362e-10
Position 23004: 6.343455337733389e-10
Position 225: 4.5286866584657733e-10
Position 1838: 2.2365482467095612e-10
Position 800: 8.48617820030129e-11
Position 93: 4.773832573826651e-11
