Gene = ATG10
Position 7841: 0.0005803743918829877
Position 15775: 0.0005578976911679904
Position 1149: 0.0005554334254939273
Position 629: 0.0005358354526743564
Position 4452: 0.0005339730829748392
Position 4635: 0.0005270073818734469
Position 7613: 0.0005223677974730417
Position 10585: 0.0005030626393490485
Position 652: 0.00045730344356971047
Position 17146: 0.0004457346320831956
Position 5771: 0.0004446690167498223
Position 9950: 0.0004368411815499576
Position 9680: 0.0004083962990785589
Position 8106: 0.00039651298979459916
Position 8170: 0.00037657864082419457
Position 10669: 0.0003719662272650994
Position 7263: 0.0003356219219869857
Position 1366: 0.0003355733772281856
Position 11796: 0.0003221351975179734
Position 208: 0.0002682644626031747
Position 8032: 0.0002624641925300637
Position 4711: 0.0002544918092043192
Position 14402: 0.00024854777530112696
Position 7705: 0.00021619775808188395
Position 7878: 0.00020789004331563606
Position 10029: 0.00020730033354865722
Position 1206: 0.00018643288605371198
Position 5184: 0.00017997938171615874
Position 11992: 0.0001752169279138836
Position 8251: 0.00017481491580896867
Position 8139: 0.00017134979147141494
Position 11952: 0.000154104281857937
Position 4871: 0.00014367394590484705
Position 8065: 0.00014274141728441543
Position 1965: 0.00013980863327015173
Position 1315: 0.00013115093823275867
Position 4056: 0.00012700836649395155
Position 2836: 0.0001238365698261832
Position 4875: 0.00012195545513755374
Position 5375: 0.00010964923951040807
Position 6895: 0.00010896860189511165
Position 1669: 0.00010477041979087761
Position 7573: 0.00010054196105283833
Position 3828: 8.714397180715898e-05
Position 9688: 8.280182727871389e-05
Position 1706: 8.203033018818429e-05
Position 7805: 8.134879934526623e-05
Position 893: 7.964471512290833e-05
Position 9537: 7.911237007559517e-05
Position 4734: 7.812979100723427e-05
Position 1267: 7.692867060985272e-05
Position 1800: 7.131585335107773e-05
Position 725: 5.775096714346195e-05
Position 6919: 5.628470611215536e-05
Position 2003: 5.554265564926264e-05
Position 677: 5.359281006730078e-05
Position 4367: 5.3341416898069726e-05
Position 6065: 5.120943308491325e-05
Position 6473: 4.914960682011956e-05
Position 12640: 4.71620646468266e-05
Position 2125: 4.4962981970046435e-05
Position 5471: 3.984957275722732e-05
Position 4895: 3.751878273857635e-05
Position 2243: 3.745531779827967e-05
Position 4247: 3.736116496921566e-05
Position 5336: 3.333710904060589e-05
Position 8470: 3.333381233872283e-05
Position 823: 3.1157234898007925e-05
Position 385: 3.0397957945423923e-05
Position 150: 2.6935545575949156e-05
Position 6033: 2.671473547471902e-05
Position 1247: 2.5582686887577626e-05
Position 1223: 2.499650954188347e-05
Position 158: 2.3651788701637587e-05
Position 8621: 2.3053738175757957e-05
Position 424: 2.1853317917337894e-05
Position 3185: 2.142238873804624e-05
Position 5468: 2.0847224635092254e-05
Position 1467: 2.0845679900142315e-05
Position 396: 1.9274693153141193e-05
Position 1380: 1.8200206324386895e-05
Position 7777: 1.7325988939649153e-05
Position 8443: 1.7135200143505147e-05
Position 771: 1.5760749703134247e-05
Position 5401: 1.5735130016992673e-05
Position 7846: 1.3410363651148608e-05
Position 3407: 1.3269587829938559e-05
Position 5036: 1.2057425886404774e-05
Position 718: 1.0871344627839415e-05
Position 2600: 9.904164782614898e-06
Position 5300: 9.274631758885463e-06
Position 2874: 9.131768697140474e-06
Position 533: 8.713479144167804e-06
Position 8652: 8.400083632608618e-06
Position 476: 8.073587880357544e-06
Position 2144: 7.812759549450166e-06
Position 8380: 7.589659247400143e-06
Position 186: 7.325318638749754e-06
Position 1286: 7.257768832318955e-06
Position 3361: 6.9028727473108034e-06
Position 6139: 6.664700327501876e-06
Position 1131: 6.636936668980102e-06
Position 7110: 5.986079408072675e-06
Position 6451: 5.612277844563791e-06
Position 609: 5.0800604031030605e-06
Position 7902: 5.05901768281944e-06
Position 2935: 4.847984038702292e-06
Position 2961: 4.825260873127091e-06
Position 7085: 4.7254265562507555e-06
Position 6090: 4.689112139040783e-06
Position 1281: 4.58629685323784e-06
Position 1289: 4.497953672601006e-06
Position 6014: 4.2931378284732e-06
Position 5312: 3.915308578923936e-06
Position 980: 3.861575809993615e-06
Position 7056: 3.7397429671233742e-06
Position 7059: 3.44021963376529e-06
Position 2175: 3.4191395865878792e-06
Position 895: 3.3322800202796282e-06
Position 175: 2.8801803496577712e-06
Position 1892: 2.781943948286322e-06
Position 482: 2.7790669974103072e-06
Position 5114: 2.288775084963205e-06
Position 5229: 2.2226470095374452e-06
Position 3281: 1.6727530946367822e-06
Position 2981: 1.4668029976290798e-06
Position 2006: 1.3321458591986198e-06
Position 4002: 1.2826637460676057e-06
Position 1736: 1.1485326862514202e-06
Position 2333: 1.1359790665013686e-06
Position 3013: 1.0135173023257142e-06
Position 3952: 9.275803993196828e-07
Position 2709: 8.466354675967751e-07
Position 3375: 7.868434637138491e-07
Position 2991: 6.540237958207366e-07
Position 2147: 6.528393737058727e-07
Position 2603: 6.233305064403086e-07
Position 4192: 5.790601178670697e-07
Position 2127: 4.088894483175509e-07
Position 7582: 4.000906434602692e-07
Position 4518: 1.8222325155135316e-07
Position 3782: 1.4496138551100636e-07
Position 3824: 1.1240652476365615e-07
Position 4172: 9.87144750023535e-08
Position 1883: 9.828035312627136e-08
Position 4686: 7.773277703319694e-08
Position 4469: 5.606817757049733e-08
Position 4505: 5.229007209108673e-08
Position 4094: 4.9551958556728014e-08
Position 4261: 2.961048539855274e-08
Position 366: 8.722593657313789e-09
Position 1842: 6.840475806304553e-09
Position 2036: 5.1529339901991335e-09
Position 1020: 4.896743232741859e-09
Position 547: 4.625926329522162e-09
Position 1092: 4.444110252664178e-09
Position 401: 2.8687348417264094e-09
Position 2771: 8.23692926235842e-10
Position 833: 5.824432330103679e-10
Position 3543: 5.489344953437783e-10
Position 867: 4.797649132820946e-10
Position 298: 4.25743866654092e-10
Position 370: 1.9488994088914764e-10
Position 802: 1.7651748961921362e-10
Position 695: 1.3451940538235535e-10
Position 784: 1.3072326231488618e-10
Position 556: 8.334223687833074e-11
Position 987: 7.346031349471552e-11
Position 264: 7.100543235594838e-11
Position 689: 6.52618291014869e-11
Position 567: 5.782819296600472e-11
Position 943: 6.255308091859507e-12
Position 874: 6.170060432667747e-12
Position 272: 1.2661810302681226e-12
Position 279: 4.881237868285559e-13
Position 277: 3.042426359072421e-13
Position 286: 1.012683955444836e-13
Position 137: 1.8878750362196667e-14
Position 127: 1.7151551201965778e-14
