Gene = BLZF1
Position 123: 2.6819240134297842e-08
Position 2644: 1.2550361444264222e-08
Position 130: 5.5212459100358234e-09
Position 163: 1.7243557766467792e-09
Position 132: 1.3438440052498304e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 19026: 0.7213766788482928
Position 9167: 0.6661832442047592
Position 8569: 0.6504124469586502
Position 12510: 0.607981580569704
Position 10359: 0.6053628854146608
Position 1502: 0.5222589086197468
Position 14091: 0.4915672487817726
Position 661: 0.39699449754184396
Position 5145: 0.1565229808190033
Position 633: 0.15172143696269252
Position 15168: 0.12414963195491541
Position 19508: 0.12200275463984354
Position 630: 0.09404759614631006
Position 4055: 0.0742321234049732
Position 5340: 0.06682931634926885
Position 10074: 0.06513106617970525
Position 9524: 0.0637995092067248
Position 157: 0.05197191227151155
Position 5410: 0.04487643072309273
Position 15474: 0.03760442377566874
Position 9175: 0.036733313226512423
Position 4094: 0.03402920102204382
Position 15774: 0.02743208469291884
Position 141: 0.023735715725600008
Position 529: 0.02348216421482217
Position 20199: 0.02279892946812849
Position 19551: 0.019732733594268144
Position 5378: 0.01786206833581692
Position 5283: 0.016732092660045376
Position 2479: 0.015977917159667152
Position 19982: 0.01566968551126511
Position 17491: 0.015221431780894825
Position 197: 0.014150833209504741
Position 839: 0.013544157815754555
Position 16070: 0.01113656355581834
Position 16427: 0.011113708005356937
Position 16319: 0.011017526383968829
Position 666: 0.010427867796043117
Position 17971: 0.010027576642771168
Position 19391: 0.009003641805147032
Position 15062: 0.008360827450924107
Position 14691: 0.007626446376468476
Position 15980: 0.00727072307468383
Position 15420: 0.006998134017966505
Position 5488: 0.0063831575384533275
Position 13660: 0.0062203006088307495
Position 4008: 0.006176150217661993
Position 890: 0.005955686659920504
Position 16302: 0.005938747111048074
Position 9218: 0.005862205952376028
Position 19472: 0.005790774302118842
Position 2140: 0.005540037804542836
Position 15223: 0.005487785892253324
Position 5114: 0.004494796404737883
Position 7643: 0.004438145406386668
Position 9486: 0.00441996744704354
Position 9344: 0.004298378324371818
Position 11738: 0.0038356417089195575
Position 5312: 0.0036894837921595644
Position 5034: 0.003521468552937197
Position 5496: 0.0033571224990353982
Position 14513: 0.003239919016886848
Position 1514: 0.0031502781245684812
Position 16008: 0.003114289565917556
Position 4991: 0.002953591476698427
Position 3954: 0.00273564128382898
Position 5227: 0.0022691475145840702
Position 1094: 0.0022031754880477944
Position 284: 0.0021421491808408756
Position 6595: 0.002061640716192593
Position 13086: 0.0019907028276617135
Position 2523: 0.0019437104987833336
Position 2612: 0.0018693934296100429
Position 10432: 0.0016272870841052198
Position 2228: 0.0015105495805695839
Position 6616: 0.0015062650024420124
Position 1326: 0.0013285553530455827
Position 4110: 0.0012752480371941125
Position 12174: 0.0011659326426761846
Position 492: 0.0011512531781658474
Position 16935: 0.0011182635826466926
Position 13104: 0.0010960690188711617
Position 496: 0.0010320336135243484
Position 1536: 0.0009953395046160935
Position 4057: 0.0009157852023647217
Position 1445: 0.0008988505806227387
Position 10996: 0.0008233351376847931
Position 5875: 0.0008023296179911522
Position 11073: 0.0007790319776482297
Position 3982: 0.000769715528729997
Position 323: 0.000698432206647015
Position 9655: 0.0006767785777664708
Position 15791: 0.0006052703734367126
Position 509: 0.0005767846179977433
Position 14745: 0.0004941964539674302
Position 663: 0.000477614891776892
Position 1259: 0.00047031926582649094
Position 5171: 0.0004628970599567467
Position 2300: 0.00044413699594924135
Position 3038: 0.00041800615658441607
Position 13924: 0.0004105560023069492
Position 2890: 0.0004051818255852057
Position 462: 0.0003770825141614701
Position 1152: 0.00036404825957814095
Position 705: 0.0003533311875021436
Position 963: 0.0003141757774975086
Position 286: 0.00031161008898040034
Position 298: 0.0002920652041150476
Position 2950: 0.00028667530381682826
Position 10609: 0.00027021383566753967
Position 1038: 0.00023918390865606837
Position 254: 0.00023913757147751177
Position 2740: 0.00021579610428843136
Position 4858: 0.00020971812413927903
Position 2641: 0.0001877689442534613
Position 1238: 0.0001867355567819837
Position 226: 0.0001765124718922963
Position 1571: 0.00017638685360010843
Position 2017: 0.00016308388534374554
Position 814: 0.00015525276104237117
Position 370: 0.0001513924397918748
Position 9897: 0.00015041938662710958
Position 219: 0.00014444170542812863
Position 893: 0.00014290166750904692
Position 734: 0.0001341416927133267
Position 859: 0.00011929498882281573
Position 482: 0.00011717953754778773
Position 2232: 0.00011415497541044206
Position 685: 0.00010760793063862122
Position 13532: 0.00010398990767138919
Position 1411: 9.940060606866565e-05
Position 999: 8.114543179632355e-05
Position 679: 6.022538180807135e-05
Position 468: 5.599093829260301e-05
Position 541: 4.6487384537911696e-05
Position 2321: 4.4706478462206644e-05
Position 1059: 4.302459123740583e-05
Position 325: 4.217958261161138e-05
Position 1097: 4.182518050678448e-05
Position 534: 4.136068599375606e-05
Position 1334: 3.639541210143292e-05
Position 2535: 3.6392226479431265e-05
Position 866: 3.6113510306524384e-05
Position 1337: 3.583740321285879e-05
Position 2919: 2.9092872077487672e-05
Position 3896: 2.6392131306235203e-05
Position 770: 2.551383482755232e-05
Position 2420: 2.519571599136178e-05
Position 737: 2.5165805705682e-05
Position 356: 2.0435978612787353e-05
Position 362: 1.810869550492633e-05
Position 941: 1.740164337981029e-05
Position 334: 1.6910477931019317e-05
Position 928: 1.616689992725999e-05
Position 731: 1.565009993373344e-05
Position 848: 1.3947587132956584e-05
Position 1696: 1.2817449172442651e-05
Position 1205: 1.2735608320539091e-05
Position 233: 1.1975057160611347e-05
Position 392: 1.0040845746453274e-05
Position 209: 9.3803152746376e-06
Position 450: 9.270417577736408e-06
Position 119: 8.630835678884293e-06
Position 2426: 8.289128567697951e-06
Position 229: 8.147007453828013e-06
Position 1719: 6.002433783922681e-06
Position 3592: 5.982878300860711e-06
Position 3159: 4.723120946602414e-06
Position 4436: 4.6978008309891905e-06
Position 4826: 3.7716996423930767e-06
Position 3091: 3.216610973105579e-06
Position 1156: 3.0289435576719697e-06
Position 447: 2.7501888187081914e-06
Position 774: 2.6146236371576726e-06
Position 1949: 2.6101654196846635e-06
Position 3620: 2.2612617107554696e-06
Position 339: 2.1832311460802774e-06
Position 2250: 1.9412428584366065e-06
Position 389: 8.299860981174394e-07
Position 1511: 6.568508111535616e-07
Position 110: 6.556378837764442e-07
Position 1738: 6.127910426162358e-07
Position 2074: 5.383922033209747e-07
Position 1517: 4.3604539714060453e-07
Position 1544: 4.0839181426103023e-07
Position 1853: 3.9908355591594297e-07
Position 295: 2.737214676630889e-07
Position 403: 1.9307939710911514e-07
Position 235: 1.1509058420196665e-07
Position 383: 7.994360836601428e-08
Position 415: 7.575825196827148e-08
Position 237: 7.325116344811667e-08
Position 674: 6.106000266533715e-08
Position 423: 4.8777024974902915e-08
Position 372: 4.857102103135466e-08
Position 435: 7.568039314849983e-09
Position 2406: 6.744985500970849e-09
Position 821: 2.820614125949232e-09
Position 804: 6.806538966738675e-10
Position 778: 4.0046102028783536e-10
