Gene = IQCC
Position 1426: 6.523277371060104e-09
Position 1393: 4.245707591395684e-09
Position 1860: 3.992450828437508e-09
Position 1578: 6.47811391493513e-11
Position 479: 6.841086113835864e-24

Sorted 3' Splice Sites (High to Low Probability):
Position 1340: 0.9766127953001977
Position 1578: 0.8178131261427097
Position 847: 0.5824889093069839
Position 492: 0.5561436424409916
Position 1036: 0.1651948848411933
Position 388: 0.12188844972980992
Position 850: 0.11131548788589186
Position 1651: 0.0652300556577342
Position 525: 0.03875240281770597
Position 1014: 0.03695604123405232
Position 1541: 0.02138347412261741
Position 531: 0.02012269202537533
Position 1343: 0.01411557981824504
Position 1968: 0.010697429326124015
Position 782: 0.009568882661845473
Position 2631: 0.0061527667410550945
Position 2510: 0.0057682063775301
Position 932: 0.0050466331099792636
Position 462: 0.004623875767294199
Position 2012: 0.004439322523712641
Position 1787: 0.004349861446216357
Position 2233: 0.004080889224469815
Position 2358: 0.0039742084202953965
Position 1892: 0.0037078642706083608
Position 1910: 0.003460679417645444
Position 2549: 0.0034387726815851716
Position 1538: 0.0030293145863363336
Position 2689: 0.002843111826475137
Position 1308: 0.0028138152368946756
Position 2216: 0.002692439162086592
Position 1368: 0.0026188100910280927
Position 2252: 0.0024567705148364994
Position 2027: 0.0016643272856125967
Position 2362: 0.0014507779583000642
Position 1001: 0.0013647133238191866
Position 2191: 0.0008908713542986854
Position 2098: 0.0008866347738960412
Position 2090: 0.0008090001805237963
Position 878: 0.0007719699644744289
Position 1045: 0.000744866490705236
Position 423: 0.0007197087136671732
Position 1795: 0.000693559433192788
Position 976: 0.0006818779493071628
Position 1005: 0.0006675982422733487
Position 1856: 0.0006276683396956454
Position 1023: 0.0005369865362562679
Position 1349: 0.0005280816807681701
Position 2255: 0.0005199654961052204
Position 1665: 0.00048167459039399636
Position 281: 0.0004776781645933521
Position 2823: 0.0004693712158696647
Position 1042: 0.0004642602748753481
Position 1769: 0.000443485671677802
Position 2706: 0.0004298411651343594
Position 2076: 0.00035365648231236907
Position 865: 0.00033400886954053496
Position 2031: 0.00031403527860937613
Position 2061: 0.0002873506710699177
Position 1683: 0.00027423589079097403
Position 1016: 0.00027394451414220817
Position 2238: 0.00025536269062037987
Position 1612: 0.00024631043921801755
Position 934: 0.000238234714272972
Position 157: 0.0002360757120828882
Position 899: 0.00021413196523674286
Position 1628: 0.00021264403446138408
Position 1896: 0.00019913033736574244
Position 885: 0.00019335356892781477
Position 137: 0.00018697099389978496
Position 3009: 0.0001799928404434471
Position 2869: 0.00016649818143137186
Position 2152: 0.00016442494783399639
Position 2421: 0.0001441412799952031
Position 1836: 0.0001426083007954582
Position 2125: 0.0001250215177129002
Position 1707: 0.00012501648636060382
Position 700: 0.0001248250347836585
Position 1292: 0.000120289228683685
Position 1378: 0.0001121499594076837
Position 428: 0.00010113934611476571
Position 881: 9.738428502550575e-05
Position 1713: 9.684791599743914e-05
Position 3020: 9.496644233289668e-05
Position 946: 9.018870716782159e-05
Position 796: 8.765983033557052e-05
Position 355: 8.48888682600545e-05
Position 980: 8.484119203263128e-05
Position 1059: 8.448913992647009e-05
Position 723: 8.273033488133015e-05
Position 1494: 8.265627019784541e-05
Position 1989: 7.956566034367475e-05
Position 904: 7.900743320485157e-05
Position 1841: 7.674639893789838e-05
Position 2914: 7.618884528329648e-05
Position 2872: 7.126902806462208e-05
Position 1050: 6.886508361289616e-05
Position 1225: 6.655692519256381e-05
Position 973: 6.285834458345481e-05
Position 961: 6.0631866612968144e-05
Position 2797: 6.031009241466366e-05
Position 1860: 5.669758445119522e-05
Position 2428: 5.6590538123602385e-05
Position 339: 5.630914836360709e-05
Position 2654: 5.485816211504491e-05
Position 2667: 5.4328389307409476e-05
Position 987: 5.40711835633706e-05
Position 2193: 5.151636491332054e-05
Position 2878: 4.730868151369001e-05
Position 2285: 4.6928285276242437e-05
Position 2261: 4.465111111196378e-05
Position 2829: 4.21734311720316e-05
Position 1727: 4.109414263914195e-05
Position 1721: 4.0222368934074584e-05
Position 1997: 3.8641044742565215e-05
Position 2850: 3.610253446707298e-05
Position 1921: 3.5317772087847894e-05
Position 617: 3.5096376612427887e-05
Position 814: 2.8430445847115324e-05
Position 2407: 2.565144271363242e-05
Position 2036: 2.5649658074976752e-05
Position 1799: 2.5336342288830488e-05
Position 1604: 2.4829680970292015e-05
Position 1694: 2.3300246670535842e-05
Position 875: 2.0340605807481713e-05
Position 362: 2.0034738013432154e-05
Position 958: 1.9951486627972326e-05
Position 1927: 1.9898589954093588e-05
Position 2472: 1.9809837570008754e-05
Position 212: 1.8860377547800575e-05
Position 725: 1.7635626229111918e-05
Position 2298: 1.7364050757502732e-05
Position 2129: 1.6699128830425346e-05
Position 2477: 1.550392329422411e-05
Position 2304: 1.3599340694271233e-05
Position 2307: 1.320742428821647e-05
Position 1404: 1.2662270216245968e-05
Position 807: 1.2501896642115183e-05
Position 1941: 1.2338735852548064e-05
Position 2926: 1.1954964755656498e-05
Position 217: 1.1495593613614421e-05
Position 2371: 8.901867186278058e-06
Position 141: 8.867822694542407e-06
Position 594: 8.633631456672524e-06
Position 992: 7.465973749013289e-06
Position 634: 7.363799521353102e-06
Position 2592: 7.089559243647584e-06
Position 707: 6.629184803453738e-06
Position 567: 5.772604580848705e-06
Position 2331: 5.29921420702725e-06
Position 349: 5.181598060122627e-06
Position 2324: 4.695165436391083e-06
Position 573: 4.369423217075818e-06
Position 729: 4.3347061189589156e-06
Position 1438: 4.3092351305848546e-06
Position 2107: 3.996362022286129e-06
Position 2801: 3.856751954955768e-06
Position 437: 3.850184752724806e-06
Position 185: 3.8089540784446503e-06
Position 533: 3.726731784031252e-06
Position 1151: 3.6345940635409123e-06
Position 2079: 3.506319452401846e-06
Position 2846: 3.1216103471296793e-06
Position 1630: 3.1137995100735e-06
Position 1744: 3.0883243904800524e-06
Position 103: 3.0338795189980834e-06
Position 940: 2.5627972434851704e-06
Position 1165: 2.1523476056985747e-06
Position 1064: 2.1487865008913737e-06
Position 1246: 2.132540591876812e-06
Position 1393: 2.1218971747749814e-06
Position 1674: 2.116552721944541e-06
Position 983: 1.991672848834865e-06
Position 1069: 1.8054473824836313e-06
Position 1280: 1.578723527480647e-06
Position 732: 1.5762146726017823e-06
Position 320: 1.4021708270020933e-06
Position 1385: 1.3384141022285897e-06
Position 1356: 1.286299088068071e-06
Position 901: 1.2166584442176404e-06
Position 1184: 1.1500395885496607e-06
Position 944: 9.607962332852472e-07
Position 1116: 7.798570848183855e-07
Position 1269: 7.721817412521695e-07
Position 1275: 7.555979591667137e-07
Position 293: 6.524713260625705e-07
Position 1251: 6.29298953451904e-07
Position 890: 4.989179168118565e-07
Position 302: 2.608714234330456e-07
Position 1066: 2.345577600628277e-07
Position 1449: 2.1664549852598747e-07
Position 541: 2.0318357379624156e-07
Position 546: 1.547098043022538e-07
Position 565: 1.2860082196603352e-07
Position 603: 1.1070851302082426e-07
Position 552: 9.342829428404726e-08
Position 1387: 8.537758292541157e-08
Position 1086: 7.703783127822013e-08
Position 1093: 5.866695733961757e-08
Position 1173: 4.549131114801993e-08
Position 1167: 3.445553887085733e-08
Position 295: 2.719906327947293e-08
Position 2043: 2.5963830874118648e-08
Position 1189: 1.4816611440396712e-08
Position 310: 8.119096882269717e-09
Position 1121: 7.240421023957138e-09
Position 1456: 6.621094763497426e-09
Position 1501: 2.493741138065187e-09
Position 307: 2.859934380409803e-10
Position 679: 2.20516770610693e-11
Position 640: 1.1536771444824275e-11
Position 89: 6.279977197095229e-12
