Gene = RBM8A
Position 802: 4.029685455313706e-05
Position 674: 3.983802858299955e-05
Position 525: 3.733943908088195e-05
Position 1264: 3.270710221452803e-05
Position 335: 3.172026637726461e-05
Position 1064: 2.9948918127223224e-05
Position 3280: 2.36740690176919e-05
Position 3080: 2.279153191047347e-05
Position 1278: 2.1460866627427686e-05
Position 3099: 2.0821279016979293e-05
Position 635: 1.9307621149443014e-05
Position 295: 1.883922392065763e-05
Position 1519: 1.558252766988706e-05
Position 764: 1.4988838027187554e-05
Position 18: 1.46851593872231e-05
Position 288: 1.2640283811696317e-05
Position 523: 9.393127200239536e-06
Position 941: 9.346782916677384e-06
Position 501: 8.379326715532782e-06
Position 1111: 8.04611581715921e-06
Position 758: 7.902094003097285e-06
Position 812: 7.500975287723449e-06
Position 119: 5.801326002330379e-06
Position 1361: 4.85175663832948e-06
Position 3: 4.721889114642123e-06
Position 1668: 4.655620983960057e-06
Position 186: 3.4467974995376102e-06
Position 570: 3.1533672594380068e-06
Position 1147: 2.9473383646148273e-06
Position 1632: 2.0476311762667706e-06
Position 1740: 1.9543055364232486e-06
Position 1848: 1.7909588102097537e-06
Position 1676: 1.7328105412165236e-06
Position 1181: 1.4397282310153482e-06
Position 625: 1.3831429380455594e-06
Position 1253: 1.147004482148889e-06
Position 544: 1.0344061962081552e-06
Position 1462: 1.0082661183382241e-06
Position 2182: 9.614183788468076e-07
Position 1262: 8.696322435856912e-07
Position 1131: 6.95862972586577e-07
Position 1742: 6.791586269883895e-07
Position 53: 6.33390457383477e-07
Position 859: 6.061166090190782e-07
Position 838: 5.397149843823818e-07
Position 386: 4.6742689125139334e-07
Position 950: 4.2873349494336396e-07
Position 2744: 3.8002797087317804e-07
Position 1665: 3.4590250147117464e-07
Position 2534: 2.58651627067103e-07
Position 72: 2.0937384785970785e-07
Position 2559: 2.0436700042943913e-07
Position 691: 1.791086345945034e-07
Position 1121: 1.7737037589282682e-07
Position 2780: 1.6359157554359943e-07
Position 2805: 1.3544829118076991e-07
Position 657: 1.0989836062094996e-07
Position 1795: 9.805154237059433e-08
Position 1822: 7.936037438475528e-08
Position 578: 7.554397942445592e-08
Position 1647: 7.415984778073811e-08
Position 1128: 6.298234825800516e-08
Position 427: 5.529703419061835e-08
Position 1114: 4.853429324072355e-08
Position 1881: 3.267763009784411e-08
Position 452: 3.1154745924660617e-08
Position 70: 2.566197023609029e-08
Position 1305: 1.8308700366974085e-08
Position 1371: 1.714876117202977e-08
Position 421: 6.161381959179745e-09
Position 408: 4.298754473495251e-09
Position 1561: 7.284133028705761e-10
Position 1119: 7.663484661308554e-14
Position 1176: 6.101470973683784e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 917: 0.9925490121700657
Position 1608: 0.9671540635423757
Position 1358: 0.9645422063983478
Position 649: 0.9228241219817829
Position 458: 0.8336198787814886
Position 1941: 0.17361515482842613
Position 5318: 0.12023093400960028
Position 2894: 0.07963456904423086
Position 267: 0.07896776227092654
Position 3570: 0.07861189194121798
Position 596: 0.06066929878261692
Position 5701: 0.05859738222673403
Position 2465: 0.037049333934921456
Position 321: 0.02845932464093969
Position 3700: 0.02812363690711011
Position 4868: 0.027737156033281196
Position 3480: 0.02691332108776524
Position 1937: 0.024026191211277848
Position 2358: 0.02312953692461874
Position 3962: 0.017269624489927197
Position 5854: 0.015722578819804035
Position 427: 0.01504004325677447
Position 1371: 0.011329204348860068
Position 2374: 0.011239197706032785
Position 1610: 0.010571523658492446
Position 652: 0.010093937528531875
Position 2427: 0.009812281027628815
Position 303: 0.005160127842293612
Position 1391: 0.004048207353398748
Position 4884: 0.0037546907837224574
Position 1961: 0.0035633091651773555
Position 5603: 0.003495860069515899
Position 5504: 0.0033427101134375753
Position 5276: 0.0029529657716982492
Position 2778: 0.0026106698047573206
Position 386: 0.0025362897662558215
Position 1140: 0.00223936859809472
Position 5475: 0.0022276239786342897
Position 3375: 0.0021982219210462447
Position 3665: 0.0019814888906446774
Position 5255: 0.0018738022491921842
Position 3992: 0.0018578591948423323
Position 926: 0.0017877946258918454
Position 5478: 0.00171810557607551
Position 4898: 0.0017062559842991602
Position 5755: 0.0016956708654529335
Position 1774: 0.0016913962410066176
Position 2222: 0.0016905957592794904
Position 2430: 0.0016378809732916799
Position 3942: 0.0016328789582470194
Position 327: 0.0015816696202242176
Position 2973: 0.001580960307843747
Position 4647: 0.0015485112170972443
Position 4264: 0.0015077294508291218
Position 4702: 0.0014426285578252856
Position 1848: 0.0013030674047989383
Position 3791: 0.0012568989080828374
Position 5320: 0.001193596142648036
Position 3485: 0.001189581935951586
Position 324: 0.0011303412555709147
Position 3638: 0.0010423263185461353
Position 5873: 0.0010387951454361465
Position 2415: 0.0009998854580985262
Position 1142: 0.0009004323748015704
Position 1185: 0.000857639869879164
Position 3743: 0.0008521024447651794
Position 2040: 0.0008005868089257344
Position 4340: 0.0007844614796051355
Position 950: 0.0007348904889785112
Position 2300: 0.0007005393120303473
Position 689: 0.0006940332835653874
Position 3488: 0.0006478010607269429
Position 4267: 0.0005945884031114802
Position 4975: 0.0005687957551443176
Position 4955: 0.0005607678652251456
Position 5388: 0.0005514038865427004
Position 5862: 0.0005425267031170397
Position 3506: 0.0005359379250597805
Position 3530: 0.0005240869854908882
Position 3779: 0.00051227358485029
Position 4635: 0.0004958875784604868
Position 1323: 0.0004369386744992097
Position 5345: 0.00042811857058758674
Position 462: 0.00042445695940905245
Position 2098: 0.00037034172375671135
Position 5220: 0.00036819515453578617
Position 5821: 0.00036265590266400174
Position 5165: 0.00035810534970202846
Position 1427: 0.0003285544750292194
Position 1442: 0.0003167245697541278
Position 1673: 0.00031122702947970705
Position 2984: 0.0003045163103656189
Position 5839: 0.00027644846674980953
Position 1896: 0.00026136541171587624
Position 1395: 0.00026057562899429575
Position 460: 0.00025635577366250537
Position 3533: 0.00025470046812990226
Position 2470: 0.00024710467948561995
Position 2599: 0.00023301499290922885
Position 5906: 0.0002086994228562117
Position 4458: 0.00018875360943475928
Position 280: 0.0001773150303402107
Position 2830: 0.00017702944742440247
Position 2043: 0.00017106294017967273
Position 5680: 0.0001492252781789926
Position 1657: 0.00013506804024324362
Position 3226: 0.0001331491599334711
Position 5798: 0.00012952189943181742
Position 1886: 0.00012403756155568354
Position 1943: 0.00012055369434455293
Position 479: 0.00011654354849338482
Position 2596: 0.00011204597168279042
Position 2752: 0.0001080083394814952
Position 3592: 0.00010753304855244526
Position 612: 0.0001053164417967101
Position 3032: 8.832588180267726e-05
Position 4228: 8.591249861767929e-05
Position 3009: 8.010997360733336e-05
Position 346: 7.871687427080703e-05
Position 305: 7.744065824798904e-05
Position 4027: 7.498711396910326e-05
Position 654: 6.571743092318594e-05
Position 2618: 6.479560342857271e-05
Position 2384: 6.301373108961631e-05
Position 2432: 5.9120917367987336e-05
Position 1400: 5.723176686271298e-05
Position 1485: 5.6942743579974176e-05
Position 2306: 5.495392453078962e-05
Position 3353: 5.4936571987864466e-05
Position 1412: 5.0510633173597763e-05
Position 1856: 4.8678707501780676e-05
Position 1283: 3.800301582930457e-05
Position 3313: 3.61913136582238e-05
Position 1260: 3.215935732453625e-05
Position 485: 2.9268996457620015e-05
Position 1973: 2.860779130651379e-05
Position 1720: 2.8097932904583966e-05
Position 331: 2.772641518160635e-05
Position 1095: 2.6221585138561558e-05
Position 615: 2.5855863307885932e-05
Position 874: 2.520633450270788e-05
Position 399: 2.5155282139938937e-05
Position 3305: 2.3659698743138713e-05
Position 4428: 2.3009598181592634e-05
Position 2150: 1.9473400286529622e-05
Position 995: 1.938698993203766e-05
Position 962: 1.8848068101144474e-05
Position 618: 1.6986517670158076e-05
Position 401: 1.675688004632505e-05
Position 1035: 1.6365303132421196e-05
Position 699: 1.534395865563741e-05
Position 3229: 1.2773445500507728e-05
Position 974: 1.2020189204802125e-05
Position 971: 1.1169926209146147e-05
Position 958: 9.22693684867995e-06
Position 678: 8.83535531721144e-06
Position 664: 8.66811001929966e-06
Position 1993: 6.070395350594794e-06
Position 1101: 6.002774769019334e-06
Position 863: 5.805296147328656e-06
Position 1450: 5.661739215288578e-06
Position 1196: 5.627598150482774e-06
Position 2014: 5.337637129834298e-06
Position 3129: 4.98998836999903e-06
Position 1230: 4.767123131140999e-06
Position 3255: 4.694650056585607e-06
Position 1267: 4.139258368943866e-06
Position 3242: 4.008255247336763e-06
Position 1227: 3.962923852543611e-06
Position 86: 3.760388747733857e-06
Position 2100: 3.476955494677105e-06
Position 149: 2.791574862357034e-06
Position 499: 2.779047026859288e-06
Position 125: 2.6608592724912447e-06
Position 2075: 2.5045892577065445e-06
Position 3210: 1.996094346331013e-06
Position 2946: 1.8748044853120208e-06
Position 1202: 1.8557665276575857e-06
Position 1147: 1.6065362943749535e-06
Position 608: 1.5822863066413009e-06
Position 104: 1.580957763864743e-06
Position 2129: 1.5547036561154286e-06
Position 1620: 1.3927409328100526e-06
Position 354: 9.123901888248298e-07
Position 2404: 7.238974167216935e-07
Position 1305: 6.660992645752832e-07
Position 1198: 5.142639864516179e-07
Position 1629: 5.0983650937953e-07
Position 1561: 4.983206891197776e-07
Position 1278: 3.922287963683246e-07
Position 1297: 3.72509796836471e-07
Position 1530: 3.7095431917446377e-07
Position 490: 3.695713273029134e-07
Position 70: 3.5217476634074737e-07
Position 1983: 2.9245606652291016e-07
Position 2055: 2.646524242066681e-07
Position 1326: 2.61754592529818e-07
Position 361: 2.388730921630505e-07
Position 136: 2.102655240513306e-07
Position 1687: 1.611224552623959e-07
Position 1626: 1.6025751262265308e-07
Position 696: 1.29676038364642e-07
Position 1290: 1.280507110746257e-07
Position 1548: 1.1400016070498831e-07
Position 1632: 9.443006406964318e-08
Position 823: 9.339591357174165e-08
Position 1861: 8.190235568925438e-08
Position 817: 8.139053294939526e-08
Position 523: 7.623136619401739e-08
Position 542: 6.512309085614468e-08
Position 838: 6.390863305907525e-08
Position 1706: 5.466963894621951e-08
Position 206: 5.395853110020454e-08
Position 578: 5.328581597508371e-08
Position 802: 5.213290992974055e-08
Position 805: 4.559485800860189e-08
Position 2169: 4.4682329917615936e-08
Position 166: 4.0756784429920906e-08
Position 1492: 3.427686766796637e-08
Position 1490: 3.353276769914074e-08
Position 2486: 2.9018627507287582e-08
Position 1114: 2.8631011934775046e-08
Position 1232: 2.4463893027863445e-08
Position 186: 1.4672538344079411e-08
Position 109: 1.4206312662645083e-08
Position 792: 1.3023475326704361e-08
Position 555: 1.0646191506762707e-08
Position 1043: 1.0507971934931017e-08
Position 181: 8.362323066080848e-09
Position 819: 6.171736160990841e-09
Position 732: 4.577554427499652e-09
Position 226: 2.1860525848330635e-09
Position 552: 1.8377324176716382e-09
Position 214: 1.7670029891178939e-09
Position 236: 1.6942340877478803e-09
Position 91: 1.432137061240059e-09
Position 191: 3.2714764316950427e-10
Position 78: 3.2136215527274145e-10
Position 1554: 4.333245921515092e-11
Position 221: 9.245270381240903e-12
Position 773: 4.062022376048907e-12
Position 770: 3.5778133946391487e-12
Position 223: 1.8073745549145018e-12
Position 1644: 3.076572054271961e-13
Position 560: 3.027427892661719e-14
Position 544: 5.592597061325781e-17
