Gene = MCIDAS
Position 1321: 0.00022041485890952477
Position 4633: 0.0001925165831466135
Position 1151: 0.00019129213559618616
Position 1147: 0.00018561077304847547
Position 47: 0.00016422903944466553
Position 185: 0.00013943176847105366
Position 7087: 0.00013029913936645428
Position 3461: 0.00010204992482646777
Position 6304: 9.580380304487285e-05
Position 1969: 9.181759940576362e-05
Position 2986: 8.939693840631345e-05
Position 831: 8.799198407089627e-05
Position 2918: 8.712970568825612e-05
Position 440: 8.056550587645593e-05
Position 6595: 5.8802147568085685e-05
Position 3304: 5.6357160749639785e-05
Position 7028: 5.534361834948673e-05
Position 434: 5.4062686424166495e-05
Position 513: 4.8079858179760204e-05
Position 717: 4.255512625942898e-05
Position 6928: 4.040426262795306e-05
Position 6349: 2.687725610871815e-05
Position 6319: 2.5041519401396296e-05
Position 325: 1.8801146369876308e-05
Position 2961: 1.8341553868029758e-05
Position 1442: 1.7925550763851764e-05
Position 1077: 1.7343283624573564e-05
Position 1603: 1.5042898583218706e-05
Position 1749: 1.375900173024154e-05
Position 3474: 1.122819207048606e-05
Position 1547: 1.0591431164492309e-05
Position 800: 6.903805715279605e-06
Position 338: 6.649438329790928e-06
Position 765: 3.949191056628302e-06
Position 432: 3.5077355499850104e-06
Position 3450: 3.360892443827378e-06
Position 438: 2.726449557528059e-06
Position 208: 2.652250934200323e-06
Position 797: 1.8829598238160424e-06
Position 103: 1.567648509297358e-06
Position 768: 1.3021365604648087e-06
Position 1959: 9.384017154581345e-07
Position 359: 5.584292700201095e-07
Position 1170: 5.444269947015886e-07
Position 366: 4.820302273893456e-07
Position 151: 4.2236832675905037e-07
Position 112: 2.954168215190915e-07
Position 1743: 2.8831692846225934e-07
Position 1359: 1.8849168397220169e-07
Position 803: 1.4406771217967554e-07
Position 1867: 1.3883777453709643e-07
Position 2003: 9.952983357147201e-08
Position 1349: 9.388743144874334e-08
Position 401: 7.668601476015736e-08
Position 972: 4.097589545450435e-08
Position 1110: 3.6126965548861205e-08
Position 383: 2.6504240238421422e-08
Position 370: 1.7355392620413787e-08
Position 372: 1.600426474211318e-08
Position 6335: 1.5618509996777617e-08
Position 1030: 1.1789040622251683e-08
Position 1627: 9.119870433239222e-09
Position 1610: 7.033758096837114e-09
Position 1485: 4.753529785167884e-09
Position 1273: 4.527271526071884e-09
Position 1292: 1.7658186375470564e-09
Position 1471: 1.6322556867722194e-09
Position 490: 4.596610014947234e-10
Position 626: 1.1038243134560966e-10
Position 634: 1.0477195472744156e-10
Position 578: 7.817268310871141e-11
Position 624: 2.264062215460544e-11
Position 755: 3.341308388927986e-12
Position 872: 2.20979649292003e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 383: 0.9533511780729111
Position 6188: 0.9203134070982792
Position 6508: 0.7694346558593504
Position 647: 0.6879655313676246
Position 4291: 0.28339829057449156
Position 3405: 0.1576041199254961
Position 3103: 0.15312259996892552
Position 3908: 0.14673683319109296
Position 4423: 0.09639146652982866
Position 4915: 0.07558634225840576
Position 4520: 0.07201005319085794
Position 3949: 0.06771776988349318
Position 3693: 0.06564128418397715
Position 6886: 0.059310857755719634
Position 3719: 0.05867162919893189
Position 662: 0.057807024832065526
Position 5053: 0.05175822723483121
Position 2825: 0.05042438400899911
Position 4485: 0.04917682127958157
Position 6088: 0.04891508028236502
Position 3990: 0.04668850904213708
Position 919: 0.04668332937048935
Position 7027: 0.04439213975625927
Position 5031: 0.03700371704132175
Position 6568: 0.036797305230326975
Position 584: 0.03583418211581848
Position 3575: 0.0304305534450332
Position 7057: 0.027768139402402754
Position 6511: 0.02277279567592848
Position 2712: 0.019200885635917084
Position 3660: 0.015568194088468153
Position 3919: 0.013780567247087622
Position 3728: 0.012947039357819852
Position 7224: 0.01148551541275999
Position 1193: 0.010019465963944953
Position 6215: 0.009779920960088234
Position 3865: 0.009567433147956593
Position 4545: 0.009405054171337758
Position 7013: 0.009325830204312999
Position 420: 0.009253508809317003
Position 6129: 0.00924162339878776
Position 401: 0.008616694999957788
Position 972: 0.007232215309187467
Position 3532: 0.007094462401495264
Position 3416: 0.006871315311249275
Position 5393: 0.0064752793427116815
Position 3953: 0.006353146271800335
Position 6209: 0.005919807292886648
Position 6852: 0.005486669887959144
Position 6995: 0.005345187793731624
Position 6776: 0.0052782527158102294
Position 2110: 0.004965673528001769
Position 4868: 0.004430958884618591
Position 1286: 0.0034209045068814736
Position 5937: 0.003114521224515303
Position 6065: 0.002622178106354703
Position 2888: 0.0026061758338726815
Position 820: 0.00226116191161441
Position 2794: 0.002242873307449511
Position 7133: 0.0022306806083251707
Position 4949: 0.0021978325889344804
Position 3707: 0.002146195727400898
Position 6713: 0.002033782038264419
Position 3196: 0.001911948297459151
Position 4240: 0.0018234866365275033
Position 670: 0.0017468149114721696
Position 1831: 0.0015656018408825591
Position 6945: 0.00151831817766581
Position 6858: 0.001340632901106082
Position 6906: 0.0012727389660507475
Position 1110: 0.0011347160813328565
Position 899: 0.001122729050809639
Position 7287: 0.0010618819621861482
Position 3888: 0.000919639469547366
Position 1027: 0.0009101909341379556
Position 4709: 0.0009080161792709351
Position 843: 0.0006381524712506472
Position 4627: 0.0005973543546488654
Position 6735: 0.0005262157805827831
Position 6464: 0.00048123069973057494
Position 894: 0.00045889307281407686
Position 7290: 0.00041844446211043295
Position 949: 0.0003902934475452524
Position 3344: 0.000389663210784455
Position 6369: 0.00038518052483729986
Position 931: 0.000384219130632683
Position 7229: 0.00036376070595585923
Position 6616: 0.00036045846858149893
Position 3856: 0.0003423669616649448
Position 6810: 0.0003054301038986207
Position 2134: 0.00028021425119677663
Position 6474: 0.00025140497030247497
Position 877: 0.00024509235475904644
Position 6526: 0.000225620681359948
Position 7200: 0.00019047753137807537
Position 2564: 0.00018600180452524572
Position 7174: 0.00018357583736271755
Position 3379: 0.00017834921526892726
Position 6837: 0.00017799053449496892
Position 2755: 0.00017373288728897798
Position 7203: 0.0001658735479379981
Position 545: 0.00016580730637375622
Position 3229: 0.00016236499596039317
Position 6679: 0.0001623550458679607
Position 1912: 0.00015185012807199027
Position 2918: 0.0001477831905103005
Position 6574: 0.00014593194746514133
Position 1458: 0.000142999634833518
Position 3472: 0.0001374198976739362
Position 2774: 0.00013357381352401882
Position 2029: 0.00013262141435836682
Position 4255: 0.00012265082297036525
Position 6426: 0.00011978722278636069
Position 4542: 0.00010165975933056035
Position 1267: 0.00010137309227356953
Position 2986: 9.627760204007553e-05
Position 603: 8.928788906742645e-05
Position 3121: 8.077706152430474e-05
Position 7115: 7.972524802290998e-05
Position 3138: 7.587777474589276e-05
Position 2115: 7.562601881577446e-05
Position 6911: 7.23574040717493e-05
Position 739: 6.993387423104827e-05
Position 1462: 6.61535490950912e-05
Position 2760: 6.455349712100237e-05
Position 2284: 6.261514349272697e-05
Position 1159: 6.0788621843630396e-05
Position 3125: 5.587002559850962e-05
Position 609: 5.410296684055534e-05
Position 6395: 4.901551695354344e-05
Position 3419: 3.78342082798088e-05
Position 2530: 3.6211731827556565e-05
Position 2718: 3.535461436981648e-05
Position 347: 3.463141828204581e-05
Position 2715: 3.390583431207616e-05
Position 3243: 3.2914739886707535e-05
Position 2947: 2.649872644633216e-05
Position 2961: 2.0163833708152146e-05
Position 3084: 1.945122906955853e-05
Position 867: 1.6777401873676124e-05
Position 1886: 1.5900209741236566e-05
Position 2334: 1.3024259275745145e-05
Position 6481: 1.2050115057212254e-05
Position 6435: 1.148949289862806e-05
Position 1288: 1.019810226631824e-05
Position 1617: 9.285543387696269e-06
Position 1321: 9.148063141239983e-06
Position 1162: 6.611710737480175e-06
Position 5417: 6.214393888162975e-06
Position 2831: 5.495146749269855e-06
Position 1292: 5.010654912510475e-06
Position 471: 4.926254928129958e-06
Position 1602: 4.554698488618935e-06
Position 238: 3.3576183088862376e-06
Position 1976: 2.4781976896408887e-06
Position 853: 2.1250991156016497e-06
Position 591: 1.8896229350333553e-06
Position 1621: 1.7571523898906383e-06
Position 2351: 1.4493557426851743e-06
Position 2184: 1.2735821321180082e-06
Position 151: 8.268696297696803e-07
Position 2007: 6.25137628791323e-07
Position 838: 5.886897126487525e-07
Position 1343: 4.5637613466492745e-07
Position 988: 4.4819294393610013e-07
Position 446: 3.486089980174731e-07
Position 464: 3.123760457353161e-07
Position 601: 1.9835593452257603e-07
Position 760: 1.8463684056053804e-07
Position 223: 1.7029197757560955e-07
Position 427: 1.539697029398513e-07
Position 128: 1.4218665471510382e-07
Position 1037: 1.0661721207085905e-07
Position 275: 8.870280355974491e-08
Position 552: 8.549862632981824e-08
Position 480: 8.518014143510519e-08
Position 1057: 3.9349456037728135e-08
Position 1570: 3.399096853059385e-08
Position 555: 2.9450382287883717e-08
Position 168: 2.5426499008805323e-08
Position 886: 2.5008735158961377e-08
Position 1807: 2.316384494084784e-08
Position 182: 1.810371655249891e-08
Position 529: 1.6606368235741943e-08
Position 148: 1.1824584483477286e-08
Position 1661: 1.1294462611973668e-08
Position 1464: 1.1194551628965057e-08
Position 1331: 1.0997350287391977e-08
Position 164: 6.257057268341197e-09
Position 284: 3.198351013847959e-09
Position 1050: 2.17095653807593e-09
Position 171: 2.1504457646705726e-09
Position 1221: 9.233230302072582e-10
Position 1052: 8.339212463915908e-10
Position 1969: 7.940197584988232e-10
Position 1349: 4.5524838936419405e-10
Position 485: 4.3827841478950873e-10
Position 1234: 3.965826962561076e-10
Position 1374: 3.4135057557945945e-10
Position 296: 2.977817114913929e-10
Position 1206: 2.5834936994750735e-10
Position 1204: 1.775081092673201e-10
Position 290: 1.1556005021970047e-10
Position 1231: 3.071980819005419e-11
Position 1164: 2.727834692638945e-11
Position 292: 8.703734503487235e-12
Position 861: 9.303824015442708e-13
