Gene = FNDC9
Position 1070: 6.797401124520639e-09
Position 61: 1.1950686461186401e-09
Position 418: 2.4503975728159943e-13
Position 358: 2.969150794248613e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2177: 0.7324654422891804
Position 1318: 0.634006475587113
Position 767: 0.464269156046235
Position 3934: 0.125365817812532
Position 2441: 0.10977196093271006
Position 2978: 0.09718988532280964
Position 2560: 0.08776010743969434
Position 3714: 0.08192630919828434
Position 3357: 0.06918250871861756
Position 3041: 0.06297190141167483
Position 817: 0.05857256275530673
Position 2586: 0.05210719604230798
Position 2324: 0.04594863518350829
Position 3470: 0.042805054544410394
Position 2282: 0.03647506657368353
Position 3474: 0.035567884993598274
Position 1959: 0.03470843062402921
Position 1859: 0.023820645828388616
Position 1332: 0.02307093123706436
Position 1360: 0.02142480615712675
Position 3524: 0.019613982681695338
Position 1151: 0.018381382611805726
Position 2218: 0.017825975747990608
Position 2627: 0.017015768091274037
Position 367: 0.01411843189398128
Position 3493: 0.010557373393876227
Position 925: 0.009374955454841129
Position 2811: 0.009107257332469464
Position 274: 0.008817722338488352
Position 770: 0.008253070659737934
Position 1272: 0.007556708242663079
Position 3451: 0.006697836482507588
Position 340: 0.006542700901251285
Position 2937: 0.0057279360601047305
Position 1905: 0.005650253028371266
Position 2414: 0.004821577522111397
Position 1663: 0.004759401393119104
Position 1201: 0.004563265737286127
Position 1261: 0.003793133680238958
Position 3012: 0.003660116787530264
Position 748: 0.003292137122325025
Position 3586: 0.0030918964870803056
Position 649: 0.003000607959190294
Position 246: 0.002872760452934778
Position 1083: 0.0018091475290679228
Position 698: 0.00177617905178259
Position 3646: 0.0017134856698282968
Position 243: 0.0017009782708638601
Position 2143: 0.0015364374622908396
Position 2065: 0.0014871203139038675
Position 2694: 0.0014815795957447164
Position 1416: 0.0014091513989161286
Position 4069: 0.0013455946844648352
Position 3770: 0.0011251347574300935
Position 410: 0.0009567437187330172
Position 1281: 0.0008686051227165565
Position 2514: 0.0008526509778095737
Position 1518: 0.0008361462101460307
Position 264: 0.0008248869113177969
Position 740: 0.0007603514492060484
Position 2890: 0.0007227616682544539
Position 122: 0.0006873494036624606
Position 1597: 0.0006456367050377594
Position 3603: 0.0006367236995069951
Position 2742: 0.0006236772638439103
Position 298: 0.0006153113867801226
Position 2495: 0.0004484104465277281
Position 1050: 0.00043975274221293143
Position 1617: 0.000409822273803884
Position 3857: 0.0004058262867128414
Position 1592: 0.00039072367808974396
Position 3852: 0.0003804388116725013
Position 414: 0.00035340865542834846
Position 286: 0.00034759603735356
Position 1982: 0.0003382264068748249
Position 300: 0.00029669148847517044
Position 2247: 0.00027658935990397185
Position 2610: 0.00025439093595046455
Position 1731: 0.00022463167390399054
Position 2033: 0.00020986333441258768
Position 2297: 0.00020349544138710703
Position 2221: 0.0002033219180615887
Position 1215: 0.00017803164344077916
Position 1703: 0.0001594725692613646
Position 1484: 0.0001557789637896181
Position 779: 0.00015225396542757372
Position 3936: 0.00014792590005539244
Position 464: 0.00013270764714746813
Position 2506: 0.00012615718925209217
Position 1131: 0.00011704149388970124
Position 392: 0.0001122135604221038
Position 2259: 0.00010191302136983026
Position 150: 9.367220975608795e-05
Position 1171: 8.883776924073092e-05
Position 1669: 8.03900761551292e-05
Position 501: 7.942016179282951e-05
Position 1487: 6.644810194413222e-05
Position 937: 6.382665590877003e-05
Position 1386: 6.0271283561312085e-05
Position 1913: 5.453383863453866e-05
Position 490: 5.440539070624524e-05
Position 546: 5.0613643678131674e-05
Position 557: 4.805853762510896e-05
Position 944: 4.7078465631332366e-05
Position 1379: 4.198545158382704e-05
Position 2700: 4.195929712041751e-05
Position 2475: 4.1196977447592825e-05
Position 371: 3.8641553710549984e-05
Position 2343: 3.816661272024144e-05
Position 831: 3.680427851482738e-05
Position 708: 3.5958102637497416e-05
Position 1365: 2.967880365422439e-05
Position 524: 2.697771065267793e-05
Position 1693: 2.685104059200318e-05
Position 716: 2.6152268323219464e-05
Position 1594: 2.5757879355734473e-05
Position 1288: 2.531872864496075e-05
Position 997: 2.1522861995778618e-05
Position 1988: 2.1052730017065516e-05
Position 2196: 2.0992444502105034e-05
Position 1719: 2.0932900016463845e-05
Position 1917: 2.0141666773931274e-05
Position 1299: 1.9375951752851525e-05
Position 869: 1.911714480809559e-05
Position 458: 1.7376558649906003e-05
Position 786: 1.6955833401901455e-05
Position 145: 1.565311052904999e-05
Position 1600: 1.418257592621539e-05
Position 2750: 1.3060889259473573e-05
Position 317: 9.44666352230821e-06
Position 720: 8.439093999630401e-06
Position 304: 7.710408342881429e-06
Position 1612: 6.777735928533634e-06
Position 896: 4.691826667223916e-06
Position 582: 3.4336962067599904e-06
Position 882: 3.344407604812411e-06
Position 1683: 3.311603205991754e-06
Position 1173: 3.2242517676788705e-06
Position 180: 3.1081689135372175e-06
Position 1686: 3.006753924242826e-06
Position 1006: 2.9117213072641276e-06
Position 1093: 2.860811173222505e-06
Position 854: 2.0865926387498853e-06
Position 345: 2.041064364189981e-06
Position 589: 1.6611790393687073e-06
Position 418: 1.6407562781940225e-06
Position 852: 1.6272847172262743e-06
Position 279: 1.526760039742027e-06
Position 95: 1.462129285739561e-06
Position 424: 1.2681794676725138e-06
Position 428: 1.2356444338477724e-06
Position 576: 1.1567663762098627e-06
Position 866: 1.1272620323337487e-06
Position 152: 9.033001989846685e-07
Position 604: 6.470450822989387e-07
Position 1004: 6.347787042805766e-07
Position 1626: 4.4931249914521274e-07
Position 321: 4.362336464047389e-07
Position 1001: 4.12514740066496e-07
Position 1737: 3.171997514511865e-07
Position 600: 3.120311156666022e-07
Position 1096: 1.8462837812882638e-07
Position 174: 1.8294452296639642e-07
Position 107: 1.727337010738779e-07
Position 92: 1.39006680262509e-07
Position 162: 9.799162413576912e-08
Position 432: 2.0857981287559326e-08
Position 193: 1.5216627590216637e-08
Position 104: 1.2015979310917226e-08
Position 97: 1.0001478149313515e-08
Position 437: 7.439821802759247e-09
Position 100: 4.477240283736039e-09
Position 591: 3.4619443140748954e-10
Position 886: 4.477147528170967e-11
Position 1022: 2.8310069251209206e-11
Position 185: 1.809913954528992e-11
Position 439: 1.1261348629498054e-11
