Gene = CSF2
Position 1389: 5.672945511786963e-11
Position 495: 4.806639078792588e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1019: 0.9567732712355957
Position 290: 0.8647948328170217
Position 1954: 0.7782939747515198
Position 439: 0.43557697363123526
Position 1317: 0.3021481541994427
Position 1263: 0.2811104068465408
Position 1641: 0.14675294672828956
Position 1532: 0.07654145337612561
Position 1493: 0.03823753427343463
Position 1975: 0.03549779699991897
Position 1765: 0.03345485380705704
Position 1278: 0.03202922733806959
Position 671: 0.02868883349685508
Position 1236: 0.02581975589811476
Position 1687: 0.024883006999072043
Position 1286: 0.022358104533732815
Position 2313: 0.019085329654288174
Position 1022: 0.017564099297289196
Position 259: 0.014382116823181372
Position 509: 0.01357876652585232
Position 1037: 0.012326047121838449
Position 1320: 0.01188200220513362
Position 443: 0.010727349768025243
Position 2336: 0.010607342231971273
Position 1643: 0.01001866817451522
Position 1707: 0.0068997604102713885
Position 1244: 0.005307621157577764
Position 1992: 0.004551646769841262
Position 809: 0.004494292015301012
Position 1710: 0.004207396884928195
Position 728: 0.004188285692748879
Position 418: 0.003416850350993092
Position 725: 0.00294639644468428
Position 404: 0.0028399264017105732
Position 1596: 0.002634216759913227
Position 872: 0.0023131615072373296
Position 1818: 0.0019271107077272903
Position 651: 0.0017753920180928729
Position 530: 0.0017022358698842212
Position 792: 0.00166856653439145
Position 2051: 0.0013916702761056078
Position 1362: 0.0013862334139477777
Position 2218: 0.001298217544946004
Position 616: 0.0010374585395738294
Position 1734: 0.0009088761933238635
Position 1568: 0.0008581792181949821
Position 1349: 0.0008240968963376574
Position 2115: 0.0008132285910889448
Position 1324: 0.0007765418433831129
Position 941: 0.0007701360084984559
Position 913: 0.0007497354968101129
Position 356: 0.000717537145438529
Position 332: 0.0006844144178730676
Position 453: 0.0006828681454069328
Position 1600: 0.0006628159311744292
Position 938: 0.000659703232897238
Position 1928: 0.0006089728136116348
Position 657: 0.0004105897355176711
Position 1406: 0.00036537975401434666
Position 683: 0.00034013858400959814
Position 548: 0.0003118357259172668
Position 2000: 0.0003049074099992193
Position 568: 0.00029854262370362743
Position 1297: 0.0002893644990262466
Position 1451: 0.0002674893087742123
Position 1293: 0.0002495479726672225
Position 2166: 0.00021057707105247278
Position 1534: 0.0002039227861530803
Position 1576: 0.00016519985461624942
Position 2011: 0.00014999438734914497
Position 1721: 0.00013830678405496295
Position 1691: 0.0001176906156447019
Position 1061: 0.00011082186997460164
Position 578: 9.826046260362489e-05
Position 1359: 9.218058979864471e-05
Position 1541: 8.946248079003409e-05
Position 482: 8.930891904730415e-05
Position 704: 6.87444752754854e-05
Position 1075: 6.615203143441056e-05
Position 734: 6.602668116593746e-05
Position 612: 6.200794376615474e-05
Position 484: 5.835324852216769e-05
Position 2254: 5.762606646202584e-05
Position 1803: 5.4236620717571554e-05
Position 585: 5.04533678735877e-05
Position 1058: 4.509752602203319e-05
Position 2047: 4.1010406961461324e-05
Position 554: 3.5830558322098705e-05
Position 877: 3.576269872882545e-05
Position 1658: 3.409313880762893e-05
Position 300: 3.133541873805871e-05
Position 1738: 3.117567204320538e-05
Position 896: 2.806183058993509e-05
Position 1288: 2.8010636948209038e-05
Position 839: 2.7382898664959244e-05
Position 303: 2.6293711090380464e-05
Position 961: 2.5355612141707194e-05
Position 386: 2.2387244374036595e-05
Position 619: 2.1842152235109967e-05
Position 1290: 2.0301562665718398e-05
Position 456: 1.810994299048877e-05
Position 1114: 1.746399188121683e-05
Position 459: 1.724482806286158e-05
Position 571: 1.6698641193422455e-05
Position 948: 1.462161157252234e-05
Position 820: 1.4515825740312762e-05
Position 1411: 1.2927509766281352e-05
Position 364: 1.2895342045777647e-05
Position 1091: 1.1501171784905056e-05
Position 1800: 1.0750800594992861e-05
Position 594: 1.0247752820794088e-05
Position 1332: 9.109207662166355e-06
Position 667: 8.999914957650678e-06
Position 518: 7.878606397347896e-06
Position 1049: 7.22344599020026e-06
Position 466: 6.924066400412603e-06
Position 222: 4.270409174711853e-06
Position 846: 3.0307911379221374e-06
Position 1127: 3.0162424396679794e-06
Position 687: 2.7110316370518637e-06
Position 1124: 2.5777215302152216e-06
Position 367: 2.144564431936486e-06
Position 1085: 2.115369844119138e-06
Position 693: 1.9958819605140317e-06
Position 337: 1.588908137995422e-06
Position 306: 1.5173535221748558e-06
Position 315: 1.2211810350301298e-06
Position 1301: 1.0295857972284193e-06
Position 535: 1.0230285310605119e-06
Position 1326: 9.834435072374506e-07
Position 685: 9.075838993024759e-07
Position 1365: 8.765469739345444e-07
Position 1190: 7.805319020743688e-07
Position 1214: 4.2903890873962233e-07
Position 1342: 3.52784313336476e-07
Position 851: 3.1106605669587587e-07
Position 843: 7.958599606517265e-08
Position 231: 5.262092247485628e-08
Position 104: 1.545854368872554e-08
Position 1150: 8.744421799742966e-09
Position 110: 3.580302671463633e-09
Position 144: 2.5704759245851354e-09
Position 173: 1.1142563251881337e-09
Position 197: 9.999613719351727e-10
Position 117: 9.762265448588287e-10
Position 147: 1.0133279991431482e-10
Position 175: 9.099958555438837e-11
Position 170: 3.805539838696071e-11
Position 203: 1.823793540183342e-11
Position 201: 3.6064641439869405e-12
Position 126: 2.0012757953911315e-12
Position 189: 1.2668136798376198e-12
