Gene = CMC1
Position 11681: 0.00018370861041913615
Position 580: 0.00018212698471491138
Position 6743: 0.00017000394644057853
Position 6434: 0.00016626621699962352
Position 3558: 0.00015212810983198567
Position 7215: 0.0001515743052776797
Position 2750: 0.00014988171599177554
Position 1873: 0.00014036391987615394
Position 1541: 0.00013331628408174868
Position 8339: 0.00012905267979973695
Position 4654: 0.00012490310182418585
Position 535: 0.00011826780428293802
Position 4395: 0.00011414937096668025
Position 6304: 0.00011126643699619836
Position 11044: 0.00010872539442091386
Position 5123: 0.00010359053307257616
Position 6016: 0.00010299291908661409
Position 7239: 9.995031784791652e-05
Position 2171: 9.994077291634576e-05
Position 1579: 9.987703118789805e-05
Position 8009: 9.361650818333078e-05
Position 9379: 8.34998178377631e-05
Position 9848: 8.188654700284793e-05
Position 4125: 7.411514588150533e-05
Position 2884: 7.244182078736416e-05
Position 5709: 7.227874724975032e-05
Position 6949: 6.838549954047235e-05
Position 9473: 6.836680565335705e-05
Position 8510: 6.40931737527318e-05
Position 6545: 6.13273806914498e-05
Position 1505: 6.049302929530184e-05
Position 4097: 5.85770315224324e-05
Position 8424: 5.4686148478192074e-05
Position 7767: 5.088709541086757e-05
Position 9224: 4.909960883756952e-05
Position 9199: 4.808252079186592e-05
Position 3621: 4.3127240713886035e-05
Position 7863: 4.0717578075181714e-05
Position 5560: 3.9826584690296147e-05
Position 6676: 3.8425244824051466e-05
Position 4550: 3.803668237556909e-05
Position 6529: 3.7427509875085904e-05
Position 1109: 3.630909010835696e-05
Position 6714: 3.511723872507524e-05
Position 8632: 3.445501387665689e-05
Position 792: 3.3496300096901565e-05
Position 672: 3.216109704297286e-05
Position 5801: 3.189054319544472e-05
Position 7014: 3.1741960864432447e-05
Position 7512: 3.0124328006123054e-05
Position 6415: 2.846913528226848e-05
Position 8073: 2.8420255963512483e-05
Position 7934: 2.7134090381659417e-05
Position 1970: 2.522568736913562e-05
Position 6164: 2.4640954308786248e-05
Position 7378: 2.4353985540142722e-05
Position 6440: 2.325196088524424e-05
Position 1361: 2.1120929760797298e-05
Position 5078: 2.0839669068284383e-05
Position 6977: 1.9114621319518174e-05
Position 1244: 1.901052054074157e-05
Position 550: 1.891404105339016e-05
Position 3180: 1.707139547745822e-05
Position 2406: 1.5878513242658876e-05
Position 5650: 1.536361056831568e-05
Position 4207: 1.4425042451666944e-05
Position 306: 1.3603227069106277e-05
Position 4330: 1.3152003496569769e-05
Position 5387: 1.2932428928833538e-05
Position 5910: 1.2481049416594544e-05
Position 1081: 1.2264208088524478e-05
Position 5913: 1.2040590674915572e-05
Position 4640: 1.1650832577901694e-05
Position 5325: 1.1648353064777102e-05
Position 339: 1.1348823261371925e-05
Position 4419: 1.1001320823128148e-05
Position 601: 1.043126346714719e-05
Position 3240: 8.782320759983199e-06
Position 436: 8.389594556710516e-06
Position 903: 8.098730699524317e-06
Position 5440: 7.617426480302406e-06
Position 3789: 6.657742035488003e-06
Position 4187: 6.3659473896539105e-06
Position 1738: 6.277956210664939e-06
Position 3561: 5.716846229038407e-06
Position 4258: 5.426896437222442e-06
Position 2032: 5.204955981966183e-06
Position 1489: 4.675823029663031e-06
Position 3102: 4.542802180685979e-06
Position 1283: 4.001718295492031e-06
Position 2037: 3.64476675337463e-06
Position 1091: 3.584496528421575e-06
Position 3649: 3.33985379370469e-06
Position 312: 3.2046382810386633e-06
Position 758: 3.0455430382539976e-06
Position 217: 3.0166300761112746e-06
Position 947: 2.9744688014975233e-06
Position 513: 2.8063594695109576e-06
Position 2590: 2.748373993137334e-06
Position 2506: 2.7178460816873154e-06
Position 472: 2.6191047754754037e-06
Position 1724: 2.263101640161652e-06
Position 817: 2.136944483543876e-06
Position 2515: 1.8663704161118936e-06
Position 3409: 1.8282101452253902e-06
Position 1647: 1.501277070818528e-06
Position 2662: 1.3657488652062263e-06
Position 1268: 1.1208527755422328e-06
Position 2284: 1.0730730710300902e-06
Position 918: 8.953510345309114e-07
Position 692: 8.246178683488224e-07
Position 3154: 7.411232157981376e-07
Position 3114: 6.924498027062369e-07
Position 1183: 5.229626204749375e-07
Position 1188: 3.896200033708935e-07
Position 1241: 3.586718702725094e-07
Position 3194: 3.392698633464652e-07
Position 1562: 2.8337774067980174e-07
Position 2760: 2.806587130171027e-07
Position 1591: 2.651221216245846e-07
Position 4787: 2.6343081912775404e-07
Position 2804: 1.7806608405461908e-07
Position 4023: 1.680049971763081e-07
Position 163: 1.4580789906562362e-07
Position 4106: 1.3864900406108773e-07
Position 3166: 1.381852753827929e-07
Position 93: 8.15119046919639e-08
Position 2671: 5.7606746371414894e-08
Position 2696: 4.13844913365065e-08
Position 1043: 3.279411532830393e-08
Position 1321: 3.085735547086112e-08
Position 126: 2.8665791475235375e-08
Position 978: 2.813423750818765e-08
Position 941: 2.6615230739457256e-08
Position 2344: 1.5449241863288276e-08
Position 803: 1.4005383647632752e-08
Position 1298: 1.2406434249377003e-08
Position 1895: 7.667997790439629e-09
Position 2782: 6.758165871478982e-09
Position 2602: 6.688647680763087e-09
Position 198: 5.106075663793825e-09
Position 838: 4.623183252583208e-09
Position 2180: 4.265221619608003e-09
Position 1251: 3.930944426710508e-09
Position 1786: 3.877859832263368e-09
Position 2764: 3.849044141719914e-09
Position 1697: 3.325253237867605e-09
Position 831: 3.2249780499482706e-09
Position 872: 3.034555141107128e-09
Position 1303: 2.7318431831481754e-09
Position 1979: 2.325888686666743e-09
Position 999: 2.0004186517703357e-09
Position 2079: 1.788979377116962e-09
Position 2016: 1.760082854052507e-09
Position 616: 8.626033318301204e-10
Position 1327: 7.318908465795562e-10
Position 853: 4.689390262889056e-10
Position 863: 3.856083751326213e-10
Position 171: 3.7225673607684507e-10
Position 679: 2.523896944028316e-10
Position 675: 2.2807836138589654e-10
Position 970: 1.593131532568242e-10
Position 378: 1.4227423586013643e-10
Position 416: 1.5024234777864025e-11
Position 324: 2.9280840704284548e-12
