Gene = SIL1
Position 7584: 6.91955475081153e-05
Position 3703: 5.9668648651837746e-05
Position 7201: 5.966317415820446e-05
Position 1207: 5.6115034658964196e-05
Position 4589: 5.480680961952779e-05
Position 2473: 5.4618916334332785e-05
Position 2702: 5.410421542136631e-05
Position 1190: 4.954171077331099e-05
Position 3123: 4.946353423224093e-05
Position 6326: 4.889597855396873e-05
Position 4053: 4.721972344345359e-05
Position 859: 4.305602277915639e-05
Position 6070: 4.245276034637311e-05
Position 1375: 3.975466845614129e-05
Position 494: 3.679367815974253e-05
Position 6057: 3.445006537120744e-05
Position 5569: 3.3373291317703956e-05
Position 5143: 3.2113560526420935e-05
Position 679: 3.211111709781609e-05
Position 577: 3.1622812537854806e-05
Position 6612: 3.104406432289243e-05
Position 2039: 2.787674868858563e-05
Position 2095: 2.755411141484716e-05
Position 2235: 2.6853748152802695e-05
Position 747: 2.6509924713840256e-05
Position 2432: 2.590258977971926e-05
Position 1302: 2.4651898448386708e-05
Position 4712: 2.4599869355649887e-05
Position 5027: 2.286282658004078e-05
Position 447: 2.260549139622816e-05
Position 3921: 2.201621201585088e-05
Position 5070: 2.1710061681638743e-05
Position 305: 1.872986991027666e-05
Position 3200: 1.7479028163368308e-05
Position 1243: 1.669069322253453e-05
Position 1246: 1.6030309626177268e-05
Position 1538: 1.549473962597625e-05
Position 4203: 1.4965207581459324e-05
Position 1556: 1.3908678332309585e-05
Position 3857: 1.3881775185424746e-05
Position 3682: 1.3233726668247043e-05
Position 4022: 1.2006257680670158e-05
Position 1443: 1.0081945066232636e-05
Position 1620: 9.05744445158001e-06
Position 631: 8.512104046625003e-06
Position 3635: 8.04513322884309e-06
Position 2045: 7.6169629985159895e-06
Position 1389: 6.429034982696404e-06
Position 5891: 4.848043633540673e-06
Position 1138: 4.5229035553064834e-06
Position 386: 2.4104552181785063e-06
Position 866: 2.2030347254442383e-06
Position 957: 1.7962421218330364e-06
Position 1517: 1.4725021256618866e-06
Position 5646: 1.2498539967959144e-06
Position 6054: 1.2365415798091702e-06
Position 1558: 1.066519106073055e-06
Position 1933: 3.4756728908398935e-07
Position 1787: 1.9109200565696023e-07
Position 1298: 5.902413290029738e-08
Position 2711: 3.874441193382445e-08
Position 2762: 3.1358511204618447e-08
Position 2643: 2.6134379242262308e-08
Position 365: 2.4671267892559346e-08
Position 2347: 2.4145880272167923e-08
Position 2309: 2.291592933585872e-08
Position 751: 7.52003265096721e-09
Position 2466: 4.163821351331072e-09
Position 774: 3.4634222407059578e-09
Position 795: 3.018249667313743e-09
Position 804: 2.3267942547937247e-09
Position 915: 2.1965397356816064e-09
Position 593: 1.923945089826449e-09
Position 1930: 1.5602635068524771e-09
Position 1078: 9.128435741498833e-10
Position 2261: 5.754799519716165e-10
Position 281: 3.8595919618260447e-10
Position 1044: 1.3995547226970645e-10
Position 835: 6.968618279917248e-11
Position 815: 6.799807317460629e-11
Position 808: 6.646066802253535e-11
Position 178: 2.4336913635702287e-11
Position 161: 2.3573668838611367e-11
Position 122: 2.850548727285888e-12
Position 129: 5.016972422090233e-13
Position 133: 2.3495218309790723e-14
Position 143: 6.832035270247175e-15
Position 96: 9.91406842059451e-18
