Gene = AJAP1
Position 21321: 0.004107840426412299
Position 14039: 0.0038994244335375165
Position 11704: 0.0038584719533138676
Position 15819: 0.003848542942944729
Position 24187: 0.0038355140564497454
Position 3366: 0.0031555073523422766
Position 4996: 0.0030100130125470174
Position 19872: 0.003002958498253859
Position 20549: 0.0026294103856705966
Position 13779: 0.0020863084457408434
Position 5746: 0.00206426360673306
Position 2192: 0.0015412619957607303
Position 2958: 0.0014343944692632575
Position 7038: 0.0014106891075558582
Position 8842: 0.001301382384775719
Position 20339: 0.0010909756378997173
Position 15149: 0.0010441496585646562
Position 5250: 0.0010023963425996555
Position 760: 0.0009706520389423606
Position 6344: 0.0008846151755868545
Position 11543: 0.0008045155354418328
Position 12939: 0.0007899737171246626
Position 4956: 0.000760823205481431
Position 185: 0.0007100018117445578
Position 4377: 0.0006903161535778725
Position 6167: 0.000673146668427134
Position 14611: 0.000671351989153754
Position 855: 0.0006499994355291387
Position 6535: 0.0006464244305095056
Position 4373: 0.0004531759456085804
Position 453: 0.00026206593942161387
Position 3920: 0.00025714796810679216
Position 6734: 0.00021956038459633098
Position 25077: 0.0002181348743958139
Position 2779: 0.00020283913557940113
Position 3766: 0.0002004921485596344
Position 1948: 0.00019314947511100383
Position 18002: 0.00015400621570716132
Position 6729: 0.00012501909391452183
Position 3540: 0.00012055974013520927
Position 6198: 0.00010908337098895307
Position 4200: 8.04395380703245e-05
Position 2888: 7.651306307219247e-05
Position 2703: 7.114353326951808e-05
Position 2239: 6.186746656657386e-05
Position 3573: 4.431811693883688e-05
Position 6105: 4.4219943981209245e-05
Position 7001: 4.299542336745613e-05
Position 6176: 4.1395656718722994e-05
Position 6207: 2.769437731709536e-05
Position 752: 1.2665922669715267e-05
Position 550: 1.2203854793139171e-05
Position 688: 1.1647809804907055e-05
Position 1282: 8.786148398262906e-06
Position 2040: 8.218428496487619e-06
Position 1454: 6.977074697490577e-06
Position 22952: 5.97590142416741e-06
Position 946: 5.85417150574909e-06
Position 23946: 4.392081907429897e-06
Position 11596: 3.6348787409629825e-06
Position 2714: 3.631468631746119e-06
Position 189: 2.227258487360354e-06
Position 1830: 2.0470183560115583e-06
Position 1692: 1.915068478295524e-06
Position 24183: 1.6481182325453791e-06
Position 847: 1.483683316470319e-06
Position 764: 1.4497721329167626e-06
Position 939: 1.3444096531622686e-06
Position 921: 1.288123001741612e-06
Position 696: 1.2224896805463392e-06
Position 1474: 1.1678321952473062e-06
Position 1710: 8.472555742284382e-07
Position 2408: 5.428973519947216e-07
Position 2304: 4.62298041299484e-07
Position 2118: 3.353820132644398e-07
Position 1773: 3.117172901187037e-07
Position 1855: 2.464395150077059e-07
Position 3074: 2.25839219128436e-07
Position 2066: 2.0796703951283288e-07
Position 2281: 1.4098101203761255e-07
Position 1723: 1.119169301689467e-07
Position 930: 8.500625354173602e-08
Position 1664: 8.360303662515156e-08
Position 1715: 6.978779848748272e-08
Position 2984: 3.037253284559693e-08
Position 2265: 2.0316424534302074e-08
Position 982: 1.611001756030753e-08
Position 1779: 1.3228998062112534e-08
Position 405: 9.981222525670495e-10
Position 1373: 7.053819912896985e-10
Position 1525: 6.429761507805468e-10
Position 76: 5.884320682693184e-10
Position 1342: 5.027187425973593e-10
Position 1480: 4.190914787930185e-10
Position 119: 3.840377581895731e-10
Position 59: 3.73415206926276e-10
Position 1416: 2.6034130251411885e-10
Position 195: 1.876621442483661e-10
Position 200: 1.1147352672051581e-10
Position 750: 7.59839079183099e-11
Position 42: 4.948980698086414e-12
Position 1482: 3.682496654149422e-12
Position 1169: 1.0727022598872343e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 22777: 0.9729847740627741
Position 17247: 0.9680868607153686
Position 11090: 0.83265396704854
Position 13983: 0.7826717828021199
Position 10763: 0.6667703391951902
Position 18309: 0.43359297097173355
Position 30880: 0.3907657023117877
Position 16776: 0.3465527134782528
Position 21063: 0.33496941698187677
Position 17468: 0.2948985916697364
Position 15674: 0.2600407796849341
Position 23077: 0.20261736955282258
Position 15385: 0.19512455551594676
Position 18103: 0.18776693294793748
Position 23833: 0.1666821012186562
Position 32408: 0.14358687120391372
Position 16734: 0.12890357419318146
Position 10731: 0.10105079532634256
Position 23818: 0.09052670757842725
Position 16307: 0.08050455041703262
Position 27251: 0.07754994085178399
Position 7420: 0.07223015783829641
Position 25122: 0.06909810288870569
Position 7508: 0.061072417414364776
Position 24907: 0.05931814046878912
Position 10708: 0.05582902408738237
Position 17502: 0.049604408809973057
Position 12401: 0.04909375626964017
Position 17533: 0.048671814986623214
Position 25815: 0.046903896609738344
Position 4621: 0.046885733781256836
Position 4567: 0.04661385569797693
Position 17739: 0.0456219051719416
Position 20384: 0.04371162906118149
Position 29007: 0.04138128378780792
Position 16341: 0.03888116853208927
Position 5206: 0.03599169830503442
Position 20463: 0.035937893430240286
Position 11201: 0.035889452720373645
Position 4184: 0.034109051266645665
Position 10388: 0.03282444503667453
Position 14120: 0.03240043312562466
Position 2557: 0.032028329079575625
Position 10024: 0.03152344031152755
Position 13004: 0.029633626395190314
Position 30851: 0.029372136531474847
Position 17578: 0.029358476075790535
Position 2530: 0.02760295919061525
Position 17997: 0.027376310391431336
Position 26037: 0.02642718085043028
Position 9632: 0.02604025688743064
Position 9504: 0.02535952205022128
Position 5296: 0.021366786418243126
Position 28451: 0.02023475890022021
Position 4477: 0.019861367913224733
Position 14646: 0.01854613445515321
Position 6527: 0.017773531327483123
Position 26476: 0.017519875883300222
Position 7530: 0.017456979560041844
Position 5328: 0.01717521490699208
Position 2805: 0.015667215169077764
Position 19770: 0.015538429692258186
Position 17831: 0.014306622697530115
Position 10825: 0.013450083421709506
Position 15052: 0.01322306038523064
Position 18370: 0.012718204717962443
Position 28659: 0.012670991498172303
Position 15437: 0.01255589691778264
Position 23778: 0.012415921418120751
Position 29966: 0.012291324952368893
Position 20171: 0.011326131196703922
Position 12697: 0.010944954838040472
Position 24049: 0.010922264704255176
Position 12887: 0.008986238351529187
Position 14525: 0.008963430901404118
Position 4137: 0.008526872544108199
Position 14780: 0.008427500838723428
Position 17421: 0.008208205672058575
Position 16913: 0.008082788118956673
Position 25244: 0.007630460342344147
Position 24089: 0.007155924694714978
Position 24598: 0.007062472924872146
Position 12616: 0.0070541645911997
Position 5253: 0.007052919452492882
Position 20081: 0.007037516994337381
Position 11013: 0.007027263546140158
Position 4117: 0.007015195930450486
Position 18128: 0.006840077185739394
Position 4141: 0.006777801606956665
Position 21236: 0.006034491117997346
Position 4497: 0.005994718922559193
Position 9877: 0.005934277167805758
Position 11059: 0.005924369562761577
Position 27008: 0.005694186601734473
Position 2809: 0.005643917945068529
Position 9410: 0.005366929299668925
Position 4661: 0.005028796378661863
Position 17715: 0.0049527333689511795
Position 15728: 0.004909071627498068
Position 26494: 0.004831783911497484
Position 24323: 0.004708203069086279
Position 28482: 0.004607314688168175
Position 2590: 0.0041659038280506926
Position 4666: 0.0040118838213352385
Position 4718: 0.003859213845397174
Position 18357: 0.0037616512391684324
Position 2238: 0.003717551237840902
Position 25837: 0.0036888577098375345
Position 24880: 0.0036189423981388084
Position 10002: 0.0035941556164373143
Position 18247: 0.0035265159959831987
Position 17470: 0.0034589508757431296
Position 2485: 0.003304801145426284
Position 4582: 0.0030937852742234373
Position 17932: 0.002995312993941932
Position 5315: 0.0028563851659158127
Position 4874: 0.0027952395620045923
Position 17791: 0.002644184822726248
Position 24951: 0.002584287144209638
Position 4707: 0.0025510267102160956
Position 7640: 0.0023918665777026343
Position 2690: 0.0023233809189663434
Position 4162: 0.0023149138982195188
Position 2849: 0.002191973618492215
Position 4442: 0.002165209079343613
Position 13653: 0.0020863084457408525
Position 14691: 0.001999804524342342
Position 2423: 0.0019938875234566
Position 11422: 0.0019216290341602462
Position 19699: 0.0019170570231560147
Position 11010: 0.0018857120179223497
Position 5560: 0.0017493993534859998
Position 17769: 0.0017222332134346516
Position 11526: 0.0016089697273587173
Position 18164: 0.0015950546202816612
Position 24484: 0.00153959525251063
Position 5334: 0.0015158291063088584
Position 17180: 0.0015084138903952962
Position 22729: 0.0014372887638372266
Position 5119: 0.0013540424340717009
Position 19796: 0.0013384410354888069
Position 2595: 0.0011972788453105921
Position 6890: 0.0011547562865969702
Position 3204: 0.001115863947404233
Position 23923: 0.0011140640602099923
Position 3171: 0.0010888557416058452
Position 23220: 0.0010761678529385042
Position 24293: 0.0010468514389751621
Position 12672: 0.0010370722902378361
Position 5273: 0.0009874338158897124
Position 4278: 0.0009310174348394535
Position 26106: 0.000908442987643115
Position 6043: 0.0008793847795960495
Position 12948: 0.0008715682881859754
Position 27426: 0.0008292398791914325
Position 8660: 0.000790916724544163
Position 24699: 0.0007590447784283427
Position 6301: 0.0007457818698428308
Position 3109: 0.0006984078943430355
Position 11474: 0.0006570201953917316
Position 2039: 0.0006149446009463786
Position 2453: 0.0006067788695997186
Position 23325: 0.0005961139255133129
Position 21320: 0.0005935760450380008
Position 24124: 0.0005871823672256325
Position 26533: 0.000559844190242838
Position 2012: 0.0005229791213804918
Position 8731: 0.0005104656602315616
Position 11564: 0.00047900341058597156
Position 23455: 0.0004741964217045688
Position 14426: 0.0004227239033714313
Position 23242: 0.00036994855283737504
Position 6237: 0.0003616842513921902
Position 4814: 0.00034773501291026997
Position 2367: 0.00034624039931514355
Position 4339: 0.0003383927632615705
Position 19089: 0.00031708494260058236
Position 4843: 0.00031591445701056376
Position 6884: 0.00029892824432633787
Position 2622: 0.00029080729295184293
Position 14473: 0.00025275193111198727
Position 18819: 0.00023497693454490367
Position 2297: 0.0002268552510314379
Position 6175: 0.00022635812386870893
Position 2112: 0.0002219945506466007
Position 2537: 0.00021310954878445268
Position 17945: 0.00020682983307962453
Position 6663: 0.00020107266250836918
Position 4888: 0.00018758352899305364
Position 19417: 0.0001864711866997412
Position 2830: 0.00018145663685083718
Position 14476: 0.0001666162558746666
Position 3793: 0.0001657506688218764
Position 3026: 0.00016212027289372593
Position 3685: 0.00015941655452043584
Position 2388: 0.00015675142761396632
Position 5133: 0.00014636871866267046
Position 21303: 9.804530804192658e-05
Position 4236: 9.791450097775566e-05
Position 3597: 9.307725874113823e-05
Position 1945: 8.835705720072839e-05
Position 3413: 7.698207006570363e-05
Position 5956: 7.52520408691546e-05
Position 4221: 6.406118470749045e-05
Position 5526: 6.341750930398215e-05
Position 3457: 5.191079789384027e-05
Position 4784: 4.6683901646773316e-05
Position 2506: 4.217125849162175e-05
Position 2763: 4.1699979036057244e-05
Position 2496: 4.016887859727772e-05
Position 1997: 3.984927531733426e-05
Position 1600: 3.9812275529852004e-05
Position 3648: 3.848933651919321e-05
Position 3177: 3.6173603054265366e-05
Position 3381: 3.5639392178964775e-05
Position 1810: 3.0495141087471376e-05
Position 2117: 2.7451261821606264e-05
Position 835: 2.6020913713009867e-05
Position 4982: 1.9474373615249968e-05
Position 3111: 1.8626834555074652e-05
Position 4059: 1.6175347013987735e-05
Position 18728: 1.396123126929971e-05
Position 2276: 1.1460082608317412e-05
Position 811: 1.058905338707169e-05
Position 1874: 1.0587680228043503e-05
Position 3014: 1.0496415694664469e-05
Position 2450: 9.743655847359333e-06
Position 3258: 9.715476993243834e-06
Position 2191: 9.618510634873522e-06
Position 4373: 7.996839857470986e-06
Position 2695: 7.6795767465359e-06
Position 2311: 7.6276713469853465e-06
Position 3237: 7.465719568686104e-06
Position 3180: 5.873596978991409e-06
Position 2710: 5.5070237834187735e-06
Position 1971: 4.597447487606848e-06
Position 2098: 4.046495606532319e-06
Position 2778: 3.5114363561471327e-06
Position 1984: 3.3628118317825268e-06
Position 3140: 1.9178410744282325e-06
Position 2876: 8.374546873026641e-07
Position 2123: 7.776930717366299e-07
Position 3890: 6.251504773973949e-07
Position 475: 6.18493875801228e-07
Position 645: 5.998830031687684e-07
Position 708: 5.944328409165662e-07
Position 1563: 5.88776393466616e-07
Position 10996: 5.056733376090669e-07
Position 3472: 3.4161482526729457e-07
Position 2174: 3.332901702754909e-07
Position 1911: 3.2695685670071673e-07
Position 1677: 3.200399257799873e-07
Position 2692: 3.0249960206567375e-07
Position 2432: 2.880664843053514e-07
Position 449: 2.862424953841748e-07
Position 3615: 2.8114758638541956e-07
Position 1689: 2.1302528401542488e-07
Position 4409: 1.6946059931559025e-07
Position 1818: 1.5167750080217657e-07
Position 368: 1.4847864769120181e-07
Position 3249: 1.2612087108606334e-07
Position 1435: 1.1034780711865147e-07
Position 770: 9.81840865190473e-08
Position 2166: 6.05965918829931e-08
Position 419: 3.644637963236123e-08
Position 2395: 3.596223087754825e-08
Position 621: 2.4195132582333078e-08
Position 6462: 2.0543987154968183e-08
Position 1855: 1.620772351448734e-08
Position 1311: 1.4490692106481501e-08
Position 2259: 1.3969430005111692e-08
Position 522: 1.3595372017171515e-08
Position 2429: 1.2008943040494038e-08
Position 1643: 1.1692764687802544e-08
Position 663: 1.1672628917417883e-08
Position 715: 9.800553332959979e-09
Position 1768: 9.291929770878222e-09
Position 2161: 7.18519085078685e-09
Position 1947: 6.24974631587199e-09
Position 1573: 4.871183823299066e-09
Position 347: 4.840207606879338e-09
Position 1271: 4.678761851221036e-09
Position 2202: 3.705827036815817e-09
Position 1929: 3.498453225658067e-09
Position 625: 2.7798340786416436e-09
Position 1796: 2.6206070292691453e-09
Position 1259: 2.2635303348223417e-09
Position 1901: 2.1982391300719628e-09
Position 858: 1.8561780021236759e-09
Position 722: 1.8146466645357617e-09
Position 1251: 1.3647678423238549e-09
Position 1322: 1.3182539226637773e-09
Position 600: 1.2260407260800297e-09
Position 326: 1.1974908275263178e-09
Position 2610: 9.579407641766338e-10
Position 3028: 5.231901230814433e-10
Position 1684: 8.001475342478564e-11
