Gene = MEPCE
Position 3973: 0.0004338654246097351
Position 1054: 0.0004020600638285264
Position 3309: 0.0003971878524953929
Position 3586: 0.000392470510611651
Position 3704: 0.00036891338011608646
Position 2219: 0.0003453254125132387
Position 4323: 0.0003287173202350328
Position 2376: 0.00030286106028476787
Position 1429: 0.0002892657961273003
Position 1420: 0.0002492642326300946
Position 3371: 0.00023032129552901754
Position 2848: 0.0002278710675038893
Position 1869: 0.00020767890164455168
Position 2941: 0.0001959465878581121
Position 2458: 0.0001888490345907001
Position 1249: 0.00018129839806574834
Position 2929: 0.00016420248401456216
Position 4478: 0.00015426594011776386
Position 660: 0.00012808924310653475
Position 2408: 0.00011621513679011265
Position 1138: 0.00011498318458559992
Position 1408: 0.00010887899330634935
Position 4114: 0.00010262461210758653
Position 2529: 9.604383268838283e-05
Position 4238: 9.232863557867143e-05
Position 1023: 9.130632522852008e-05
Position 3670: 8.343966818427427e-05
Position 983: 7.885772851172784e-05
Position 2822: 7.795247996428911e-05
Position 4264: 7.642300197216882e-05
Position 4163: 6.623873254677111e-05
Position 451: 6.07904389029836e-05
Position 2879: 5.988286851851201e-05
Position 4268: 5.705954469637876e-05
Position 2852: 5.437239395223142e-05
Position 1487: 4.1156235291842566e-05
Position 2273: 4.107033154556235e-05
Position 3943: 3.418369377476038e-05
Position 1106: 3.0777697286414955e-05
Position 1438: 2.453186279915936e-05
Position 1361: 2.4371799932736188e-05
Position 379: 2.2911916728243153e-05
Position 1128: 1.596191641877163e-05
Position 3674: 1.4073152127288943e-05
Position 4266: 1.2609935627407455e-05
Position 2551: 1.0218862669557216e-05
Position 3646: 1.0124946863521292e-05
Position 2592: 9.468260392440213e-06
Position 1087: 9.177276358986612e-06
Position 3924: 8.504146152628012e-06
Position 4002: 8.425509555484051e-06
Position 1032: 7.203547969314267e-06
Position 1278: 6.434219057332998e-06
Position 1348: 6.310753987483326e-06
Position 3598: 5.3664637034070895e-06
Position 4447: 4.991103193537297e-06
Position 1766: 4.88888671434076e-06
Position 1000: 4.036202872585571e-06
Position 3988: 3.8061720593790824e-06
Position 3720: 2.959991415687278e-06
Position 3993: 2.875356845077658e-06
Position 1496: 2.4830564884541525e-06
Position 3591: 2.2169836959540644e-06
Position 3679: 1.7304030058456586e-06
Position 2063: 1.7285586863064702e-06
Position 4130: 1.2698348575503724e-06
Position 4382: 8.195319102731225e-07
Position 4337: 7.438883832321135e-07
Position 2124: 6.620802357767326e-07
Position 3547: 5.285778417682713e-07
Position 2127: 3.6109645373986017e-07
Position 2144: 3.552023646365155e-07
Position 2390: 3.3625124043953377e-07
Position 3530: 3.145469005911332e-07
Position 630: 1.8814518332795837e-07
Position 571: 1.7970088346430627e-07
Position 2155: 1.310888614127322e-07
Position 1677: 1.1995724239926414e-07
Position 1290: 1.1158461402321834e-07
Position 620: 7.458276745252125e-08
Position 1545: 6.18820220337776e-08
Position 496: 4.5052485624239517e-08
Position 798: 3.1567043536885505e-08
Position 891: 3.1377236551748784e-08
Position 732: 2.2604202472883023e-08
Position 498: 1.4477549292984262e-08
Position 1170: 1.2631858641484161e-08
Position 1004: 1.0945071691911657e-08
Position 853: 9.138768314727257e-09
Position 414: 8.450077558853872e-09
Position 3781: 2.1720078539617443e-09
Position 4214: 1.1255333275001354e-09
Position 899: 9.183232956162981e-11
Position 996: 6.79146728856264e-11
Position 754: 2.7496161641956684e-11
Position 411: 2.3399465470985063e-11
Position 706: 2.1730910340839317e-11
Position 396: 1.7253304178759953e-11
