Gene = PQLC2L
Position 493: 3.6496693165094704e-09
Position 337: 3.484052322265073e-09
Position 623: 3.468149097396462e-09
Position 528: 2.994006441306585e-09
Position 717: 2.9520382348244117e-09
Position 359: 2.53692432882375e-09
Position 112: 2.1653055261398347e-09
Position 848: 4.824371551582878e-11
Position 581: 4.033925257050096e-11
Position 117: 2.0720206610923957e-11
Position 712: 1.5932202206089376e-11
Position 431: 5.274060293564633e-13
Position 389: 3.567179322709392e-13
Position 427: 2.450844862014182e-13
