Gene = AZI2
Position 8115: 0.00042804033667932274
Position 17387: 0.0004179202499669148
Position 10692: 0.00039973343854866195
Position 1492: 0.00039583839068570945
Position 372: 0.00039499512842116675
Position 2904: 0.00038778717118665465
Position 3079: 0.0003601415135894163
Position 12622: 0.0003236170155075862
Position 10998: 0.0003191302221857033
Position 14015: 0.0003096993648618777
Position 9346: 0.00030499624695633524
Position 9797: 0.00030338388510448293
Position 9420: 0.0002920948031575424
Position 16937: 0.0002787968192469229
Position 10314: 0.00023769695398601694
Position 10216: 0.0002351991421543244
Position 410: 0.00022853986776993204
Position 9123: 0.00022641297693084327
Position 9686: 0.00021791536291654816
Position 10317: 0.00021335827322282444
Position 887: 0.00021084644742090433
Position 10219: 0.00019525004577858524
Position 9354: 0.00018846951178829626
Position 10100: 0.00018556283753313216
Position 2163: 0.0001788287039237421
Position 9704: 0.0001764480312198021
Position 8920: 0.0001288149896466793
Position 14603: 0.00011962949068587009
Position 9510: 0.00011627267120692168
Position 14391: 0.0001069470032147294
Position 12549: 9.670724732363542e-05
Position 14133: 8.407750756796493e-05
Position 13833: 8.214469648221597e-05
Position 2288: 8.127044854282064e-05
Position 12703: 7.781095546653666e-05
Position 10883: 7.638854469495136e-05
Position 341: 7.556344773018911e-05
Position 11262: 6.978205527348532e-05
Position 9549: 6.39815723830073e-05
Position 9370: 6.124005993610448e-05
Position 2707: 5.403099933471995e-05
Position 10064: 5.367610675205117e-05
Position 393: 3.964150004778017e-05
Position 2369: 3.282777915005071e-05
Position 8837: 3.0621390315495104e-05
Position 9055: 2.4138828794664278e-05
Position 1440: 2.0014035782361745e-05
Position 1034: 1.9062913557040585e-05
Position 2566: 1.8299012302916165e-05
Position 1127: 1.628467094448553e-05
Position 1058: 1.3965653998041294e-05
Position 9431: 1.2909311047057048e-05
Position 12894: 1.2797980568091027e-05
Position 334: 1.2679254812846084e-05
Position 2119: 1.2577758563231528e-05
Position 2474: 1.235679726245369e-05
Position 2661: 1.071188938132714e-05
Position 1745: 1.0471286594440723e-05
Position 2517: 1.008290901014432e-05
Position 11145: 9.392147109191395e-06
Position 2035: 9.223370076953411e-06
Position 885: 8.774473231478494e-06
Position 754: 7.344359421461041e-06
Position 514: 6.621537025506054e-06
Position 2547: 5.858430372945064e-06
Position 2347: 5.693542571319806e-06
Position 2071: 5.660361482411916e-06
Position 1145: 5.560615023770441e-06
Position 592: 5.374079072239824e-06
Position 8314: 4.904775456728817e-06
Position 1234: 4.8097254628471805e-06
Position 2181: 4.779226515830971e-06
Position 1434: 4.475317812539122e-06
Position 1651: 4.339631322945969e-06
Position 3173: 3.937301844254848e-06
Position 1779: 3.5349020271970136e-06
Position 1099: 3.4484853960416605e-06
Position 1758: 2.8892583202139512e-06
Position 1361: 2.6884534897222607e-06
Position 12862: 2.6300847808918354e-06
Position 1497: 2.625481346383944e-06
Position 1725: 2.597351022047402e-06
Position 2860: 2.407722700896922e-06
Position 10889: 2.3540394322770396e-06
Position 1278: 1.9984303488051435e-06
Position 1606: 1.9024754343843334e-06
Position 542: 1.0328628992582467e-06
Position 10759: 9.861167251402851e-07
Position 1647: 9.398342550817144e-07
Position 1747: 9.333968719242996e-07
Position 1103: 8.540521737663772e-07
Position 1457: 7.701985496805648e-07
Position 12072: 6.728700142115867e-07
Position 2015: 4.123565027996061e-07
Position 611: 3.420057051512215e-07
Position 475: 3.1168923110612986e-07
Position 1961: 2.771179484359218e-07
Position 1176: 2.645041602755742e-07
Position 2234: 2.2098207379636705e-07
Position 3239: 1.7841394092835308e-07
Position 1155: 1.3274310716363615e-07
Position 3208: 1.0924737763859335e-07
Position 420: 2.6819742583778292e-08
Position 1728: 2.1402308624073852e-08
Position 9656: 2.0450401073160383e-08
Position 559: 1.6950714842504605e-08
Position 1274: 1.5713504299506398e-08
Position 554: 1.2662841181173725e-08
Position 663: 7.719669802541739e-09
Position 1290: 5.638239937759215e-11
Position 184: 1.1730014190023898e-11
Position 1199: 6.528024303171741e-12
Position 531: 2.4334500386267908e-12
Position 154: 1.3558165445817998e-12
