Gene = PODXL
Position 2106: 0.0003907542351105917
Position 15476: 0.00037248539053241823
Position 2558: 0.00035900569138373875
Position 2007: 0.00032609461069343405
Position 11993: 0.0003065964547594039
Position 1161: 0.00027753321442613765
Position 768: 0.0002586253166841404
Position 452: 0.0002288416807032781
Position 14937: 0.00022727211494323583
Position 885: 0.00021239760508156118
Position 12238: 0.00020463539664164322
Position 14734: 0.00019707768439164593
Position 15539: 0.00018755934094236517
Position 3051: 0.00018651443984776613
Position 11591: 0.00016549669884397434
Position 2474: 0.00015115524685086368
Position 1721: 0.00013908687380826112
Position 12529: 0.00013105746089451392
Position 2841: 0.00013033342885668313
Position 13957: 0.00012368870753876057
Position 1773: 0.00012358674038246713
Position 11478: 0.00011333864365355246
Position 1918: 0.00011322943901500763
Position 11822: 0.00010960133937585653
Position 4387: 0.0001036178287312737
Position 3000: 9.848919262368096e-05
Position 14849: 9.823069797638752e-05
Position 806: 9.382001432613779e-05
Position 1377: 9.188054343125996e-05
Position 11076: 8.517810220545753e-05
Position 1268: 8.176255690251603e-05
Position 3460: 7.670680384131768e-05
Position 11572: 7.564482558269381e-05
Position 2720: 6.427221619612655e-05
Position 1648: 6.42066024075535e-05
Position 803: 6.231630196194563e-05
Position 921: 6.215892304644713e-05
Position 412: 6.122734481676942e-05
Position 14659: 5.771755641552905e-05
Position 1112: 5.7192584114740026e-05
Position 10976: 5.459388088071605e-05
Position 1979: 4.7872377907023917e-05
Position 11626: 4.7711434817835076e-05
Position 12276: 4.69639457699804e-05
Position 950: 4.5396005756396435e-05
Position 646: 4.513878939908816e-05
Position 3406: 4.50963028706838e-05
Position 3017: 4.442958049246456e-05
Position 3490: 4.344911645162862e-05
Position 1250: 4.313997137529855e-05
Position 1335: 4.070511830659426e-05
Position 725: 3.984287191076693e-05
Position 1659: 3.963306168481206e-05
Position 7981: 3.838718700475669e-05
Position 10836: 3.808238289456369e-05
Position 13977: 3.7551763349554025e-05
Position 861: 3.7343474033921055e-05
Position 12769: 3.1678626487371675e-05
Position 10839: 2.721671187843484e-05
Position 2320: 2.6632528570297074e-05
Position 1995: 2.556759199871308e-05
Position 3466: 2.411281048982082e-05
Position 11556: 2.3046952943538545e-05
Position 794: 2.0032696083026526e-05
Position 1756: 1.984969967324114e-05
Position 10973: 1.7481426906777884e-05
Position 12681: 1.4005917047399516e-05
Position 1432: 1.3087899260468365e-05
Position 13583: 1.2904982914951476e-05
Position 742: 1.2337970112054818e-05
Position 11828: 1.228115588315426e-05
Position 10884: 1.2109397173727416e-05
Position 628: 1.109140758290872e-05
Position 10727: 7.983970600878323e-06
Position 9235: 7.123886110773777e-06
Position 7860: 6.3892953255128326e-06
Position 539: 4.744652508896092e-06
Position 4673: 4.693838901827011e-06
Position 2679: 4.518199247299844e-06
Position 3207: 4.376220430013528e-06
Position 9261: 4.1194660017407235e-06
Position 1523: 3.355532254492638e-06
Position 533: 2.78565133491476e-06
Position 5974: 2.645466989310003e-06
Position 651: 2.4736634202584154e-06
Position 4541: 2.2037812058034966e-06
Position 6038: 2.0812449746017178e-06
Position 2980: 1.7127279173704853e-06
Position 2908: 1.603531933604312e-06
Position 1245: 1.3945755957402198e-06
Position 770: 1.3816605355545486e-06
Position 578: 1.2919519304458584e-06
Position 774: 1.228930810343108e-06
Position 5043: 1.1433395557384752e-06
Position 1921: 9.053918321544042e-07
Position 5186: 8.649286397595137e-07
Position 4538: 8.348342522827684e-07
Position 3097: 6.823685659199051e-07
Position 873: 5.340487511388836e-07
Position 1817: 4.785489557475854e-07
Position 3164: 4.6065498213615023e-07
Position 1671: 4.132014402489071e-07
Position 4048: 4.043596818742338e-07
Position 1544: 3.948904206080455e-07
Position 581: 3.902984601395165e-07
Position 552: 3.8633179950116007e-07
Position 1261: 3.4281183823806357e-07
Position 423: 3.0270805237730094e-07
Position 821: 2.942065736083362e-07
Position 2774: 2.672109918913904e-07
Position 1275: 2.2513086382040756e-07
Position 484: 2.217484717592632e-07
Position 1704: 2.1821455416409063e-07
Position 1352: 2.107628258490681e-07
Position 781: 1.707636415857638e-07
Position 733: 1.5021708677226452e-07
Position 1461: 1.3479071500972317e-07
Position 790: 1.2742460814112628e-07
Position 1279: 1.1633425484335093e-07
Position 900: 1.1425532690746293e-07
Position 1303: 1.102790231442918e-07
Position 668: 8.4257175268609e-08
Position 1123: 8.274522696972588e-08
Position 814: 8.167888777582997e-08
Position 7181: 6.828136966558437e-08
Position 4206: 6.64446171452098e-08
Position 965: 4.216158523249832e-08
Position 952: 3.824759078333725e-08
Position 655: 1.78602862255521e-08
Position 923: 6.20444263954396e-09
Position 1530: 2.089170710875499e-09
Position 1551: 1.3959474340643144e-09
Position 1027: 8.776499256527316e-10
Position 779: 1.2975469232721982e-11
Position 352: 5.84753428534925e-16
