Gene = DAP
Position 1287: 0.01336604626304284
Position 514: 0.01166730333159098
Position 5250: 0.011535980348616404
Position 13551: 0.011281436757463601
Position 11497: 0.010363031229031284
Position 3527: 0.01031814869413075
Position 14118: 0.00978177387212329
Position 12803: 0.009606033645719271
Position 4701: 0.007921028392428083
Position 1102: 0.007649506161134142
Position 22824: 0.007543264116283537
Position 7457: 0.007312093340998334
Position 6650: 0.006925178781168954
Position 3543: 0.006685721123954233
Position 4134: 0.006383444674707305
Position 11597: 0.006078961488956132
Position 7470: 0.005920835319634987
Position 6361: 0.0057671395892694806
Position 15367: 0.005721196811783952
Position 2029: 0.005233232624876949
Position 3750: 0.005170350008992309
Position 11474: 0.0050019476183828515
Position 642: 0.004663236672952003
Position 11177: 0.0045017772154375135
Position 6993: 0.0043070005229005025
Position 2304: 0.004294191265451419
Position 5005: 0.003496614849062367
Position 2034: 0.003371958098111815
Position 18399: 0.003208440387032826
Position 6890: 0.0030489294636121002
Position 7400: 0.003032679667822239
Position 15024: 0.0027795421839534617
Position 5905: 0.0023483998824921086
Position 7121: 0.0023331216795366622
Position 5806: 0.002222620505806534
Position 4520: 0.0022147047299955324
Position 2743: 0.001934929115919932
Position 413: 0.0016405673995457226
Position 663: 0.0016312436949666336
Position 8201: 0.0016292578213055902
Position 8177: 0.0013929674861955597
Position 292: 0.00115322219592073
Position 8189: 0.0011319714006466676
Position 8351: 0.0011248935438901628
Position 4119: 0.0010278218976711695
Position 6323: 0.0010231318129120856
Position 2211: 0.0009525392130359359
Position 3511: 0.0007978618500711651
Position 6457: 0.00047946333558842365
Position 13400: 0.0004781337812998755
Position 8172: 0.0003949870299601496
Position 8120: 0.0003799887554157901
Position 5596: 0.00035167635054907586
Position 5082: 0.0003484890359020024
Position 8001: 0.000327013566460392
Position 5584: 0.0003203167463951819
Position 971: 0.00031482543732493806
Position 5449: 0.0002782565906976424
Position 574: 0.0001479015299640717
Position 1140: 0.00013052762702216115
Position 14046: 0.00012541226607640132
Position 1242: 7.847118839087529e-05
Position 1066: 6.11366097065709e-05
Position 508: 5.788212710551001e-05
Position 368: 4.1806143099140745e-05
Position 1052: 4.0826209159086316e-05
Position 848: 3.9151677299527855e-05
Position 13591: 3.664042106792715e-05
Position 1319: 3.643985050317735e-05
Position 5649: 3.311369360570432e-05
Position 5763: 2.5015557262282004e-05
Position 1629: 2.2081836757598334e-05
Position 623: 1.5157018827823519e-05
Position 5781: 1.3384879026172471e-05
Position 2643: 1.3199641031382695e-05
Position 3020: 1.1342709500865617e-05
Position 2597: 1.0650434080435528e-05
Position 1649: 8.522410010363955e-06
Position 868: 6.828061575711719e-06
Position 764: 6.502841923575025e-06
Position 11: 5.881263443903099e-06
Position 5666: 4.57621941066118e-06
Position 651: 3.583122317806625e-06
Position 5299: 3.43990729571414e-06
Position 800: 2.782531110993137e-06
Position 610: 2.455948049054859e-06
Position 649: 2.1102486755696447e-06
Position 206: 1.4144238211603006e-06
Position 1809: 1.4017663675347632e-06
Position 646: 1.149662787537622e-06
Position 554: 1.07111656899217e-06
Position 1442: 8.734858276719703e-07
Position 1755: 8.08989648523585e-07
Position 1768: 5.17403668616223e-07
Position 1229: 4.648303225023059e-07
Position 1342: 4.147204837744402e-07
Position 1273: 3.1984046580729877e-07
Position 1152: 1.5656934560320428e-07
Position 479: 8.993611294547962e-08
Position 937: 4.9468053370184014e-08
Position 201: 5.61839553461852e-09
Position 689: 3.0986770977945187e-09
Position 91: 6.683535006851844e-10
Position 45: 6.033737121597399e-10
Position 94: 6.3657521733832676e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 13000: 0.9835546959510547
Position 27003: 0.8833153415424285
Position 4870: 0.8564352085290843
Position 10879: 0.6553696340176355
Position 15441: 0.6323315743478659
Position 1000: 0.4191431674796876
Position 10024: 0.37924518215810576
Position 7606: 0.3027350366624679
Position 16551: 0.24795866077981618
Position 13373: 0.22329610792020602
Position 7105: 0.19100510424299363
Position 9500: 0.19008009275157262
Position 15889: 0.18945537647048458
Position 8507: 0.1888767917891173
Position 16280: 0.16546344613998457
Position 8854: 0.1565712155159367
Position 13437: 0.14608968128966476
Position 9115: 0.14497625425668076
Position 15392: 0.137431284936078
Position 13399: 0.13428729236897755
Position 11678: 0.10092953513007552
Position 16187: 0.09943451221471641
Position 27607: 0.0888772848928113
Position 4940: 0.08721416096654995
Position 9118: 0.0849334789804691
Position 6790: 0.07496327292132954
Position 8042: 0.07443369527435731
Position 14202: 0.0698610179428994
Position 937: 0.0683126711716016
Position 23013: 0.06026602180429311
Position 21294: 0.055719522964348255
Position 4432: 0.05268130177227795
Position 6830: 0.050140211362299174
Position 11308: 0.04966699056546019
Position 7399: 0.04709524942933391
Position 9472: 0.04497003097000059
Position 6262: 0.04308042397211926
Position 11901: 0.04187736138671115
Position 13441: 0.04148386641467519
Position 13346: 0.041104124260578856
Position 16258: 0.039516804287381115
Position 13240: 0.039244301094673216
Position 19926: 0.03845924083110708
Position 29506: 0.037856526328953984
Position 15265: 0.03386702097572996
Position 8697: 0.033439085228277106
Position 2096: 0.033423683083216256
Position 15802: 0.029696168795149618
Position 2162: 0.0256421145811826
Position 13308: 0.023881880014199667
Position 2429: 0.022741650801908604
Position 21037: 0.020805551567005066
Position 6849: 0.019309050392853216
Position 6010: 0.018226447509943084
Position 4269: 0.018167095794226134
Position 20775: 0.016891126421588604
Position 2643: 0.016629346674488576
Position 16508: 0.015610780863003998
Position 1877: 0.015594420099641492
Position 966: 0.014611874020442533
Position 4087: 0.014555638119130037
Position 2249: 0.014133705042524456
Position 27512: 0.01341965725339949
Position 3363: 0.012986715032653211
Position 21204: 0.01278602140763983
Position 13938: 0.012582393216037156
Position 16334: 0.011544822257209434
Position 7609: 0.010093237710464584
Position 11777: 0.010046787377759103
Position 6811: 0.009968287950141388
Position 4583: 0.009933641902791427
Position 12707: 0.009606033645719271
Position 15445: 0.0094650239378079
Position 22706: 0.009157262236447635
Position 14205: 0.009032768146942458
Position 12886: 0.009011057862857762
Position 4090: 0.009010360742656818
Position 13263: 0.008900940577758667
Position 13527: 0.008801954310766833
Position 15783: 0.008568968532902758
Position 3467: 0.00841160219980268
Position 2303: 0.00821382117543582
Position 11070: 0.007920196989270226
Position 13504: 0.007667424405734652
Position 9546: 0.007174631872426106
Position 5139: 0.006036009236847297
Position 1928: 0.005608683518165478
Position 2252: 0.005583715056981457
Position 5135: 0.005439765693051585
Position 1980: 0.004978851629903845
Position 20935: 0.004754632921243284
Position 14234: 0.004678005114363285
Position 4385: 0.004498307769107696
Position 4118: 0.0037496070438910248
Position 5727: 0.003411931373800261
Position 12953: 0.0034083047521812158
Position 13413: 0.0032651073678125536
Position 12866: 0.003212600878458018
Position 4039: 0.0031049366367213458
Position 18747: 0.0030416948156225363
Position 800: 0.0029679715781664013
Position 7434: 0.002906907735717929
Position 7885: 0.0028915830791126657
Position 11029: 0.0028407100355234984
Position 4680: 0.0027808941153371577
Position 17305: 0.002630091611373451
Position 4435: 0.0025924389778524464
Position 11032: 0.0025791110998758062
Position 2278: 0.0023921243991206014
Position 10933: 0.002337545213209175
Position 1851: 0.0022742551210384846
Position 878: 0.0022672291410423396
Position 14173: 0.002207079201652117
Position 13417: 0.0021688974136625403
Position 18179: 0.0020839485147325955
Position 6510: 0.001988976660330292
Position 4203: 0.0018471956483981787
Position 764: 0.0017390410093295163
Position 17096: 0.0016510072732440892
Position 4677: 0.0016411232649764587
Position 22768: 0.0016113601211628294
Position 9612: 0.0015925437652304175
Position 18319: 0.0014208220940333484
Position 780: 0.0013966546325806775
Position 4874: 0.0013536144126427385
Position 15673: 0.0013455474771684069
Position 15283: 0.0013006097521368898
Position 5522: 0.0012928925194202465
Position 2572: 0.001291202259323068
Position 9397: 0.0011779827904811163
Position 7370: 0.0011648997916155507
Position 8252: 0.001124893543890162
Position 2665: 0.0011066735326490502
Position 2596: 0.0010634658367065588
Position 14987: 0.001039622704563391
Position 2516: 0.0010294025448440657
Position 4840: 0.0010022853505419495
Position 14811: 0.000960589347899338
Position 19632: 0.0009337443980237762
Position 1006: 0.0009084241762198281
Position 2696: 0.0008746015020509028
Position 13900: 0.0008719571836673482
Position 3518: 0.0008543443507395937
Position 15007: 0.0007793301314907332
Position 13377: 0.0007407894514068448
Position 6568: 0.000727551614011292
Position 2511: 0.0007151126590662646
Position 7037: 0.0006769481920562293
Position 6413: 0.0005416644751035278
Position 2353: 0.0005002864576621503
Position 16936: 0.0004850423257959268
Position 14090: 0.000479804973080855
Position 4341: 0.0004781165384535278
Position 5896: 0.0004386595604702993
Position 17870: 0.0003987962263499767
Position 17001: 0.000385301905519338
Position 2615: 0.00036929123643305786
Position 3614: 0.0003681176432610685
Position 2458: 0.0003596480663695393
Position 3548: 0.00035130245069185895
Position 2098: 0.00032318392348097837
Position 820: 0.000308022607542881
Position 4701: 0.0002885257040832616
Position 1211: 0.00028166749074926635
Position 14010: 0.00026752126506711984
Position 8069: 0.0002564053693489818
Position 5111: 0.00023126566346212468
Position 14079: 0.00021856713177840782
Position 1801: 0.0002118792630494608
Position 14253: 0.0002106488136640746
Position 7637: 0.00021060532781651216
Position 13267: 0.00020572468401638724
Position 17450: 0.00020251683401451725
Position 7856: 0.00019799910956347418
Position 13736: 0.00016894401904414267
Position 16794: 0.00016825295402423857
Position 2536: 0.00016005671898473186
Position 6530: 0.00015735187404750887
Position 1143: 0.00014051907212040305
Position 885: 0.0001245573853544564
Position 15685: 0.00010503529746540597
Position 2210: 9.989996700864438e-05
Position 8159: 9.873330116729614e-05
Position 6695: 9.842919366895438e-05
Position 5474: 9.57006893637989e-05
Position 10767: 8.975340188947673e-05
Position 393: 8.112401419814104e-05
Position 6617: 7.991639405269825e-05
Position 18466: 7.688146032106734e-05
Position 4743: 7.644881299111042e-05
Position 5291: 6.638052074524845e-05
Position 15049: 6.22026264259372e-05
Position 5549: 5.2758494683716216e-05
Position 7640: 4.691332894784057e-05
Position 13761: 3.602238909188908e-05
Position 5370: 3.1686483327497885e-05
Position 1564: 2.7439187782993856e-05
Position 5761: 2.4400602064130034e-05
Position 1904: 1.997995173558349e-05
Position 529: 1.6128416408309254e-05
Position 1101: 1.6058714057067064e-05
Position 6992: 1.4866855684327857e-05
Position 13609: 1.2677977501488069e-05
Position 425: 1.2384871121983945e-05
Position 13305: 1.1555702423917787e-05
Position 1622: 1.1097649990219392e-05
Position 2321: 1.0481137545069984e-05
Position 5317: 1.0006243590507108e-05
Position 2021: 9.579465575316661e-06
Position 2186: 7.93759995808981e-06
Position 1940: 7.774275354236262e-06
Position 677: 7.375726182983268e-06
Position 706: 7.039788832719293e-06
Position 412: 6.91821257059515e-06
Position 5685: 6.335256263705371e-06
Position 1251: 6.1681258836577866e-06
Position 1149: 4.943088893225434e-06
Position 1254: 4.19055622351354e-06
Position 14218: 4.063267259457902e-06
Position 1223: 3.6299344649434383e-06
Position 2124: 2.8004461517913923e-06
Position 2878: 2.630465561859447e-06
Position 2838: 2.530966842436433e-06
Position 363: 2.474257570414178e-06
Position 5066: 2.086461316719341e-06
Position 5803: 2.0472459188903574e-06
Position 844: 1.9346378422493575e-06
Position 897: 1.881310703222984e-06
Position 2858: 1.8612580134421496e-06
Position 2483: 1.6587536469997817e-06
Position 437: 1.559552783781908e-06
Position 1135: 1.5407106036998476e-06
Position 2788: 1.5314499056416727e-06
Position 2898: 1.439854641191627e-06
Position 2647: 1.4130811746886087e-06
Position 2254: 1.3728666423648255e-06
Position 344: 1.360503748078614e-06
Position 2835: 1.3487145362942733e-06
Position 1111: 1.2805440408290398e-06
Position 410: 9.818670626841172e-07
Position 2052: 9.036377367771546e-07
Position 2671: 8.369706463856022e-07
Position 477: 6.156931982556666e-07
Position 679: 5.735990027182084e-07
Position 491: 3.842817427692848e-07
Position 1121: 3.8319710391883806e-07
Position 1585: 1.9199669124322155e-07
Position 894: 1.4366501776354948e-07
Position 434: 9.526896958594097e-08
Position 1058: 5.83109332175871e-08
Position 713: 5.420428159008953e-08
Position 554: 5.29576905185469e-08
Position 1386: 4.99990485791772e-08
Position 5151: 3.0444170694360856e-08
Position 1345: 2.605858385010825e-08
Position 839: 2.5438845714265407e-08
Position 854: 2.4275461398574988e-08
Position 598: 2.1487992936586453e-08
Position 356: 1.3601577896445647e-08
Position 5321: 1.0271746218516934e-08
Position 574: 9.660970723263431e-09
Position 607: 9.052005394128157e-09
Position 447: 7.431738094465008e-09
Position 619: 5.257015560049839e-10
Position 600: 4.95591017906497e-10
Position 626: 3.1502000624864696e-10
Position 642: 1.7468512896432194e-10
Position 629: 1.6081477197957378e-10
Position 615: 1.3918932637633494e-10
Position 632: 1.2906397777512133e-10
Position 646: 1.2621088301680551e-10
Position 687: 9.484080858234548e-11
Position 623: 6.052582545222649e-11
Position 1061: 2.6834938827119857e-11
Position 222: 2.3677658632127913e-11
Position 161: 2.3549454475626807e-11
Position 1021: 1.8078340586126067e-11
Position 1037: 1.7773295635250502e-11
Position 848: 1.51705547936012e-11
Position 858: 1.3351106621880081e-11
Position 132: 1.2104287255260766e-11
Position 1152: 8.180558355097855e-12
Position 1342: 6.031410287144726e-12
Position 1268: 5.554333055232502e-12
Position 191: 4.502341045141985e-12
Position 865: 7.825116744055747e-14
Position 231: 4.701362442780499e-16
