Gene = EIF2A
Position 8799: 0.0023693911300435356
Position 36748: 0.0023231803765709374
Position 1120: 0.002284120738318842
Position 5629: 0.0022796140569393045
Position 37219: 0.0022491946031866
Position 1581: 0.0022298917015208196
Position 5188: 0.002213784122533636
Position 5579: 0.002153309254844835
Position 7695: 0.002035786365697385
Position 35351: 0.002006892787151352
Position 36595: 0.0018258786804116558
Position 3260: 0.0017957290837151369
Position 30310: 0.0016886465518030826
Position 5356: 0.001651411098139447
Position 21391: 0.0015106186482155765
Position 21526: 0.0014998032048059572
Position 4285: 0.0014822669162746628
Position 23047: 0.0014673810883255509
Position 36997: 0.0014273767403144195
Position 24466: 0.0013731192569128832
Position 384: 0.0013558295415561348
Position 37050: 0.0013381662266236367
Position 36382: 0.0012563945596323674
Position 10757: 0.001229478596585915
Position 6759: 0.0012263112966191885
Position 2324: 0.0012123519627374624
Position 25113: 0.001167136755413148
Position 5536: 0.0010690579986279186
Position 36371: 0.001056711742171349
Position 28041: 0.001047988141859416
Position 5372: 0.0010166473716250607
Position 37458: 0.0009790045635508552
Position 4418: 0.0009648852691778444
Position 5497: 0.0009516244813040404
Position 21430: 0.0009353660875505545
Position 15015: 0.0009124145316293392
Position 17098: 0.0009079108989361252
Position 22856: 0.0008854051726013323
Position 8827: 0.0008788194061270315
Position 7800: 0.000878509449854603
Position 1620: 0.0008441310981051528
Position 22874: 0.0008375583902092167
Position 2546: 0.0008145087479893066
Position 15117: 0.0007829370294895675
Position 3823: 0.0007753356002155055
Position 6166: 0.0007748259389712926
Position 10049: 0.0007298604437020072
Position 36949: 0.0006827977011383691
Position 30358: 0.0006824406415317051
Position 37434: 0.0006512969081481754
Position 13767: 0.0006495098172081057
Position 2550: 0.0006482968023363253
Position 26947: 0.0006439422419389195
Position 11101: 0.000637603683041857
Position 9271: 0.0006263473385948949
Position 31880: 0.0005867386471275747
Position 35542: 0.0005782837323218335
Position 8418: 0.0005767894733543594
Position 37190: 0.0005373818595602092
Position 24656: 0.0005243693025199971
Position 1214: 0.0005175662983279719
Position 11168: 0.0005030378150301464
Position 5712: 0.00046698447582477014
Position 1005: 0.00045805377816394044
Position 6809: 0.0004306305200013768
Position 4527: 0.00041891392281259346
Position 37347: 0.0004131349648232084
Position 3019: 0.0004113638664439122
Position 1037: 0.00040027779562274286
Position 2849: 0.0003976736484058732
Position 2233: 0.0003971071914115835
Position 7102: 0.0003901469264227954
Position 1784: 0.00038928564083151335
Position 969: 0.0003880987570820538
Position 21696: 0.00036649630952127396
Position 3062: 0.0003600549746935366
Position 4576: 0.0003155444499471381
Position 3326: 0.000312304314335168
Position 2289: 0.00030526763854147893
Position 4174: 0.00030416844352782856
Position 25575: 0.0002768165066221184
Position 35665: 0.00027281931477209233
Position 1355: 0.000270343498560084
Position 2708: 0.00025498780453634567
Position 5411: 0.0002534986486840611
Position 10890: 0.00024545532281776205
Position 481: 0.00024221867152395454
Position 3881: 0.0002252378726149104
Position 1508: 0.0002073062385229051
Position 2265: 0.00020020415632861116
Position 473: 0.00019569251143692915
Position 2867: 0.00019520844693960104
Position 5908: 0.00019314278371557393
Position 2787: 0.00018537026042962236
Position 5762: 0.00018057756740364557
Position 4073: 0.00017729923247179774
Position 2359: 0.0001711419921511858
Position 37292: 0.0001709050920600087
Position 33978: 0.00015912969133481734
Position 7608: 0.00015374205021636298
Position 8745: 0.00015214681581523988
Position 6215: 0.00014268122030514462
Position 2340: 0.00014184292097411014
Position 13388: 0.00013849827793287352
Position 21824: 0.00013759981485137685
Position 8841: 0.00013289960764085957
Position 7871: 0.0001262215706506263
Position 3218: 0.0001234591950635584
Position 7835: 0.00012184623214955265
Position 6898: 0.00012031592066116341
Position 5278: 0.0001194710673791752
Position 24540: 0.00011283032830067702
Position 767: 0.00011200939818728949
Position 1155: 0.00011016384288835508
Position 1624: 0.00010012602965658022
Position 2705: 9.296946531849696e-05
Position 1600: 8.857870845247882e-05
Position 35641: 8.651952884150535e-05
Position 1895: 8.096278382696913e-05
Position 4068: 8.094256703042622e-05
Position 2129: 8.074906156013998e-05
Position 33955: 6.371649867003727e-05
Position 260: 5.5805376968359745e-05
Position 30695: 5.571007234540571e-05
Position 732: 5.31099101591252e-05
Position 3842: 5.285907764056012e-05
Position 600: 4.8570761304339696e-05
Position 3892: 4.3665685550319376e-05
Position 22760: 4.20271916495854e-05
Position 5873: 3.944560854194456e-05
Position 22787: 3.901674943501951e-05
Position 8607: 3.49593785036401e-05
Position 7706: 3.2035429803626826e-05
Position 7297: 3.0650265570776246e-05
Position 7416: 3.0036909332658724e-05
Position 4091: 2.6368270303476985e-05
Position 3703: 2.4327136739033727e-05
Position 1418: 2.40099622058211e-05
Position 2101: 2.3967080002453636e-05
Position 7736: 2.272679079391039e-05
Position 7424: 2.190709378356525e-05
Position 6374: 2.119014086373592e-05
Position 31217: 2.084089151062369e-05
Position 3904: 2.074929223529688e-05
Position 567: 2.03690245399436e-05
Position 30669: 1.9791080742654778e-05
Position 35401: 1.9443220761715064e-05
Position 2006: 1.9264026394588708e-05
Position 22891: 1.8443580663077916e-05
Position 4638: 1.6401794901490193e-05
Position 836: 1.5466896184881524e-05
Position 3771: 1.5045433593730416e-05
Position 3915: 1.4017627326716003e-05
Position 493: 1.3973397597952317e-05
Position 1513: 1.3559973673191524e-05
Position 205: 1.2171032466183012e-05
Position 773: 1.1870456304604592e-05
Position 5751: 1.1252865471419242e-05
Position 6734: 1.043421824851102e-05
Position 3000: 9.326777061304452e-06
Position 3085: 9.169145441466474e-06
Position 2054: 9.119259630525299e-06
Position 3082: 8.929027443599426e-06
Position 5473: 8.05662198097521e-06
Position 31237: 7.748078171716475e-06
Position 1758: 7.329183696431041e-06
Position 6342: 6.733765050100279e-06
Position 7069: 5.653772656255414e-06
Position 1752: 5.427681437445195e-06
Position 29471: 5.404303898946019e-06
Position 523: 5.069001859981658e-06
Position 6927: 4.736136239117105e-06
Position 6952: 4.696718085390052e-06
Position 2643: 3.6381885666776564e-06
Position 31306: 3.571177462630704e-06
Position 6686: 3.2790778950245555e-06
Position 2620: 2.5366800474726663e-06
Position 7555: 1.897798805821902e-06
Position 3299: 1.8043045755050474e-06
Position 1693: 1.6900918054144536e-06
Position 1790: 1.5314152765173004e-06
Position 2801: 1.2651580452225549e-06
Position 2197: 1.1343883983455788e-06
Position 1983: 1.0781938866935209e-06
Position 592: 9.524569099404942e-07
Position 21629: 9.339233335082379e-07
Position 390: 9.284148272292038e-07
Position 515: 9.238411502858086e-07
Position 6901: 8.603750346477681e-07
Position 418: 5.836332652297425e-07
Position 22698: 1.0877053308620765e-07
Position 632: 1.0340904217935944e-07
Position 738: 9.898614962579315e-08
Position 873: 9.586594690773103e-08
Position 824: 6.40417067367037e-08
Position 500: 5.9525344889490364e-08
Position 746: 5.48555853667874e-08
Position 648: 4.7658317254654765e-08
Position 5920: 4.623137201184473e-08
Position 558: 3.6656552366669106e-08
Position 2175: 3.604533148926452e-08
Position 804: 3.536899414188092e-08
Position 216: 3.296883049810547e-08
Position 929: 3.1203638389944015e-08
Position 1224: 2.7676200414180718e-08
Position 972: 2.756935598558429e-08
Position 1331: 2.5462379180675087e-08
Position 1900: 2.2455531803321814e-08
Position 219: 1.6848051462057362e-08
Position 7660: 1.6359428391397936e-08
Position 696: 1.590499648510402e-08
Position 610: 1.5873373962180905e-08
Position 2364: 1.4556099882828174e-08
Position 932: 1.4368486138780599e-08
Position 848: 1.3726575741924789e-08
Position 976: 1.25416717491086e-08
Position 2401: 1.2405455363081133e-08
Position 302: 1.0291737389108395e-08
Position 2687: 1.0280580258328444e-08
Position 724: 1.0277980376568799e-08
Position 6494: 9.397781544790567e-09
Position 1482: 8.870365031201732e-09
Position 136: 8.716780658473486e-09
Position 912: 7.974409013899057e-09
Position 1376: 5.6469750122769645e-09
Position 1690: 5.5104490810355025e-09
Position 1334: 4.2461925008953045e-09
Position 307: 4.1878468634046066e-09
Position 879: 3.957004161968465e-09
Position 1228: 3.2547365783083606e-09
Position 953: 2.481754242906599e-09
Position 1360: 2.468084531986449e-09
Position 780: 2.4419398682522852e-09
Position 791: 2.2991210907989745e-09
Position 1142: 2.2906817491501802e-09
Position 670: 2.215971252525862e-09
Position 663: 2.193488129200907e-09
Position 1167: 2.1263380336505855e-09
Position 393: 1.8065658725450438e-09
Position 3160: 1.632064439464944e-09
Position 3101: 1.3547986185174365e-09
Position 3023: 1.3116823697484264e-09
Position 1381: 1.2216599787058242e-09
Position 265: 1.0053577927855067e-09
Position 673: 9.842809900452686e-10
Position 685: 6.866363605150165e-10
Position 227: 4.985896648831174e-10
Position 748: 4.857186724584776e-10
Position 661: 2.8109272896092365e-10
Position 173: 2.203646788380076e-10
Position 396: 1.420325355360709e-10
Position 6010: 7.548340973805744e-11
Position 6052: 7.254595194252843e-11
Position 1626: 5.773366108421796e-11
Position 511: 3.7524318750054727e-11
