Gene = FAAP20
Position 894: 3.268030201300776e-05
Position 1841: 2.8958285983916944e-05
Position 1073: 2.7576307954873606e-05
Position 1693: 2.3886153006670527e-05
Position 676: 2.126294786405588e-05
Position 1059: 1.9205673728366885e-05
Position 1403: 1.5202870888390628e-05
Position 1124: 1.5051392351887032e-05
Position 1428: 1.1443616304231067e-05
Position 608: 8.995092388747698e-06
Position 1562: 7.904033806026527e-06
Position 2120: 7.276659288016536e-06
Position 135: 7.15759156679811e-06
Position 1514: 5.653638524772255e-06
Position 2047: 5.2521756233885625e-06
Position 811: 2.9087932422452718e-06
Position 662: 1.828784536845184e-06
Position 3353: 1.4240311213798934e-06
Position 961: 3.9628591386560717e-07
Position 594: 1.9467515457161163e-07
Position 617: 1.4781494578875122e-07
Position 1112: 1.080854424141692e-07
Position 630: 6.646308140227876e-08
Position 219: 8.984619643012787e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 640: 0.8589895236184142
Position 863: 0.767276792863315
Position 1798: 0.7027997328652027
Position 4992: 0.38116641304251025
Position 2856: 0.2573928883754411
Position 1345: 0.21464851791789172
Position 1048: 0.20653002751207677
Position 2281: 0.16924954471353956
Position 1801: 0.10946781360600148
Position 2697: 0.10929568327540437
Position 4882: 0.09847261285797082
Position 2897: 0.06166803420486072
Position 567: 0.05934608865359572
Position 1012: 0.051242270800877364
Position 4598: 0.047072272568151705
Position 4760: 0.04582560438866429
Position 4079: 0.03789833934372685
Position 4897: 0.030351331085671885
Position 1573: 0.02856589083017811
Position 3463: 0.028457946562238816
Position 450: 0.028079477244757595
Position 3536: 0.02360595740056644
Position 1365: 0.02101224576447
Position 2285: 0.020179503245905204
Position 1025: 0.016364399248761898
Position 2774: 0.015887132422170203
Position 3036: 0.014224077444871759
Position 4342: 0.01387785935492788
Position 3438: 0.013729428671345772
Position 4357: 0.013574223614885113
Position 1606: 0.010765345525917756
Position 4143: 0.010690402754549494
Position 1578: 0.009509715973564694
Position 1624: 0.008920361792089515
Position 987: 0.00828305927395858
Position 4626: 0.008271161131114563
Position 3395: 0.008176114493062582
Position 914: 0.007813823504649379
Position 1102: 0.00718031872152027
Position 4948: 0.006195769743593853
Position 1350: 0.005946703695196396
Position 5125: 0.0056582073114354045
Position 1370: 0.005638610836338484
Position 4213: 0.005489842054972308
Position 3060: 0.005162452733235571
Position 5122: 0.00433376470241865
Position 2613: 0.004098433925082874
Position 2799: 0.003852345943916049
Position 1057: 0.003220638531641894
Position 2397: 0.003140513147756125
Position 5150: 0.002990638746870156
Position 480: 0.002973079301440489
Position 4903: 0.0028890590791059456
Position 592: 0.0028168071229957474
Position 2029: 0.002728097169253501
Position 1291: 0.002333250054694427
Position 5016: 0.002077382261727901
Position 4529: 0.002004112506325711
Position 4659: 0.0019167889167600097
Position 1121: 0.0018846796484262105
Position 366: 0.0017337150826527467
Position 5043: 0.0015969546947052456
Position 535: 0.0015696809597400567
Position 483: 0.0015261969518996546
Position 1240: 0.0014238072255894408
Position 3352: 0.0012435218902254424
Position 1771: 0.0012384511894947816
Position 1746: 0.0011396031201708564
Position 1192: 0.0011350071555580184
Position 1739: 0.0010805291440773963
Position 1762: 0.0010708153282822299
Position 1437: 0.0009757250404260192
Position 771: 0.0009481278799131127
Position 866: 0.0009280142757882411
Position 3728: 0.000856085588318548
Position 1446: 0.0008310212639755536
Position 1452: 0.0007864212630096581
Position 1135: 0.0007601309147698059
Position 1260: 0.0006703406251909172
Position 3371: 0.0006503456709048761
Position 1593: 0.0006319828192883033
Position 1673: 0.00060829388743584
Position 2394: 0.0005429238530036618
Position 990: 0.0004974566141137457
Position 871: 0.0004910668018976324
Position 5153: 0.0004604253561428847
Position 4024: 0.00043744455592983076
Position 818: 0.0003956198563373631
Position 2355: 0.00038436304833782423
Position 5029: 0.0003687219826577308
Position 1118: 0.0003272701500229134
Position 4120: 0.00028932966556290157
Position 2566: 0.0002729380137478702
Position 4409: 0.0002664140892715547
Position 1501: 0.0002519482436863756
Position 4027: 0.00024127362466596638
Position 3272: 0.00023579128925364768
Position 800: 0.00022275604469835958
Position 245: 0.00021100399304740047
Position 2222: 0.0002089051885815099
Position 894: 0.00020249022271558815
Position 2248: 0.00018659077051115855
Position 2198: 0.00018044365710604917
Position 4006: 0.00016173837309260632
Position 683: 0.00014800745267292903
Position 1521: 0.0001393494101019963
Position 776: 0.00013804813626339265
Position 3328: 0.00012690593938338097
Position 2835: 0.00010773724947873715
Position 1067: 0.00010046429001570188
Position 1725: 7.01358675402733e-05
Position 2126: 6.187275909233724e-05
Position 1810: 6.02080718655737e-05
Position 884: 5.974285886090919e-05
Position 296: 5.594752916046047e-05
Position 608: 5.357077290799271e-05
Position 1378: 5.1097227273273594e-05
Position 1375: 3.377478481629076e-05
Position 1070: 3.33040606242464e-05
Position 1082: 2.6592661332494662e-05
Position 2069: 2.3321963062791203e-05
Position 1203: 2.0163611632801528e-05
Position 1269: 1.8265732280777623e-05
Position 2114: 1.4200274239708223e-05
Position 1382: 1.3925170174991318e-05
Position 841: 1.3243883080253938e-05
Position 4909: 1.2345551534739692e-05
Position 2306: 7.883700913897339e-06
Position 407: 7.181438215452587e-06
Position 1124: 4.732010631175824e-06
Position 808: 4.67104767481126e-06
Position 1200: 2.697225597314963e-06
Position 2659: 2.6853045467451236e-06
Position 1143: 2.6761644798984172e-06
Position 704: 1.988281828508454e-06
Position 1825: 1.9273933745373084e-06
Position 721: 1.8609441878921272e-06
Position 689: 1.6120799210769492e-06
Position 276: 1.1653429346541339e-06
Position 728: 1.1484550345640833e-06
Position 1209: 6.459671959448192e-07
Position 1225: 6.299585294190915e-07
Position 185: 6.025806653715291e-07
Position 746: 3.717244858982322e-07
Position 335: 3.504671066399907e-07
Position 1064: 2.643746400075692e-07
Position 258: 2.5578322282569234e-07
Position 2352: 1.562123258907889e-07
Position 2446: 1.5414483313750104e-07
Position 1459: 7.312086515541317e-08
Position 826: 6.906174846322575e-08
