Gene = FRRS1
Position 30675: 0.018990611441691677
Position 52317: 0.018854111356397793
Position 23045: 0.018657126561335946
Position 30343: 0.018192223834226463
Position 21653: 0.01719918967608148
Position 21267: 0.015721165645191833
Position 41205: 0.015591852571785542
Position 25688: 0.015247300472031227
Position 27411: 0.014704871654532043
Position 21632: 0.014337083113563688
Position 49294: 0.01355170155887276
Position 51789: 0.0134364460556991
Position 52842: 0.013291081320649519
Position 46736: 0.013150653138712463
Position 49925: 0.01235303347454312
Position 55387: 0.011095249354206839
Position 454: 0.010328187304700162
Position 41949: 0.009530902078562303
Position 17573: 0.009368425440376547
Position 41980: 0.007770954033530243
Position 20446: 0.006791973191160882
Position 638: 0.006629325951971171
Position 55480: 0.006448601877951978
Position 23529: 0.005921640829360957
Position 19897: 0.005644625070721442
Position 27448: 0.005542249770957447
Position 53839: 0.005510877324662248
Position 19106: 0.005428067347445386
Position 19174: 0.0053583795127539425
Position 48933: 0.005038573065779742
Position 1058: 0.0048311329740876735
Position 49830: 0.004804303547332769
Position 19913: 0.0045369479003692596
Position 22963: 0.004528664897283063
Position 54550: 0.004405300885680323
Position 18888: 0.003748714941179912
Position 54373: 0.0032552898366151914
Position 20933: 0.003190021942837515
Position 46253: 0.003172302114413033
Position 42980: 0.0030826597326935813
Position 52939: 0.003080289561521921
Position 55401: 0.003062387693461002
Position 24743: 0.00302778034909667
Position 56634: 0.00294537748117975
Position 270: 0.002935941322191157
Position 2845: 0.0029269356401331946
Position 51785: 0.002894990264288125
Position 19116: 0.0028291962294404
Position 54282: 0.002820125251855974
Position 27286: 0.002762112527665688
Position 48453: 0.002755873624726576
Position 49237: 0.002718436427606208
Position 23740: 0.0024517460139277
Position 53890: 0.002377207787466133
Position 1077: 0.002233813431732281
Position 40592: 0.0017415975745628646
Position 54055: 0.0016307277377214384
Position 49878: 0.0015817787118055358
Position 23691: 0.0014804327939459529
Position 25235: 0.0011566859549790175
Position 51184: 0.0010393688199336177
Position 50793: 0.0010304008284891144
Position 1153: 0.0009054011795379833
Position 1242: 0.0008616752259142648
Position 25486: 0.0008149323781829698
Position 1480: 0.0007951893908602571
Position 380: 0.0006327386572608521
Position 1676: 0.0005916600121094965
Position 8604: 0.0005794627296765783
Position 49123: 0.000558622825492369
Position 19196: 0.0005534169810295818
Position 54155: 0.0005367762269098059
Position 410: 0.0005303612068480912
Position 1082: 0.0005153723237833242
Position 1518: 0.000507077848775497
Position 4997: 0.000460731564894709
Position 24348: 0.0004101905423890187
Position 54073: 0.00039435377483558345
Position 55628: 0.00039117009247638233
Position 4063: 0.00035588956199160914
Position 753: 0.00035201355602879465
Position 4096: 0.0003221430752754696
Position 5746: 0.00032096773087415413
Position 7609: 0.00030716826832018153
Position 54307: 0.00028976066428677225
Position 4459: 0.00028188875502880114
Position 6324: 0.0002795928727217345
Position 54936: 0.0002675238836014744
Position 50370: 0.0002618156884329178
Position 733: 0.0002442380178321589
Position 815: 0.0002364141165893285
Position 55063: 0.0002336438392721458
Position 4912: 0.0001972829245276205
Position 2185: 0.00019148873445549487
Position 51132: 0.00017083167936474285
Position 2749: 0.00016304197499801014
Position 50738: 0.00014718428627797506
Position 50364: 0.00014151701155783335
Position 1236: 0.00012902856279960588
Position 50383: 0.00010941543325066033
Position 55084: 8.86754836307178e-05
Position 599: 7.710871256895247e-05
Position 137: 7.277428070932054e-05
Position 972: 6.938436478741966e-05
Position 51176: 6.845087616066452e-05
Position 4516: 6.669253804280224e-05
Position 788: 6.391077796462766e-05
Position 655: 6.242498804800435e-05
Position 1276: 5.675151838519596e-05
Position 50203: 5.5675352774842106e-05
Position 51019: 5.435173660647515e-05
Position 1729: 5.418731583254943e-05
Position 4944: 5.171703524196869e-05
Position 55333: 5.00920355578692e-05
Position 508: 4.9427970126447484e-05
Position 739: 4.604408770094117e-05
Position 1270: 4.534535684382525e-05
Position 1352: 4.4422021296092564e-05
Position 50288: 4.074964637198765e-05
Position 437: 3.8701107361522526e-05
Position 50375: 3.7073875604366305e-05
Position 4548: 3.4219865708668304e-05
Position 494: 3.241469784648802e-05
Position 55409: 3.076116236977936e-05
Position 6744: 3.0153665185944345e-05
Position 91: 2.952595305141574e-05
Position 50797: 2.9240324763972237e-05
Position 5942: 2.6056537647670135e-05
Position 110: 2.5296002739378124e-05
Position 532: 2.2530722797988596e-05
Position 18922: 2.181026981383098e-05
Position 618: 2.127430737991302e-05
Position 480: 2.0513536430570487e-05
Position 1554: 1.9533121837476205e-05
Position 57: 1.9253368859744764e-05
Position 1489: 1.809536136967213e-05
Position 1186: 1.49106186755811e-05
Position 975: 1.3520973633722303e-05
Position 1199: 1.2310655672606746e-05
Position 1338: 1.2192524844040547e-05
Position 682: 1.1411374862566103e-05
Position 1792: 1.0874064231731065e-05
Position 1613: 9.87594803371795e-06
Position 1510: 8.173965402464323e-06
Position 1881: 7.2694042017922635e-06
Position 1002: 6.052145276909226e-06
Position 831: 6.047151062580401e-06
Position 18797: 5.835626846806997e-06
Position 1110: 5.256136273109979e-06
Position 630: 5.014962188260452e-06
Position 376: 4.1145830058968855e-06
Position 302: 3.5044050136391475e-06
Position 898: 3.059899095025779e-06
Position 25302: 2.6897309268970964e-06
Position 662: 2.687376397524348e-06
Position 405: 2.684395801387365e-06
Position 389: 2.573727675085484e-06
Position 1776: 2.5488280839701987e-06
Position 3729: 1.8245327579243272e-06
Position 54103: 2.9754869109106417e-07
Position 589: 1.1743715476994358e-07
Position 594: 8.731425194767288e-08
Position 48: 6.282249865391776e-08
Position 68: 4.162239313010633e-08
Position 211: 3.1598057322743135e-08
Position 660: 3.0321350664004026e-08
Position 366: 2.608860345266446e-08
Position 166: 2.1378634198005173e-08
Position 355: 1.948215652648052e-08
Position 642: 9.416098216945193e-09
Position 981: 8.65317137974511e-09
Position 226: 8.652494071249464e-09
Position 346: 8.043521836482442e-09
Position 202: 7.898780442645195e-09
Position 612: 7.1136827582231975e-09
Position 78: 5.706192185934642e-09
Position 1170: 5.43288710420161e-09
Position 1113: 4.9219142661563e-09
Position 1101: 4.204832266758649e-09
Position 1539: 2.5160980546690766e-09
Position 76: 1.64608318462004e-09
Position 200: 1.1231096631486886e-09
Position 671: 9.74878628302566e-10
Position 764: 5.737591275005771e-10
Position 786: 5.613627031186832e-10
Position 756: 2.594162255760704e-10
Position 891: 9.566559281982686e-12
Position 841: 6.5024074955829425e-12
Position 912: 6.460511190444738e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 46145: 0.9994782921804181
Position 50120: 0.98371836487022
Position 16791: 0.977660629709428
Position 17024: 0.9677720213958342
Position 23519: 0.9611472639736288
Position 54843: 0.9411554665924281
Position 40494: 0.9087373932230387
Position 37152: 0.890072066530567
Position 36044: 0.86397460355204
Position 48267: 0.7827747963582551
Position 56533: 0.7668248212569723
Position 18362: 0.6741468324540489
Position 56672: 0.6171565691743489
Position 13356: 0.5813647135377711
Position 30285: 0.566607752976199
Position 53772: 0.5558752657765388
Position 55259: 0.4791996616861354
Position 53570: 0.47151719200021724
Position 53277: 0.46039240022783035
Position 52305: 0.4600114066142546
Position 48487: 0.3901935551408537
Position 53284: 0.26344959727189377
Position 27524: 0.25732281304130883
Position 53523: 0.25328135849249883
Position 24140: 0.22933657844968888
Position 53629: 0.19606474300478338
Position 18401: 0.165924230447428
Position 55832: 0.16246294006847822
Position 26840: 0.15874658201067166
Position 56791: 0.14606117885722048
Position 4250: 0.12094946892796668
Position 40724: 0.11956175605621212
Position 52179: 0.10393939501631301
Position 51945: 0.10269896444146655
Position 1931: 0.10146388956501247
Position 18778: 0.09767973774444684
Position 21582: 0.09150176582861468
Position 50476: 0.08998135791483422
Position 24852: 0.08336084393260301
Position 54260: 0.08115841194843411
Position 51757: 0.07359835056831983
Position 54301: 0.07192403645938673
Position 25028: 0.06684108633262373
Position 50420: 0.061137475146532685
Position 5222: 0.059570700847436535
Position 37991: 0.05758455674030572
Position 53953: 0.05455589835416265
Position 52223: 0.05376039040500812
Position 24307: 0.05152321494484366
Position 2142: 0.03946128098223496
Position 53602: 0.03807665582397737
Position 11498: 0.03602464139677012
Position 38059: 0.03474681690728551
Position 17365: 0.03219079461052206
Position 56694: 0.03171698525320422
Position 18601: 0.03078959498495467
Position 20493: 0.029074927651674333
Position 26867: 0.026874170944075494
Position 48493: 0.02679669105560095
Position 1952: 0.0247700754482909
Position 18374: 0.02400232264832879
Position 56356: 0.023829173405717993
Position 18389: 0.023485929088760116
Position 5860: 0.02340680535543651
Position 22883: 0.02318579145861901
Position 27247: 0.02300923395315516
Position 20443: 0.022796478556515464
Position 18254: 0.021843780921252356
Position 55292: 0.021135320224654988
Position 17583: 0.021126148782442317
Position 7151: 0.020150399826434507
Position 53923: 0.020133531803920093
Position 52339: 0.019165635346304912
Position 4339: 0.019069229215793678
Position 30559: 0.018990611441691674
Position 22345: 0.017833152712389447
Position 41894: 0.017301856112092548
Position 54352: 0.01646935125542681
Position 49769: 0.016353907457561833
Position 49166: 0.016270137986478965
Position 6289: 0.015847562601973907
Position 21034: 0.015721165645191836
Position 5781: 0.015183811120989852
Position 56690: 0.014266880788158992
Position 19025: 0.01416906007066931
Position 55852: 0.013802921935325252
Position 17406: 0.013414960237152426
Position 25591: 0.013327507868856992
Position 22309: 0.012295447045760936
Position 28804: 0.011570019736459687
Position 37005: 0.011567765246838476
Position 52734: 0.011179983660433844
Position 18404: 0.010860492759508438
Position 48214: 0.010854293473426476
Position 56018: 0.010665785136771322
Position 19762: 0.010181572971090696
Position 28636: 0.009991025023098683
Position 26811: 0.009675431921052274
Position 54849: 0.009417980381966545
Position 52023: 0.00901396538136624
Position 53632: 0.00875009566793764
Position 7086: 0.00841709590111566
Position 7039: 0.00835573320930459
Position 53950: 0.008074021365710105
Position 41012: 0.008053231278142005
Position 56555: 0.007940044302559419
Position 22468: 0.007879950181693818
Position 28777: 0.007666165501397933
Position 40977: 0.007538621293643538
Position 3987: 0.007400023240487464
Position 53173: 0.006888939770244516
Position 24069: 0.006721576646566258
Position 20552: 0.006608835474711497
Position 24811: 0.006337533080145918
Position 17334: 0.006045344458917589
Position 6230: 0.005934723093045305
Position 4196: 0.0055465514543761325
Position 46388: 0.0053786467804120665
Position 6259: 0.00535516775510392
Position 1927: 0.005254820107652228
Position 4231: 0.005156825797308277
Position 6341: 0.0048893064032205944
Position 56993: 0.004795188045311027
Position 2001: 0.00468246128331019
Position 7192: 0.00463157276346868
Position 53479: 0.0045874194034018255
Position 25054: 0.0045608141211435265
Position 51887: 0.0043819162271845485
Position 53311: 0.004258793414981175
Position 4210: 0.0038437537070298957
Position 53223: 0.003779479756186252
Position 18796: 0.003646402194266915
Position 20355: 0.0035867965702817777
Position 6294: 0.003507432352954422
Position 22643: 0.003473686644702529
Position 55472: 0.0033621776080935938
Position 4078: 0.0033534605303820633
Position 20826: 0.003190021942837515
Position 48686: 0.003153776072617738
Position 52187: 0.0031063334478450316
Position 55828: 0.0030854104153057228
Position 42880: 0.0030826597326935818
Position 51824: 0.003064614533342354
Position 24155: 0.002928833908766758
Position 752: 0.0027439547855389297
Position 5745: 0.0026885808759052384
Position 51777: 0.002637210037564037
Position 25447: 0.002547050352429238
Position 51673: 0.00240645049677187
Position 53538: 0.0023975976416197235
Position 51719: 0.002369620919737646
Position 50450: 0.0022818639848981672
Position 56770: 0.002265060833647825
Position 2771: 0.0022342454809572048
Position 24556: 0.0022081894336727173
Position 46729: 0.0021616104029710346
Position 52758: 0.00214646436598757
Position 49810: 0.0021391118223960262
Position 48335: 0.002114002984343758
Position 54205: 0.0020938994317452014
Position 6415: 0.002037519437122414
Position 6378: 0.0019839129933782854
Position 20276: 0.001972310139541678
Position 54310: 0.0019185491772234803
Position 48835: 0.0018847969931620062
Position 53934: 0.0018842510620913449
Position 55663: 0.0018310062710458401
Position 25030: 0.0018256124399140955
Position 6256: 0.0018063280904024807
Position 5637: 0.0017889415833876412
Position 46548: 0.0017640459361563006
Position 20445: 0.0016593246863396485
Position 18168: 0.0016505471310687058
Position 55232: 0.0016116945225898517
Position 57041: 0.001578011038698252
Position 18462: 0.0015577635787769881
Position 52841: 0.0015263775906075236
Position 4163: 0.001526074294007552
Position 52623: 0.001518545265142501
Position 51796: 0.0014971529292923068
Position 53586: 0.001250422094819806
Position 20273: 0.001191557143100343
Position 50990: 0.0011409861104622757
Position 46551: 0.001107008265562254
Position 57065: 0.0010646629281253488
Position 18781: 0.0010590583484173526
Position 54876: 0.0010422780508785613
Position 46699: 0.001041177300288076
Position 55750: 0.0010360403642683557
Position 46411: 0.0010332944219416797
Position 2117: 0.0009691562442943559
Position 764: 0.0009613722079068118
Position 5377: 0.0009333883811277899
Position 55261: 0.0008720660782292873
Position 52059: 0.0008694245961340111
Position 2170: 0.0008594880797364082
Position 2088: 0.0008454562020803098
Position 54083: 0.0008230117071421092
Position 21558: 0.0008129964628666776
Position 52309: 0.0007938568198964526
Position 56895: 0.000711872357122897
Position 52272: 0.0006719193881512334
Position 56820: 0.0006454273877959819
Position 56876: 0.0006403280602237992
Position 53808: 0.000633371792298043
Position 50670: 0.0006219350228155823
Position 20302: 0.0006199037545960289
Position 24370: 0.0006066506193166326
Position 55170: 0.0005990504009539401
Position 50261: 0.0005602273960953743
Position 48924: 0.0005586228254923688
Position 53074: 0.0005555289653519517
Position 48141: 0.0005477672522181953
Position 50507: 0.0005158488546042238
Position 4829: 0.0005139352593959631
Position 2091: 0.0005098469173242744
Position 50304: 0.00048796561026260085
Position 8431: 0.00047166522284306444
Position 50637: 0.00044026353795445175
Position 46617: 0.0004285076259154307
Position 55992: 0.0004189103701303638
Position 56071: 0.0003950179372510268
Position 24627: 0.00039022197708627447
Position 24537: 0.0003830661543908576
Position 53835: 0.0003618781624403427
Position 50089: 0.0003514621004950642
Position 53781: 0.00034141192752491415
Position 4009: 0.0002980164646460478
Position 49706: 0.0002874887484399893
Position 2658: 0.0002714715496833254
Position 56797: 0.0002632726574307865
Position 55496: 0.00025441466171533314
Position 1598: 0.00024237586661742677
Position 812: 0.00024025894053918438
Position 46577: 0.00023636240546562437
Position 53492: 0.0002135140085897519
Position 50363: 0.00020647183690920362
Position 7468: 0.00019399491308897456
Position 56998: 0.00018800046020190465
Position 25406: 0.00018767462892796568
Position 50037: 0.0001834418860588375
Position 55683: 0.00018237446447740338
Position 48560: 0.00017654082677863
Position 51043: 0.00015166390503244334
Position 2456: 0.00014678826669023095
Position 1576: 0.0001426274856676585
Position 1539: 0.0001408686689692287
Position 4849: 0.00012376789346742287
Position 2530: 0.00012156433462158533
Position 2719: 0.00011622883062972268
Position 8292: 0.00010779750683351374
Position 54751: 8.308457478578211e-05
Position 55211: 8.104441639445549e-05
Position 1631: 7.249479982850215e-05
Position 2516: 6.991730525033293e-05
Position 57010: 5.760986201501034e-05
Position 4832: 5.616241345861286e-05
Position 4255: 5.4505679461431415e-05
Position 2620: 5.419084188821573e-05
Position 7422: 4.9071330966455866e-05
Position 54054: 4.6789029868105834e-05
Position 24465: 4.630278394682073e-05
Position 5304: 4.223196501574528e-05
Position 768: 4.094758643257022e-05
Position 686: 4.0351648979302475e-05
Position 53415: 3.8885105652524155e-05
Position 7380: 3.530374518171355e-05
Position 870: 3.3434314673892465e-05
Position 53889: 3.21311632336522e-05
Position 7571: 2.879827908303741e-05
Position 50862: 2.8585663923382788e-05
Position 2184: 2.5825854856632233e-05
Position 53876: 2.520104530259362e-05
Position 2800: 2.3275196520597535e-05
Position 2554: 2.314311908568168e-05
Position 55204: 2.109751969382252e-05
Position 4313: 2.0187251817816614e-05
Position 814: 1.9478435545322748e-05
Position 6432: 1.9060990496201992e-05
Position 4765: 1.586595834229865e-05
Position 660: 1.3777757326404513e-05
Position 54718: 1.3558085652741469e-05
Position 50295: 1.340644477536487e-05
Position 2026: 1.3010194797072379e-05
Position 4401: 1.214079761239466e-05
Position 2748: 1.1368608754715638e-05
Position 18711: 1.0303921593180055e-05
Position 51022: 8.665136822074555e-06
Position 2794: 8.471083060300626e-06
Position 791: 8.314413026914899e-06
Position 55265: 7.599038916599023e-06
Position 1772: 7.182709336005578e-06
Position 3946: 5.6273002591921305e-06
Position 2356: 4.3955664412909165e-06
Position 54185: 4.305163072661735e-06
Position 50900: 3.102295825324659e-06
Position 2746: 2.53597090068512e-06
Position 2743: 2.3814606473159637e-06
Position 826: 2.365861891303656e-06
Position 3454: 1.4837243421888302e-06
Position 847: 1.120596363835546e-06
Position 630: 1.051703350045738e-06
Position 53849: 7.856846275219477e-07
Position 1099: 5.385239139164047e-07
Position 55316: 4.4347194433428605e-07
Position 1194: 4.212839911464032e-07
Position 25226: 3.823290903992848e-07
Position 987: 3.613396351707135e-07
Position 3512: 3.4080841573549646e-07
Position 1140: 1.7402419511528504e-07
Position 1152: 1.6949714795352752e-07
Position 50587: 9.99223596339388e-08
Position 907: 9.057811367370317e-08
Position 921: 4.382956383054517e-08
Position 1170: 4.1488038100578816e-08
