Gene = MFSD1
Position 76: 1.1635471314315015e-08
Position 89: 8.157322761791616e-09
Position 70: 3.1588594009871774e-09
Position 720: 1.5068527123941331e-09
Position 7642: 1.4380846270792184e-09
Position 668: 4.839402901512829e-10
Position 2122: 1.1115426217221182e-10
Position 916: 5.380886973647066e-11
Position 750: 3.365646508124994e-11
Position 806: 3.10860248302907e-11
