Gene = BSND
Position 8561: 0.0018992986940579086
Position 1766: 0.001839040239258719
Position 5141: 0.0018324066908352644
Position 3844: 0.0017293070169513336
Position 4922: 0.0017056515038605736
Position 2939: 0.0016950485638304242
Position 9933: 0.0013715697824058944
Position 7827: 0.0013536912558600328
Position 7161: 0.0012041598414920893
Position 11359: 0.0011036920343022137
Position 7517: 0.0010386326092340235
Position 6756: 0.0010209228702609864
Position 5450: 0.0010133292312375704
Position 7576: 0.0009888624574139243
Position 974: 0.0008872561653339425
Position 2269: 0.000862772432254471
Position 6252: 0.0008386896750665684
Position 716: 0.0007629557925843924
Position 1943: 0.0007201800986923705
Position 2426: 0.0007078691375746363
Position 9180: 0.000701072082811289
Position 9797: 0.0006985875092789407
Position 2277: 0.0006790461711584189
Position 2275: 0.000672327070654403
Position 1002: 0.0006420203934517207
Position 4795: 0.000632458723777289
Position 7230: 0.0006306397661464914
Position 6827: 0.0006054323761453797
Position 8438: 0.0005930139603674616
Position 6338: 0.0005865769137847735
Position 438: 0.0005647764968425965
Position 350: 0.0004876927919227249
Position 3948: 0.0004740309920855646
Position 2273: 0.0004163459072417181
Position 3975: 0.00041545145114780304
Position 2279: 0.0004148807437076243
Position 435: 0.00040394203071392204
Position 224: 0.00040066040064699096
Position 38: 0.0003745109518417149
Position 2281: 0.00033200895327123426
Position 3963: 0.0003226909594467042
Position 4139: 0.0003168036499678023
Position 4127: 0.00030819899888844416
Position 3919: 0.00030282502490875014
Position 1243: 0.0002915550442199206
Position 2283: 0.0002857289447444522
Position 2398: 0.00026385706366608634
Position 640: 0.00022201829684624327
Position 2285: 0.0002170679166289849
Position 40: 0.0002064148572014402
Position 774: 0.00020118039566759243
Position 8086: 0.00014385100105320883
Position 7552: 0.00012176128076327388
Position 24: 0.00012129732315139739
Position 6623: 0.00011247807368445643
Position 779: 9.793315965376459e-05
Position 451: 9.579533126172501e-05
Position 842: 6.448232658912334e-05
Position 805: 5.36929284880745e-05
Position 186: 2.904428725318339e-05
Position 939: 2.2641367155766966e-05
Position 8419: 1.8413767275543493e-05
Position 767: 1.6984487223732082e-05
Position 1358: 1.6160429750383697e-05
Position 579: 1.3669148528909486e-05
Position 1900: 1.3320219244609914e-05
Position 412: 7.2125392127401e-06
Position 496: 4.951602692702871e-06
Position 188: 2.8975485441785534e-06
Position 155: 2.432528776519199e-06
Position 418: 1.9600744525743482e-06
Position 290: 1.6520949227286313e-06
Position 73: 1.531962181308686e-06
Position 556: 1.5078517020318748e-06
Position 226: 1.0302338755163463e-06
Position 180: 8.895085132987247e-07
Position 48: 8.068181345611974e-07
Position 157: 7.75746442435253e-07
Position 140: 4.13736712015417e-07
Position 441: 1.928250350603835e-07
Position 1192: 2.3153382206562803e-08
Position 170: 2.1963608630343038e-08
Position 6725: 1.9798715412276984e-08
Position 924: 6.7247130942183435e-09
Position 1066: 6.328133447011133e-09
Position 896: 5.0436401151643215e-09
Position 525: 6.282250620710343e-10
Position 490: 5.756424852887345e-10
Position 528: 1.0388043883528682e-10
Position 380: 1.1132036351147011e-13
Position 322: 7.945291285551742e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 6088: 0.9971908873659743
Position 8063: 0.7166286324288174
Position 9299: 0.5935007254484613
Position 1302: 0.44468291035267105
Position 817: 0.3149327184746297
Position 6369: 0.22102053050125023
Position 11476: 0.20365974405657117
Position 9280: 0.16832204618089605
Position 525: 0.16687718037414523
Position 5656: 0.1572835053874146
Position 2758: 0.14345288593641317
Position 9536: 0.14019074145448424
Position 1260: 0.12946844058780282
Position 1180: 0.09734315471708604
Position 10319: 0.09625101999532688
Position 7435: 0.07292727290108159
Position 9885: 0.06923372030643829
Position 11755: 0.06869733209742454
Position 8196: 0.06676698693319634
Position 4049: 0.06338737057393812
Position 9713: 0.060172940550270004
Position 10229: 0.05884333686128046
Position 11427: 0.05694149922773296
Position 9327: 0.05125976208800816
Position 9756: 0.04783300978978434
Position 9410: 0.047141551295844776
Position 3779: 0.046164145050944516
Position 231: 0.04596011052364711
Position 7401: 0.0432108668334958
Position 349: 0.04181625710638608
Position 10485: 0.04100140969729328
Position 1247: 0.040262929711533745
Position 10152: 0.032796878947882524
Position 1900: 0.029459120862794088
Position 2113: 0.02776816781107654
Position 11264: 0.02745563582050474
Position 8090: 0.027285945247055115
Position 632: 0.025076393622669634
Position 10666: 0.024016136075830606
Position 8256: 0.022630496699657415
Position 3055: 0.021538266981814793
Position 10076: 0.0209345425394476
Position 10296: 0.02079590924749571
Position 3982: 0.018545331110163824
Position 8135: 0.018066751184324627
Position 2843: 0.018010265854107324
Position 193: 0.01699673723899762
Position 10781: 0.01637324275451271
Position 3708: 0.01636242797635653
Position 6406: 0.01538309144997142
Position 10112: 0.01538133075641941
Position 4109: 0.014888809913380586
Position 3790: 0.013931669830645914
Position 8145: 0.013603925369331023
Position 5829: 0.013114245049965351
Position 10358: 0.012121644742166334
Position 9981: 0.011804121600142289
Position 8069: 0.01111104264694975
Position 3883: 0.00999470975195969
Position 9385: 0.009030192053294724
Position 10642: 0.008097547118457362
Position 9547: 0.007184841235109592
Position 847: 0.0066280455250740935
Position 8205: 0.006290615133219449
Position 11388: 0.00568404689970247
Position 9582: 0.005337911797248686
Position 9940: 0.005121266618970631
Position 3915: 0.004736505874715183
Position 9198: 0.004721577924724556
Position 9912: 0.00432748637290549
Position 11481: 0.0037388890171684147
Position 1266: 0.003413687065116466
Position 756: 0.0033542762179613406
Position 10173: 0.0032412609857282947
Position 7029: 0.00297320925674667
Position 7910: 0.0028234208743573926
Position 10408: 0.0026202373983585645
Position 772: 0.0026165370705991233
Position 2084: 0.002425444267460024
Position 133: 0.0023604921785225596
Position 1700: 0.0022904868960432682
Position 11799: 0.002245159511014124
Position 6346: 0.0021749276130596023
Position 1830: 0.0020958410031660306
Position 2811: 0.0020239462703626502
Position 268: 0.0019688840837574165
Position 577: 0.0019281104762672993
Position 945: 0.001660666687637769
Position 7229: 0.001651960203999515
Position 8484: 0.0015640015463245554
Position 8582: 0.0015121527743245373
Position 5491: 0.0013457971136962323
Position 8118: 0.0013322009110445137
Position 1773: 0.0013232218795135539
Position 4703: 0.0013214872761870653
Position 2154: 0.001223521491144705
Position 2206: 0.0012215870303253274
Position 841: 0.001200572150323591
Position 10707: 0.0011903339370736821
Position 1048: 0.0011478518405790771
Position 5088: 0.0010824933448109434
Position 1324: 0.001081700609613682
Position 1983: 0.0010683781334437702
Position 4740: 0.0010166229514507973
Position 6122: 0.0010137588476973076
Position 5303: 0.001013329231237571
Position 9450: 0.0009490537029175304
Position 7057: 0.0009403741679286107
Position 3754: 0.0008221871614104944
Position 6139: 0.0008173334616761651
Position 797: 0.0008095527078332139
Position 378: 0.0008080125593434295
Position 7826: 0.0007883186477465444
Position 1576: 0.0007832498844067038
Position 731: 0.0007763629539832893
Position 5037: 0.0007499133460243223
Position 9427: 0.000745505441666976
Position 176: 0.0007341150689380068
Position 851: 0.0007162517882483009
Position 9080: 0.0007010720828112887
Position 1157: 0.0006751815841832377
Position 1745: 0.0006749931468205356
Position 3650: 0.0006384307585212737
Position 8601: 0.000610061245214789
Position 2369: 0.0005922544217132221
Position 9662: 0.0005178271014816136
Position 8076: 0.0005048559559668333
Position 876: 0.0004789880492081416
Position 236: 0.00042785625147241923
Position 1646: 0.0004272659067385968
Position 7337: 0.000418897452388562
Position 6597: 0.0004089101475222404
Position 779: 0.0004014954672676455
Position 1654: 0.00040079138819368445
Position 333: 0.0003999912147359992
Position 889: 0.0003768076594333674
Position 1131: 0.0003544479685139302
Position 1031: 0.0003544066718566455
Position 2226: 0.0003113194230184935
Position 1348: 0.00027863373837842766
Position 8624: 0.00027399359800464536
Position 7711: 0.00025541364725012786
Position 8104: 0.00023928229978847684
Position 7629: 0.00021329438596557625
Position 7995: 0.00020322528735954202
Position 6417: 0.00019810976979358236
Position 7552: 0.00019670878369027937
Position 91: 0.00019359994212627782
Position 7951: 0.00018976748892412878
Position 9419: 0.00018255141705324454
Position 7699: 0.00017349841480136487
Position 6661: 0.00017064305931425771
Position 9720: 0.00016642159965298844
Position 7688: 0.00016310981316568763
Position 9932: 0.00016231400414639982
Position 247: 0.00016011296841392285
Position 9516: 0.00015764833020307634
Position 8442: 0.0001568148864445519
Position 9506: 0.00015326176251044386
Position 7125: 0.00014745793615294608
Position 6756: 0.00013337194871021918
Position 9482: 0.00013183933532397282
Position 6389: 0.00010628045923954161
Position 8555: 0.00010579661011496064
Position 251: 0.0001028025080314788
Position 7437: 9.986839378516405e-05
Position 1929: 9.38090422862335e-05
Position 9554: 7.976196617834947e-05
Position 7192: 7.949220194317432e-05
Position 8706: 7.587763434232765e-05
Position 1861: 7.189601258900272e-05
Position 667: 7.045095199809203e-05
Position 1827: 6.902932175896281e-05
Position 1203: 6.34349504720773e-05
Position 205: 5.9801771358742077e-05
Position 1087: 5.827977050736453e-05
Position 638: 5.7618039750563995e-05
Position 864: 5.706457111668142e-05
Position 6728: 5.26578740137202e-05
Position 9349: 5.074008949576495e-05
Position 2610: 4.097473472891973e-05
Position 9633: 3.682510660707885e-05
Position 2586: 3.398985149973872e-05
Position 8475: 3.3477617158232496e-05
Position 692: 3.335704338764798e-05
Position 9207: 3.1465791676149364e-05
Position 7735: 3.1451782575286035e-05
Position 831: 2.9502850283456247e-05
Position 7494: 2.774765783878321e-05
Position 855: 2.73322423914496e-05
Position 1081: 2.2559595222909137e-05
Position 1926: 2.249860598027945e-05
Position 146: 2.0493168337381298e-05
Position 698: 1.9344569408370006e-05
Position 651: 1.7271970602970735e-05
Position 3012: 1.5807177191627693e-05
Position 2109: 1.550163226391177e-05
Position 1190: 1.0873439338106001e-05
Position 1491: 1.0483357428823973e-05
Position 418: 1.0183966579859467e-05
Position 674: 1.0177263600245867e-05
Position 1904: 9.960765050436865e-06
Position 140: 8.172940456377275e-06
Position 648: 6.918267515307095e-06
Position 681: 5.95351442345195e-06
Position 784: 5.561822332022212e-06
Position 408: 5.330992902089636e-06
Position 8493: 4.834458668063376e-06
Position 6296: 4.430585684089364e-06
Position 430: 4.373320555399496e-06
Position 1784: 4.2513355792027075e-06
Position 6413: 4.1670657453650035e-06
Position 460: 3.6775604652465304e-06
Position 1846: 3.6508182896834933e-06
Position 6777: 3.5722324997857824e-06
Position 1832: 3.2343125570088128e-06
Position 1584: 2.9078062055604037e-06
Position 6725: 2.488753987925353e-06
Position 155: 2.332089989671817e-06
Position 1369: 2.2307646082775382e-06
Position 884: 2.0141618114943595e-06
Position 1182: 1.8291310211113223e-06
Position 6533: 1.6407315478725337e-06
Position 6374: 1.556783445665041e-06
Position 6342: 1.349505242331835e-06
Position 872: 1.332162937081368e-06
Position 963: 9.909974433882973e-07
Position 1012: 9.086527472407023e-07
Position 947: 6.827875553696944e-07
Position 112: 4.0974740385635023e-07
Position 265: 3.7939438038480634e-07
Position 1093: 2.3036899014991597e-07
Position 1590: 1.8433077430234316e-07
Position 1485: 1.352346489924814e-07
Position 478: 1.2054030756630542e-07
Position 434: 1.1543369030862105e-07
Position 6435: 1.0340319755183599e-07
Position 6306: 7.475647632629615e-08
Position 6247: 5.9010887384362473e-08
Position 475: 2.762664435441324e-08
Position 465: 1.7031690322015457e-08
Position 6487: 1.4592022573684678e-08
Position 100: 9.60475867997314e-09
Position 1378: 7.986222197568257e-09
Position 1392: 3.676435920250205e-09
Position 441: 1.0683690706033017e-10
Position 1002: 2.190776891407121e-11
