Gene = MPLKIP
Position 6257: 0.0015305996775292346
Position 856: 0.0014866170857095618
Position 4487: 0.0013803993713969124
Position 5153: 0.0009715640460559883
Position 4092: 0.0008922479378813614
Position 7272: 0.0008445009800790006
Position 430: 0.0008430861596091974
Position 1410: 0.0007823123208210194
Position 4069: 0.0007634299851897657
Position 385: 0.0007623137144808946
Position 574: 0.0007310887414675811
Position 5137: 0.0007047491603361492
Position 306: 0.0006844426564266191
Position 6643: 0.0006564922545196808
Position 4780: 0.0006411883578700196
Position 5014: 0.0006402558378967253
Position 6181: 0.0006123811512892758
Position 4857: 0.0006008323582833866
Position 5104: 0.000593042024979253
Position 6272: 0.0005847427578207096
Position 6780: 0.0005693128279835228
Position 1944: 0.0005376095757793725
Position 5908: 0.0005204640196165331
Position 1790: 0.000504927342744237
Position 2391: 0.0004956045125118033
Position 4729: 0.0004871283373438692
Position 737: 0.0004576092593461757
Position 2487: 0.0004444958660521052
Position 1517: 0.0004312718542817325
Position 1499: 0.0004100929685839046
Position 1623: 0.0003862475771814112
Position 5596: 0.0003281980461719133
Position 597: 0.0003268730434596678
Position 3420: 0.00032247000264389286
Position 3270: 0.00029795980064093277
Position 4986: 0.0002917998650923932
Position 2631: 0.00028259300021182896
Position 559: 0.0002727186177553292
Position 4919: 0.0002674333445601652
Position 1816: 0.00026480466524658215
Position 2980: 0.00026018273875533465
Position 2550: 0.00025881640576836946
Position 2660: 0.00024672001700676673
Position 1759: 0.0002301656353508811
Position 1069: 0.00021369988869587273
Position 4972: 0.00019389883396067064
Position 1370: 0.00018042017680107978
Position 4560: 0.00016662210386676922
Position 2051: 0.00016073255406415422
Position 743: 0.00015837445523483342
Position 679: 0.000123625084862108
Position 1312: 0.00011538374578090753
Position 1483: 0.00010153983091079746
Position 3152: 9.831253725129467e-05
Position 3555: 8.250680529763615e-05
Position 2432: 7.262008477692853e-05
Position 3006: 6.811988909440567e-05
Position 412: 6.45677992527167e-05
Position 2297: 6.181836588128599e-05
Position 2279: 6.08940228754481e-05
Position 2860: 5.778140686604595e-05
Position 1636: 5.688536191282647e-05
Position 2300: 5.418122266077793e-05
Position 1139: 4.012899120801089e-05
Position 1047: 3.7708925071672075e-05
Position 1255: 3.620952173777717e-05
Position 639: 3.563417526597784e-05
Position 1660: 3.109795330907246e-05
Position 568: 2.590981897543749e-05
Position 726: 2.479101652029408e-05
Position 282: 2.3428488675977007e-05
Position 415: 1.4497753733130201e-05
Position 579: 1.0278710857850206e-05
Position 609: 8.404434952704732e-06
Position 893: 7.999763536214773e-06
Position 820: 7.529378183198729e-06
Position 860: 6.812696846291758e-06
Position 418: 6.720435423939142e-06
Position 146: 3.0883816983802325e-06
Position 1554: 2.690706707324351e-06
Position 443: 2.0823285047222485e-06
Position 149: 1.6019889548050246e-06
Position 97: 8.516120194142748e-07
Position 168: 6.453302652124623e-07
Position 231: 5.098139584692793e-07
Position 617: 4.230957438648604e-07
Position 981: 3.714198796430662e-07
Position 159: 1.3268737474999284e-07
Position 447: 1.0989325959827048e-07
Position 878: 9.337549472906918e-08
Position 576: 8.575296808253123e-08
Position 165: 2.9452952947580808e-08
Position 279: 2.6095293053098732e-08
Position 103: 1.8728207196511777e-08
Position 458: 1.7440624330712258e-08
Position 611: 2.1534395089237467e-09
Position 619: 1.604150395306712e-10
Position 584: 5.995063991135391e-11
