Gene = SPDYE16
Position 2519: 0.0006400148692400241
Position 1673: 0.0005964554784445831
Position 5076: 0.0005267256429172208
Position 6149: 0.0004882880642873863
Position 2455: 0.00046299693091771376
Position 1792: 0.00044294501158076194
Position 6441: 0.0004281968423432119
Position 800: 0.0004182957420662209
Position 5484: 0.00040975851683851803
Position 6242: 0.0003999212457773351
Position 1581: 0.00039485080634635744
Position 1622: 0.0003896047249618925
Position 1736: 0.0003763779173946343
Position 1664: 0.00033486357098305323
Position 2690: 0.0003227599462016479
Position 6651: 0.0003131793457006246
Position 5658: 0.0002991349210592977
Position 554: 0.00028680302316540674
Position 2993: 0.00027922976273234964
Position 1658: 0.0002147892799966688
Position 2873: 0.00021266775603281588
Position 599: 0.0002109633101388899
Position 2836: 0.00021089542090040224
Position 5055: 0.00020380341054563968
Position 1712: 0.00019388239235323466
Position 2658: 0.00018949889467376456
Position 1130: 0.00018934421142958587
Position 5017: 0.0001666768198815196
Position 5794: 0.00016546961389370726
Position 2574: 0.00015641369820897324
Position 345: 0.0001506356840030296
Position 1688: 0.00014938626258605606
Position 1535: 0.0001361741284659477
Position 2428: 0.00013536489463770885
Position 4812: 0.00013213782410086892
Position 2968: 0.00013131884696206063
Position 377: 0.00011921019679069594
Position 1043: 0.00010792426448398379
Position 5797: 9.042206158615224e-05
Position 2663: 8.945873218600323e-05
Position 1898: 8.289481576675328e-05
Position 570: 7.182654231219145e-05
Position 3232: 6.803175180813978e-05
Position 1624: 6.579555829808047e-05
Position 1059: 6.556867209147252e-05
Position 307: 6.374661316575314e-05
Position 3374: 5.808432970172238e-05
Position 3770: 5.5399333857761955e-05
Position 309: 5.498471586154872e-05
Position 4893: 5.167452133625419e-05
Position 5327: 5.103501020559584e-05
Position 3676: 4.740480612756326e-05
Position 840: 4.5197097165753485e-05
Position 3688: 3.893682201783314e-05
Position 5634: 3.4105507946312296e-05
Position 3468: 3.1294966821483945e-05
Position 3558: 3.004159261330609e-05
Position 1375: 2.829990539255912e-05
Position 1804: 2.772933447005449e-05
Position 5081: 2.7429798224197797e-05
Position 1661: 2.5940539722584546e-05
Position 3124: 2.4649097075912644e-05
Position 1697: 2.458414978854287e-05
Position 470: 2.4074472835855648e-05
Position 1588: 2.272448591117637e-05
Position 3206: 2.0585281013605557e-05
Position 1649: 2.047084351326962e-05
Position 778: 2.0435200807599193e-05
Position 3203: 2.027622648601877e-05
Position 357: 1.85451292413485e-05
Position 611: 1.6843637858914533e-05
Position 188: 1.6452237529073712e-05
Position 3285: 1.627071047291922e-05
Position 3141: 1.6161429312025295e-05
Position 743: 1.5952593971253847e-05
Position 2484: 1.5443439375361775e-05
Position 4815: 1.4893052206085027e-05
Position 5244: 1.4490885498665473e-05
Position 3394: 1.3978350554639444e-05
Position 821: 1.3744826321628192e-05
Position 239: 1.3288340093177894e-05
Position 5383: 1.311829085076029e-05
Position 2406: 1.2736932364258808e-05
Position 4977: 1.1982440224460335e-05
Position 4993: 1.1678081684879197e-05
Position 1955: 1.0359569232020591e-05
Position 1772: 1.0018162813781742e-05
Position 3532: 9.962757797895178e-06
Position 632: 9.269314301810132e-06
Position 5849: 9.036910870823549e-06
Position 3846: 8.771444273560477e-06
Position 3781: 8.768082081679061e-06
Position 3257: 8.374586256502069e-06
Position 250: 8.099696366518602e-06
Position 3862: 7.19894647113072e-06
Position 5265: 6.802025243321857e-06
Position 492: 6.593798172860819e-06
Position 1133: 6.538557527043627e-06
Position 563: 5.907754483758832e-06
Position 1781: 5.814966620867332e-06
Position 5269: 5.761804134410978e-06
Position 380: 5.654750209531138e-06
Position 3613: 5.5337975970656695e-06
Position 514: 5.221191581740862e-06
Position 4981: 5.203356617875608e-06
Position 414: 5.043172594885263e-06
Position 6653: 4.8673925167790456e-06
Position 4715: 4.762563968322797e-06
Position 1628: 4.667474901154501e-06
Position 1538: 4.4608486441484506e-06
Position 692: 4.364694585358055e-06
Position 710: 3.0230391584563107e-06
Position 230: 2.539253748981178e-06
Position 656: 2.4509697085317683e-06
Position 6117: 2.424328145243694e-06
Position 733: 2.3974617648450256e-06
Position 715: 2.213277356362111e-06
Position 782: 2.118439504146601e-06
Position 3871: 2.028792879200335e-06
Position 3538: 1.8671772305119927e-06
Position 2021: 1.3316211013969479e-06
Position 4003: 1.2373817727015152e-06
Position 2094: 1.1441018279094107e-06
Position 2215: 1.04420436541385e-06
Position 1194: 9.258210639994687e-07
Position 1177: 9.092623662538768e-07
Position 686: 6.44231212534556e-07
Position 1217: 6.192765905219037e-07
Position 4551: 5.727583227214424e-07
Position 4160: 5.475922616341252e-07
Position 254: 4.860539953442394e-07
Position 194: 3.6744010384528543e-07
Position 1377: 2.6244558612840993e-07
Position 152: 2.1049489285822346e-07
Position 1014: 2.0863816049329573e-07
Position 1370: 1.992952684111622e-07
Position 1646: 1.8117072748745255e-07
Position 122: 1.8032022170223933e-07
Position 507: 1.5312156408311852e-07
Position 448: 1.4454706215387303e-07
Position 811: 1.3676531839046452e-07
Position 131: 1.0890656898108515e-07
Position 724: 8.646345111700534e-08
Position 88: 8.461941865913022e-08
Position 165: 7.113900460828643e-08
Position 155: 6.55615637771117e-08
Position 817: 5.4775550048170104e-08
Position 128: 5.132298826661543e-08
Position 1063: 5.05617789501227e-08
Position 275: 4.228789431809418e-08
Position 531: 3.834436787792376e-08
Position 1082: 3.576290937749809e-08
Position 146: 3.495145873869755e-08
Position 942: 3.2925027662721097e-08
Position 642: 2.6566435504129417e-08
Position 262: 2.3421094738922733e-08
Position 134: 2.0236644442298152e-08
Position 387: 1.9751812183233598e-09
Position 995: 1.459570410071499e-09
Position 1054: 1.4544173471340864e-09
Position 105: 9.438460884410443e-10
Position 525: 9.235419320215465e-10
