Gene = BCL2L15
Position 5553: 0.015884851126828217
Position 891: 0.01194157811781647
Position 6385: 0.009662437856155857
Position 146: 0.008656059238372298
Position 6353: 0.0073185655577152646
Position 3309: 0.0053486540646107755
Position 6536: 0.0049909614431892235
Position 6580: 0.004557357400311894
Position 195: 0.004109978963154972
Position 383: 0.0035195709007074783
Position 6147: 0.0032406368274739378
Position 830: 0.0030289264802425496
Position 3260: 0.002702280796833381
Position 177: 0.0026059153095439086
Position 5420: 0.002353593057663218
Position 3278: 0.002220139827613832
Position 6823: 0.0020939369221874534
Position 4068: 0.002017685783676207
Position 6263: 0.0017335787522712296
Position 5587: 0.001701606645665971
Position 255: 0.0013183054992236018
Position 5495: 0.0012887695219478505
Position 5688: 0.0010506583608741855
Position 2896: 0.0009032180130670636
Position 757: 0.0008363876211073254
Position 950: 0.0007702248295038845
Position 5643: 0.0007582924973972962
Position 2832: 0.0006326828002179787
Position 5691: 0.0005836458869547294
Position 159: 0.0005498957082400937
Position 857: 0.0005446999806813853
Position 5942: 0.0005051974242757066
Position 3766: 0.0004965459720105435
Position 5886: 0.0004880560888771358
Position 1334: 0.0004734300554382953
Position 400: 0.00042788528463820913
Position 4479: 0.00042203809683082083
Position 1640: 0.00032838424112666316
Position 1137: 0.00031653302692874333
Position 6333: 0.0003012435229078542
Position 3156: 0.00028352311311707
Position 5805: 0.00022676887120635033
Position 6078: 0.00022474151432782952
Position 1666: 0.0002182473594521119
Position 3379: 0.00021662150751232197
Position 1338: 0.00021617187556659172
Position 3690: 0.00020867598420931525
Position 1740: 0.0001991209024649637
Position 3937: 0.00018223954111823052
Position 3128: 0.0001821956732495945
Position 6706: 0.0001808719270692806
Position 5430: 0.00016853817892598582
Position 5362: 0.00016689870229483607
Position 2680: 0.0001625873984015048
Position 6064: 0.00015935271282234325
Position 5606: 0.00015339345253305648
Position 5614: 0.0001506772090956328
Position 5440: 0.00014893706593527726
Position 179: 0.00014266373480174865
Position 3349: 0.0001365957413080652
Position 893: 0.00013214889635495154
Position 1091: 0.00012933767601119167
Position 4634: 0.00012794085468441054
Position 5567: 0.00010173799235348665
Position 6655: 0.00010138739145647166
Position 1503: 0.00010093185759744054
Position 4092: 9.468376238139083e-05
Position 283: 9.455771097553078e-05
Position 4230: 8.865091416893199e-05
Position 2325: 8.858050955687694e-05
Position 5591: 8.845023967662296e-05
Position 1723: 8.431117439432633e-05
Position 6236: 8.424630407099564e-05
Position 5461: 8.007574862885958e-05
Position 3518: 7.542297155644484e-05
Position 667: 7.396925454416177e-05
Position 6744: 7.137853821163137e-05
Position 2161: 7.047639925105722e-05
Position 4421: 6.649952313540171e-05
Position 477: 6.424274144500805e-05
Position 803: 5.8311022634017705e-05
Position 6684: 5.601453751352335e-05
Position 3029: 5.435411300080985e-05
Position 6014: 4.847243751021793e-05
Position 6199: 4.716292832871694e-05
Position 4233: 4.6971108517189925e-05
Position 3790: 4.688738962328223e-05
Position 4310: 4.627556651887643e-05
Position 5939: 4.5509038496594795e-05
Position 6357: 4.5050399013352155e-05
Position 242: 4.311835134388151e-05
Position 993: 4.083642800278843e-05
Position 6246: 3.9758233263934747e-05
Position 5513: 3.568493759048157e-05
Position 3710: 3.485116183592223e-05
Position 4444: 3.404359359178903e-05
Position 1764: 3.3841043934933e-05
Position 512: 3.3706495550792714e-05
Position 1205: 3.2932464521414446e-05
Position 6290: 3.2346336136743e-05
Position 3332: 3.0322765173950696e-05
Position 3410: 3.009936671566927e-05
Position 6829: 2.8027466710279684e-05
Position 6762: 2.735307027915947e-05
Position 2844: 2.7170147889202995e-05
Position 2079: 2.6397255565425635e-05
Position 6741: 2.6096151208172606e-05
Position 3394: 2.5098785086857377e-05
Position 3289: 2.352315702987002e-05
Position 2043: 2.3249897643895457e-05
Position 4510: 2.3049997479693237e-05
Position 5312: 2.2886132783389983e-05
Position 2190: 2.1991568164833774e-05
Position 3940: 2.0107652801912345e-05
Position 3439: 1.8032087565357298e-05
Position 4775: 1.700343962290558e-05
Position 2993: 1.610060067216937e-05
Position 4616: 1.3626301620634394e-05
Position 4929: 1.3571230840014925e-05
Position 1358: 1.3005947792432086e-05
Position 6590: 1.2796430011931378e-05
Position 1585: 1.2223032926782906e-05
Position 474: 1.0832017053382565e-05
Position 4979: 1.0556827649964717e-05
Position 3584: 9.913649011940308e-06
Position 6780: 8.910174564854538e-06
Position 316: 8.855111051284864e-06
Position 728: 8.67252867048183e-06
Position 361: 7.683951082274272e-06
Position 969: 7.5412153059453e-06
Position 3632: 7.343517227250048e-06
Position 4905: 7.242978323403398e-06
Position 263: 7.098465744626262e-06
Position 4854: 6.964951282308575e-06
Position 4801: 6.089397957927434e-06
Position 6170: 5.857796099693907e-06
Position 5373: 5.102490086312248e-06
Position 419: 4.904584715303098e-06
Position 6265: 4.570992125179973e-06
Position 1248: 4.302208001943075e-06
Position 5946: 4.238443196046582e-06
Position 329: 4.004051822136029e-06
Position 6214: 3.9257368554314345e-06
Position 6050: 3.4374794645465164e-06
Position 4684: 3.4353844319048765e-06
Position 394: 3.1706747106918492e-06
Position 98: 2.3319747406907487e-06
Position 5194: 2.257899599707851e-06
Position 432: 2.1509684619701887e-06
Position 5120: 2.11889628724638e-06
Position 1141: 2.1140281136860868e-06
Position 567: 1.8442616523663687e-06
Position 423: 1.7538232507327605e-06
Position 3847: 1.446961522479401e-06
Position 603: 1.3992450442787713e-06
Position 1994: 1.3896760260162153e-06
Position 3738: 1.371973880338637e-06
Position 351: 1.1690755212879522e-06
Position 3966: 1.100047389200901e-06
Position 3453: 1.0146116592603375e-06
Position 2500: 8.725233392140201e-07
Position 4019: 7.431863219062341e-07
Position 518: 6.956136147854571e-07
Position 289: 6.637131117175262e-07
Position 2952: 6.467933207503372e-07
Position 3191: 6.096345699664689e-07
Position 561: 4.960116369725361e-07
Position 1221: 4.5692107819582437e-07
Position 1432: 4.297648098116472e-07
Position 3074: 4.23182178332223e-07
Position 2643: 4.2060726618064676e-07
Position 2215: 4.1705941812902706e-07
Position 2460: 4.142111244448619e-07
Position 1384: 3.6446501918813953e-07
Position 2503: 3.4508762656918e-07
Position 292: 3.3887208694391077e-07
Position 486: 3.3317742655779455e-07
Position 1552: 3.2882985079106413e-07
Position 1599: 3.002545736498468e-07
Position 1508: 2.8377396360471327e-07
Position 676: 2.6117701359005377e-07
Position 1175: 2.1355303283159087e-07
Position 643: 1.7746082164505036e-07
Position 5399: 1.657934655575411e-07
Position 2850: 1.641208052739162e-07
Position 535: 1.286049729369994e-07
Position 615: 9.261979635070144e-08
Position 490: 4.968022579238213e-08
Position 707: 4.564023776428114e-08
Position 695: 4.127042135486817e-08
Position 688: 3.659841031814778e-08
Position 574: 2.9123614866796776e-08
Position 808: 2.8458565919613408e-08
Position 298: 2.6261828868745203e-08
Position 4074: 1.090320834072147e-08
Position 767: 6.514824554342989e-09
Position 1646: 4.171302325080276e-09
Position 960: 1.5621972727125408e-09
Position 777: 1.9955984005567134e-10
Position 529: 1.245485308655033e-10
Position 338: 5.40006620839598e-11
Position 1004: 4.1602763938550015e-11
Position 713: 2.3636048264568105e-11
Position 542: 1.0199056109486807e-11
Position 715: 3.6222862644183172e-12
Position 303: 3.381547591583771e-12
Position 340: 1.2100694972651587e-14
Position 77: 9.081997842023684e-16
