Gene = ADGRG7
Position 36739: 0.001815223782602087
Position 38302: 0.0018069831291352926
Position 44898: 0.0017890050293862003
Position 37820: 0.001783298213734191
Position 39823: 0.001722675396506778
Position 39769: 0.0017160405817154153
Position 38536: 0.0017061076750513348
Position 1026: 0.0017030253252417755
Position 27737: 0.0016177363805434902
Position 61: 0.0014785071881367189
Position 36160: 0.001339447848182113
Position 34192: 0.0012537656362918907
Position 37194: 0.0011202188742182697
Position 568: 0.0009646888762869629
Position 532: 0.0009477920026699732
Position 14057: 0.0007355683807520899
Position 27990: 0.0006943922889892877
Position 716: 0.0006792438336721095
Position 50596: 0.0005188368815609306
Position 41553: 0.0004940155302525439
Position 36088: 0.0004761883317367213
Position 458: 0.00047304173038234895
Position 35604: 0.0003898352022925396
Position 50169: 0.00031717346822026033
Position 1375: 0.0003145290051615902
Position 2908: 0.0002934853741488328
Position 690: 0.0002873971282787539
Position 35546: 0.0002802079142807166
Position 36598: 0.00027805876615170206
Position 30115: 0.0002471490387814188
Position 35554: 0.0002199775758469112
Position 38202: 0.00013510686257516452
Position 298: 0.0001344101398064734
Position 3111: 0.00011302260149064413
Position 847: 8.556846773870266e-05
Position 30515: 8.049059721377565e-05
Position 38041: 7.30237379297473e-05
Position 52393: 6.412642251354511e-05
Position 26088: 5.967996637535885e-05
Position 570: 5.553146674985854e-05
Position 574: 5.275159274115523e-05
Position 869: 5.127008207617691e-05
Position 1125: 2.4532446139478603e-05
Position 37713: 2.247792780810336e-05
Position 3013: 2.220977776767515e-05
Position 116: 2.1930440917673617e-05
Position 37198: 1.746753425877012e-05
Position 2360: 1.717797140252506e-05
Position 2666: 1.698737809286483e-05
Position 1282: 1.624334264722219e-05
Position 1245: 1.1829871459359578e-05
Position 2245: 1.1691825971780005e-05
Position 1774: 1.0274815345873152e-05
Position 1438: 9.11085062936211e-06
Position 2871: 8.959532661038756e-06
Position 34023: 2.968156925830338e-06
Position 1023: 2.9613939621580915e-06
Position 34494: 2.279051096942371e-06
Position 1030: 1.2016874208371838e-06
Position 34567: 1.0354653383244224e-06
Position 34: 5.579045309268286e-07
Position 899: 5.034269563844125e-07
Position 313: 4.2929111532960087e-07
Position 648: 3.840872893820099e-07
Position 32677: 2.2739084582669796e-07
Position 33349: 1.7547111406951609e-07
Position 656: 1.5625797633606237e-07
Position 315: 1.1741477494778471e-07
Position 304: 9.651485556647941e-08
Position 364: 8.432280664577676e-08
Position 255: 5.049806019184908e-08
Position 549: 4.945373140263202e-08
Position 450: 3.5205052723335247e-08
Position 185: 2.353227916129714e-08
Position 580: 2.3341113060167013e-08
Position 23: 1.159906137782851e-08
Position 388: 1.127890754468844e-08
Position 825: 1.0236778143890221e-08
Position 226: 8.95812864871216e-09
Position 675: 3.854919308013022e-09
Position 310: 1.127435283758638e-09
Position 853: 3.6298724491289937e-10
Position 166: 3.340199816976774e-10
Position 317: 2.401116036787695e-10
Position 174: 2.0431205773547896e-10
Position 391: 2.2738591806903564e-11
Position 252: 1.997381254841594e-11
Position 281: 1.1699026290119223e-11
Position 244: 8.777264626268433e-12
Position 475: 2.8007021064340196e-12
Position 966: 2.2515474379484044e-12
Position 596: 1.1949388180117715e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 50098: 0.990351333101831
Position 40105: 0.988688129685446
Position 33936: 0.9465523968395787
Position 21115: 0.9203715530560388
Position 27712: 0.917222741378181
Position 26087: 0.9056154167121816
Position 36355: 0.9019592067366279
Position 21985: 0.8586428297422292
Position 20008: 0.8422131537872222
Position 33676: 0.7099280721803781
Position 59359: 0.6632818479387336
Position 23675: 0.6468280853529957
Position 42194: 0.635556809145817
Position 34949: 0.6281618065657755
Position 49386: 0.585892106676828
Position 35977: 0.5539267601802487
Position 36979: 0.5181780322891337
Position 67980: 0.3413937573304477
Position 35899: 0.2895765504934525
Position 23312: 0.2412635842478902
Position 49411: 0.23359724226145312
Position 39677: 0.23023051454957377
Position 46309: 0.22710059114425446
Position 3175: 0.21042392616709157
Position 32550: 0.20135757576455723
Position 37648: 0.1921873273577705
Position 27056: 0.1885408865076771
Position 37037: 0.18140338364981914
Position 69991: 0.17584876571753763
Position 33812: 0.14326760930600735
Position 45245: 0.13384621554951648
Position 28087: 0.12037400164120982
Position 3118: 0.11012449645835337
Position 40910: 0.09981974684947727
Position 59412: 0.09771370262601076
Position 26490: 0.09018745195962054
Position 35294: 0.0897751589301735
Position 3141: 0.08911117445796161
Position 66580: 0.07085369192768212
Position 35312: 0.06952352431416654
Position 37322: 0.05661023071837309
Position 41572: 0.055921139965058625
Position 50740: 0.05418699239570678
Position 3203: 0.05372282747451416
Position 23456: 0.05156290940860447
Position 36896: 0.05083701180205118
Position 27695: 0.04952494527737454
Position 61910: 0.04858809625982944
Position 65013: 0.04743335839254531
Position 24305: 0.045416660629838644
Position 63897: 0.045160744566816714
Position 45481: 0.04414236815052519
Position 38450: 0.043033844115323405
Position 55597: 0.03887376470447734
Position 38040: 0.03839536727781336
Position 36318: 0.03670575388326048
Position 63455: 0.03125722026227364
Position 23391: 0.03024769906227912
Position 41545: 0.029687103099723156
Position 55155: 0.02841255387095039
Position 27153: 0.0274779379677431
Position 67289: 0.027340390681174512
Position 34652: 0.026464882951559944
Position 34119: 0.025646501658661423
Position 42267: 0.024830523338673475
Position 65585: 0.022359015889493725
Position 58476: 0.021818446070991464
Position 41553: 0.021064441874339677
Position 65485: 0.021042768751008238
Position 27614: 0.02032290046278372
Position 31408: 0.02008685657886992
Position 45357: 0.01991894714985665
Position 44469: 0.018811636592427336
Position 40950: 0.018752367444210532
Position 37939: 0.018740767749890738
Position 36938: 0.0185419724762261
Position 26931: 0.018327401196254898
Position 33604: 0.017245169185701265
Position 32397: 0.016974471981571364
Position 35902: 0.016299759401021373
Position 3044: 0.015293075066127688
Position 38096: 0.01485625579019946
Position 37976: 0.014707203222586937
Position 23056: 0.014614084372829874
Position 39768: 0.014321481970864323
Position 42321: 0.014290967116888532
Position 26130: 0.01339112936812286
Position 46173: 0.013111380266163129
Position 24030: 0.0128332461155325
Position 32197: 0.012792950278597389
Position 36424: 0.012606520138022135
Position 35385: 0.011276204594091213
Position 34970: 0.010695985255091812
Position 39568: 0.01036423341083706
Position 21296: 0.010151974667650205
Position 22730: 0.009897644972001183
Position 26566: 0.009871899323513707
Position 41031: 0.009358127378258052
Position 45978: 0.009188944004565122
Position 45896: 0.008665194382076184
Position 32297: 0.008531487138572534
Position 21476: 0.007964963228735054
Position 22012: 0.007760105136237528
Position 38202: 0.0076285162235265385
Position 35261: 0.007388903593656425
Position 40976: 0.007282179008693017
Position 50760: 0.0071065457250981895
Position 36653: 0.006977754150090601
Position 61246: 0.006923685775035158
Position 41384: 0.00636778749204284
Position 59836: 0.006344751211904753
Position 40917: 0.006327572293835059
Position 41597: 0.006169144287716165
Position 35787: 0.005958858812860392
Position 36120: 0.005952102648313681
Position 55352: 0.005805813111847987
Position 35844: 0.00555386969503914
Position 54974: 0.005525296519835769
Position 26486: 0.005344178679087764
Position 24369: 0.005336744474089931
Position 41415: 0.0052630392532417416
Position 37042: 0.005002633937831595
Position 34255: 0.004859562620902504
Position 21524: 0.004838334943321246
Position 58503: 0.004537994876651158
Position 21960: 0.004293710710449241
Position 50736: 0.004266867102692496
Position 38020: 0.004095045286576073
Position 50118: 0.004034998318310931
Position 27752: 0.004030910724107307
Position 36087: 0.003814534243727862
Position 24117: 0.003794602944415454
Position 48978: 0.0036753477129938227
Position 28155: 0.0034782530027754935
Position 23065: 0.0034289911923788066
Position 50066: 0.003324121109374546
Position 44182: 0.0032941766821494183
Position 60198: 0.0030599661644183365
Position 53050: 0.003034945714815765
Position 23040: 0.0030078299511733073
Position 24168: 0.0030027676441155573
Position 30730: 0.002944285053401052
Position 39541: 0.002898956973940407
Position 62430: 0.0028457682178638357
Position 60645: 0.0028411758406519678
Position 8574: 0.002699592525896833
Position 38895: 0.0026622674594119905
Position 61123: 0.002645371658732809
Position 42219: 0.0025460550163660034
Position 59616: 0.0024968674386245653
Position 36537: 0.0024306727070285633
Position 40064: 0.0024167503585264334
Position 37236: 0.0023231284153644237
Position 35319: 0.0022791159895725922
Position 47792: 0.0022590975454122777
Position 44219: 0.002250673499908223
Position 34707: 0.002121870520573051
Position 60620: 0.0021081098184654356
Position 58539: 0.0020083297462126673
Position 40737: 0.0020075513871162932
Position 27942: 0.001950200888957793
Position 39747: 0.0018899336873626391
Position 26988: 0.0018864270679393007
Position 61444: 0.001870497304642834
Position 35689: 0.0017873589737768241
Position 33455: 0.0017454928550880997
Position 38234: 0.0017275675382351714
Position 36041: 0.0017165093823863719
Position 26824: 0.0017013195534655837
Position 36685: 0.00165566035433608
Position 36065: 0.0016438268035070091
Position 51467: 0.00160955225890234
Position 27974: 0.0014641352938057303
Position 40984: 0.0014283322615244087
Position 26443: 0.0014189926105106388
Position 32346: 0.0013566821627904162
Position 40207: 0.0012909275081150302
Position 41282: 0.0012305257941232297
Position 30751: 0.0011228720225881892
Position 34865: 0.0011124215027776734
Position 50445: 0.0011067324109319016
Position 35594: 0.0011047784976363267
Position 50380: 0.0010861081868404532
Position 28121: 0.0010395880513473872
Position 44782: 0.0010055530159336047
Position 56597: 0.000995748665719525
Position 56208: 0.0009658097748580693
Position 36382: 0.0009518762057954198
Position 36873: 0.0008840971162099411
Position 50410: 0.0008605694923224761
Position 36582: 0.0008404578770288788
Position 50331: 0.0008280737852474537
Position 52845: 0.0008259092863459451
Position 34795: 0.0008225545601567392
Position 38472: 0.0008093483840806336
Position 36951: 0.0008035961002978449
Position 2778: 0.0007774801354266893
Position 54048: 0.0007693543781512443
Position 56483: 0.0007672373673978345
Position 36945: 0.0007384657864046483
Position 13970: 0.0007355683807520899
Position 36670: 0.0007353002478918683
Position 54536: 0.0007300015629831505
Position 34964: 0.000717818848568948
Position 35126: 0.0007138105487589355
Position 30773: 0.0006699327515030704
Position 52631: 0.0006598586857123489
Position 40808: 0.0006570726587462882
Position 55970: 0.0006374540922099806
Position 35729: 0.0005959838887549737
Position 35265: 0.0005952507468358533
Position 35672: 0.0005677659271164041
Position 56866: 0.0005575172509047159
Position 988: 0.0005217583840527063
Position 57741: 0.0005020836509870179
Position 50902: 0.0004742955564952787
Position 28013: 0.0004733097460035603
Position 896: 0.0004641096552107321
Position 49929: 0.0004487140503623538
Position 44724: 0.00044359144174621373
Position 57470: 0.00040191252575027674
Position 3221: 0.0003904232220414462
Position 52271: 0.00038727016266967905
Position 37454: 0.0003699511865490399
Position 36440: 0.00035879020154254795
Position 27409: 0.0003574535946548499
Position 56963: 0.0003502119288080935
Position 44654: 0.0003398605717063797
Position 1115: 0.00033438063098967653
Position 55706: 0.00033024949022184957
Position 34139: 0.0003038200741393189
Position 54346: 0.0002908935040806664
Position 53405: 0.0002866646442005631
Position 1176: 0.00028403447024073287
Position 41328: 0.00028381282536252164
Position 40922: 0.0002786283019691007
Position 40196: 0.000261877213385527
Position 50413: 0.0002580007656090959
Position 51627: 0.00025022611964943683
Position 34002: 0.0002474182994847173
Position 27915: 0.0002425895238357903
Position 53702: 0.00022616264033380998
Position 37289: 0.0002257753261649146
Position 180: 0.00021951010253100549
Position 51968: 0.00020819665911045308
Position 55857: 0.00019506702674692926
Position 54733: 0.00018398113273853043
Position 51850: 0.00018287029031940235
Position 35732: 0.0001800770319451057
Position 34216: 0.00017824609250541708
Position 52951: 0.000170686175730164
Position 8615: 0.00016900936227805886
Position 44311: 0.00016823701283838862
Position 53673: 0.00015972538526524873
Position 30081: 0.00015322147932360242
Position 53979: 0.00015088907522095872
Position 53789: 0.00014226557010904052
Position 37070: 0.00014150151728675674
Position 54886: 0.00013232624608322681
Position 35675: 0.000132073056645551
Position 50641: 0.00013061131731823225
Position 205: 0.00010656926877996166
Position 52320: 0.00010642603263151777
Position 40310: 0.00010565647048686479
Position 50337: 0.00010232682416654299
Position 1069: 9.463849192357108e-05
Position 54273: 8.978800700796726e-05
Position 1261: 8.732456785416719e-05
Position 36992: 7.833369027397124e-05
Position 51519: 7.671181345887737e-05
Position 51086: 7.291213441335952e-05
Position 37249: 7.046891248808004e-05
Position 51115: 6.92776370610615e-05
Position 970: 6.879537044917387e-05
Position 30383: 6.878450484268378e-05
Position 27870: 6.717844877873497e-05
Position 36512: 6.12510796527355e-05
Position 29915: 6.0446694842130065e-05
Position 40811: 5.981071744915799e-05
Position 52011: 5.9583807111292224e-05
Position 53441: 5.855414064783998e-05
Position 52894: 5.4667367957032584e-05
Position 36268: 5.38235313653333e-05
Position 35019: 4.9800184016513044e-05
Position 52848: 4.7503834129453614e-05
Position 37501: 4.113576547019771e-05
Position 37258: 4.095552041256668e-05
Position 52243: 3.991383893280901e-05
Position 37165: 3.508461129547674e-05
Position 29986: 3.345229160268199e-05
Position 1049: 3.25830482698659e-05
Position 25889: 3.059638311632067e-05
Position 49595: 3.0299203370598915e-05
Position 25764: 2.908358325903813e-05
Position 36738: 2.5052870084473115e-05
Position 36722: 2.4267789744509694e-05
Position 52414: 2.3351883658081936e-05
Position 50000: 2.1662270416078015e-05
Position 38007: 2.014477583957428e-05
Position 902: 1.883531893546882e-05
Position 38260: 1.8773152916840457e-05
Position 241: 1.863003909220702e-05
Position 38263: 1.704153715486284e-05
Position 37686: 1.5503959811653208e-05
Position 1054: 1.4804360847675497e-05
Position 30413: 1.1706092371091906e-05
Position 51033: 1.1652354325356063e-05
Position 1130: 1.0433864625415647e-05
Position 2521: 1.0302297019358321e-05
Position 709: 9.513599008706669e-06
Position 50562: 9.41648753111109e-06
Position 296: 8.834817253764673e-06
Position 2168: 8.658981434372518e-06
Position 40296: 7.743605617734154e-06
Position 638: 7.493200856767977e-06
Position 2854: 7.0429139377950785e-06
Position 2077: 6.567274194888758e-06
Position 2117: 5.274581959621296e-06
Position 28061: 5.261298383130875e-06
Position 28102: 5.254793033169431e-06
Position 1533: 4.724540938790445e-06
Position 990: 4.672780295156276e-06
Position 30652: 4.087602938087262e-06
Position 1593: 3.992646675846034e-06
Position 2393: 3.684577082953501e-06
Position 34396: 3.3145164352667927e-06
Position 43916: 3.126516439092657e-06
Position 2074: 3.0649536878573677e-06
Position 1007: 2.8118681038229697e-06
Position 689: 2.806702965526487e-06
Position 41880: 2.716699962848437e-06
Position 1004: 2.6499151058490737e-06
Position 1117: 2.6264911323314463e-06
Position 2104: 2.3229749555355263e-06
Position 36691: 2.1723387889108654e-06
Position 2752: 1.9998077499885137e-06
Position 185: 1.945498337689811e-06
Position 37416: 1.6745839577862293e-06
Position 2028: 1.513525624247677e-06
Position 1555: 1.5093516067189117e-06
Position 2990: 1.376955326764435e-06
Position 2359: 1.2585058223328251e-06
Position 1229: 1.2374363596444937e-06
Position 42575: 1.2001051761896023e-06
Position 44062: 1.086267279528653e-06
Position 818: 1.060786362493873e-06
Position 42600: 1.0085888584357423e-06
Position 2606: 9.824771362583035e-07
Position 2798: 9.623378956415318e-07
Position 1026: 8.676867172637705e-07
Position 2532: 7.595210319619045e-07
Position 3016: 7.404535132007488e-07
Position 1281: 7.163760908425859e-07
Position 1796: 6.850218121842571e-07
Position 1205: 6.811918320238427e-07
Position 1178: 6.6546625017234e-07
Position 34170: 6.512639379771728e-07
Position 43930: 6.488317907571544e-07
Position 2819: 5.734706564409604e-07
Position 1182: 5.085550408415484e-07
Position 35132: 4.570036330371617e-07
Position 1278: 3.994313699122688e-07
Position 42691: 3.875287042103484e-07
Position 2229: 3.7898485636653335e-07
Position 3077: 3.484005506627771e-07
Position 2231: 3.3981779568786596e-07
Position 411: 2.8666487262380116e-07
Position 1294: 2.651303209685062e-07
Position 799: 2.3545405819351962e-07
Position 42626: 2.2826681128845026e-07
Position 146: 2.2447916177860884e-07
Position 846: 2.2243975431379898e-07
Position 33225: 1.7547111406951603e-07
Position 244: 1.5500245392924983e-07
Position 36265: 5.837263370513504e-08
Position 1623: 4.8276124517770126e-08
Position 1297: 4.4683880435739735e-08
Position 29983: 2.857301300433275e-08
Position 36214: 1.3850551819179238e-08
Position 2174: 6.858308656937276e-09
Position 675: 3.620933869065656e-09
Position 41340: 5.709388976433529e-10
