Gene = ESM1
Position 5615: 0.0006505108793881544
Position 2699: 0.0006462876163927693
Position 2501: 0.0006346071246219135
Position 3649: 0.0006278833116985809
Position 3843: 0.0005376793229422298
Position 7650: 0.0005083966626442825
Position 2474: 0.00044094992595368406
Position 7029: 0.00041830756569124984
Position 4255: 0.00041775198546257396
Position 5182: 0.0003635172189326871
Position 3460: 0.00035529690833243315
Position 7528: 0.00034872999288947223
Position 6440: 0.00034551153269097
Position 2259: 0.0003414602031105327
Position 3745: 0.0003364281988515771
Position 6386: 0.00032693165416140444
Position 3887: 0.00032591048722188805
Position 4795: 0.00032175744220832144
Position 3483: 0.00031881488559664246
Position 744: 0.00029836803574126127
Position 7050: 0.00028546566076650807
Position 685: 0.0002607252640981652
Position 6185: 0.0002580309508077402
Position 4823: 0.0002549511682588485
Position 3550: 0.0002496875078872456
Position 6398: 0.00023931268724512137
Position 854: 0.00021915894683262134
Position 446: 0.0002056162970762535
Position 6128: 0.00020522432711837088
Position 797: 0.00019825921161693762
Position 3451: 0.00018530759519207052
Position 2423: 0.00016432213916928528
Position 4987: 0.00015650156132966794
Position 3411: 0.00014575016673604445
Position 823: 0.00014508280219952351
Position 1704: 0.00013341387273912327
Position 5078: 0.00010911412021807455
Position 4568: 0.00010774907018103312
Position 598: 0.00010712503636324572
Position 4547: 0.00010455674487648735
Position 1326: 9.952194924998607e-05
Position 4886: 9.71641568419797e-05
Position 4907: 8.958076599924187e-05
Position 412: 8.675443912378432e-05
Position 569: 8.140212083545996e-05
Position 311: 7.703341646317328e-05
Position 2015: 7.604127318298495e-05
Position 633: 7.481335196816348e-05
Position 3863: 7.084331934083561e-05
Position 3917: 6.654598548376184e-05
Position 889: 6.322225040376314e-05
Position 4137: 5.54242776485661e-05
Position 1515: 4.9436551205674446e-05
Position 390: 4.482433378255354e-05
Position 540: 4.283380049387194e-05
Position 6409: 4.192666908427879e-05
Position 2315: 4.106932804732782e-05
Position 428: 3.6664028331283994e-05
Position 397: 1.7574995347700113e-05
Position 3358: 1.7120443454562942e-05
Position 755: 1.576869193558291e-05
Position 993: 1.569502703601551e-05
Position 373: 1.479166457436381e-05
Position 246: 1.3435930247855767e-05
Position 1061: 1.0555661531485813e-05
Position 3671: 8.090760956716161e-06
Position 778: 7.976769092323354e-06
Position 644: 7.826881083995147e-06
Position 1614: 7.509408433155668e-06
Position 620: 6.632657713839694e-06
Position 430: 5.724443971410024e-06
Position 2124: 5.035226264148264e-06
Position 951: 4.658579585142565e-06
Position 249: 4.275199013039868e-06
Position 452: 3.4672308288898785e-06
Position 2022: 3.291947592674792e-06
Position 2065: 3.0486171377815265e-06
Position 536: 2.9884187464935048e-06
Position 490: 2.950010535304154e-06
Position 101: 2.074744356957114e-06
Position 1064: 1.9181547552566463e-06
Position 503: 1.680827257509113e-06
Position 499: 1.4660456877070644e-06
Position 650: 1.3245968893879477e-06
Position 492: 9.437082123959406e-07
Position 909: 8.028893438107734e-07
Position 549: 7.908356034884506e-07
Position 284: 6.566801061184953e-07
Position 1007: 6.454804840667479e-07
Position 1095: 5.135187033597884e-07
Position 516: 4.2667178626936025e-07
Position 277: 2.841184322305445e-07
Position 264: 2.219267432631527e-07
Position 3218: 1.1589242812856821e-07
Position 106: 9.179029992129778e-08
Position 812: 8.285922081473346e-08
Position 332: 7.380042446692924e-08
Position 860: 7.110177741457438e-08
Position 279: 5.911498137496471e-08
Position 605: 5.747540596253068e-08
Position 995: 5.574822431133172e-08
Position 768: 4.4910535323971095e-08
Position 542: 3.80762955467585e-08
Position 553: 2.138737341821813e-08
Position 253: 1.8461372148015843e-08
Position 454: 1.6383072545164753e-08
Position 712: 1.4973666595387103e-08
Position 511: 1.4095137192239146e-08
Position 207: 1.3941008413688079e-08
Position 261: 9.499154323257074e-09
Position 1179: 9.30163747501306e-09
Position 610: 6.792032923204887e-09
Position 617: 6.647546886508808e-09
Position 151: 5.855382817080158e-09
Position 132: 5.737934011129759e-09
Position 657: 5.0147364160286535e-09
Position 654: 4.625235686878507e-09
Position 696: 3.885515170088816e-09
Position 136: 3.580816856483552e-09
Position 121: 2.094115741562105e-09
Position 126: 1.4413233607054132e-09
Position 700: 7.210742550510049e-10
Position 153: 3.6900586043700915e-10
Position 119: 1.8735891104788307e-10
