Gene = GOLIM4
Position 1181: 1.738275075446668e-05
Position 806: 1.5564265324245896e-05
Position 900: 1.3350113497214686e-05
Position 1811: 1.2688504932571088e-05
Position 2370: 1.0744147102272182e-05
Position 2436: 9.308503388759893e-06
Position 1031: 7.5799993067479226e-06
Position 1091: 5.93335942374468e-06
Position 650: 4.11495228209121e-06
Position 1016: 3.243761312095859e-06
Position 1196: 2.25147954904294e-06
Position 1150: 2.1709748802205652e-06
Position 1163: 2.1283460152447825e-06
Position 816: 2.0481934581851774e-06
Position 876: 1.824869661207724e-06
Position 468: 1.5046074764269639e-06
Position 836: 1.3252109970850489e-06
Position 1101: 1.1418989293048358e-06
Position 414: 1.1343737439258284e-06
Position 423: 1.1202478904203504e-06
Position 1107: 1.0490766904254996e-06
Position 397: 9.916797117537833e-07
Position 454: 8.525769553967221e-07
Position 845: 7.477235049947313e-07
Position 292: 6.008555961066181e-07
Position 1039: 5.550233518632747e-07
Position 402: 3.5189284999563156e-07
Position 1033: 3.3648253356674205e-07
Position 842: 3.1480612882078025e-07
Position 1240: 2.542914493380658e-07
Position 851: 2.350138250983908e-07
Position 647: 1.895948930071657e-07
Position 533: 1.6382558823395036e-07
Position 471: 1.5305331239682563e-07
Position 162: 1.466561556396989e-07
Position 308: 1.4649118230136663e-07
Position 216: 1.0501716278885721e-07
Position 376: 5.342040627067127e-08
Position 351: 5.0899168456128e-08
Position 1470: 4.845497478403682e-08
Position 266: 4.1906289783094607e-08
Position 361: 4.178193630965197e-08
Position 1003: 3.1593733271243226e-08
Position 322: 2.6076767163881312e-08
Position 369: 2.2159912606177524e-08
Position 358: 2.1420304079976643e-08
Position 274: 2.087953371753548e-08
Position 821: 1.9945417866305006e-08
Position 460: 1.792797051265887e-08
Position 1208: 1.7706241160961748e-08
Position 158: 1.1641207494394629e-08
Position 957: 7.474582036096129e-09
Position 854: 7.009612592043881e-09
Position 373: 3.494810991589606e-09
Position 124: 1.7796120983987569e-09
Position 280: 5.588449823379484e-10
Position 301: 5.509171908899298e-10
Position 1008: 3.381482393317406e-10
Position 103: 3.9247830731428304e-12
Position 112: 3.3664457581890475e-13
Position 85: 1.2805171874338213e-15
Position 88: 8.17446403630905e-16
Position 105: 2.335344415060146e-16
