Gene = MAPKAP1
Position 5160: 0.00016706731697361792
Position 4243: 0.00016134447828002315
Position 1175: 0.0001594058602650396
Position 4312: 0.00015766474811338516
Position 7112: 0.00014320194575125127
Position 605: 0.00014218118319426007
Position 5449: 0.00013066527707115597
Position 4063: 0.00012785397135167668
Position 15181: 0.00012607587194470585
Position 4868: 0.00012275362849411623
Position 5835: 0.00011393442623356533
Position 1620: 0.00011197069328976711
Position 7505: 0.00011026165507962572
Position 8713: 0.00010764185564843085
Position 6929: 0.00010436585711597468
Position 1446: 0.00010412290236025548
Position 1758: 0.00010277748416003141
Position 1470: 0.00010214552557637546
Position 642: 9.585166106738256e-05
Position 1157: 9.410641415593083e-05
Position 1323: 9.226468575054846e-05
Position 5811: 9.166183815945249e-05
Position 130: 9.154090180995299e-05
Position 2557: 8.997318461169008e-05
Position 15592: 8.507048393203843e-05
Position 7358: 8.353409461162012e-05
Position 1931: 8.331644161041395e-05
Position 15563: 8.119983412271551e-05
Position 1125: 8.017427219913255e-05
Position 1085: 6.926130133044027e-05
Position 313: 6.309977722185037e-05
Position 1640: 6.115835347652287e-05
Position 1379: 6.0882856022871915e-05
Position 8752: 5.9449966268336936e-05
Position 5200: 5.9078356332415864e-05
Position 12430: 5.169498650820021e-05
Position 1261: 5.1197708267076517e-05
Position 962: 5.0950913803301405e-05
Position 1630: 4.870684346137798e-05
Position 6016: 4.352036711721455e-05
Position 345: 4.324053934874979e-05
Position 3190: 4.134339519027389e-05
Position 1896: 3.982806906369431e-05
Position 594: 3.967425417894034e-05
Position 310: 3.746633570085957e-05
Position 1133: 3.7361212554117336e-05
Position 1954: 3.690463615914244e-05
Position 2144: 3.387266537329558e-05
Position 15136: 3.274661704409194e-05
Position 7587: 2.7601541359204832e-05
Position 4223: 2.7356201014043762e-05
Position 2466: 2.4938175465639073e-05
Position 9963: 2.4206953593301797e-05
Position 457: 2.379285938900904e-05
Position 838: 2.3161517549790582e-05
Position 2203: 1.931024386687863e-05
Position 15416: 1.7863895247875694e-05
Position 13845: 1.7273700185317592e-05
Position 8298: 1.6822222738166306e-05
Position 272: 1.601828715095211e-05
Position 609: 1.458651785345778e-05
Position 1301: 1.404123325490195e-05
Position 1672: 1.3374380929362463e-05
Position 1677: 1.3267560799118364e-05
Position 7678: 1.3177775897911429e-05
Position 185: 1.30409669385863e-05
Position 233: 1.1721805467878385e-05
Position 3169: 1.1209313492123532e-05
Position 254: 9.957538381034356e-06
Position 9987: 9.54738256010959e-06
Position 1180: 9.51794715159538e-06
Position 1330: 8.979266222724036e-06
Position 2928: 8.882672410581156e-06
Position 188: 8.07849037289099e-06
Position 370: 7.9324976783863e-06
Position 2023: 7.841843713677363e-06
Position 2762: 7.768910796236846e-06
Position 9588: 7.590637078919814e-06
Position 9553: 7.3562273849107105e-06
Position 12713: 7.310105468287864e-06
Position 12642: 6.384704334043287e-06
Position 1071: 6.241226439354609e-06
Position 12214: 6.1657336187978016e-06
Position 292: 5.78666699236691e-06
Position 327: 5.714315763476829e-06
Position 3926: 5.227596859242892e-06
Position 4649: 5.013523016841959e-06
Position 4042: 4.941484512778053e-06
Position 2668: 4.817006387664643e-06
Position 679: 4.201264790503504e-06
Position 4798: 4.008840611704455e-06
Position 276: 4.00464620736673e-06
Position 10696: 3.957617609755135e-06
Position 4801: 3.86124222579177e-06
Position 3466: 3.3271575254643283e-06
Position 8323: 3.1130412254847536e-06
Position 9653: 2.9635203316952275e-06
Position 4826: 2.592367228931463e-06
Position 3870: 2.2932053678326143e-06
Position 4373: 2.2826331941962955e-06
Position 2766: 2.258994592100026e-06
Position 3165: 2.136389972131004e-06
Position 3226: 2.101033681246292e-06
Position 10979: 2.027132679061179e-06
Position 5701: 1.9419949198745527e-06
Position 3965: 1.8221956577771463e-06
Position 4103: 1.7209838774625753e-06
Position 2986: 1.6197954597148192e-06
Position 5649: 1.5764390151995762e-06
Position 9217: 1.331043958262229e-06
Position 5344: 1.123578913421767e-06
Position 7829: 9.766436044360842e-07
Position 6676: 8.582674215669225e-07
Position 7945: 8.260235090746736e-07
Position 8735: 7.881030719184115e-07
Position 3039: 6.592329508941126e-07
Position 5843: 5.174638314199831e-07
Position 4928: 5.131518072823591e-07
Position 3247: 4.635737645725173e-07
Position 4471: 4.1451473235332384e-07
Position 4339: 4.1204848528667205e-07
Position 4509: 3.807617774439531e-07
Position 4393: 3.641009842537377e-07
Position 6593: 3.1034508538016054e-07
Position 3115: 2.70524921686205e-07
Position 3820: 2.693643401291561e-07
Position 1429: 2.649454408226536e-07
Position 3329: 2.632826693532898e-07
Position 4627: 2.55093843969387e-07
Position 1646: 2.4751279424711344e-07
Position 3001: 2.2357543316968005e-07
Position 1111: 2.2032132705120272e-07
Position 3902: 1.6395327216797547e-07
Position 3630: 1.2015855800240642e-07
Position 6959: 1.0487301718417024e-07
Position 3705: 1.0059296649994798e-07
Position 2341: 9.018327087728366e-08
Position 2268: 6.617727744806338e-08
Position 3055: 5.1511511630015726e-08
Position 4982: 4.68692271431231e-08
Position 5068: 4.1772888238310004e-08
Position 3326: 2.248408847665798e-08
Position 6703: 2.228370381916956e-08
Position 3627: 2.227697098381195e-08
Position 3971: 1.4873796648302781e-08
Position 3652: 1.4420427150462133e-08
Position 4518: 1.2228057750093109e-08
Position 3939: 1.1484742053401356e-08
Position 2938: 6.232737276677177e-09
Position 3490: 4.408381218383721e-09
Position 3273: 2.950723323092702e-09
Position 3526: 2.6633606449383383e-09
Position 809: 2.654788639408652e-09
Position 152: 2.442067056629547e-09
Position 1039: 2.3246746452548063e-09
Position 3547: 2.2128984126566066e-09
Position 971: 2.115045231893472e-09
Position 3789: 2.1126839850644742e-09
Position 3564: 1.959364453745424e-09
Position 824: 1.5904670128786255e-09
Position 1312: 1.469880253035937e-09
Position 1276: 1.2687181290480308e-09
Position 3768: 1.2301134151410395e-09
Position 715: 1.1763785355469806e-09
Position 3719: 1.0958266071419668e-09
Position 4208: 1.0480195486571733e-09
Position 686: 1.0218167984890027e-09
Position 651: 8.817145852715872e-10
Position 463: 8.441507036429312e-10
Position 660: 8.361836797567445e-10
Position 377: 7.949519734670705e-10
Position 1345: 7.759040076309772e-10
Position 1500: 7.349978782097009e-10
Position 67: 7.250433309749956e-10
Position 3276: 6.738533161731805e-10
Position 3355: 6.449309104013765e-10
Position 566: 6.138239519910977e-10
Position 1278: 5.060918511922966e-10
Position 1658: 4.575526406540295e-10
Position 529: 3.622367833639286e-10
Position 1560: 3.5820142047114753e-10
Position 518: 2.941225235256575e-10
Position 238: 2.5219074795353766e-10
Position 3381: 2.408733135366378e-10
Position 851: 9.789753259102801e-11
Position 2299: 6.50650403588015e-11
Position 759: 6.344430949859914e-11
Position 532: 5.646382860354021e-11
Position 3632: 5.26701892680177e-11
Position 821: 4.929528326316159e-11
Position 740: 4.257422959677654e-11
Position 509: 4.151437064470099e-11
Position 2954: 3.9722322394346126e-11
Position 225: 3.6038040695108786e-11
Position 2947: 3.3038459820929304e-11
Position 614: 1.989204580330951e-11
Position 2102: 1.969012891891245e-11
Position 469: 1.821850305412759e-11
Position 535: 1.7375609936318025e-11
Position 733: 1.4948793011125523e-11
Position 248: 1.0005466805137974e-11
Position 657: 9.7819627483423e-12
Position 3422: 9.609367851619277e-12
Position 629: 9.475799388233933e-12
Position 359: 9.130564616936957e-12
Position 701: 3.1563697246695188e-12
Position 507: 2.5438920201959676e-12
Position 2356: 2.486321676591528e-12
Position 1694: 3.9472677556089805e-15
Position 1705: 1.788810768779384e-15
