Gene = NFIL3
Position 2131: 4.4373292670413134e-06
Position 2165: 3.7706355889347414e-06
Position 2818: 3.564636960064283e-06
Position 2863: 3.4906814596274495e-06
Position 2386: 3.4825654198061004e-06
Position 3285: 3.3042897288945005e-06
Position 583: 3.1651395337125298e-06
Position 2486: 2.9391858313000726e-06
Position 679: 2.644442960117268e-06
Position 1297: 2.246897695472654e-06
Position 1583: 2.230360976691374e-06
Position 2541: 2.0984234343513533e-06
Position 642: 1.8924574602023565e-06
Position 1344: 1.6766910773915796e-06
Position 1366: 1.5289335778948882e-06
Position 337: 1.4285653470927094e-06
Position 3691: 1.3667394231762707e-06
Position 1420: 1.2821597523973754e-06
Position 1227: 1.138944740277787e-06
Position 2191: 8.616838036727726e-07
Position 1740: 5.820754181801318e-07
Position 1589: 5.778061965076699e-07
Position 350: 5.448986567811653e-07
Position 576: 1.9829761417721718e-07
Position 549: 1.597732074802083e-07
Position 1035: 8.082392733894947e-08
Position 360: 5.460399403222912e-08
Position 555: 2.3778095148949106e-08
Position 666: 2.3253098946212404e-08
Position 559: 6.248871366306422e-10
Position 565: 5.2574206748774654e-11
Position 651: 6.119482760419709e-12
Position 649: 7.858476894492566e-13
