Gene = SEP15
Position 11244: 2.0230171528412894e-05
Position 7756: 1.9070667966050224e-05
Position 6929: 1.87076121705226e-05
Position 17080: 1.6069589282434425e-05
Position 16318: 1.5999502408920616e-05
Position 16900: 1.5939371017175276e-05
Position 799: 1.5830325987348775e-05
Position 2306: 1.5430253523057778e-05
Position 12576: 1.4011222110565293e-05
Position 12573: 1.3869644766694287e-05
Position 13902: 1.3204559299462674e-05
Position 567: 1.1912803006797518e-05
Position 1682: 1.182296787031196e-05
Position 18025: 1.1496131714045588e-05
Position 16203: 1.140660635238997e-05
Position 15896: 1.0869520762048552e-05
Position 1028: 1.0786408068271273e-05
Position 7035: 1.0440593715886655e-05
Position 2686: 1.026517358129174e-05
Position 1439: 1.0120960170270601e-05
Position 15879: 1.0097793350318852e-05
Position 7060: 1.005535908941063e-05
Position 12714: 9.461283029035268e-06
Position 335: 9.420205471331033e-06
Position 14790: 8.520158671229254e-06
Position 1676: 8.376693631915132e-06
Position 11418: 8.362848088228555e-06
Position 11450: 8.317834834161143e-06
Position 15453: 8.101764195505703e-06
Position 1095: 7.978219022681738e-06
Position 14566: 7.363046697128473e-06
Position 11308: 6.782581687746999e-06
Position 240: 6.452295224715755e-06
Position 7376: 6.0849078705862255e-06
Position 12761: 6.002477456311114e-06
Position 6891: 5.5164386470544095e-06
Position 12594: 5.37645524310084e-06
Position 12890: 5.068339484085885e-06
Position 2430: 4.9976310599443955e-06
Position 12479: 4.9397908937419174e-06
Position 1906: 4.786778664349619e-06
Position 1942: 4.242721136513051e-06
Position 13948: 3.875053010724726e-06
Position 2125: 3.6962067488409608e-06
Position 12946: 3.2167806969676595e-06
Position 1157: 3.1480267255014838e-06
Position 5960: 3.1355439964866914e-06
Position 1512: 3.060709102829515e-06
Position 2412: 2.972731474136881e-06
Position 1886: 2.9348972663343693e-06
Position 13335: 2.5114480043378644e-06
Position 3602: 2.5096356934589172e-06
Position 737: 2.068346935611351e-06
Position 14261: 1.9499296875429227e-06
Position 1552: 1.8540263455038892e-06
Position 12874: 1.2941204828205926e-06
Position 532: 1.0120638973393333e-06
Position 12511: 9.890159591956923e-07
Position 648: 9.517464777046396e-07
Position 369: 9.459967807768313e-07
Position 1915: 8.460921891463848e-07
Position 3158: 7.904928993090399e-07
Position 927: 6.807135565495476e-07
Position 1772: 6.300289444957133e-07
Position 347: 3.473665658595077e-07
Position 6406: 2.684678394277608e-07
Position 1770: 2.672172413208121e-07
Position 1727: 2.6448516403853533e-07
Position 435: 2.6366911454765005e-07
Position 1638: 2.2624327064563021e-07
Position 636: 2.2610120793105846e-07
Position 1515: 2.1120729433668729e-07
Position 1356: 1.990436149301207e-07
Position 360: 1.727319089005265e-07
Position 931: 1.5707559613960393e-07
Position 279: 8.792440217895461e-08
Position 712: 8.517411023690436e-08
Position 399: 7.606265759068344e-08
Position 342: 5.6379617957125856e-08
Position 1778: 1.6819496081047506e-08
Position 202: 1.4561405791668072e-08
Position 1293: 7.349257221461621e-09
Position 717: 6.571482280535435e-09
Position 681: 3.2316046074512555e-09
Position 891: 2.8192605572251722e-09
Position 390: 2.74154488571844e-09
Position 852: 1.737380822085171e-09
Position 653: 1.7307495953287745e-09
Position 378: 1.6085180862551603e-09
Position 645: 4.102053322775518e-10
Position 373: 1.2487447059408372e-13
Position 375: 1.173018612797715e-14
Position 381: 1.0477023042357283e-15
Position 395: 8.138968160752253e-16
Position 78: 1.5645111118023694e-16
Position 85: 1.3219865628478293e-16
