Gene = PLPPR4
Position 5141: 0.003004541013579293
Position 38592: 0.0028132580725776504
Position 2313: 0.00265981349857019
Position 38152: 0.002639141981076921
Position 28570: 0.002552227435610056
Position 39077: 0.002514149765715841
Position 750: 0.002422863541090497
Position 38387: 0.002287044362773618
Position 40473: 0.0022799874689021006
Position 37464: 0.0021892316498002117
Position 2759: 0.0021030398998408755
Position 38676: 0.0020833453665867153
Position 2466: 0.0019041316558175325
Position 5040: 0.0018927929655434598
Position 41882: 0.0018720854715872921
Position 29500: 0.0018412117475582288
Position 41763: 0.0017682984706223759
Position 718: 0.00175330751258142
Position 41697: 0.001725236267107439
Position 1673: 0.001607660087431811
Position 29047: 0.0014663638359477952
Position 1677: 0.001443735520302075
Position 242: 0.0012709961713060207
Position 26473: 0.0011414510422626928
Position 1940: 0.001109140827234887
Position 614: 0.0011091226981066846
Position 470: 0.0009873549923988228
Position 571: 0.000974896296669198
Position 162: 0.0009407765928568359
Position 35480: 0.0008841560226431164
Position 445: 0.0008709106129628756
Position 927: 0.0008639159801624225
Position 2106: 0.0008523006043484079
Position 38586: 0.00081019864879339
Position 3810: 0.0007777783410455793
Position 171: 0.0007532990245318554
Position 37311: 0.000727221475240885
Position 37635: 0.0007208781674461781
Position 2653: 0.0007197352319673679
Position 38881: 0.000708249384611578
Position 4701: 0.0007001947374531187
Position 2272: 0.0006673062757319347
Position 1883: 0.0006425396714879656
Position 193: 0.0006276262100983263
Position 39160: 0.0005822256038125551
Position 2154: 0.0005557915579743111
Position 2675: 0.0005420163311344578
Position 4726: 0.00048713118786266067
Position 3514: 0.00043813594689896037
Position 631: 0.0004260100502220358
Position 3434: 0.0004137895106468359
Position 638: 0.0004042436634398506
Position 1977: 0.00040143276395093264
Position 37040: 0.00039147718504107577
Position 35585: 0.0003782404558683929
Position 873: 0.0003747569220157726
Position 4999: 0.0003621932814300536
Position 2880: 0.0003411483405240208
Position 5270: 0.000340395178715989
Position 4818: 0.00034034562721285894
Position 3259: 0.0003256339521903277
Position 652: 0.0003233425470525708
Position 575: 0.0003059622890185758
Position 907: 0.0002973080476117067
Position 36435: 0.00027473342783356847
Position 1811: 0.00025039365141557807
Position 2967: 0.0002442530428382839
Position 35714: 0.00020712060542045399
Position 41257: 0.00019568213648143604
Position 2678: 0.00019558827631950944
Position 6166: 0.0001883121451071128
Position 6096: 0.00018610204856657782
Position 37273: 0.0001706894785232338
Position 4754: 0.00014938514431076273
Position 483: 0.00013806833693173472
Position 277: 0.00013767132661936872
Position 37131: 0.00013410539428047345
Position 221: 0.00012571308026664943
Position 199: 0.00012427979859014015
Position 38507: 0.0001232128276584103
Position 204: 0.00010901409657425056
Position 1564: 0.0001055386221667292
Position 213: 9.915367474976289e-05
Position 3602: 9.461330373121316e-05
Position 2083: 9.447068899665921e-05
Position 1833: 9.312985104749746e-05
Position 585: 9.113868804476722e-05
Position 2572: 9.030426156385851e-05
Position 876: 8.408293432533018e-05
Position 452: 8.334046457966594e-05
Position 1305: 7.902784925454721e-05
Position 780: 7.863730554658983e-05
Position 2123: 5.9827973213318495e-05
Position 3110: 5.363684046584697e-05
Position 657: 4.4571703759663214e-05
Position 35500: 3.6737738447651013e-05
Position 3830: 3.673592182455047e-05
Position 35561: 3.642430910569406e-05
Position 1042: 3.640139422811275e-05
Position 351: 3.186360273289729e-05
Position 357: 3.060781594150033e-05
Position 33165: 2.6219614569255445e-05
Position 3160: 2.5950770376965393e-05
Position 3438: 2.43843664531654e-05
Position 2014: 2.2517640548098326e-05
Position 407: 1.965794331023482e-05
Position 2320: 1.6836225835261458e-05
Position 3130: 1.6465134748832083e-05
Position 1417: 1.4752477020516737e-05
Position 36108: 1.4626728937857468e-05
Position 196: 1.418539992890639e-05
Position 181: 9.91599697311036e-06
Position 5292: 9.126141663124333e-06
Position 732: 9.017986049089912e-06
Position 1760: 7.938299609853617e-06
Position 2085: 7.65698588926848e-06
Position 332: 7.14390841075038e-06
Position 1481: 7.106939317325651e-06
Position 723: 6.352677606083786e-06
Position 120: 6.2682764039535565e-06
Position 684: 5.830526209983889e-06
Position 1625: 4.936102434095046e-06
Position 655: 4.8615088388275665e-06
Position 480: 4.775725062019516e-06
Position 664: 4.463482253844015e-06
Position 1827: 4.205384815521975e-06
Position 286: 3.6565225727612833e-06
Position 1601: 3.3324579710745795e-06
Position 149: 3.2137883577870067e-06
Position 35851: 2.9122702079036737e-06
Position 1693: 2.7407770700347962e-06
Position 1766: 2.6312600116764875e-06
Position 791: 2.552427267067011e-06
Position 1443: 2.4898229425701013e-06
Position 679: 2.2592339317237827e-06
Position 414: 1.935510207468611e-06
Position 371: 1.7310370991993245e-06
Position 977: 1.6996765006573025e-06
Position 929: 1.5595356536363415e-06
Position 245: 1.1953610002825916e-06
Position 805: 1.1768421687208686e-06
Position 1785: 1.0731747868569908e-06
Position 430: 1.0005206255700904e-06
Position 428: 9.159466610976068e-07
Position 311: 8.841342987524839e-07
Position 25225: 8.321127764161625e-07
Position 410: 6.305342279349506e-07
Position 1118: 5.975032087626886e-07
Position 671: 4.0519139938219004e-07
Position 771: 3.467591536303283e-07
Position 364: 3.358180292077083e-07
Position 173: 3.1031400595091534e-07
Position 184: 2.7497045989656246e-07
Position 1398: 2.427789833672592e-07
Position 367: 1.8309620814458802e-07
Position 1425: 1.3952439290172927e-07
Position 303: 1.2278284770201585e-07
Position 342: 1.1809961642128253e-07
Position 1158: 1.1413932366335315e-07
Position 404: 8.763119967367443e-08
Position 336: 5.574804539282058e-08
Position 133: 3.674732635610324e-08
Position 94: 3.6139642759689884e-08
Position 419: 3.3953263854670757e-08
Position 313: 2.991832670494909e-08
Position 90: 1.3330972150385321e-08
Position 799: 8.790965847904982e-09
Position 130: 7.189474385648756e-09
Position 1788: 5.671874127787156e-09
Position 807: 5.59069725909717e-09
Position 1089: 1.4615308674482167e-10
Position 294: 4.2638124839074536e-11
Position 315: 9.958207440400226e-13
Position 320: 2.0717044376338087e-13
Position 324: 1.5324961685452844e-13
Position 74: 1.5576629717430525e-15
