Gene = DMAP1
Position 5389: 0.0001560230348759943
Position 5867: 0.00014581691226756133
Position 7007: 0.0001241981696385772
Position 2162: 0.00010912807735953588
Position 6717: 0.00010289328842521074
Position 6430: 9.632599630159587e-05
Position 6591: 9.093499920986304e-05
Position 5858: 9.054398850954858e-05
Position 6453: 9.016326552511934e-05
Position 5601: 8.992088910541514e-05
Position 6080: 8.077128114333678e-05
Position 3086: 7.983454799663235e-05
Position 7031: 6.979349369222969e-05
Position 5824: 6.384264785321638e-05
Position 6652: 5.3686487463105296e-05
Position 6054: 5.2916576537589343e-05
Position 696: 5.265613047683447e-05
Position 1712: 4.82676059054566e-05
Position 733: 3.975254394587869e-05
Position 242: 3.942054058470089e-05
Position 342: 3.767447815414916e-05
Position 6428: 3.431420698441754e-05
Position 6479: 3.32020768795389e-05
Position 862: 2.740223411985282e-05
Position 520: 2.6527208616390674e-05
Position 485: 2.5943349711356545e-05
Position 753: 2.4909447724885207e-05
Position 6599: 2.347558103080157e-05
Position 6825: 1.9918028856930993e-05
Position 274: 1.8763971690354464e-05
Position 7029: 1.6362200115596074e-05
Position 6236: 1.5488150343016412e-05
Position 660: 1.4245574824766106e-05
Position 682: 1.3839349632642051e-05
Position 5885: 1.3818278948790625e-05
Position 958: 1.3557808123001289e-05
Position 6796: 1.2659562850379665e-05
Position 6451: 1.2486075916855203e-05
Position 448: 1.2142341932072486e-05
Position 778: 1.2111721111265422e-05
Position 6116: 1.2089230427828432e-05
Position 6918: 1.2002891988266528e-05
Position 6777: 1.090903157511393e-05
Position 6161: 9.870789023691078e-06
Position 774: 9.826360896039894e-06
Position 5851: 7.327588689413244e-06
Position 6166: 7.091742734595548e-06
Position 6999: 6.617273775340934e-06
Position 5353: 5.395705883705664e-06
Position 10: 4.433057093788937e-06
Position 5874: 3.0926561886845275e-06
Position 7160: 2.6085802856392666e-06
Position 5229: 1.6098794758333798e-06
Position 5565: 1.5609606256910486e-06
Position 47: 1.5026153843006433e-06
Position 7094: 1.1052242281326013e-06
Position 580: 8.917093770001485e-07
Position 5992: 8.647895395604382e-07
Position 741: 7.253505356472173e-07
Position 41: 5.692951107862738e-07
Position 816: 4.73696351452936e-07
Position 503: 4.3336049020324427e-07
Position 464: 2.0002886010472842e-07
Position 2188: 1.1139610972151684e-07
Position 6369: 1.0334452137047051e-08
Position 6256: 1.1086284796690872e-09
Position 688: 9.57644279468666e-10
Position 5977: 3.006144341492672e-10
Position 6861: 9.6188603438282e-12
Position 544: 6.732180454010917e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5950: 0.9938109917631291
Position 6561: 0.984806479742046
Position 5132: 0.9776604373620629
Position 5600: 0.9434567737752583
Position 7103: 0.7950952402809934
Position 6350: 0.7327107778038578
Position 293: 0.5714569592630495
Position 1744: 0.466643945610482
Position 1247: 0.35341853360013964
Position 4855: 0.2949230196807275
Position 894: 0.2939947460095523
Position 4739: 0.2898638489746654
Position 1271: 0.22311492036082156
Position 6324: 0.20893117449408846
Position 1850: 0.1566855045803381
Position 4852: 0.10483894132285324
Position 3799: 0.09816299010822319
Position 6939: 0.09346759805861575
Position 1083: 0.08939066901088882
Position 1160: 0.08217928583489514
Position 1764: 0.07229663240562373
Position 3687: 0.0665681766566926
Position 1929: 0.061322692868381184
Position 6741: 0.059996788376791815
Position 1284: 0.057702945142216217
Position 4885: 0.057590657565253625
Position 253: 0.05714407667102511
Position 1698: 0.05263251147465583
Position 207: 0.043119503202109694
Position 6305: 0.04201563555079906
Position 3626: 0.03442791255058003
Position 1905: 0.02851520575560897
Position 1953: 0.025621291252322695
Position 6809: 0.021302311706797007
Position 3765: 0.020848498890757624
Position 531: 0.01841191757649065
Position 5135: 0.017263293800902673
Position 3916: 0.016299877943860584
Position 1323: 0.015996786810266003
Position 5562: 0.013066361479925057
Position 1055: 0.012841638920528491
Position 1107: 0.012093701954994951
Position 499: 0.011999283281501807
Position 6236: 0.01195216841914158
Position 4953: 0.01095697263228488
Position 1297: 0.0108533210164466
Position 3815: 0.010325750317323612
Position 1966: 0.009183857952181882
Position 4508: 0.008676629338596092
Position 1623: 0.008029596010191008
Position 6777: 0.008015884150512484
Position 2603: 0.007781533674599013
Position 1368: 0.007675757728128
Position 6747: 0.006536696828709857
Position 5472: 0.006497120585818621
Position 2006: 0.005121545328455179
Position 774: 0.005007612842179342
Position 1711: 0.004700980275586021
Position 805: 0.004391932627180048
Position 7105: 0.004213998915242868
Position 332: 0.0038227459858919534
Position 3102: 0.003430950111664552
Position 736: 0.003405573105339831
Position 1780: 0.003315153471956007
Position 7129: 0.0031088529210399497
Position 1338: 0.003052021884604134
Position 1433: 0.0027971255007070124
Position 3388: 0.002724189359675379
Position 5506: 0.00271077788572931
Position 6097: 0.002703008133819571
Position 6948: 0.0026364336211479053
Position 4556: 0.002216973017544884
Position 5208: 0.0021436035186355733
Position 1139: 0.0020287937213158886
Position 5627: 0.0019645207162036125
Position 1815: 0.00156067256623979
Position 1104: 0.001341574324282444
Position 3455: 0.0013163061790687565
Position 1087: 0.0011662062518527775
Position 6330: 0.0010600671777689192
Position 5388: 0.001038886476734995
Position 5687: 0.0010382116832943979
Position 6951: 0.0010353934173584966
Position 1720: 0.0009242113789167749
Position 7109: 0.0009072543740143247
Position 4534: 0.0008813861519577293
Position 5969: 0.0007548669416998423
Position 4280: 0.0007363607540561744
Position 5183: 0.0006970617267396742
Position 6356: 0.0006889880341049014
Position 1402: 0.0006771921994301859
Position 1864: 0.0006746824584440846
Position 5565: 0.0006235401050157104
Position 7145: 0.0006055726424329336
Position 347: 0.0005970172229255291
Position 5214: 0.0005941170675600911
Position 7203: 0.0005634299933966744
Position 6584: 0.0005485956111840692
Position 6770: 0.0005482869922780435
Position 5518: 0.0004956126239431204
Position 6753: 0.00047351679229752815
Position 6338: 0.00046596322202811937
Position 5607: 0.0003710680031963131
Position 6563: 0.00035216564998301705
Position 6723: 0.000351226136016767
Position 2015: 0.0003283843706380391
Position 5891: 0.0003248842682102687
Position 5295: 0.00028516566429259054
Position 6638: 0.0002759591619561439
Position 933: 0.00025511477688169057
Position 2651: 0.00024081032102217504
Position 5657: 0.00018755997398611234
Position 987: 0.0001862448165847308
Position 821: 0.00018089285957022323
Position 1302: 0.0001634544316277512
Position 6921: 0.00015096016505468116
Position 5639: 0.00013838153332135106
Position 849: 0.00012474605719277966
Position 6377: 0.0001215738730785709
Position 6380: 0.00012110135283702052
Position 375: 0.0001165627653074719
Position 6205: 0.00011345932553206886
Position 5962: 0.0001071192400385605
Position 562: 0.00010662763844775688
Position 517: 0.00010357277566899411
Position 7059: 0.0001008105805294209
Position 5718: 0.00010014140492408173
Position 909: 8.832481929855275e-05
Position 1165: 8.441405260756977e-05
Position 2799: 7.983454799663235e-05
Position 1592: 7.760040554956804e-05
Position 5645: 7.683738640359862e-05
Position 984: 7.081052046042323e-05
Position 1192: 6.648443360858675e-05
Position 1792: 6.430372592899501e-05
Position 7027: 6.281588853678876e-05
Position 138: 5.8154389954711506e-05
Position 942: 5.192857931155772e-05
Position 350: 4.862623328068628e-05
Position 7149: 4.652771669103354e-05
Position 5630: 4.511093182137756e-05
Position 6587: 4.495872899253909e-05
Position 6644: 4.3710900666293106e-05
Position 569: 4.2142275361e-05
Position 6383: 4.123088095396523e-05
Position 5723: 3.9433998901745174e-05
Position 403: 3.92046519217477e-05
Position 2609: 3.820668986060035e-05
Position 6677: 3.327355138452763e-05
Position 5612: 3.280139677332334e-05
Position 958: 3.156167979688356e-05
Position 536: 3.114870054956874e-05
Position 566: 2.9419996212743657e-05
Position 935: 2.8152813835444705e-05
Position 5429: 2.7275821930110872e-05
Position 237: 2.500918703199333e-05
Position 6616: 2.277122271770556e-05
Position 7036: 2.1163430128011276e-05
Position 5522: 2.033614986283069e-05
Position 6101: 1.942356362765504e-05
Position 6153: 1.9020415172675977e-05
Position 5674: 1.853582748281804e-05
Position 2033: 1.7000678128768853e-05
Position 5609: 1.6616044631256957e-05
Position 861: 1.5611294856132207e-05
Position 5654: 1.2646199290343362e-05
Position 1014: 1.2121902636157426e-05
Position 6608: 1.1541041154464084e-05
Position 6698: 1.1119141084232059e-05
Position 654: 9.890962362455468e-06
Position 5700: 9.086156010673905e-06
Position 142: 8.868242022556727e-06
Position 5999: 8.635378236914885e-06
Position 1468: 8.457824502952875e-06
Position 1797: 7.833677847392875e-06
Position 619: 7.614954491871615e-06
Position 5690: 7.2776062198843755e-06
Position 7222: 7.146351627069718e-06
Position 7205: 6.6669417456161e-06
Position 6647: 6.3937604389847854e-06
Position 1700: 6.306796932306493e-06
Position 5984: 6.024612023205273e-06
Position 6859: 5.915894421625375e-06
Position 6173: 4.937717561846949e-06
Position 906: 4.792428478146693e-06
Position 5706: 4.471406465435027e-06
Position 478: 4.455006374429462e-06
Position 6401: 3.23233098226707e-06
Position 7049: 3.098216627373347e-06
Position 5660: 2.427680234904825e-06
Position 5741: 2.4236162082034636e-06
Position 6134: 2.2476840847655195e-06
Position 7007: 2.190551252192301e-06
Position 433: 2.1484420744177973e-06
Position 503: 2.1399854872173464e-06
Position 5615: 1.6807946123001554e-06
Position 782: 1.6034308168464364e-06
Position 6116: 1.4466039379717522e-06
Position 5874: 1.422413732016061e-06
Position 5753: 1.3211254277964748e-06
Position 6138: 1.302991258789452e-06
Position 5756: 1.0300665247204822e-06
Position 5678: 1.0112415757858006e-06
Position 359: 8.790613009749699e-07
Position 6119: 7.36643941580655e-07
Position 3125: 6.946907536481694e-07
Position 443: 6.752033396577593e-07
Position 688: 6.570347012221805e-07
Position 1993: 4.1560743972341725e-07
Position 382: 3.8117286053484346e-07
Position 423: 3.7838127519655293e-07
Position 379: 3.5168227549610654e-07
Position 5856: 3.4879888532704575e-07
Position 5992: 3.0299357938486414e-07
Position 600: 2.44500029714312e-07
Position 6179: 2.1985307269187133e-07
Position 6498: 1.843874862904472e-07
Position 854: 1.5903161088921347e-07
Position 6161: 1.423679853605846e-07
Position 5977: 1.282000973591887e-07
Position 410: 1.2703896915255905e-07
Position 6568: 1.1368847228591697e-07
Position 6478: 8.94796071521662e-08
Position 6487: 7.216822373992624e-08
Position 676: 6.672096164305464e-08
Position 829: 6.563584073770502e-08
Position 670: 6.029364555612805e-08
Position 407: 4.644218533392262e-08
Position 114: 3.315512843358625e-09
Position 6493: 2.8439782622867396e-09
Position 125: 1.8588010158701703e-09
Position 602: 1.4220244788269497e-09
Position 453: 1.3701422168596898e-09
Position 438: 1.2899405385435417e-09
Position 586: 6.83702877041393e-10
Position 464: 3.1519849051794157e-10
Position 621: 2.838487537317007e-10
Position 72: 1.6330723467491891e-10
Position 634: 5.202894857372369e-11
Position 6044: 1.2723587718825635e-11
Position 104: 3.4763506670615224e-12
Position 94: 2.562723052148401e-12
Position 81: 6.779481041749963e-13
Position 87: 1.9740917762039347e-13
Position 461: 2.842808177082977e-14
Position 448: 1.2865544131279339e-14
