Gene = MEIKIN
Position 36668: 0.0053047610548623055
Position 35985: 0.005278153752027005
Position 26302: 0.004886761353437976
Position 3638: 0.004755159683268105
Position 11998: 0.004589163269129286
Position 38689: 0.00440287789205004
Position 39694: 0.004385330887244877
Position 35461: 0.004383716423353304
Position 35737: 0.004363866058915897
Position 14433: 0.003936568698219946
Position 36109: 0.0037670328171748027
Position 36621: 0.0030695891746161594
Position 37704: 0.002848650492152415
Position 35531: 0.002753825440034811
Position 2165: 0.002713891803913394
Position 3154: 0.0026739692654199065
Position 38418: 0.0025574109045891575
Position 268: 0.002456294604255532
Position 35634: 0.0023193632560470938
Position 403: 0.0022805285707400698
Position 3026: 0.0022774153086636555
Position 3800: 0.0022372362939373698
Position 2845: 0.00220658432462351
Position 6972: 0.002198452207147891
Position 4055: 0.00217593753253065
Position 7104: 0.0018970783838799582
Position 6115: 0.0018646877160354552
Position 7084: 0.0016416924306459197
Position 617: 0.0015254305027127594
Position 956: 0.0014222626480236908
Position 6723: 0.0014105634114774522
Position 31321: 0.0013372584561631975
Position 3208: 0.0013211664638589408
Position 6191: 0.001304646699297133
Position 2705: 0.0012749226410519892
Position 6137: 0.0012712618411994865
Position 3617: 0.0012517136492876352
Position 35280: 0.0012203081274988782
Position 36031: 0.0011424851151842176
Position 614: 0.0010620992645967154
Position 5865: 0.0010331680307701476
Position 4146: 0.0009506040659591882
Position 38944: 0.000905031010231641
Position 13587: 0.0008516747373267936
Position 859: 0.0006672461101973962
Position 752: 0.0006305674086550827
Position 3009: 0.000572153727862159
Position 965: 0.0005586034016173403
Position 35682: 0.0005291178950904656
Position 390: 0.0004924922663639867
Position 14397: 0.00047016191228915625
Position 869: 0.00038226344017518833
Position 638: 0.0003473802366568123
Position 5559: 0.00034137693816643956
Position 2253: 0.00031837129145761484
Position 31996: 0.0002991992561555435
Position 725: 0.000276751195494389
Position 1594: 0.0002663720675485613
Position 36307: 0.00025947494611089177
Position 12631: 0.00024334745810024642
Position 3385: 0.00023946193074044804
Position 28962: 0.0002067009436656954
Position 2628: 0.00019397711954123058
Position 2939: 0.00018401835893172496
Position 3184: 0.00016141995513177404
Position 456: 0.00015676558397087473
Position 3644: 0.0001389413783647641
Position 3990: 0.00013018899935012416
Position 28137: 0.00011240976906025694
Position 816: 0.0001116475282974187
Position 655: 9.958739107031358e-05
Position 2267: 9.662059128833652e-05
Position 2301: 9.318107025766573e-05
Position 2139: 9.163269982836897e-05
Position 30977: 7.068234984866395e-05
Position 5591: 6.725401819905194e-05
Position 1054: 5.6065708405903395e-05
Position 709: 5.173228662830738e-05
Position 29546: 5.165826444462356e-05
Position 377: 4.4481128983170264e-05
Position 731: 4.318881717447956e-05
Position 486: 4.283227859468517e-05
Position 3092: 3.7958088283717906e-05
Position 32138: 3.65712540026614e-05
Position 493: 3.063440432444132e-05
Position 2169: 3.0382162366214842e-05
Position 1614: 3.0182332942433894e-05
Position 3354: 2.9264454590848047e-05
Position 1590: 2.877545303812197e-05
Position 542: 2.863292430963719e-05
Position 12670: 2.851907632899396e-05
Position 25632: 2.6281233691918465e-05
Position 3586: 2.4141543007807726e-05
Position 298: 2.266508981764526e-05
Position 12519: 2.2084266978219724e-05
Position 133: 2.017511788183173e-05
Position 277: 1.993970919878901e-05
Position 304: 1.7969214888625794e-05
Position 3309: 1.7209779440212992e-05
Position 889: 1.7188601301983972e-05
Position 26743: 1.6906160435467205e-05
Position 587: 1.6320615172668966e-05
Position 990: 1.352707511954827e-05
Position 1212: 1.3436997482182626e-05
Position 282: 1.3286964118163215e-05
Position 2228: 1.2499985797735006e-05
Position 13629: 1.2436949781789086e-05
Position 25283: 1.1609455059540719e-05
Position 180: 1.0739875389989834e-05
Position 29439: 1.0726972500724171e-05
Position 1135: 1.0680069628577864e-05
Position 6216: 7.695816602805334e-06
Position 458: 7.668472609751234e-06
Position 25703: 7.663079330250804e-06
Position 1187: 7.210374947325066e-06
Position 463: 6.499984585605958e-06
Position 24640: 6.2405328676759015e-06
Position 24583: 6.224864150217676e-06
Position 24118: 6.161216045728142e-06
Position 24684: 5.372650651691983e-06
Position 3223: 5.246071142155641e-06
Position 225: 4.3552723721505785e-06
Position 878: 3.803373749378179e-06
Position 327: 3.6818540008917057e-06
Position 23988: 3.55576966609929e-06
Position 24044: 2.9313372726144897e-06
Position 25996: 2.3309549494830635e-06
Position 641: 2.2166028907338738e-06
Position 2150: 1.8136508358471053e-06
Position 21423: 8.873426484211155e-07
Position 288: 6.35403856905183e-07
Position 2755: 4.499670754033874e-07
Position 137: 3.6766078399734565e-07
Position 14639: 2.713717919893446e-07
Position 756: 2.2764502367472903e-07
Position 359: 1.9190079754958862e-07
Position 574: 1.783358359842584e-07
Position 15428: 1.389098573087973e-07
Position 15718: 1.3225535491947976e-07
Position 13067: 1.3066133225679423e-07
Position 231: 1.184467413524748e-07
Position 120: 9.155211757579305e-08
Position 141: 8.830758481756799e-08
Position 13272: 7.370728016578261e-08
Position 332: 6.835116380462551e-08
Position 239: 6.46496897645465e-08
Position 16551: 5.906258820266615e-08
Position 469: 5.8990888709308916e-08
Position 502: 5.5346773868814886e-08
Position 12343: 5.196804125215459e-08
Position 499: 5.1419820076948e-08
Position 13445: 4.67371467433905e-08
Position 190: 3.869883761075029e-08
Position 550: 2.778233790669518e-08
Position 512: 2.467838934588654e-08
Position 516: 2.374177027370908e-08
Position 237: 2.2603076434523652e-08
Position 563: 2.2103059019627707e-08
Position 598: 1.7102318932246604e-08
Position 157: 1.5719256305184792e-08
Position 1183: 1.551088058274064e-08
Position 495: 1.529181589625566e-08
Position 1482: 1.4700194382545018e-08
Position 159: 1.3909396450138414e-08
Position 12278: 1.3758140423708179e-08
Position 1561: 1.3388175766737344e-08
Position 1422: 1.251977955796201e-08
Position 14946: 1.2210348477900464e-08
Position 12937: 1.0816592946150689e-08
Position 760: 8.370789341848052e-09
Position 12691: 3.848291580765336e-09
Position 311: 3.5431949094308437e-09
Position 524: 2.3706458438668253e-09
Position 557: 2.0955561949682928e-09
Position 959: 1.1931778248843967e-09
Position 911: 7.078741987341786e-10
Position 520: 4.5416791172001376e-10
Position 504: 2.2197193361929876e-10
Position 150: 1.537979383085917e-10
Position 152: 1.2374251776144548e-10
Position 861: 4.2256304848648635e-11
Position 1398: 3.6647841728474144e-11
Position 509: 6.323411070485923e-12
Position 337: 4.533844566592077e-12
