Gene = SCYL3
Position 432: 1.008857461091538e-06
Position 530: 7.630530445856997e-07
Position 15289: 6.054705816287264e-07
Position 654: 5.693107363595557e-07
Position 12407: 5.404001091905639e-07
Position 15492: 5.209600006979309e-07
Position 2678: 5.004236658396163e-07
Position 1856: 3.499208900433771e-07
Position 15187: 3.2103399019502577e-07
Position 1290: 2.6114170232973383e-07
Position 480: 2.4672029895890953e-07
Position 559: 1.9054115669955352e-07
Position 1170: 1.4326346182105792e-07
Position 472: 1.237145167947464e-07
Position 13838: 9.127111455137856e-08
Position 518: 2.457019726725922e-08
Position 144: 1.2875863117937251e-08
Position 12954: 2.3036292306718736e-09
Position 13077: 2.18489687973521e-09
Position 13000: 2.040110207101918e-09
Position 162: 1.129078977185096e-09
Position 239: 1.0406230431559748e-09
Position 224: 7.418667434841475e-10
Position 243: 9.005519378650801e-11
Position 176: 5.2567761542602596e-11
Position 178: 9.684855457621529e-13
Position 204: 2.6960221734678705e-13
Position 180: 8.4663953332685e-14
Position 212: 7.370979102892473e-14
Position 90: 7.062166612837972e-14
Position 194: 5.4910480321199704e-14
Position 88: 1.870840103845893e-14
Position 189: 1.1537407355350686e-14
