Gene = TBCCD1
Position 3081: 0.00332208893167608
Position 8551: 0.0033041384777280853
Position 236: 0.0032912571596984868
Position 21064: 0.0031786539019507737
Position 24254: 0.0030935416268976167
Position 2187: 0.003056190282035224
Position 9394: 0.0029355309675304217
Position 16024: 0.0028342441955217746
Position 20318: 0.00277687711759668
Position 12385: 0.0027743007669709576
Position 5992: 0.002746588976919585
Position 19984: 0.0027157577816241943
Position 14230: 0.0026746893872141163
Position 23541: 0.0025902991709116537
Position 3393: 0.002314047038526536
Position 362: 0.00228336126338184
Position 16057: 0.002269393592212533
Position 379: 0.002242807776860597
Position 12579: 0.0022303810844284105
Position 3377: 0.0020884611084536382
Position 22410: 0.002083160110639201
Position 8367: 0.0020635110404369993
Position 13019: 0.0020042693267721258
Position 17261: 0.0019997069812934093
Position 15981: 0.0019757816293591657
Position 326: 0.001934601850732589
Position 7724: 0.0018520714099132757
Position 11026: 0.0018413396246744404
Position 21564: 0.0018406354650558963
Position 1952: 0.001829844625899628
Position 3447: 0.0017874466065227205
Position 2547: 0.0017767309204108522
Position 17199: 0.0017640086367262252
Position 5710: 0.0017257199770609063
Position 20789: 0.0016435166612393335
Position 11358: 0.0015595711538397149
Position 7034: 0.0015459926389565777
Position 15866: 0.0014703017326303629
Position 2267: 0.0013895825597831334
Position 24385: 0.0013519500779570572
Position 21332: 0.0013459007068998736
Position 156: 0.001335376625224108
Position 19573: 0.0013105476252929292
Position 2816: 0.0013033191766494857
Position 23021: 0.0011820514055866163
Position 3135: 0.0011759418701207435
Position 2908: 0.001131971391651958
Position 171: 0.0011216795197516772
Position 2932: 0.0010386752423498292
Position 3416: 0.001035436553540814
Position 7602: 0.0010273557775858078
Position 16887: 0.0009902740211020684
Position 22670: 0.0009582465699310215
Position 13035: 0.0009429974702229325
Position 21787: 0.0009180848948008033
Position 19960: 0.0008141605493534426
Position 8131: 0.0007008769153299027
Position 6045: 0.0006830155585910763
Position 21678: 0.0006816891945213908
Position 5737: 0.0006504383468555745
Position 12520: 0.0006182717010866729
Position 213: 0.0006150407360547673
Position 8146: 0.0005464075053981542
Position 6059: 0.0005334994220830846
Position 11908: 0.0005277756769105861
Position 15760: 0.0004921727968254636
Position 2863: 0.00048653067839747014
Position 2985: 0.00045579114862938754
Position 5684: 0.00042590696459038005
Position 2429: 0.00040469533501346396
Position 3100: 0.000394529393414886
Position 9805: 0.0003826034967912816
Position 2324: 0.0003717725263364051
Position 653: 0.00036933434111454516
Position 22113: 0.0003661921056875271
Position 7805: 0.0003324460876183233
Position 18593: 0.0003183028180770613
Position 19809: 0.00029178851521251996
Position 2917: 0.00028202910499383957
Position 19708: 0.00027894693583926233
Position 20562: 0.00027643094336663647
Position 775: 0.00026923318028414136
Position 21038: 0.00026380069808482927
Position 20865: 0.0002528207220437725
Position 468: 0.0002479218675772759
Position 20890: 0.0002337217253093893
Position 19863: 0.0002262802114428592
Position 386: 0.00021131815858934703
Position 434: 0.00019133161433621223
Position 21763: 0.00017560988345910128
Position 21592: 0.00016307494815057355
Position 2575: 0.0001601315413012717
Position 958: 0.0001556786152601676
Position 22564: 0.00014983892634457005
Position 19812: 0.00014829303507961993
Position 19782: 0.00013622525780443136
Position 259: 0.00013356011875979555
Position 715: 0.00012900881005354628
Position 252: 0.00012586663915577012
Position 15721: 0.0001246062402803515
Position 20728: 0.00011350351757737353
Position 195: 0.00010424134183005201
Position 15233: 0.00010407028707624613
Position 18573: 0.00010337519660242888
Position 810: 9.918871071559219e-05
Position 1902: 8.404688758890884e-05
Position 2796: 8.384190956108293e-05
Position 1647: 8.112529500228086e-05
Position 920: 7.953425029594308e-05
Position 21744: 7.659221731879581e-05
Position 609: 7.389459885582129e-05
Position 2686: 7.159711311321042e-05
Position 517: 4.9193180177067874e-05
Position 975: 4.8677410856617033e-05
Position 20483: 4.3976901076313954e-05
Position 17649: 4.0936223511397144e-05
Position 313: 3.623908616257151e-05
Position 3472: 3.388542006592284e-05
Position 2398: 3.280145521985596e-05
Position 2582: 3.2371149170311824e-05
Position 606: 3.154120165658858e-05
Position 2131: 3.1203678875076786e-05
Position 1300: 2.887699760534742e-05
Position 1806: 2.2856924972566825e-05
Position 1378: 2.2558528935319023e-05
Position 1093: 2.2134078986552838e-05
Position 2707: 1.9104860224033155e-05
Position 1809: 1.4818696743759888e-05
Position 2644: 1.4431673746746607e-05
Position 790: 1.438276474327682e-05
Position 1878: 1.281246624507415e-05
Position 2784: 1.277142019831192e-05
Position 567: 1.251674768449448e-05
Position 2619: 1.0034304894525987e-05
Position 7656: 9.618471635415618e-06
Position 2969: 7.720064081409726e-06
Position 2629: 7.27155976854133e-06
Position 16369: 6.883414502801086e-06
Position 2466: 6.197199032557304e-06
Position 2054: 6.1724986002295576e-06
Position 2152: 6.025413300044893e-06
Position 1061: 5.602314229830446e-06
Position 7347: 5.090592249992961e-06
Position 2416: 4.770910057669754e-06
Position 1489: 4.553994794479227e-06
Position 288: 4.196474961407654e-06
Position 2558: 3.143132126585025e-06
Position 2032: 3.093183435254928e-06
Position 2914: 2.9544769894224184e-06
Position 406: 2.430606032887256e-06
Position 159: 2.307429540326152e-06
Position 2544: 1.439196544237154e-06
Position 6672: 1.2596025524241269e-06
Position 2522: 1.0826532641534408e-06
Position 2037: 7.821422572429176e-07
Position 6642: 7.352870817300885e-07
Position 8757: 7.112922234460671e-07
Position 7921: 4.12905030498332e-07
Position 7235: 2.6991087541662375e-07
Position 6991: 1.7549139300954534e-07
Position 1667: 1.684260833707663e-07
Position 2520: 1.527365983113734e-07
Position 689: 3.980685382970666e-08
Position 261: 3.568090997411843e-08
Position 1522: 3.186076689070957e-08
Position 1272: 2.5414472332117784e-08
Position 1324: 2.0603162042543157e-08
Position 1416: 1.9627124950330687e-08
Position 256: 1.1260715079518063e-08
Position 192: 1.1377176275595788e-09
Position 395: 1.099144323617014e-09
Position 190: 1.0183032476319156e-09
Position 504: 6.665296567076834e-10
Position 668: 5.92441973126354e-10
Position 574: 5.181820724107571e-10
Position 267: 4.0956444523197575e-10
Position 571: 3.384393061510082e-10
Position 279: 3.1792731159527687e-10
Position 676: 1.3814985290864175e-10
Position 441: 8.733212492128663e-11
Position 498: 5.857398532137276e-11
Position 480: 4.913661412852191e-11
Position 88: 3.259488216698578e-11
Position 683: 2.5199586369833322e-11
Position 76: 1.660020660012228e-11
Position 94: 3.2699289119542257e-12
Position 474: 2.3395593300016718e-12
Position 104: 1.4544947383140613e-12
Position 90: 8.740862528689126e-13
Position 1445: 2.1199275555073005e-13
Position 969: 6.697560079788052e-14
