Gene = RP11-385J1.3
Position 20678: 0.08238359613453757
Position 28185: 0.07817204800271858
Position 11976: 0.06903150823558256
Position 25720: 0.057791731606236255
Position 8587: 0.05550068706446212
Position 25941: 0.05154441378435698
Position 15481: 0.04630560776654324
Position 20898: 0.044408439345045285
Position 25065: 0.04378920330255328
Position 27526: 0.03941525515654842
Position 8714: 0.03869877011203882
Position 9519: 0.03661313025112642
Position 14129: 0.029810445607752895
Position 15460: 0.029325988513090744
Position 3718: 0.02333460836462956
Position 4001: 0.023007199851079355
Position 19037: 0.02035816913510919
Position 8591: 0.020043801219519305
Position 24944: 0.01989906289606499
Position 20321: 0.01905437167698658
Position 6310: 0.016250684117376797
Position 8677: 0.016184008288650818
Position 5712: 0.015005210141493487
Position 5756: 0.014670405398851637
Position 3316: 0.014135095352969555
Position 2055: 0.01356874478893814
Position 6116: 0.013148090631207018
Position 3818: 0.012517703107765892
Position 23682: 0.011191788282936946
Position 17410: 0.011072263248871238
Position 12864: 0.010289570033680057
Position 4437: 0.008800615916863708
Position 7058: 0.008437072199948914
Position 3730: 0.008210304609711018
Position 13790: 0.007932513402364115
Position 5733: 0.007697527146081331
Position 958: 0.007431112277246264
Position 9168: 0.007182316268798787
Position 15261: 0.0069881697472456445
Position 5499: 0.006903028267386178
Position 25211: 0.006561050756460565
Position 6279: 0.006380234512120743
Position 27436: 0.0063564113404752
Position 5817: 0.006350558394437107
Position 11821: 0.006237795714178717
Position 27272: 0.006222270167874975
Position 8015: 0.006108344211215107
Position 5033: 0.005560145584164987
Position 26399: 0.005465676610282125
Position 3102: 0.005229187153253428
Position 11486: 0.005013173925058331
Position 8422: 0.004954476495244128
Position 4510: 0.004947719187242613
Position 6958: 0.004718654531217364
Position 8106: 0.004617875845995211
Position 7781: 0.0040974379259768046
Position 1982: 0.00392079539380447
Position 15549: 0.003850649914984871
Position 3216: 0.003655047591171913
Position 23374: 0.003532458971826251
Position 3648: 0.0032865376488092897
Position 24608: 0.0031254836052405145
Position 3832: 0.002990426467053234
Position 6219: 0.0029602163609474294
Position 7826: 0.0029374623628615776
Position 5877: 0.002583464457012695
Position 1871: 0.0024352292554396466
Position 2103: 0.002283576355612505
Position 12777: 0.002245804465893328
Position 8084: 0.002098758745394647
Position 10089: 0.002086299577181685
Position 8063: 0.0020608739782160346
Position 3374: 0.0019964336024671826
Position 7841: 0.00188548305936594
Position 4602: 0.001803626157988651
Position 5560: 0.0017329710641957048
Position 24572: 0.0016635097189263023
Position 7167: 0.001590405677623042
Position 3759: 0.001541980827620061
Position 13106: 0.0013348520350324451
Position 1128: 0.001321435189611789
Position 12783: 0.001285088340841931
Position 971: 0.0012428593882196895
Position 25458: 0.0012256951531651975
Position 3222: 0.0012251637374268646
Position 6400: 0.0011404401970972436
Position 5458: 0.00103189615038069
Position 19348: 0.0009625157242416841
Position 6901: 0.0009565564639052522
Position 4624: 0.0009464424090746661
Position 3880: 0.0009042013402070138
Position 2530: 0.000828862975921465
Position 11525: 0.0008271999151843563
Position 797: 0.0007980548706655358
Position 7139: 0.0007774646535167682
Position 3407: 0.0007645143757720212
Position 18457: 0.0007394697916298139
Position 3696: 0.0007377527604178936
Position 5739: 0.0007335713175293088
Position 5620: 0.000717480912742265
Position 3698: 0.0006848972692299785
Position 18121: 0.0006777854523451993
Position 12827: 0.0006173494197106337
Position 5672: 0.0006012454341177366
Position 5421: 0.0005550820545805448
Position 6351: 0.0005517039115394267
Position 4551: 0.0005376930455452348
Position 4967: 0.0005320029205198288
Position 550: 0.0005232486105563756
Position 6355: 0.0004889591683848832
Position 1131: 0.0004481408169590058
Position 23509: 0.0004354566299520188
Position 6190: 0.00041829335767593404
Position 869: 0.00036715319261533807
Position 9105: 0.00036408009175536375
Position 1022: 0.0003640338936219301
Position 6282: 0.0003556076529352134
Position 5533: 0.00033328176444736397
Position 18614: 0.0002552713007393631
Position 20463: 0.00023830436252259154
Position 1150: 0.00021616423666741527
Position 370: 0.00021383026062386256
Position 16542: 0.00020978371880502522
Position 21876: 0.0002075099406228742
Position 980: 0.00019683237935686168
Position 2649: 0.00019029510845917604
Position 5541: 0.00018611269488967631
Position 2079: 0.0001755502715976801
Position 1944: 0.00017522080043782948
Position 519: 0.00017480958426420435
Position 923: 0.00016356375779347042
Position 4083: 0.000158582288144826
Position 16481: 0.00014807288753129972
Position 2874: 0.0001456061613450942
Position 3453: 0.00013798258345104478
Position 2026: 0.00011975461330807236
Position 2690: 0.00011075985409248153
Position 1186: 0.00010681465667567049
Position 2348: 9.535400176394019e-05
Position 20202: 9.429153520739324e-05
Position 1916: 9.212037420969165e-05
Position 4368: 8.532739061965109e-05
Position 593: 8.510741803959701e-05
Position 987: 7.374266762187788e-05
Position 2693: 6.351074963226768e-05
Position 2782: 6.0454328513466295e-05
Position 2601: 6.000806205112665e-05
Position 12534: 5.698816254476918e-05
Position 12550: 5.657445475863048e-05
Position 72: 4.9374610513845735e-05
Position 3503: 4.421440987784743e-05
Position 2719: 4.400088113946952e-05
Position 2532: 4.35264613655308e-05
Position 2995: 4.068914667931908e-05
Position 3765: 3.730097724253881e-05
Position 12503: 3.701114800708335e-05
Position 3979: 3.660502855020073e-05
Position 17764: 3.522060368987193e-05
Position 2472: 2.764454618048371e-05
Position 11311: 2.7319900081944775e-05
Position 11120: 2.52039092467227e-05
Position 3259: 2.4364157890626672e-05
Position 167: 2.2788880799178323e-05
Position 3276: 1.6996022109850285e-05
Position 1842: 1.676786183459017e-05
Position 670: 1.6754453972337226e-05
Position 1029: 1.612505140889663e-05
Position 9747: 1.5445416388692523e-05
Position 1134: 1.4553248598961195e-05
Position 11361: 1.4539247038071912e-05
Position 823: 1.4260614758370168e-05
Position 690: 1.3595109241128834e-05
Position 1805: 1.2547817122361363e-05
Position 4007: 1.2501086520242269e-05
Position 1058: 1.222382514780808e-05
Position 693: 1.2175958007071348e-05
Position 4040: 1.1230904491542325e-05
Position 1026: 1.1221956065652863e-05
Position 2791: 1.0987589678959174e-05
Position 3488: 1.0918112032458983e-05
Position 829: 1.0176346549496458e-05
Position 2758: 9.80603418581319e-06
Position 723: 8.904163894031406e-06
Position 3230: 8.679042085641986e-06
Position 636: 8.49161785763591e-06
Position 1941: 8.258301394447703e-06
Position 376: 7.8909516746164e-06
Position 1649: 7.784927558120832e-06
Position 2926: 7.3833263100866464e-06
Position 878: 7.2186624034805964e-06
Position 9710: 7.106997477409853e-06
Position 77: 4.956923456644992e-06
Position 2967: 3.503959052950002e-06
Position 2711: 3.4586962804806006e-06
Position 2233: 3.1229615898311184e-06
Position 4943: 3.037208536549703e-06
Position 11280: 2.9541114510861936e-06
Position 414: 1.965038690963726e-06
Position 2807: 1.9038663535843845e-06
Position 1287: 1.8572970582550307e-06
Position 5006: 1.6380863065120982e-06
Position 402: 1.5731887034196987e-06
Position 424: 1.505044300544257e-06
Position 458: 1.4844462489346572e-06
Position 2492: 1.366012015003285e-06
Position 1060: 1.338083876048922e-06
Position 3104: 1.2287148023350031e-06
Position 575: 1.1246318986716907e-06
Position 997: 1.100387109880318e-06
Position 1203: 1.049262539311766e-06
Position 388: 9.214214646452986e-07
Position 10326: 8.860672816406114e-07
Position 934: 8.47870247384675e-07
Position 1551: 7.405257355037162e-07
Position 728: 7.025673536404269e-07
Position 421: 7.014015377024595e-07
Position 3523: 6.348725015843247e-07
Position 174: 5.492679730874687e-07
Position 171: 5.393032868909397e-07
Position 4441: 4.765112495231755e-07
Position 7343: 4.287399909262551e-07
Position 1455: 4.009242974704463e-07
Position 1508: 3.135604768872741e-07
Position 1259: 3.1169280410624177e-07
Position 1290: 2.6429521229186564e-07
Position 6561: 2.1417276791512285e-07
Position 5992: 1.7621119235078728e-07
Position 5255: 1.4824368440805005e-07
Position 1811: 1.395530401724195e-07
Position 1697: 1.3129618293855725e-07
Position 4270: 8.881380101126654e-08
Position 2785: 7.189089822127754e-08
Position 500: 6.757473634553496e-08
Position 1749: 6.732481759575214e-08
Position 464: 5.775403155410669e-08
Position 1331: 5.161316352504131e-08
Position 1739: 4.895355231792763e-08
Position 2194: 4.679722090444253e-08
Position 242: 4.423259767820275e-08
Position 1070: 3.356516369574701e-08
Position 1229: 2.997959704256025e-08
Position 1444: 2.9255265172964354e-08
Position 989: 1.5643421340381637e-08
Position 2108: 2.68163464681467e-09
Position 1294: 2.655045093002924e-09
Position 1613: 1.875783572847373e-09
Position 85: 1.7586603614780586e-09
Position 3070: 1.6016333545694663e-09
Position 2136: 1.326324370001549e-09
Position 1559: 1.2695860659731723e-09
Position 994: 1.1132950962668902e-09
Position 212: 8.609945370347677e-10
Position 605: 3.8304264298929024e-10
Position 187: 3.713971559975712e-10
Position 991: 2.571858101822395e-10
Position 469: 1.851957965734464e-10
Position 739: 1.540265739551302e-10
Position 309: 6.353481241587611e-11
Position 292: 4.852914078733757e-11
Position 190: 3.1785731722474215e-11
Position 178: 3.0779414412950385e-11
Position 278: 2.5601511986660273e-11
Position 298: 1.5708969110363723e-11
Position 219: 1.2390978472617452e-11
Position 182: 4.504358081137532e-12
Position 275: 2.603482635723026e-12
Position 1213: 2.4885373594188277e-13
Position 1217: 2.2828419791541985e-13
Position 295: 1.178575623331848e-13
Position 257: 5.150456349583267e-16
Position 252: 1.5748495312272886e-16
