Gene = MIOS
Position 2050: 3.676669536533307e-06
Position 2856: 3.5750058788606062e-06
Position 7309: 3.481670886682372e-06
Position 877: 3.480107802453317e-06
Position 3456: 3.1965546989865243e-06
Position 4882: 2.7666950521078218e-06
Position 928: 2.733246708512547e-06
Position 83: 2.66707048342939e-06
Position 561: 2.5586662467786654e-06
Position 4161: 2.4472017967900537e-06
Position 1042: 2.110179818562487e-06
Position 779: 1.9085044548915364e-06
Position 605: 1.7217531343607454e-06
Position 2652: 1.534805629062113e-06
Position 677: 1.2829500129583292e-06
Position 2923: 1.188965702185801e-06
Position 156: 9.469456813209152e-07
Position 3924: 8.478053936883316e-07
Position 4621: 8.301631519561178e-07
Position 2749: 7.350096296760033e-07
Position 887: 7.339909224961849e-07
Position 4027: 6.389506173284809e-07
Position 3603: 5.660372080224882e-07
Position 3609: 5.517988025660033e-07
Position 5271: 5.391116762746969e-07
Position 2552: 5.207434487278848e-07
Position 80: 4.4009068740995476e-07
Position 3939: 4.3702007685924154e-07
Position 1428: 1.7076019988191478e-07
Position 889: 1.512241473886814e-07
Position 1560: 1.1730318803669506e-07
Position 1317: 1.0665545350647402e-07
Position 723: 8.861363482357491e-08
Position 622: 7.884019865810504e-08
Position 749: 7.625883754952529e-08
Position 470: 7.206625437772373e-08
Position 1238: 6.911473371118227e-08
Position 1515: 4.427805490249546e-08
Position 1371: 4.168327451079377e-08
Position 1635: 4.118806423188026e-08
Position 1459: 3.405895063582667e-08
Position 1410: 2.9442539690057046e-08
Position 567: 2.556204177574845e-08
Position 310: 2.49396603955739e-08
Position 1393: 2.248879606205047e-08
Position 1678: 1.9536240050398332e-08
Position 1596: 1.6387443821399936e-08
Position 1467: 1.451288676785847e-08
Position 1475: 3.902931509799432e-10
Position 902: 8.473015788234752e-11
Position 937: 8.024907294282086e-11
Position 1489: 6.146839699064107e-11
Position 1388: 5.892318137441764e-11
Position 1687: 7.659190508384468e-12
Position 754: 1.3585031315485166e-13
Position 40: 3.941996002144977e-14
Position 680: 2.79025690416687e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 29384: 0.9924362506904572
Position 39069: 0.9514186153972435
Position 28107: 0.9473649789068488
Position 16245: 0.9356921565128224
Position 1153: 0.9184727494112173
Position 40123: 0.9146162344540494
Position 18763: 0.8226448173227824
Position 734: 0.6666373497133374
Position 22532: 0.5908198962444209
Position 6667: 0.5344994476710578
Position 7073: 0.49733302986119177
Position 9582: 0.4688089005824296
Position 21625: 0.3881903596728766
Position 37040: 0.34030810224219576
Position 35836: 0.32732964287129857
Position 15757: 0.30654444861910374
Position 697: 0.28544073249110546
Position 9833: 0.23838304213488806
Position 9849: 0.2249822340982734
Position 7203: 0.2208329360122266
Position 28997: 0.18528641885735292
Position 15799: 0.17425961676535226
Position 39871: 0.16421955505890887
Position 24840: 0.15672691562691307
Position 7233: 0.14765028551823786
Position 8146: 0.13870234684450222
Position 28799: 0.13437846476366616
Position 29944: 0.13417683567191688
Position 28380: 0.110205806734092
Position 22446: 0.10684831591814056
Position 31674: 0.09432387404375625
Position 39285: 0.09034932605026956
Position 39677: 0.09014483722909532
Position 8040: 0.0818112616680966
Position 24813: 0.07840231063406512
Position 9030: 0.06052590349282005
Position 22605: 0.06004372763719127
Position 6762: 0.058684003384999954
Position 2433: 0.05569870932722839
Position 2408: 0.05465889920879636
Position 18742: 0.05358100137718956
Position 31610: 0.046541457379632105
Position 36905: 0.04293731748004798
Position 9055: 0.042836447281600014
Position 17923: 0.03888541527673905
Position 31532: 0.03662482570851807
Position 8079: 0.03546923694483014
Position 8998: 0.03537800348690257
Position 39569: 0.030474511736718193
Position 29699: 0.02951828334109324
Position 18562: 0.029069038046100646
Position 6805: 0.028518236469140687
Position 28223: 0.02205133876523544
Position 24787: 0.021794115632261836
Position 39337: 0.021098115159729057
Position 18787: 0.0209022532380343
Position 39703: 0.02075429264860405
Position 32595: 0.019142398059894174
Position 29675: 0.01716990607280854
Position 1109: 0.01620785191878136
Position 6822: 0.016178941061229735
Position 7110: 0.014310387331219188
Position 4431: 0.013391935541306703
Position 40508: 0.013370039457543286
Position 27975: 0.013262596437130384
Position 5146: 0.01311564004446113
Position 6741: 0.012288900038273824
Position 6648: 0.011938992294143858
Position 10398: 0.011925401653159159
Position 4009: 0.011770344502494895
Position 754: 0.011482989292567853
Position 29695: 0.01143083544108206
Position 31587: 0.011328397714337038
Position 6744: 0.011132741970982919
Position 8050: 0.010910638236498741
Position 40393: 0.01064847356715773
Position 21584: 0.009650490919825248
Position 7941: 0.009253907097016416
Position 2343: 0.00916945138685512
Position 24843: 0.008816360543693731
Position 10227: 0.008543236582113823
Position 9382: 0.00849717353268871
Position 29962: 0.008460605181778857
Position 29018: 0.007866861206991925
Position 38388: 0.007644395137950187
Position 5219: 0.007388806186349419
Position 40350: 0.007053800425019439
Position 9856: 0.006931422999164387
Position 29888: 0.006757515576732886
Position 364: 0.006516569312766813
Position 7519: 0.006502387416984268
Position 2491: 0.00647571592141732
Position 32407: 0.006246703977124756
Position 769: 0.006163714522066451
Position 29919: 0.005749098987177233
Position 7174: 0.0056253241499034665
Position 8894: 0.00554677333024147
Position 2318: 0.00554619523855929
Position 18200: 0.0053139510443790585
Position 8229: 0.005288406811641579
Position 32431: 0.0050963031569074505
Position 1849: 0.004760682657704845
Position 32533: 0.004755838037922323
Position 31802: 0.00465917844885242
Position 39651: 0.004254328179352786
Position 40134: 0.00416670849305326
Position 32384: 0.004159582363675025
Position 323: 0.0041443002117161
Position 8827: 0.004004723186856884
Position 544: 0.003887348648080968
Position 28734: 0.0038184713809890345
Position 6339: 0.003755171813988763
Position 21422: 0.0037282734229208848
Position 4173: 0.003553216368453592
Position 9095: 0.003435973318343905
Position 18085: 0.0034134309449376514
Position 8930: 0.003155702087657819
Position 5563: 0.003071527189624416
Position 11519: 0.002868804626502626
Position 10348: 0.0028569520490966493
Position 30851: 0.0028446341000372636
Position 29003: 0.00280392075157011
Position 12462: 0.0028035021541191374
Position 4400: 0.0027763516521519325
Position 7652: 0.0027016221875442673
Position 29788: 0.0026178288487082686
Position 7704: 0.0026115795303550326
Position 2438: 0.0025243070289617735
Position 8194: 0.002492191734861755
Position 12515: 0.002463856426644152
Position 32056: 0.0023430009266186247
Position 40448: 0.002340111287387461
Position 7294: 0.0023266924179765995
Position 12619: 0.002144325358963996
Position 2449: 0.002092172919878896
Position 6500: 0.0020073143510342777
Position 19204: 0.001995239315476506
Position 424: 0.001812324412028564
Position 12488: 0.0017647177388962659
Position 40511: 0.001719943546643545
Position 9394: 0.0017191147582906845
Position 9346: 0.00152122671255222
Position 9284: 0.0014799587346602332
Position 29983: 0.001460501731389758
Position 7401: 0.0014152008520916832
Position 11446: 0.0013741892333435403
Position 715: 0.0013623156064704565
Position 7082: 0.001341838367909076
Position 32032: 0.0012673593483298858
Position 19173: 0.0012672651830892491
Position 32260: 0.0011648299312345969
Position 29450: 0.0011396766431765058
Position 8187: 0.0010811472283711009
Position 14860: 0.0010702489921337638
Position 6189: 0.0010680874837462864
Position 7756: 0.0010646305342438462
Position 7690: 0.00106137623082019
Position 15186: 0.0010256646835738984
Position 28739: 0.0010014142231658549
Position 4476: 0.000974111228823407
Position 1186: 0.0009592229333023465
Position 7993: 0.0009466926770121237
Position 29704: 0.000808123054332295
Position 30847: 0.0008029786992088552
Position 29679: 0.0007915033858899536
Position 32217: 0.0007297054332240668
Position 5423: 0.0007000183312040701
Position 5498: 0.0006829048473791242
Position 5673: 0.0006769032431051471
Position 4363: 0.0006760960484100475
Position 3750: 0.0006746633011118644
Position 5186: 0.0006426240389395979
Position 38607: 0.0006162386738325574
Position 39773: 0.0006092515455108469
Position 8081: 0.0006081653517166589
Position 2114: 0.0006073745653786103
Position 963: 0.0005963212517763465
Position 6439: 0.0005695328113976169
Position 21561: 0.0005587356577245824
Position 18234: 0.0005457320890760105
Position 907: 0.0004890692693861265
Position 40172: 0.00048577419630058366
Position 2854: 0.0004788170052094527
Position 40514: 0.0004434120844990044
Position 5426: 0.0004433686847116119
Position 33776: 0.0004424674106849176
Position 28705: 0.00043720687579793275
Position 5043: 0.00041925378945722503
Position 2509: 0.0003839296907347376
Position 6228: 0.0003657114874873244
Position 910: 0.0003639724854459804
Position 3899: 0.00035276689459094946
Position 38159: 0.0003471777771677716
Position 4118: 0.00033666997286846477
Position 4087: 0.00033405853786353526
Position 31513: 0.0003319396444441258
Position 2274: 0.0003112337167727074
Position 7632: 0.0003054922101277434
Position 495: 0.0002946087678268146
Position 702: 0.0002801801138366755
Position 549: 0.00024929136596794915
Position 617: 0.00024823024301701244
Position 7745: 0.0002427478496813997
Position 639: 0.00023743472282173722
Position 2721: 0.00023392375181653468
Position 19087: 0.00022594052232782706
Position 3949: 0.00021312283873992568
Position 31899: 0.00020460491127818675
Position 8896: 0.000203203589159704
Position 1830: 0.00017931822667979872
Position 2913: 0.00017889848179516215
Position 2942: 0.00015689226864461263
Position 2873: 0.0001546083981204303
Position 4081: 0.00015203644956723016
Position 7621: 0.00014779490858248063
Position 476: 0.00013392879366385903
Position 489: 0.00012620368215303645
Position 1985: 0.00012602369914291173
Position 5073: 0.00011452316007907714
Position 6194: 0.00011259324863907204
Position 2746: 0.0001086851505255202
Position 5116: 0.00010859979447763386
Position 2139: 0.00010422418517398706
Position 1552: 0.00010349200776019428
Position 1955: 9.289568568795438e-05
Position 29923: 9.11631992349896e-05
Position 35425: 8.420933906941856e-05
Position 2598: 8.010512331338899e-05
Position 8620: 7.318218247671689e-05
Position 2922: 7.306528973362038e-05
Position 6147: 7.302772974846911e-05
Position 1857: 7.225655331280488e-05
Position 38424: 6.429473558030305e-05
Position 1927: 6.030297749341976e-05
Position 5271: 5.991244247427473e-05
Position 5254: 5.577726165677039e-05
Position 1533: 5.434676207982364e-05
Position 5712: 5.414715825964214e-05
Position 29761: 5.355741217102353e-05
Position 28612: 5.090560708171838e-05
Position 31289: 4.841410871565746e-05
Position 2939: 4.488620743398487e-05
Position 7647: 4.0797015808575765e-05
Position 29428: 3.7994038337728434e-05
Position 2802: 3.48878526299431e-05
Position 34001: 3.424720119141699e-05
Position 1423: 3.375641502197873e-05
Position 2748: 3.3310399529848744e-05
Position 1350: 3.2704086436750455e-05
Position 31490: 3.095121671100844e-05
Position 2153: 2.680911450767022e-05
Position 2830: 2.4663437783656254e-05
Position 407: 2.3691595228644467e-05
Position 2965: 2.2447336962369507e-05
Position 438: 2.198645934814203e-05
Position 32904: 2.1508985501722676e-05
Position 31357: 1.7344478632338267e-05
Position 30871: 1.631996275097275e-05
Position 653: 1.5164838728618305e-05
Position 7985: 1.4525556205962471e-05
Position 31870: 1.2599319537788091e-05
Position 499: 1.214401447268867e-05
Position 306: 1.1031807393502067e-05
Position 31457: 9.66399317520112e-06
Position 29818: 7.646589464080174e-06
Position 2004: 6.604613060971584e-06
Position 1285: 6.219077589128084e-06
Position 1398: 5.6016774210717854e-06
Position 30704: 5.457877148967079e-06
Position 2234: 4.960941919943534e-06
Position 370: 4.704315358338938e-06
Position 1251: 4.1884525945632485e-06
Position 31142: 4.186251915151993e-06
Position 200: 4.128524125330902e-06
Position 1192: 4.034093636001216e-06
Position 1662: 3.846194124764033e-06
Position 7858: 3.786875922668821e-06
Position 1410: 3.548895445348202e-06
Position 2189: 3.1698552290726047e-06
Position 4206: 2.5756593567874744e-06
Position 3844: 2.570002529850224e-06
Position 465: 2.1431717032387236e-06
Position 527: 2.0578691633560493e-06
Position 1024: 2.054986407376587e-06
Position 3562: 1.724866500105599e-06
Position 4796: 1.711067488326106e-06
Position 3347: 1.70779384776314e-06
Position 1212: 1.5218570506716444e-06
Position 925: 1.4823028669460371e-06
Position 2967: 1.3866159773370042e-06
Position 2588: 1.3724812467900659e-06
Position 2790: 1.3130168556673027e-06
Position 2168: 1.3128229970303029e-06
Position 272: 1.255147172044387e-06
Position 2805: 1.1900663091223473e-06
Position 5061: 1.1077708818958468e-06
Position 4532: 1.0956597208540952e-06
Position 4738: 1.0556275637817155e-06
Position 821: 1.0125865109479347e-06
Position 1930: 9.4302882922694e-07
Position 877: 8.124144672105578e-07
Position 2276: 8.061892120742588e-07
Position 655: 6.900057623569551e-07
Position 3400: 6.44603928371727e-07
Position 2362: 6.323081667469619e-07
Position 1518: 5.954579117002628e-07
Position 2194: 5.217830572289134e-07
Position 3312: 4.875174433769282e-07
Position 965: 3.9843655565266965e-07
Position 509: 3.8464243807850416e-07
Position 2563: 3.188734106524208e-07
Position 169: 3.1877761969610517e-07
Position 2728: 3.070215827398496e-07
Position 1361: 2.8900318762733333e-07
Position 2251: 2.675680635844978e-07
Position 515: 2.5449008009055954e-07
Position 937: 2.2639671217061205e-07
Position 1475: 2.0860919702922916e-07
Position 1400: 1.8263519728364197e-07
Position 3280: 1.678240142584856e-07
Position 1447: 1.656517456222574e-07
Position 3217: 1.622159470682998e-07
Position 1493: 1.596267110560762e-07
Position 1633: 1.537712114007665e-07
Position 2540: 1.2024934755004972e-07
Position 2534: 1.1317222777353686e-07
Position 255: 9.739736196895954e-08
Position 277: 9.54773461799267e-08
Position 30074: 6.434570897915877e-08
Position 268: 3.793093711200282e-08
Position 284: 2.0435342655462474e-08
Position 874: 1.6276199612675845e-08
Position 2015: 1.592926530532102e-08
Position 517: 1.2966030594783867e-08
Position 1233: 1.036756051515829e-08
Position 3188: 9.978967338887278e-09
Position 3319: 9.55868743959462e-09
Position 1484: 8.269707185145323e-09
Position 3231: 7.061863369458547e-09
Position 846: 5.489653307668148e-09
Position 2454: 3.1121118909516587e-09
Position 1936: 2.972206675112841e-09
Position 205: 2.6437582896985605e-09
Position 1371: 1.6372810250128698e-09
Position 1432: 1.519698786661268e-09
Position 241: 1.4485368862609317e-09
Position 1229: 1.3941262569440721e-09
Position 259: 5.971108512848073e-10
Position 1270: 6.5815359006973556e-12
Position 1256: 6.567168329980541e-12
Position 209: 7.225535446431533e-13
