Gene = HSPB11
Position 11894: 0.0003850037811880264
Position 7475: 0.000384363214435038
Position 7339: 0.00036364273173394564
Position 808: 0.0003531868197615689
Position 6474: 0.00034494272819484366
Position 8106: 0.0003301818621348989
Position 7388: 0.00028858003947229146
Position 6345: 0.0002846327945493604
Position 11676: 0.00028175863286583256
Position 8195: 0.00026048367299576913
Position 2789: 0.0002515929333411898
Position 1477: 0.00024142428498653693
Position 7413: 0.00023524363165494365
Position 7813: 0.00023428323217945517
Position 5880: 0.00022918554871189894
Position 1429: 0.00022360853654991014
Position 6857: 0.0002235636869178511
Position 6041: 0.00022034228495562095
Position 10933: 0.00019704035406206384
Position 6882: 0.00018108933953503686
Position 8826: 0.00017789761090045234
Position 11239: 0.0001756268501954973
Position 11312: 0.00017386677445152193
Position 4474: 0.00017014105900521034
Position 231: 0.000166849896457167
Position 3017: 0.00016300529497409496
Position 9668: 0.00016010837982802917
Position 1367: 0.00014816889325532112
Position 11700: 0.0001403426964258111
Position 10412: 0.00013266136285412507
Position 10444: 0.00013060712523494094
Position 7435: 0.00012907459010621616
Position 463: 0.00012666015047033057
Position 11576: 0.00012280117571456092
Position 7736: 0.00011698510341262467
Position 9975: 0.0001161209332633173
Position 279: 0.00011097717496301625
Position 12937: 0.0001096433512131073
Position 10143: 0.00010892187690725273
Position 9644: 0.00010818635802727517
Position 6703: 0.00010695474154401302
Position 8148: 0.00010346498478577812
Position 9482: 0.0001031161474487981
Position 724: 0.00010250870517708443
Position 3952: 9.77337130941279e-05
Position 265: 9.285982446594412e-05
Position 8946: 9.198147061811646e-05
Position 2824: 9.078241974147853e-05
Position 9836: 8.657772640283646e-05
Position 3805: 8.527158476670506e-05
Position 3889: 8.024488234710265e-05
Position 10130: 7.983830905489697e-05
Position 1843: 7.751659778189852e-05
Position 7286: 7.623445068939709e-05
Position 7929: 7.351854541060151e-05
Position 7761: 7.313216925738899e-05
Position 7072: 7.154478022405319e-05
Position 6433: 7.041505617618921e-05
Position 7718: 7.028690060018497e-05
Position 8517: 7.027178666961301e-05
Position 4551: 6.882668951775566e-05
Position 12529: 6.714361411822551e-05
Position 8428: 6.384362015081851e-05
Position 888: 6.17162829547195e-05
Position 8544: 6.069576797460261e-05
Position 10190: 5.913255698918103e-05
Position 12116: 5.8031099449836435e-05
Position 6565: 5.8015270287316636e-05
Position 788: 5.6421904989748824e-05
Position 2577: 5.50742696663458e-05
Position 11532: 5.482595125841413e-05
Position 8320: 4.800495901102552e-05
Position 224: 4.650877077865169e-05
Position 6706: 4.484177385916723e-05
Position 8278: 4.473373954791163e-05
Position 8459: 3.8706096075291506e-05
Position 11411: 3.782354785480791e-05
Position 8492: 3.778455987762047e-05
Position 7949: 3.51296607281751e-05
Position 1530: 3.30612163627118e-05
Position 1638: 3.2938062963253896e-05
Position 1644: 3.2145045686588354e-05
Position 159: 3.0621623857952647e-05
Position 2905: 2.5254747593099567e-05
Position 7239: 2.5193176434402425e-05
Position 5314: 2.283802885704245e-05
Position 9339: 2.259370478873442e-05
Position 6932: 2.1529155832500095e-05
Position 6279: 1.838108511767335e-05
Position 775: 1.80726229963792e-05
Position 6615: 1.7955190762753572e-05
Position 822: 1.7639490602040203e-05
Position 8843: 1.7212606546738495e-05
Position 9506: 1.618089888802557e-05
Position 9262: 1.4996246416045358e-05
Position 7343: 1.4950334139286977e-05
Position 8366: 1.3428221390178213e-05
Position 2772: 1.3263299137945041e-05
Position 3596: 1.3049680705203952e-05
Position 6241: 1.2396369037631003e-05
Position 1238: 1.2279046997927565e-05
Position 1324: 1.1887654007818362e-05
Position 1767: 1.0211771825464031e-05
Position 7440: 1.0094466253360992e-05
Position 473: 7.873876024199433e-06
Position 5333: 7.70079987288456e-06
Position 7155: 7.5834062974015906e-06
Position 7047: 6.670146933540982e-06
Position 7748: 6.381028350665893e-06
Position 7358: 5.501310309141156e-06
Position 7021: 4.8096211641208e-06
Position 706: 4.730046571254911e-06
Position 1677: 4.580616439266614e-06
Position 948: 4.170419615095217e-06
Position 1385: 3.4838308317218573e-06
Position 602: 3.4777664078744834e-06
Position 5974: 2.732324239185913e-06
Position 1453: 2.500696824660725e-06
Position 1558: 2.483316493431894e-06
Position 1503: 2.309908922971866e-06
Position 2441: 1.96276868242669e-06
Position 3766: 1.8880685715223248e-06
Position 2464: 1.4019650077568895e-06
Position 952: 1.280827380142129e-06
Position 1544: 1.240112414176169e-06
Position 597: 1.229411346974905e-06
Position 3341: 1.1098270360205492e-06
Position 7876: 1.0670464052002964e-06
Position 3274: 1.0253991466322589e-06
Position 2002: 9.695814330984327e-07
Position 1685: 9.526199194680007e-07
Position 2476: 9.508095830202173e-07
Position 3618: 8.995700821374334e-07
Position 567: 8.73233517896012e-07
Position 467: 8.183368737665281e-07
Position 608: 7.880934803325448e-07
Position 1047: 7.608082306937153e-07
Position 2647: 6.679768639360868e-07
Position 1116: 6.372900032479969e-07
Position 514: 6.231493942012468e-07
Position 579: 5.677165781642006e-07
Position 2625: 5.508029301700302e-07
Position 1846: 4.943335779594591e-07
Position 840: 4.088119235399412e-07
Position 435: 3.900566018814609e-07
Position 637: 3.419429624022169e-07
Position 802: 3.1496584941805364e-07
Position 528: 3.079385981591608e-07
Position 658: 2.979969869722529e-07
Position 2041: 2.752236739327246e-07
Position 2345: 2.1002013282782457e-07
Position 491: 2.0670408477090598e-07
Position 805: 2.0588488416291294e-07
Position 1319: 1.9649916841777176e-07
Position 442: 1.2274797516851368e-07
Position 894: 5.024055824525294e-08
Position 830: 3.844266161135982e-08
Position 679: 3.8229890786655046e-08
Position 489: 2.7175437137887587e-08
Position 1030: 2.4354608830608376e-08
Position 6181: 1.5980196304189246e-08
Position 1119: 1.4648632504738995e-08
Position 1102: 1.1747968770126432e-08
Position 1071: 7.777428364799713e-09
Position 1044: 5.312813854971312e-09
Position 439: 5.209521957357121e-09
Position 686: 4.474862335675079e-09
Position 505: 4.214860563500346e-09
Position 276: 4.0885695032731515e-09
Position 1016: 3.087603345446178e-09
Position 285: 2.528919805775592e-09
Position 176: 2.2709848649798875e-09
Position 968: 1.82591283390393e-09
Position 356: 1.4698390483914762e-09
Position 233: 1.4056377955698122e-09
Position 980: 1.3348911491475592e-09
Position 211: 1.3082167022444e-09
Position 323: 1.2125471668520146e-09
Position 987: 1.1843669895929088e-09
Position 781: 7.793527260645147e-10
Position 125: 6.009249274901566e-10
Position 374: 2.533236802481091e-10
Position 239: 2.1830560318237903e-10
Position 327: 1.44313630259923e-10
Position 1901: 1.323391718733514e-10
Position 411: 8.386362387745757e-11
Position 137: 7.913818446569777e-11
Position 343: 7.490798269267846e-11
Position 189: 6.66110686530415e-11
Position 95: 9.718864563647198e-12
Position 140: 4.864265011271325e-12
Position 409: 1.3598315346165941e-12
Position 127: 8.943904183825094e-13
Position 358: 7.747895448895838e-13
Position 398: 4.484759213349854e-13
Position 379: 3.2622715416924346e-13
Position 335: 2.230043437341407e-13
Position 112: 1.8041933401264301e-13
Position 827: 1.1853823625375732e-13
Position 368: 9.09772557207717e-14
Position 386: 7.84624397286017e-14
Position 394: 6.366243248678988e-14
Position 478: 2.622043193164971e-14
