Gene = BCL10
Position 9293: 0.016163434906214243
Position 10385: 0.015499188974045805
Position 9342: 0.015194083033699873
Position 8324: 0.01492006219237877
Position 717: 0.012346656270260046
Position 9802: 0.010158160484774446
Position 5913: 0.009093065043314034
Position 1870: 0.008736702772064354
Position 3328: 0.008541855940900484
Position 10216: 0.008281431504341047
Position 9967: 0.008090930696321337
Position 3830: 0.007335679662540453
Position 8106: 0.006824909389218067
Position 7820: 0.00608691478310617
Position 3357: 0.006016210381301254
Position 4544: 0.005473679644984528
Position 9165: 0.005375219746311598
Position 9732: 0.005297773909844486
Position 307: 0.003931656691226625
Position 7289: 0.0038355085721880444
Position 2191: 0.0036541240389132185
Position 6558: 0.003444101547960134
Position 6143: 0.003437933749637659
Position 1596: 0.0031527905117207915
Position 8399: 0.003128312743039132
Position 8349: 0.00298613383574116
Position 523: 0.0028479739021302205
Position 2583: 0.0027842713593578343
Position 4217: 0.002638475848029993
Position 10411: 0.002306417287602466
Position 8907: 0.002237149834532592
Position 5973: 0.0022134034846856008
Position 2677: 0.002203351744405732
Position 3016: 0.0021084264336787293
Position 677: 0.0020305844267397744
Position 8868: 0.0020155659806565503
Position 2430: 0.001851848800404143
Position 1147: 0.0018416771491139633
Position 1980: 0.0018151220649683577
Position 9438: 0.0018100940328992338
Position 9771: 0.0017622580006751906
Position 8710: 0.001739329233494155
Position 692: 0.001627425182397318
Position 1727: 0.0015900791257101136
Position 7416: 0.0015817407584390849
Position 7684: 0.0015201879584731568
Position 673: 0.0013652111159547346
Position 6533: 0.0013430099861297278
Position 3215: 0.0012756365474412613
Position 3705: 0.0011969520448514158
Position 6686: 0.0011799898334098492
Position 1169: 0.0011773266589850508
Position 4283: 0.0011755395234880914
Position 3412: 0.0011236085742195743
Position 1414: 0.0010875410586522857
Position 3210: 0.0010797919605352408
Position 4560: 0.0010793605911490797
Position 1115: 0.0010737567873978313
Position 10238: 0.0010488681219719834
Position 9746: 0.0009986105453228963
Position 1143: 0.0009596993596184554
Position 599: 0.0008857691033456899
Position 1103: 0.0008760433353116961
Position 666: 0.0007823019425428343
Position 1543: 0.0007654992043553817
Position 6538: 0.0007575535889929843
Position 993: 0.000738796194007806
Position 6964: 0.0006875677921662008
Position 9230: 0.000665148462041409
Position 5896: 0.0006455602023353885
Position 895: 0.0006264860751991394
Position 3491: 0.000599704487587035
Position 546: 0.0005961430221960805
Position 3025: 0.0005848288247388535
Position 402: 0.0005584365826492132
Position 7175: 0.0005112878195467508
Position 4590: 0.0005002774714807584
Position 8662: 0.00047299433962312055
Position 1156: 0.000425691811762029
Position 1724: 0.0004189755970356127
Position 3854: 0.00040500010329495953
Position 767: 0.0003839646917646212
Position 4270: 0.00037974115284427934
Position 7138: 0.0003599176165343963
Position 770: 0.0003572069924965001
Position 1130: 0.00033197220486538354
Position 2869: 0.0003295935348696424
Position 4491: 0.00032585956951554286
Position 8232: 0.00030538787902937344
Position 698: 0.0003042188393793461
Position 1558: 0.00028837978822341325
Position 3496: 0.00028557890028198956
Position 7213: 0.00026266953811053285
Position 2928: 0.00025763417142868225
Position 1014: 0.0002319193302606323
Position 743: 0.00022099786921231946
Position 7010: 0.00021726515452951734
Position 3079: 0.00021195657078152774
Position 1035: 0.0002001221569056562
Position 3808: 0.0001931062043630132
Position 4470: 0.00019283055120837843
Position 2478: 0.00018593246005468042
Position 1958: 0.00017662637333252712
Position 1996: 0.00016513360632007518
Position 6845: 0.00015197301130467195
Position 2604: 0.00013966354721700025
Position 1241: 0.00013840716686595232
Position 1761: 0.00012234877635036013
Position 8088: 0.00011400032637465441
Position 839: 0.0001122363593619813
Position 2076: 0.00010604070992275457
Position 1174: 9.51961802339762e-05
Position 3275: 9.228377725841041e-05
Position 2335: 8.865185282591074e-05
Position 2810: 8.506705061939694e-05
Position 1191: 8.305306344054486e-05
Position 6048: 7.826913382722581e-05
Position 7667: 7.800118086290981e-05
Position 434: 7.587903725830513e-05
Position 1227: 7.567110301464282e-05
Position 6084: 7.478476606458936e-05
Position 418: 7.451451526592606e-05
Position 274: 7.353146819166398e-05
Position 3241: 6.754428098609491e-05
Position 1630: 6.639243924046247e-05
Position 412: 6.0443996782694454e-05
Position 817: 5.971427161812299e-05
Position 1905: 5.670451966773965e-05
Position 1361: 5.213801210674136e-05
Position 2976: 5.053921450051824e-05
Position 488: 4.690654587375853e-05
Position 5372: 4.5927908916603795e-05
Position 1197: 3.58478873909803e-05
Position 5955: 3.408139952093254e-05
Position 2293: 3.29705842333756e-05
Position 1779: 3.1513720742313e-05
Position 1291: 2.781547856148637e-05
Position 4891: 2.620798514357157e-05
Position 375: 2.5758001146861966e-05
Position 481: 2.5592403666964436e-05
Position 1385: 2.4213537288206503e-05
Position 5151: 2.419349094252239e-05
Position 270: 1.800315640168927e-05
Position 1609: 1.7294252716374155e-05
Position 1828: 1.707018618450313e-05
Position 192: 1.0579255860147454e-05
Position 1382: 1.0357733562550406e-05
Position 857: 8.497978210966383e-06
Position 483: 8.055245725473724e-06
Position 1507: 7.979925735363111e-06
Position 1807: 7.8437020010898e-06
Position 1209: 6.91279345517758e-06
Position 548: 6.149949449200799e-06
Position 844: 6.0929214327171036e-06
Position 2215: 5.847354511748269e-06
Position 352: 5.721639313741845e-06
Position 882: 4.6125918611027135e-06
Position 1206: 3.907043759938645e-06
Position 2146: 3.6688658860285677e-06
Position 471: 3.422953717238203e-06
Position 582: 2.944461298105459e-06
Position 966: 2.1723954156593962e-06
Position 2037: 2.146537789048906e-06
Position 1932: 2.0150976466399128e-06
Position 2040: 1.921017695366439e-06
Position 341: 1.8747664488431538e-06
Position 159: 1.758036708805149e-06
Position 1730: 1.7396120965555472e-06
Position 503: 1.4579602277422229e-06
Position 414: 1.3477081587203801e-06
Position 319: 8.554042514695578e-07
Position 199: 8.377155381367323e-07
Position 783: 8.319887151064783e-07
Position 1255: 6.641777845509569e-07
Position 870: 6.481146309254427e-07
Position 222: 4.888869156301119e-07
Position 127: 4.255754100129554e-07
Position 977: 4.0392705806835065e-07
Position 923: 3.9444016177307075e-07
Position 885: 3.85021018626623e-07
Position 1176: 3.7209129880799006e-07
Position 1461: 3.417354007793056e-07
Position 132: 3.2317456236924e-07
Position 912: 2.741419456080216e-07
Position 145: 2.5321809371204983e-07
Position 175: 2.1138975371986802e-07
Position 863: 1.7347778017583703e-07
Position 196: 1.6529530401992604e-07
Position 1251: 1.621329897342609e-07
Position 1295: 1.4667582460673632e-07
Position 1181: 1.3080757876351316e-07
Position 3576: 1.2999744493162784e-07
Position 1016: 1.1108139639536281e-07
Position 117: 9.836474650165176e-08
Position 1343: 9.753954109329783e-08
Position 95: 9.19226398683296e-08
Position 807: 7.494007353447167e-08
Position 170: 4.32362632323933e-08
Position 1298: 2.6786387221755992e-08
Position 203: 1.9877203783936568e-08
Position 788: 1.583485990757128e-08
Position 905: 1.557749132479176e-08
Position 850: 1.4605402239532141e-08
Position 791: 4.604141867288934e-09
Position 561: 4.148430379999657e-09
Position 876: 3.4885028621728273e-09
Position 902: 2.4295875297500575e-09
Position 150: 2.398326211932471e-09
Position 926: 4.874634130840775e-10
Position 918: 2.8791462935452366e-10
Position 208: 5.444707611975035e-13
Position 214: 2.2036328542314256e-13
Position 216: 2.4922793955879468e-14
