Gene = TRNT1
Position 19533: 0.003726429330041312
Position 4305: 0.0035603830992167367
Position 17917: 0.0033448793171969374
Position 21355: 0.0031077403291284466
Position 17875: 0.0029186010386289393
Position 2481: 0.002867551966373363
Position 6901: 0.002826954767921416
Position 10690: 0.0027778444860657825
Position 8230: 0.002749773844620792
Position 21579: 0.002737863383385087
Position 6676: 0.0026125185785908682
Position 580: 0.0026017418795163004
Position 11889: 0.0024997282050895106
Position 17988: 0.0022574442510402996
Position 1736: 0.0021693327426066393
Position 20994: 0.002010922496995574
Position 3423: 0.0018688764680164839
Position 12832: 0.001844479456590558
Position 617: 0.0018090883130064078
Position 11274: 0.0016664446600419482
Position 985: 0.0016299392593785858
Position 893: 0.0015251580048109166
Position 17521: 0.001500661837552016
Position 4238: 0.0014200507900085084
Position 19417: 0.0013074902717414457
Position 801: 0.0012411747123431739
Position 3002: 0.0012109635889711156
Position 19801: 0.001181270788516439
Position 12000: 0.0010915913622285768
Position 4310: 0.0010289490970515477
Position 12600: 0.0008998074965961408
Position 5930: 0.0008940760699738923
Position 10674: 0.0008923453119537315
Position 17872: 0.0008376316065180249
Position 3467: 0.0008129484117572017
Position 14773: 0.0007776889553058075
Position 950: 0.0007119546691536515
Position 1000: 0.0005608174803240455
Position 3872: 0.0005390764672197368
Position 13847: 0.0005011953573425434
Position 882: 0.0004911535212072062
Position 11229: 0.000487604344536824
Position 1432: 0.000475557015022239
Position 2196: 0.0004748077259714344
Position 814: 0.0004694686485732639
Position 2105: 0.0004658151230128126
Position 2180: 0.00043276470875113377
Position 3426: 0.00042948210665850475
Position 3295: 0.0003751851274829567
Position 15124: 0.0003251025715546273
Position 1846: 0.00032099272352661924
Position 5980: 0.00031498298783676904
Position 12382: 0.0003140088590644302
Position 727: 0.0002965259012138109
Position 18916: 0.0002908423061644994
Position 13542: 0.00028470228694936803
Position 4208: 0.00028389715524810525
Position 14641: 0.0002670622522988833
Position 153: 0.0002535568222605916
Position 3139: 0.0002514863852130198
Position 4253: 0.0002448031840851893
Position 1126: 0.00023010540821214825
Position 14818: 0.00021738252332432166
Position 1060: 0.0001990405319817733
Position 4343: 0.00019539282221471026
Position 739: 0.00019117416613264893
Position 18183: 0.0001904351146750111
Position 483: 0.00018971194760588768
Position 4136: 0.00018930281026000143
Position 11422: 0.00018287830618750767
Position 242: 0.00017945515380525902
Position 4337: 0.00017819917014519622
Position 1900: 0.0001761941201906451
Position 5907: 0.00017539279319710039
Position 14922: 0.00016902147568173586
Position 1410: 0.00016420851293286076
Position 1521: 0.00015198124893743412
Position 4270: 0.0001479447261434295
Position 1300: 0.00012456871718223111
Position 5346: 0.0001222429826671385
Position 1742: 0.00011746982428891441
Position 3318: 0.00011621728500844899
Position 1344: 0.00011496864197427848
Position 835: 0.00010844303379989945
Position 1609: 0.00010520274982231628
Position 217: 9.457319084062438e-05
Position 408: 9.298411923757678e-05
Position 3228: 9.007140547700442e-05
Position 1143: 8.928855202861241e-05
Position 3480: 8.735327936268525e-05
Position 1009: 8.705280690064516e-05
Position 358: 8.143372311390516e-05
Position 7607: 7.951814441423602e-05
Position 1070: 7.064323740747697e-05
Position 2814: 6.931021834264664e-05
Position 3916: 6.5700090213466e-05
Position 4046: 6.222772146658964e-05
Position 1880: 6.175815005596237e-05
Position 1078: 5.957353813568772e-05
Position 1524: 5.372652062956191e-05
Position 1107: 5.160253458711202e-05
Position 1612: 4.9176810543039796e-05
Position 422: 4.427923884994132e-05
Position 11022: 4.2714151952277195e-05
Position 1387: 4.08412349049479e-05
Position 2217: 3.7553145597836316e-05
Position 1235: 3.7479279820232284e-05
Position 1861: 3.7291946945507765e-05
Position 1042: 3.5451873428385366e-05
Position 2238: 3.476887082604434e-05
Position 14874: 3.446031935417901e-05
Position 13788: 3.0161065154585884e-05
Position 10958: 2.9356320562904016e-05
Position 1975: 2.8758952950410048e-05
Position 1325: 2.8441216755428972e-05
Position 3278: 2.7700829288737198e-05
Position 392: 2.6829787259769263e-05
Position 214: 2.647102904438611e-05
Position 3357: 2.6138824433774253e-05
Position 2158: 2.5448475968944418e-05
Position 4217: 2.408988834081989e-05
Position 640: 2.308957948914924e-05
Position 10887: 2.191348298330466e-05
Position 3249: 2.103971088149118e-05
Position 620: 2.085588481171464e-05
Position 229: 1.607011730316215e-05
Position 1005: 1.5374029592067216e-05
Position 1012: 1.3630209816636575e-05
Position 330: 1.2836025537585591e-05
Position 603: 1.2243823905826798e-05
Position 4020: 1.0587800636408566e-05
Position 773: 1.0248098996640896e-05
Position 1904: 9.734190959287608e-06
Position 880: 9.142528153285112e-06
Position 3252: 8.435143353455117e-06
Position 2251: 7.628890268994508e-06
Position 809: 7.511279812908523e-06
Position 11199: 5.9781126285139525e-06
Position 10762: 5.928503564913135e-06
Position 556: 4.665827383315298e-06
Position 2525: 4.564168799975662e-06
Position 2529: 3.5502004042256272e-06
Position 647: 3.4856670124514183e-06
Position 3839: 3.0682527436399822e-06
Position 3406: 2.542999610357837e-06
Position 826: 2.425961653177782e-06
Position 911: 2.1598898360527314e-06
Position 2399: 1.740557956791846e-06
Position 2223: 1.152809537466632e-06
Position 693: 8.927135796760417e-07
Position 554: 8.1148874307847e-07
Position 5433: 7.632380870807261e-07
Position 188: 7.342170141631907e-07
Position 427: 7.171866457035219e-07
Position 2402: 4.218893136556102e-07
Position 625: 4.134937964039671e-07
Position 433: 3.394824445627543e-07
Position 204: 3.03128944911742e-07
Position 1926: 2.981967282879913e-07
Position 2254: 2.852046611094314e-07
Position 770: 2.424502707768701e-07
Position 756: 1.9239484734394905e-07
Position 673: 1.8978612339617576e-07
Position 667: 1.6237872812418318e-07
Position 597: 1.488821687283538e-07
Position 378: 1.2751199589878988e-07
Position 828: 1.0485630797789089e-07
Position 730: 1.0407640869632402e-07
Position 2344: 9.476800475773776e-08
Position 202: 7.261668035819681e-08
Position 660: 7.160492094633299e-08
Position 2637: 6.670570790078543e-08
Position 2348: 6.094746261482452e-08
Position 410: 6.018209653231377e-08
Position 679: 5.7590882068673896e-08
Position 649: 3.9314610879932726e-08
Position 2726: 3.572270484949047e-08
Position 2549: 2.468938822748903e-08
Position 2927: 1.151487011268572e-08
Position 2876: 1.0315165905840878e-08
Position 2963: 7.951500623237765e-09
Position 1088: 5.288045913600231e-09
Position 2795: 4.263884860823056e-09
Position 1150: 2.641658477838948e-09
Position 449: 2.5217601468395375e-09
Position 2952: 1.979896586896136e-09
Position 2869: 1.9529184296234026e-09
Position 1179: 1.7126304697334515e-09
Position 652: 1.5327328614761705e-09
Position 1187: 8.080727698617848e-10
Position 1201: 5.246686133468437e-10
Position 2574: 4.676307527075959e-10
Position 440: 3.6093502692766073e-10
Position 97: 3.6036499593235927e-10
Position 66: 1.0688968538301339e-10
Position 105: 4.834479797082661e-11
Position 99: 1.7133928046819527e-11
Position 107: 4.2641431119653957e-13
Position 120: 3.048314620531773e-13
Position 79: 4.6146880128578866e-14
