Gene = PDAP1
Position 1280: 1.0457715214855237e-05
Position 368: 1.0381240601994484e-05
Position 233: 8.697653768812085e-06
Position 5578: 7.249075928901749e-06
Position 576: 6.477201087349404e-06
Position 759: 6.434113617921765e-06
Position 473: 6.272140605050651e-06
Position 5346: 6.206413143312001e-06
Position 810: 5.939827093338726e-06
Position 10038: 4.897832024941041e-06
Position 8992: 3.594594564595941e-06
Position 9174: 3.3514767531767125e-06
Position 899: 3.131462830965951e-06
Position 6192: 2.4651986107776715e-06
Position 1377: 2.1908139597770805e-06
Position 11057: 2.0449540826202233e-06
Position 1217: 1.219902883050136e-06
Position 906: 1.199672388846689e-06
Position 402: 1.0700992049725954e-06
Position 206: 9.038561349403136e-07
Position 470: 7.473149488761189e-07
Position 861: 6.925095887118701e-07
Position 931: 6.369505362431001e-07
Position 938: 5.911922474819429e-07
Position 847: 5.747858576054847e-07
Position 866: 5.689138195175924e-07
Position 808: 4.905891888094054e-07
Position 14: 2.9702404159593367e-07
Position 996: 2.803435168652891e-07
Position 3271: 2.2997000985067468e-07
Position 483: 1.4998199999877003e-07
Position 11880: 1.3664771652929654e-07
Position 495: 1.2469898409801348e-07
Position 374: 2.4831974301086327e-08
Position 446: 3.773625969185194e-09
Position 63: 9.644462443310018e-10
Position 60: 7.3345862436043e-11
Position 33: 6.798267218924218e-13
Position 355: 2.5726897043248646e-13
Position 475: 1.101788395863724e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 10815: 0.9316177961647867
Position 5303: 0.8575478759488863
Position 8404: 0.679287077684113
Position 12088: 0.609795107815187
Position 3875: 0.5794614098193106
Position 2011: 0.2653205484430596
Position 7767: 0.18870806992861872
Position 5323: 0.13704347584048396
Position 11450: 0.11828595600487284
Position 1444: 0.10661531083680695
Position 8801: 0.08467170209027909
Position 3652: 0.08307875193703435
Position 11595: 0.07668650640684688
Position 13044: 0.05928265585167542
Position 3826: 0.05120909272647939
Position 11362: 0.04454878792999639
Position 8365: 0.04340407905471414
Position 3135: 0.03494198396834203
Position 8026: 0.03394127159049454
Position 1069: 0.0317691598633738
Position 6262: 0.031141412331451575
Position 8225: 0.02905906422477675
Position 4485: 0.02512480290125073
Position 1040: 0.024383233992540734
Position 10761: 0.02402599426049744
Position 12481: 0.022506297147695975
Position 7853: 0.019348455528464745
Position 1915: 0.018954181178877753
Position 12822: 0.018109203134498923
Position 12415: 0.017760729534062842
Position 10725: 0.01631894678167126
Position 3073: 0.01370314202409285
Position 11238: 0.013260536783587946
Position 1989: 0.012927445859734167
Position 13172: 0.012899907893463862
Position 7512: 0.012768788305164572
Position 1390: 0.012544244487458596
Position 1992: 0.011157042393913167
Position 11659: 0.010740445700109397
Position 364: 0.010373411258968726
Position 11056: 0.009910069619700528
Position 8386: 0.00941321271047635
Position 9009: 0.009385779262097658
Position 9430: 0.0090715437805809
Position 8319: 0.008813667051830714
Position 12359: 0.008356635254864565
Position 11145: 0.008218989097717115
Position 12112: 0.007572909582611585
Position 692: 0.005660799901955733
Position 12094: 0.005660300177566737
Position 11834: 0.005073059125855653
Position 1300: 0.0050216143299868475
Position 3423: 0.00491429726019892
Position 6282: 0.0048847649080765035
Position 5733: 0.0048434365762465665
Position 2066: 0.00402496964139599
Position 13261: 0.0038918912746279486
Position 861: 0.0033826780039362737
Position 1462: 0.0032157130694353926
Position 966: 0.0031270745015984343
Position 11754: 0.0031235195503356325
Position 10434: 0.0031136347483585324
Position 8923: 0.003105764534896527
Position 609: 0.0030539413167352328
Position 3831: 0.002978972442363643
Position 2087: 0.002839524130694903
Position 77: 0.0027420335017615156
Position 1956: 0.0027313178749283976
Position 11931: 0.00272732962127194
Position 10773: 0.0026235305359808728
Position 11178: 0.002578240251340268
Position 6390: 0.002567664203190652
Position 3879: 0.002564765155475493
Position 10564: 0.002390960249879385
Position 5547: 0.002337238350363028
Position 12899: 0.0023051529439669233
Position 7788: 0.002288100483394587
Position 3488: 0.002266269142761681
Position 12782: 0.002206993860193917
Position 12663: 0.0021541696320842947
Position 8989: 0.002148260846512802
Position 12194: 0.0021300219001961717
Position 8354: 0.002105846232234931
Position 8659: 0.0020009659493842947
Position 4559: 0.0019507795355525397
Position 12731: 0.0019026379902719753
Position 1718: 0.001892582138755065
Position 8656: 0.0017860847685662266
Position 9255: 0.0017675034663758727
Position 11454: 0.0017286718398502455
Position 6417: 0.0016212884749999832
Position 13233: 0.0016207368446544666
Position 387: 0.0016039030182606283
Position 6258: 0.0015616505353820635
Position 8960: 0.0014189304521560777
Position 5628: 0.0014044519745356704
Position 239: 0.0013876914539937728
Position 4312: 0.0012520840590114662
Position 1349: 0.001228397079165271
Position 12643: 0.001222334949888671
Position 11862: 0.001202715164632333
Position 12513: 0.0011921754920309155
Position 13266: 0.00118971817278546
Position 4630: 0.0011891388043062986
Position 12577: 0.0011775287530433006
Position 11327: 0.0011512212243541627
Position 12299: 0.0011225223434965395
Position 1263: 0.0011207972335598446
Position 7664: 0.001088322888928211
Position 11836: 0.0010852523394602243
Position 10591: 0.0010576103627943847
Position 573: 0.001046651585323394
Position 884: 0.0010432088814748349
Position 8920: 0.0010338862090633859
Position 5670: 0.0009560000786598803
Position 2584: 0.0009433735542858074
Position 13211: 0.0009269070404729959
Position 2823: 0.0009239147147830872
Position 4372: 0.000921549447320941
Position 12545: 0.0008826314759003267
Position 7454: 0.0008760489498698314
Position 4241: 0.0008456266712297082
Position 8203: 0.0008284053162587967
Position 8410: 0.0007968781538188663
Position 8464: 0.00075128458027713
Position 5953: 0.0007473007049886074
Position 11089: 0.0007426955209587658
Position 5701: 0.0007385320850087836
Position 1316: 0.0007300715801286382
Position 11868: 0.000685551223354585
Position 11211: 0.0006751846411719323
Position 196: 0.0006646341304861116
Position 5156: 0.0006590411857128873
Position 12243: 0.0006268678462255849
Position 12712: 0.0006074058620624784
Position 6805: 0.0006013716416795621
Position 13413: 0.0005840701254948966
Position 74: 0.0005779407536430045
Position 4728: 0.0005586019013451332
Position 2959: 0.0005555471734853576
Position 8047: 0.0005338510592097345
Position 3377: 0.0005281359664439067
Position 9464: 0.0005191749600813705
Position 9331: 0.0005090397422284765
Position 13138: 0.0004957478667470764
Position 11879: 0.0004915069178511458
Position 11979: 0.00048423308120868863
Position 1422: 0.0004726454671208463
Position 4063: 0.0004461910518444088
Position 767: 0.0004435748708573985
Position 3201: 0.00044306925286473537
Position 5707: 0.0004312440225844269
Position 4033: 0.0004286296775254564
Position 2773: 0.0004251588303399009
Position 12921: 0.00037324789210515483
Position 9088: 0.00035672277961981827
Position 199: 0.0003428509038262992
Position 9771: 0.00034033238363152064
Position 266: 0.00033702678830936514
Position 7575: 0.00033637713554341005
Position 1592: 0.00033277320478124466
Position 3332: 0.00032119122700458957
Position 1657: 0.00031915209696342347
Position 1495: 0.0003180586607765725
Position 3689: 0.00031537403994540575
Position 2744: 0.00031417246207522063
Position 108: 0.0003040702228703207
Position 8426: 0.0003010074890046293
Position 1565: 0.0002837327401617844
Position 1240: 0.00028154521039251034
Position 3582: 0.00027300429372607035
Position 793: 0.00027020654613042576
Position 12885: 0.00026719318246092353
Position 5009: 0.00026634894505077247
Position 13820: 0.0002637781041213937
Position 1683: 0.0002597815591899503
Position 739: 0.00025262228755770007
Position 5654: 0.0002525290531725855
Position 1737: 0.0002504308129427815
Position 9755: 0.00024270240950624662
Position 1605: 0.00023955569017019564
Position 6027: 0.00022075871976356482
Position 2314: 0.00021698978512932015
Position 2028: 0.00021391086821402817
Position 8044: 0.0002106367701709094
Position 11208: 0.00020590209834928672
Position 7991: 0.00020517669345894833
Position 12754: 0.00020256704238073717
Position 97: 0.00020158138940265115
Position 12144: 0.00019958753244622186
Position 7907: 0.00019077977963252634
Position 2837: 0.00018575232123633427
Position 3730: 0.00018452472185496424
Position 2108: 0.00018153036310612894
Position 175: 0.0001806187954421924
Position 2021: 0.00017877614534697177
Position 696: 0.0001709488772827297
Position 2102: 0.00017039539081137377
Position 2390: 0.00015832318977541233
Position 12126: 0.00015441130381119888
Position 11272: 0.00014971018948416415
Position 5503: 0.00014792414582866746
Position 2417: 0.00014439970096166046
Position 1368: 0.0001433416279510687
Position 11292: 0.0001431036895052896
Position 6112: 0.00013465147738860595
Position 2747: 0.00013322936650369743
Position 5800: 0.00012991708974759668
Position 1465: 0.00012839268916626202
Position 11267: 0.00011952846566005287
Position 481: 0.00011804386291638878
Position 10609: 0.00011456031576422582
Position 5212: 0.00011330390564763223
Position 6115: 9.555593775540832e-05
Position 9641: 9.257807371735712e-05
Position 5517: 9.189592122084612e-05
Position 6683: 9.176788305828678e-05
Position 11415: 9.032684191221304e-05
Position 11480: 8.882844681592852e-05
Position 5177: 8.613449588557995e-05
Position 6701: 7.603027688807787e-05
Position 1523: 7.25882072684889e-05
Position 10381: 6.986733952172992e-05
Position 1021: 6.501862884207513e-05
Position 10519: 6.224905780506127e-05
Position 3089: 6.224253654581095e-05
Position 130: 6.0650829434111004e-05
Position 10126: 5.990642036834724e-05
Position 6627: 5.900103789249534e-05
Position 7630: 5.082223448463681e-05
Position 9979: 4.941161292983272e-05
Position 538: 4.657956803216385e-05
Position 9258: 4.342234791175701e-05
Position 3012: 3.680831976832633e-05
Position 9676: 3.4721841123655476e-05
Position 789: 3.34241253490868e-05
Position 9158: 2.6659894300123454e-05
Position 8301: 2.6398978324839943e-05
Position 6526: 2.1316036326754234e-05
Position 7609: 2.0474409149630064e-05
Position 141: 2.0130390765320484e-05
Position 995: 1.9100181559350538e-05
Position 206: 1.861225796359375e-05
Position 6468: 1.6126519453406275e-05
Position 6861: 1.4027169707608096e-05
Position 6880: 1.173426481854641e-05
Position 1097: 1.1637146970365735e-05
Position 11092: 1.1421920465841532e-05
Position 7770: 1.1283138565581935e-05
Position 906: 9.957065924705749e-06
Position 2911: 8.333211148810884e-06
Position 8031: 8.172755907960169e-06
Position 382: 5.603161339999154e-06
Position 1078: 5.4715741704383204e-06
Position 1690: 4.8733459232498114e-06
Position 2122: 4.606897683336229e-06
Position 2879: 4.347439723019937e-06
Position 706: 3.860046815127075e-06
Position 2353: 3.857360819539327e-06
Position 2864: 3.7587106152295215e-06
Position 911: 3.529326321101093e-06
Position 2796: 3.4465831856297047e-06
Position 1085: 3.152807470260405e-06
Position 417: 2.8581516347544244e-06
Position 1206: 2.7365823116693615e-06
Position 2185: 2.724516478314339e-06
Position 8678: 2.028440706542506e-06
Position 5785: 1.7737271458646065e-06
Position 717: 1.7157532746456528e-06
Position 5686: 1.626884699951693e-06
Position 495: 1.6195128101962751e-06
Position 1932: 1.5506935441623624e-06
Position 5527: 1.5060709986191609e-06
Position 419: 1.3415146616902746e-06
Position 709: 1.1793934595829657e-06
Position 1861: 1.1308936841546504e-06
Position 2061: 1.1031909838916077e-06
Position 8720: 9.264690251540144e-07
Position 2188: 9.098344946357789e-07
Position 899: 8.984496133797699e-07
Position 873: 8.931199494905527e-07
Position 5509: 8.490436166438224e-07
Position 384: 8.297762840128851e-07
Position 1011: 7.236705548130218e-07
Position 542: 6.840829682231861e-07
Position 1131: 6.044968491407953e-07
Position 321: 5.342053483289956e-07
Position 992: 4.957180627567866e-07
Position 11709: 4.884975596659801e-07
Position 483: 4.7386210875582683e-07
Position 1610: 4.659550811712874e-07
Position 1171: 3.848065211898231e-07
Position 423: 3.755810595786582e-07
Position 6392: 3.374890181741173e-07
Position 203: 2.96611294246457e-07
Position 245: 2.499944339609956e-07
Position 392: 1.9216688010245712e-07
Position 976: 1.268549802967313e-07
Position 938: 1.2162394419681916e-07
Position 504: 1.0068471789357488e-07
Position 290: 5.219732237469616e-08
Position 2148: 4.903951224610061e-08
Position 2364: 4.4064348949165297e-08
Position 931: 3.930845517157311e-08
Position 5521: 3.787148632130596e-08
Position 86: 3.678257634897159e-08
Position 465: 3.281801981010231e-08
Position 516: 3.244060232726883e-08
Position 552: 1.827625422167034e-08
Position 1351: 1.4607206580778272e-08
Position 275: 1.3242888725104085e-08
Position 617: 8.005771982160248e-09
Position 6442: 4.814260807695727e-09
Position 398: 4.271019574462942e-09
Position 507: 1.7424931860308743e-09
Position 731: 1.2130816687417715e-09
Position 394: 8.090413510252785e-10
Position 340: 7.731263417868345e-10
Position 217: 4.0244886215443893e-10
Position 211: 9.223639887464512e-12
Position 293: 9.239565794530368e-13
Position 298: 6.180170960999758e-18
Position 329: 3.447560543469941e-18
