Gene = DFFB
Position 2415: 0.00029766321638334374
Position 9350: 0.000291705125573498
Position 10859: 0.00028309733714816757
Position 3482: 0.0002794857006699037
Position 8769: 0.00027528134689025556
Position 6463: 0.000267177013353384
Position 1093: 0.0002631477459317792
Position 4470: 0.00021994134271348528
Position 142: 0.000208066021491985
Position 5219: 0.00017460950486398845
Position 423: 0.00016410577715511267
Position 1613: 0.00014406344005361263
Position 2234: 0.00013250456292932233
Position 15580: 0.00010318858950656997
Position 628: 0.00010305709512512312
Position 13526: 9.816643977407579e-05
Position 105: 8.484514318326859e-05
Position 11481: 7.85342133389929e-05
Position 13507: 7.708389802325676e-05
Position 1098: 6.968869605547293e-05
Position 4583: 6.931383700438806e-05
Position 4686: 6.888925814951303e-05
Position 292: 6.271502038988661e-05
Position 1827: 5.5169355759465595e-05
Position 524: 4.333409957173208e-05
Position 479: 3.778130379298681e-05
Position 1958: 3.666823236738461e-05
Position 777: 3.287473918423266e-05
Position 108: 3.2197181691208516e-05
Position 13214: 2.8635491603986197e-05
Position 929: 2.850659417317671e-05
Position 344: 2.8073851107254115e-05
Position 25: 2.7960327539947584e-05
Position 754: 2.4454748069362985e-05
Position 13083: 2.3321290747484495e-05
Position 883: 2.3002328572653014e-05
Position 2785: 2.2164253847881432e-05
Position 20: 1.867623285631769e-05
Position 114: 1.825915100210778e-05
Position 466: 1.0386838139080609e-05
Position 180: 1.0351120599477495e-05
Position 13263: 7.838916156573004e-06
Position 1714: 5.0167524871027435e-06
Position 1466: 2.8035102690158097e-06
Position 1646: 2.277920750686983e-06
Position 28: 1.1699833451830706e-06
Position 204: 1.1557494915044128e-06
Position 597: 9.113610468283673e-07
Position 1729: 5.593059432698981e-07
Position 10741: 3.790355053798982e-07
Position 1896: 2.8262033079510385e-07
Position 3973: 2.3413190844572645e-07
Position 1777: 2.2600483162559692e-07
Position 3643: 1.685998667764977e-07
Position 2029: 1.3768196992601622e-07
Position 1961: 1.197553732596431e-07
Position 2487: 9.008454837809725e-08
Position 65: 7.327872400179446e-08
Position 2429: 4.658637420980288e-08
Position 2495: 3.221992832431285e-08
Position 2403: 3.004412061919072e-08
Position 477: 2.55794114472377e-08
Position 10995: 2.3524256710942415e-08
Position 555: 2.074749078038235e-08
Position 23: 1.3049218151177107e-08
Position 2278: 1.1865078901202649e-08
Position 2149: 6.427874107594101e-09
Position 2340: 4.4855668302958345e-09
Position 2389: 4.4481022527651315e-09
Position 2192: 3.528930861535512e-09
Position 2374: 2.6425963303500276e-09
Position 2220: 2.1282925413717132e-09
Position 2053: 1.7413512474622421e-09
Position 383: 4.050022082874442e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1436: 0.998975756702238
Position 10692: 0.9936385371269278
Position 15190: 0.8264037799174252
Position 12884: 0.6470663232776589
Position 26225: 0.5459653511640457
Position 8530: 0.5427331844985738
Position 12323: 0.5316187765047632
Position 15558: 0.49573265887605394
Position 22685: 0.4855568599987956
Position 12139: 0.38430202464806645
Position 16837: 0.33978510539496
Position 15516: 0.2981117114216739
Position 7863: 0.21652832935595362
Position 16759: 0.19896817125929483
Position 12416: 0.19486606230985712
Position 12398: 0.16771975955638116
Position 26665: 0.1552678286280227
Position 7878: 0.15434586519228005
Position 8622: 0.12025605824374591
Position 13642: 0.11516574088227585
Position 7912: 0.11036965697135677
Position 8480: 0.0971468824440996
Position 6074: 0.09340514493399506
Position 22653: 0.09107322553568059
Position 302: 0.0838857692873194
Position 3334: 0.08049570074213214
Position 24166: 0.06569906067195806
Position 11064: 0.06054167357324788
Position 8361: 0.05994248658676507
Position 15732: 0.05818959925736428
Position 677: 0.04614905032928513
Position 13163: 0.046001455883169846
Position 12783: 0.043023308370188675
Position 19499: 0.03697673537831174
Position 13141: 0.0352298662194973
Position 18516: 0.02799938246037982
Position 12212: 0.026447047863181323
Position 10264: 0.024637780436250232
Position 17695: 0.024300991326605036
Position 22828: 0.022391450937625207
Position 15210: 0.021985468302132733
Position 16045: 0.020127460613536607
Position 11083: 0.019858909398505157
Position 590: 0.01963622106778729
Position 8871: 0.019273438095254836
Position 11080: 0.017061929209801388
Position 8577: 0.016692359357842485
Position 3132: 0.015397649228841008
Position 14885: 0.015113506441084532
Position 331: 0.01494576819375935
Position 23091: 0.014796072448219925
Position 8306: 0.014304660516704037
Position 20891: 0.013766993303537223
Position 10983: 0.0137462571525272
Position 1242: 0.01305928911396957
Position 8116: 0.012853103138461962
Position 16704: 0.011754202542620527
Position 17305: 0.010716037372756634
Position 18985: 0.0099870716049848
Position 15600: 0.009320651659695646
Position 13336: 0.009255739877616841
Position 366: 0.008813542279973254
Position 15243: 0.008772430693123924
Position 15425: 0.008298042129941821
Position 334: 0.007888562634096506
Position 12295: 0.00755288710034874
Position 19861: 0.0072328737432705275
Position 19798: 0.007015259114425277
Position 18848: 0.006977245080271915
Position 23899: 0.006915255191439021
Position 3425: 0.006300889430079087
Position 18297: 0.006294223614025002
Position 2109: 0.006060310286780579
Position 1882: 0.005980048054406382
Position 12400: 0.005914003857636265
Position 15758: 0.005731319677999807
Position 8835: 0.0056647304496537714
Position 14283: 0.0056385841993223055
Position 765: 0.0053511824057018535
Position 14241: 0.004908195810653869
Position 210: 0.004733401103824897
Position 17149: 0.004524729829893159
Position 24259: 0.004363112134259028
Position 3158: 0.004283962450607796
Position 9639: 0.004262060189139951
Position 15540: 0.004248452775308167
Position 162: 0.004195235885532234
Position 15444: 0.004176934520182063
Position 1031: 0.004059419336764129
Position 565: 0.004005739802728194
Position 13756: 0.00399724740691623
Position 17617: 0.003987943264699347
Position 18540: 0.003871451269049347
Position 2990: 0.0038041102917328665
Position 16596: 0.0038001259599869538
Position 23004: 0.0036339576465692887
Position 14764: 0.003604005025285581
Position 6195: 0.003601201293628417
Position 8144: 0.0035594075260935477
Position 13026: 0.0035130484337547504
Position 1002: 0.003420289217950292
Position 16993: 0.0032537359984800194
Position 304: 0.0031981536000912103
Position 522: 0.0031636875429793512
Position 16082: 0.0031462459399354704
Position 1062: 0.0030814562742172043
Position 17227: 0.0029988015224851504
Position 3026: 0.0029893782963308193
Position 2468: 0.0027415713732022004
Position 16604: 0.0025864502580247237
Position 9328: 0.002570179891012726
Position 15607: 0.0024394828386732014
Position 12635: 0.0022687597876962914
Position 11873: 0.0022572279949951515
Position 2428: 0.002105445479146291
Position 20073: 0.001960018160842443
Position 17461: 0.0019421811827294258
Position 19377: 0.0019412218967980019
Position 247: 0.0018998444486543452
Position 17383: 0.00185624909642967
Position 1895: 0.0017750424538100658
Position 2857: 0.0016783162064125617
Position 1826: 0.0016469225525564007
Position 12831: 0.0015372777780946452
Position 12439: 0.0014903627682564507
Position 2081: 0.001479748389722156
Position 14028: 0.0014611456023635146
Position 17071: 0.0013838409458602015
Position 180: 0.0012453517899732199
Position 12907: 0.0012355511537938256
Position 861: 0.001144959112850575
Position 11961: 0.0011377071687501568
Position 12743: 0.0010583208662365712
Position 14745: 0.000996397460912169
Position 10712: 0.000979710080335656
Position 16024: 0.0009674378822255275
Position 11799: 0.0009623987771699591
Position 6121: 0.0009289993684317243
Position 7788: 0.000915956220868147
Position 13690: 0.0008893878520567958
Position 16049: 0.0008526296321317165
Position 8719: 0.0008464802696312138
Position 1835: 0.000828375912040418
Position 13167: 0.0007960010242430786
Position 549: 0.0007953772491420572
Position 268: 0.0007917396084073379
Position 14725: 0.0007898132201320426
Position 2372: 0.0007628344233097819
Position 12041: 0.0007411078157687985
Position 12427: 0.0007184478559185427
Position 3047: 0.0007047308163296224
Position 217: 0.0006913012239841518
Position 2595: 0.000664761035512005
Position 14187: 0.0006508400389665199
Position 2021: 0.0006487298279716057
Position 616: 0.0006269544989293576
Position 279: 0.0006114843237505168
Position 13358: 0.0006081072820920643
Position 8374: 0.0005924353549245248
Position 7165: 0.0005891270346548137
Position 18590: 0.0005743381022467271
Position 14190: 0.0005443463230896683
Position 13259: 0.0005375457424950626
Position 11655: 0.0005199342922493658
Position 15536: 0.0005038932244407953
Position 16243: 0.0004922027066188628
Position 17539: 0.0004706213537358123
Position 14335: 0.000445161690383681
Position 13042: 0.00043983151625833806
Position 14100: 0.00043904873061498934
Position 2008: 0.0004371653646367074
Position 12228: 0.0004169438046150741
Position 11618: 0.0004136620118960197
Position 1687: 0.00039264326303903676
Position 1951: 0.00039165691653531465
Position 5066: 0.0003771152223469716
Position 1139: 0.0003763967449019032
Position 3481: 0.0003642759103297243
Position 529: 0.0003623865979632163
Position 1708: 0.000356626819696784
Position 1116: 0.00032566157773335447
Position 12925: 0.0002997594948828786
Position 15734: 0.0002797982623722487
Position 572: 0.0002773355135121988
Position 11518: 0.0002685822570817375
Position 822: 0.0002677129235666452
Position 6359: 0.00026717701335338416
Position 3138: 0.00025668642073934484
Position 12494: 0.00025546651781820583
Position 436: 0.00025491703671684003
Position 372: 0.0002510819637761442
Position 831: 0.00024406813036706126
Position 10994: 0.00024259566735801433
Position 3767: 0.0002419306079012422
Position 12761: 0.00022345927927774347
Position 11101: 0.0002180103663890093
Position 963: 0.00021518103411664324
Position 878: 0.00020685798636902144
Position 2087: 0.0002062906773228499
Position 10862: 0.0002051234118400665
Position 968: 0.0001982383457145261
Position 6049: 0.00017956196893984146
Position 12602: 0.00017513625365988333
Position 7265: 0.00016951596603640996
Position 682: 0.00016794714411213542
Position 15832: 0.00015945035403654715
Position 12477: 0.00015470177162401824
Position 4172: 0.00015151344218351074
Position 10921: 0.00014965649771102516
Position 5094: 0.0001441046423267569
Position 623: 0.0001411657514215699
Position 11231: 0.00014032635508308958
Position 1765: 0.00012610124430006186
Position 16915: 0.00012209185167243115
Position 3625: 0.00012147444470704174
Position 1901: 0.00012028988422677886
Position 1851: 0.00011883425519397792
Position 1254: 0.00011766899101436749
Position 1191: 0.00011337301471300374
Position 2315: 0.00010847650985731298
Position 1113: 0.00010082255075280201
Position 3211: 9.290579727363626e-05
Position 233: 8.9288967136048e-05
Position 1690: 8.798982758991423e-05
Position 1152: 7.798813356018704e-05
Position 13723: 7.441928783065355e-05
Position 253: 7.268679968213217e-05
Position 4456: 6.896086849536032e-05
Position 4536: 6.8763874118341e-05
Position 4331: 6.84997477799252e-05
Position 1378: 6.478585092008533e-05
Position 1103: 5.903221137142014e-05
Position 811: 5.755273132660146e-05
Position 2393: 5.3690369522459556e-05
Position 11964: 4.666116599390149e-05
Position 349: 4.3837062917199344e-05
Position 3134: 4.046401815167651e-05
Position 340: 3.333905576489706e-05
Position 693: 3.217266051254456e-05
Position 1161: 3.063049318614538e-05
Position 10738: 2.5655080884772598e-05
Position 12728: 2.2911112564473755e-05
Position 376: 2.2751896397159018e-05
Position 1033: 2.1280421519082046e-05
Position 312: 2.0464315863069393e-05
Position 13214: 2.0094890035925793e-05
Position 788: 1.9720647174768502e-05
Position 491: 1.9601424506255662e-05
Position 3520: 1.9471404027031897e-05
Position 3088: 1.8900915039696126e-05
Position 10839: 1.8841231751910642e-05
Position 10543: 1.8264463471785015e-05
Position 15576: 1.6162627214709212e-05
Position 11332: 1.4926918242424379e-05
Position 1728: 1.4607651466939304e-05
Position 1507: 1.4435836902065959e-05
Position 11294: 1.4143616565725655e-05
Position 976: 1.4132160036908504e-05
Position 12765: 1.3268620494684616e-05
Position 2050: 1.1230909071144626e-05
Position 1349: 1.1044795823842855e-05
Position 15856: 1.085365894740029e-05
Position 3064: 1.0822553656744992e-05
Position 2522: 1.0161962341289213e-05
Position 1644: 1.0141182993095286e-05
Position 13218: 9.733339780462211e-06
Position 3263: 9.424813335395617e-06
Position 2266: 8.896716807503806e-06
Position 3163: 8.691444378853514e-06
Position 605: 7.626555356593432e-06
Position 13079: 6.508084923438746e-06
Position 276: 6.497052656422873e-06
Position 2238: 6.419757701820292e-06
Position 2910: 6.0810617322702245e-06
Position 1633: 5.69477155348379e-06
Position 1846: 5.6540843090822405e-06
Position 15815: 5.219386729547952e-06
Position 1344: 4.4064555880984815e-06
Position 2261: 3.917619626715822e-06
Position 10869: 3.8481835020284725e-06
Position 2029: 3.408924643996238e-06
Position 12676: 2.6148169497494123e-06
Position 13661: 2.00574079970644e-06
Position 2115: 1.806608999424578e-06
Position 12706: 1.028048374054097e-06
Position 227: 8.218057841214496e-07
Position 12580: 4.6400629332857285e-07
Position 12814: 4.281455004265222e-07
Position 1627: 3.4283048420855795e-07
Position 13088: 3.3430304367452484e-07
Position 798: 3.2831633900099693e-07
Position 1937: 3.171453019103753e-07
Position 1957: 2.8583398538431713e-07
Position 1317: 2.373015316601969e-07
Position 1472: 2.226563045225622e-07
Position 2155: 2.036773245585558e-07
Position 403: 1.8205396771583917e-07
Position 3582: 1.7554646136288809e-07
Position 1694: 1.7078239732621675e-07
Position 1905: 1.4987696401521233e-07
Position 2178: 1.409170411221707e-07
Position 4591: 1.3979548217584189e-07
Position 1370: 1.3901059073094885e-07
Position 883: 1.3782236633168887e-07
Position 2473: 1.3620321949817435e-07
Position 12639: 1.2552865611501345e-07
Position 12670: 1.0994271182319118e-07
Position 342: 9.733914439860914e-08
Position 2052: 9.128109918504281e-08
Position 136: 7.629257707558335e-08
Position 4410: 7.566984904205844e-08
Position 4376: 7.406655321720903e-08
Position 396: 7.262532566696211e-08
Position 3371: 6.363496532577716e-08
Position 1399: 6.277209959851768e-08
Position 4357: 5.934589565674555e-08
Position 3275: 5.9071799428972875e-08
Position 4672: 5.762751015727477e-08
Position 1550: 5.3529977701173026e-08
Position 11107: 4.972270953894331e-08
Position 777: 4.652957876798743e-08
Position 2287: 4.357876900308653e-08
Position 3844: 3.4137801037604706e-08
Position 3932: 3.1294259205021045e-08
Position 3283: 3.086652873538646e-08
Position 3957: 2.9451177968520716e-08
Position 265: 2.9412450811295304e-08
Position 1445: 2.848983551049572e-08
Position 2208: 2.7195210904372903e-08
Position 219: 2.2349334916456602e-08
Position 1735: 1.907061074558437e-08
Position 3642: 1.88618719039075e-08
Position 452: 1.854034711618344e-08
Position 1848: 1.3758257270201082e-08
Position 1853: 7.379476833827677e-09
Position 406: 6.617798621743972e-09
Position 2295: 2.2179245645054652e-09
Position 2245: 1.6250141854035776e-09
Position 1704: 1.3831890516279431e-09
Position 699: 1.1010333504293964e-09
Position 418: 7.575784490399124e-10
Position 86: 6.840727868818332e-10
Position 99: 4.1433031814604013e-10
Position 695: 3.5352475091583814e-10
Position 712: 2.2800824622629217e-10
Position 1654: 1.9674245488469535e-10
Position 1135: 1.0499712858095387e-10
Position 720: 6.825411785381336e-11
Position 95: 1.2406379016005054e-11
Position 474: 1.961458865626546e-12
Position 494: 5.670244794932319e-16
