Gene = LOR
Position 1282: 0.10016541006956586
Position 1289: 0.09915015648637787
Position 1226: 0.09748729490617812
Position 924: 0.0961619728360746
Position 1641: 0.08559641989088738
Position 1566: 0.07996620681169486
Position 1885: 0.05652102240848555
Position 638: 0.042936448384356445
Position 1785: 0.03020573449326422
Position 1054: 0.024288185606194387
Position 695: 0.023685619825752634
Position 2149: 0.021083444670034632
Position 1888: 0.018062549494720317
Position 485: 0.012575904986656398
Position 2188: 0.010041736362806133
Position 1261: 0.009979690789293541
Position 669: 0.0074971953742673
Position 2390: 0.005527030780861037
Position 1711: 0.00477569088686541
Position 1335: 0.004356767704177991
Position 1270: 0.004077599254996367
Position 1129: 0.004068978254266383
Position 134: 0.003389362564644253
Position 290: 0.003379573894538316
Position 1033: 0.0032968557358865735
Position 642: 0.002793942576272184
Position 1303: 0.0027172051871281453
Position 1953: 0.0025520933000751857
Position 154: 0.002425708822798125
Position 1267: 0.002220956119391922
Position 977: 0.0022061441399770488
Position 1860: 0.0020905239951301197
Position 1915: 0.002031013997894715
Position 1977: 0.0017326288518336697
Position 1167: 0.0016140470995561827
Position 236: 0.0015996840188844089
Position 825: 0.0015022933209926082
Position 2275: 0.0014540037130186278
Position 2340: 0.0013785989608474602
Position 860: 0.001310207497461035
Position 1376: 0.0012973152764382135
Position 1249: 0.0011237126748478976
Position 1193: 0.0010766017504492483
Position 1844: 0.001047495779260909
Position 2235: 0.0008098894216676092
Position 1109: 0.0005578022331509441
Position 2311: 0.0005314368165219853
Position 2158: 0.0005182700524699838
Position 2253: 0.000499439921545631
Position 524: 0.0004657172264384761
Position 1746: 0.00042951688477364564
Position 211: 0.0003976149630259742
Position 1720: 0.0003412966704745294
Position 609: 0.00031096875663500683
Position 2353: 0.00030331547240475845
Position 1063: 0.0003007653620805899
Position 676: 0.00026705172956742305
Position 1043: 0.0002400602258531533
Position 2031: 0.000223682847651636
Position 1132: 0.0001529475542902651
Position 381: 0.00014404565038014824
Position 2197: 0.0001310381858207245
Position 167: 0.00012506462906354863
Position 2155: 0.0001237811880181817
Position 2046: 0.00011040495925459643
Position 314: 0.00010348634948965827
Position 2069: 9.960491962335565e-05
Position 354: 9.10572900200887e-05
Position 2314: 8.914031909923769e-05
Position 1096: 8.515293845900361e-05
Position 831: 7.922873102983876e-05
Position 454: 7.537069094824002e-05
Position 700: 7.245728240013556e-05
Position 296: 5.9545267731486625e-05
Position 738: 5.621683025674129e-05
Position 2084: 5.604645368664331e-05
Position 438: 4.767913646108594e-05
Position 727: 4.1818968448377636e-05
Position 990: 4.1057855652937274e-05
Position 765: 3.928140663699906e-05
Position 862: 3.2568323144081884e-05
Position 1516: 3.1825758579681364e-05
Position 1389: 2.9841077453224686e-05
Position 1897: 2.9586405103775257e-05
Position 740: 2.3924412855077335e-05
Position 254: 2.3625638542732732e-05
Position 618: 2.309202922485474e-05
Position 327: 2.2823812623185422e-05
Position 317: 2.2263581170646635e-05
Position 2398: 2.1513066822207712e-05
Position 1526: 1.9601679690702973e-05
Position 128: 1.9128777991714946e-05
Position 1962: 1.7996297842172507e-05
Position 2128: 1.5307504506295573e-05
Position 556: 1.3588996077340361e-05
Position 936: 1.2079493826548212e-05
Position 2164: 8.534714070908387e-06
Position 829: 8.302584756762629e-06
Position 708: 7.385130699533595e-06
Position 1180: 7.275777275127602e-06
Position 1386: 7.2741369144500415e-06
Position 984: 6.305934204868182e-06
Position 487: 5.513164167274766e-06
Position 363: 5.447813572721813e-06
Position 932: 5.074509921420613e-06
Position 530: 5.00988729863065e-06
Position 343: 4.728555004818837e-06
Position 653: 4.057818133193948e-06
Position 650: 3.89212127439538e-06
Position 714: 3.590607473508393e-06
Position 1003: 3.3947118968165303e-06
Position 755: 3.0420522096845125e-06
Position 868: 2.830845762228992e-06
Position 569: 2.654248632725417e-06
Position 772: 2.4723890810522945e-06
Position 1141: 2.326182769724069e-06
Position 463: 2.038402643839703e-06
Position 992: 1.5401154431368152e-06
Position 339: 1.5002620149787664e-06
Position 986: 1.4967991933327344e-06
Position 259: 1.175802360907302e-06
Position 384: 1.1444293296223329e-06
Position 842: 1.1200927248420218e-06
Position 582: 8.462118772868539e-07
Position 329: 7.393876443697308e-07
Position 387: 7.162593185787318e-07
Position 900: 6.928038951450969e-07
Position 747: 5.462541433435159e-07
Position 389: 5.28177334912404e-07
Position 413: 4.5311597170958435e-07
Position 883: 3.5545673603371445e-07
Position 938: 2.983896745859679e-07
Position 491: 2.0169389239389063e-07
Position 729: 1.9936276195743103e-07
Position 875: 1.4175228327645809e-07
Position 894: 1.2052330556500104e-07
Position 186: 5.609328888675497e-08
Position 406: 4.803435516565835e-08
Position 178: 3.907531961808242e-08
Position 169: 2.4724929812163938e-08
Position 107: 2.1421401403831745e-08
Position 360: 1.5491983843829887e-08
Position 189: 1.1036545807498823e-08
Position 98: 9.153078964420075e-09
Position 432: 8.436884066914465e-09
Position 183: 5.5923520757502634e-09
Position 410: 3.6598486652728617e-09
Position 408: 2.2211068112241736e-09
Position 501: 1.3332396318404713e-09
Position 494: 1.6548777501148928e-10
Position 93: 1.5298508217519624e-11
Position 197: 7.384545268839841e-12
Position 445: 9.595232888279084e-13
Position 395: 3.7257309422094235e-13
Position 417: 3.5014666992844457e-13
