Gene = SPDL1
Position 5809: 0.00035200309350721525
Position 88: 0.00031107847459697474
Position 800: 0.0002585007782552764
Position 13582: 0.00025230754541407595
Position 15: 0.000239762085775477
Position 15004: 0.00022561276475943176
Position 179: 0.0002161498428126663
Position 285: 0.0002120437802948195
Position 1061: 0.0002084706036521963
Position 1008: 0.00019436819372041028
Position 16793: 0.00019238999853192132
Position 4913: 0.00019186679547115345
Position 493: 0.00015570868874157298
Position 589: 0.0001268047579218988
Position 9831: 0.00011930305102935417
Position 15901: 0.00010958182145289504
Position 2025: 0.00010331893100374483
Position 684: 0.00010271826009178835
Position 17116: 9.63448638127959e-05
Position 9844: 7.627323100348099e-05
Position 15151: 6.399517111570353e-05
Position 194: 6.143706876143687e-05
Position 9811: 4.709366070439478e-05
Position 668: 4.272032257396747e-05
Position 343: 4.2097330389941195e-05
Position 798: 3.921228230811126e-05
Position 1010: 3.7369742730993856e-05
Position 992: 3.4374354421198146e-05
Position 9983: 2.334616874777534e-05
Position 985: 2.2127752604902474e-05
Position 10977: 2.0402544011801497e-05
Position 942: 1.757529496515198e-05
Position 9: 1.7546909576972607e-05
Position 10849: 1.4942548595725249e-05
Position 95: 1.4206064166551103e-05
Position 4972: 1.3787244138406704e-05
Position 485: 1.1650824163646097e-05
Position 750: 9.933931341781133e-06
Position 1647: 9.020044582826465e-06
Position 1160: 7.4724999222622875e-06
Position 83: 6.252554535131054e-06
Position 15466: 5.995161402032721e-06
Position 300: 5.390130253337312e-06
Position 1012: 4.484568954111106e-06
Position 1125: 4.453779329609445e-06
Position 2997: 3.920622660926423e-06
Position 174: 3.412450505419472e-06
Position 648: 3.1153841425269732e-06
Position 11145: 2.5884427171891513e-06
Position 11564: 2.3252334857938304e-06
Position 53: 2.152827548621737e-06
Position 659: 2.1028020037352896e-06
Position 11475: 1.6044764279953552e-06
Position 476: 8.744135287451079e-07
Position 666: 2.613016747893279e-07
Position 407: 1.9422955039851653e-07
Position 418: 1.4388561495415688e-07
Position 393: 1.398395395456727e-07
Position 309: 1.1428223726722955e-07
Position 287: 6.520322092007527e-08
Position 43: 5.5437414967558564e-08
Position 674: 1.0835291866116329e-08
Position 971: 5.28074847014792e-09
Position 1047: 2.578636408028823e-09
Position 185: 4.5298220991219926e-11
Position 10985: 1.2218876362501063e-12
Position 10965: 1.1866490377627404e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10759: 0.9810445423922942
Position 10936: 0.9801830525913746
Position 9719: 0.9576255843880557
Position 4759: 0.9476291110709094
Position 14841: 0.8713501292250387
Position 453: 0.8379114835185887
Position 10510: 0.7163342969516969
Position 15337: 0.5942755894056547
Position 7413: 0.5728590847464541
Position 891: 0.4650434970032082
Position 12950: 0.456358875449895
Position 12926: 0.4364246755606416
Position 17235: 0.26348409425054586
Position 1475: 0.19561265290273944
Position 9316: 0.17712865098654473
Position 19891: 0.17140855712869862
Position 20425: 0.17069190355839697
Position 17645: 0.15234006809807102
Position 9450: 0.12722166540170946
Position 17611: 0.1230674378864836
Position 1876: 0.11435729061663343
Position 15803: 0.11204537845649377
Position 3472: 0.10109467700963264
Position 5124: 0.09672951828429514
Position 15377: 0.08138740749892483
Position 15679: 0.080710535478754
Position 12296: 0.07930836884279087
Position 14476: 0.07861834546425603
Position 17896: 0.07672197738975303
Position 14343: 0.06526081284598402
Position 8992: 0.0642637394591095
Position 1506: 0.06343307287442802
Position 10410: 0.0626633286122845
Position 15832: 0.06199967103911769
Position 3626: 0.06034461951066973
Position 14855: 0.05849115502819646
Position 10591: 0.048966116673273656
Position 10377: 0.047673713070447
Position 18014: 0.04759093273468468
Position 12980: 0.04583800065251548
Position 3564: 0.038827706670943825
Position 6957: 0.03394891009639514
Position 9370: 0.03391595299288042
Position 7118: 0.032784132444450866
Position 10134: 0.03115820992352082
Position 7121: 0.02981558290218899
Position 19709: 0.029638442859563113
Position 3411: 0.027363415405245062
Position 14816: 0.02666380935524763
Position 6824: 0.023261455186749824
Position 734: 0.022165460791165763
Position 19551: 0.022058760043081677
Position 9819: 0.020341595765180222
Position 1751: 0.019862996394868826
Position 11552: 0.01923415773040973
Position 15039: 0.016949143654979383
Position 15851: 0.014206879276749237
Position 10069: 0.01325491313323856
Position 16696: 0.013035735297098205
Position 18144: 0.01241243539774369
Position 12903: 0.012284374806922758
Position 1726: 0.01114901235157594
Position 12548: 0.010998728163138948
Position 10548: 0.010746133716044803
Position 13141: 0.010512404935579913
Position 15445: 0.01010775436349272
Position 12277: 0.009994953785975593
Position 10763: 0.00968440574687767
Position 7450: 0.009119795087981305
Position 10094: 0.009040672846889218
Position 15810: 0.0090198998036
Position 14914: 0.00878321102731994
Position 12130: 0.008574367541006454
Position 17119: 0.008382279563877366
Position 1692: 0.008215188129630234
Position 6916: 0.008161510596707331
Position 19107: 0.00794414261022591
Position 4817: 0.007934003898015593
Position 5816: 0.007434981205429918
Position 15848: 0.007376801848272576
Position 16394: 0.007054474094581488
Position 16998: 0.0069067007207050885
Position 12983: 0.006738586920679038
Position 7445: 0.006646028651715485
Position 852: 0.0065700025267960375
Position 7832: 0.006507294406395466
Position 16506: 0.00636956937964706
Position 9723: 0.005936320396235094
Position 19156: 0.005728679209913431
Position 3374: 0.005717399955141672
Position 17274: 0.005500925724645302
Position 5183: 0.005464017822639202
Position 10353: 0.004907195274625613
Position 20402: 0.004884609452456343
Position 9465: 0.004846977086733823
Position 10526: 0.004828982353603014
Position 6936: 0.0046311205773876835
Position 5210: 0.004602162679731205
Position 18314: 0.004513905418312829
Position 18433: 0.004368416250212345
Position 1483: 0.004346207518324576
Position 14496: 0.004340550194609033
Position 1577: 0.004291478074016519
Position 15228: 0.004273724414639325
Position 18352: 0.004239554885695801
Position 17991: 0.004066943674137988
Position 14896: 0.0038593221235219857
Position 782: 0.0037280653235773546
Position 12356: 0.0036681948945977627
Position 8607: 0.003363547690575062
Position 14233: 0.0032859914373520706
Position 10182: 0.003237975553817695
Position 3238: 0.003235731714689682
Position 18276: 0.003125337684428471
Position 3732: 0.003117827772213587
Position 17647: 0.003005569885751888
Position 9851: 0.002845260595365031
Position 7870: 0.002593184859891794
Position 4201: 0.00253199952422631
Position 15602: 0.002510960278103039
Position 10122: 0.0024180411977123097
Position 20550: 0.002245911817393669
Position 362: 0.002168088041293022
Position 3069: 0.0021382389707605767
Position 17300: 0.002113173053250718
Position 5229: 0.002093340460982552
Position 6747: 0.0020103695852563405
Position 9997: 0.0018209934140749802
Position 15635: 0.0018093864087699828
Position 12187: 0.0018068424578434599
Position 15414: 0.0017644009843599913
Position 11491: 0.0016195189836075976
Position 14309: 0.0016017059551277372
Position 18102: 0.0015711895767210207
Position 14540: 0.0014868209231560627
Position 13010: 0.0014751468508547804
Position 13038: 0.0014403925436054905
Position 15404: 0.0014168517171408478
Position 16107: 0.0013367486850112522
Position 1533: 0.0012519289934055564
Position 12061: 0.0011942323386497419
Position 15249: 0.0011580880317054554
Position 11975: 0.0011421850346374422
Position 10467: 0.001102875443457265
Position 14345: 0.0011002611336578421
Position 15002: 0.0010323244573875615
Position 10118: 0.0010240567677913515
Position 12155: 0.0010078027863763828
Position 3338: 0.0009781643908802994
Position 414: 0.0009606776502511603
Position 1905: 0.0009582340325728639
Position 12577: 0.0008858020488566963
Position 15141: 0.0008848669125533403
Position 18997: 0.0008460412447659551
Position 14868: 0.0008210756434975546
Position 6624: 0.0008089595390467404
Position 15950: 0.0007979554712999647
Position 13664: 0.0007916264897609776
Position 10658: 0.0007886457523624582
Position 12220: 0.0007881390829848394
Position 13449: 0.0007683941247696982
Position 13710: 0.0007277091889971693
Position 1439: 0.0007218605051252307
Position 1603: 0.000714400572523511
Position 6400: 0.0007030310243290773
Position 10529: 0.0006694675556002921
Position 12957: 0.0006339291514801696
Position 10908: 0.0005740202032468991
Position 13661: 0.000562940667645464
Position 13743: 0.000560133142734242
Position 2140: 0.0005594402332399738
Position 14925: 0.0005433811724966624
Position 3123: 0.00051350029793138
Position 14875: 0.0005082305666824203
Position 2707: 0.0004916197791447378
Position 132: 0.0004879658707845901
Position 7371: 0.0004648524792278027
Position 354: 0.00042931264775825404
Position 5942: 0.00042266496073810827
Position 4296: 0.0004201816582812296
Position 16805: 0.000404913276155678
Position 7415: 0.00040182964014282637
Position 17733: 0.0003755398464084457
Position 1942: 0.00037302725658491456
Position 1030: 0.0003584142951171951
Position 5699: 0.000352003093507215
Position 11441: 0.0003505873715027897
Position 11699: 0.00033876815285225736
Position 10262: 0.00033380343949439463
Position 15462: 0.0003273373303032325
Position 15342: 0.0003258302027797103
Position 14320: 0.0003242746897431133
Position 14698: 0.0003194904647913756
Position 6481: 0.0003077138594783896
Position 15183: 0.00028851654599365084
Position 5041: 0.00028836917815776514
Position 15008: 0.00028360966084950916
Position 16149: 0.0002782312903124781
Position 17002: 0.00026936136960542317
Position 12520: 0.00026397984356535604
Position 13366: 0.00023154840350108347
Position 16884: 0.00022982604693942948
Position 1150: 0.0002275391841673244
Position 1068: 0.0002274996668460962
Position 16577: 0.0002186459977646928
Position 11379: 0.00021669010159537915
Position 12523: 0.00021200120770989797
Position 10772: 0.00020715729268710304
Position 11374: 0.00019302561979277162
Position 12791: 0.00018254649943413875
Position 15360: 0.000177655190193076
Position 9097: 0.00017238184403269764
Position 1945: 0.00016709289239786337
Position 12072: 0.00016587298885452817
Position 10943: 0.0001649697021289043
Position 15082: 0.00015371593409339932
Position 15771: 0.00015074522052953892
Position 11295: 0.0001478066022802073
Position 15969: 0.0001436605305161353
Position 1262: 0.00012928571206565748
Position 1193: 0.00012851137930743628
Position 925: 0.00011370671515371751
Position 5133: 0.00011074060659538066
Position 1027: 0.00010337126541108982
Position 11325: 0.00010056316199227827
Position 11399: 8.988642718656546e-05
Position 983: 8.70322367876705e-05
Position 10969: 8.661854526503776e-05
Position 804: 8.510970039189779e-05
Position 14365: 8.141366296785339e-05
Position 15055: 6.695398999164515e-05
Position 13840: 6.036126565274132e-05
Position 10154: 5.989291494660838e-05
Position 10161: 5.8919751410918665e-05
Position 1442: 5.823295302757619e-05
Position 12308: 5.7497312834780875e-05
Position 863: 5.6167774712911145e-05
Position 7838: 5.2198108552482674e-05
Position 1033: 4.9249020623568285e-05
Position 10795: 4.819245968200781e-05
Position 10789: 4.7619041952921625e-05
Position 14668: 4.195703465783561e-05
Position 12132: 3.987501723021125e-05
Position 14317: 3.847146342099557e-05
Position 14275: 3.802006174591274e-05
Position 13636: 3.618805769428699e-05
Position 11025: 3.3217161731493714e-05
Position 904: 2.8619775250738393e-05
Position 10781: 2.8338731226992e-05
Position 10856: 2.694163625503592e-05
Position 15019: 2.664331569098824e-05
Position 13898: 2.4583744244530856e-05
Position 12566: 2.237865727799652e-05
Position 1072: 1.801657354757764e-05
Position 1582: 1.7838893196179262e-05
Position 793: 1.6267105522037328e-05
Position 1521: 1.617172816032559e-05
Position 934: 1.3825348839200189e-05
Position 11473: 1.3733806065244006e-05
Position 595: 1.1112610215586858e-05
Position 1053: 1.0742672569817491e-05
Position 8603: 1.032410230476864e-05
Position 334: 8.182221891822523e-06
Position 10833: 8.053660417500206e-06
Position 1227: 6.3046743404502264e-06
Position 5213: 6.04568568239291e-06
Position 15865: 5.47115805253107e-06
Position 12661: 5.348179472245046e-06
Position 183: 4.895589909770431e-06
Position 12719: 4.00532037513113e-06
Position 7308: 3.969945697452862e-06
Position 330: 3.7366503302325535e-06
Position 92: 3.635827826233152e-06
Position 10955: 3.5156225097034398e-06
Position 11657: 3.166621039878296e-06
Position 326: 2.5639254638329174e-06
Position 1204: 2.302716570971895e-06
Position 13299: 2.2429387370185983e-06
Position 13458: 1.8900315102673194e-06
Position 13505: 1.877941483442712e-06
Position 217: 1.6250637448057476e-06
Position 2836: 1.532936822134269e-06
Position 666: 1.3504730052271417e-06
Position 15649: 1.3494863097109848e-06
Position 2788: 9.281877884169189e-07
Position 5085: 8.838452729366228e-07
Position 147: 8.516489692867223e-07
Position 985: 7.16812264354735e-07
Position 151: 6.737272262776494e-07
Position 541: 5.161868749329373e-07
Position 10977: 5.100801181162923e-07
Position 1697: 4.2681473197013807e-07
Position 145: 3.439891444462634e-07
Position 1121: 3.0866648962834576e-07
Position 967: 2.8282901627004393e-07
Position 10950: 2.679079492423386e-07
Position 2865: 2.166206020749959e-07
Position 15920: 1.5031108325593885e-07
Position 1881: 1.5029973308411845e-07
Position 11611: 1.4345244477328237e-07
Position 12642: 1.3033291352339151e-07
Position 1780: 1.252686447904094e-07
Position 1306: 1.2096785294628744e-07
Position 179: 9.480434936015072e-08
Position 11032: 9.311169710451986e-08
Position 239: 8.472493929430468e-08
Position 13181: 7.19549770058364e-08
Position 2055: 7.17765979984213e-08
Position 1772: 6.50592072583508e-08
Position 1803: 5.392970172786614e-08
Position 601: 4.8434976786419e-08
Position 317: 4.401265621410681e-08
Position 236: 4.064497828113077e-08
Position 570: 3.187307890073441e-08
Position 597: 2.611232747201502e-08
Position 1922: 2.591493627028133e-08
Position 13171: 2.4520839982656074e-08
Position 11618: 1.1444996094888045e-08
Position 11589: 1.046973016207221e-08
Position 207: 6.52485754697579e-09
Position 11385: 6.2049296163786136e-09
Position 548: 5.879345241587262e-09
Position 559: 4.087721072032776e-09
Position 300: 3.812439995128362e-09
Position 220: 1.4417722546085826e-09
Position 247: 4.5972109048162735e-10
Position 938: 3.9591611441027443e-10
Position 11070: 3.000580228559177e-10
Position 10985: 9.953987926857725e-11
Position 156: 5.740660948098589e-11
Position 1038: 5.493436480339741e-11
Position 960: 4.230883582306092e-11
Position 266: 6.7881789205116934e-12
Position 259: 3.3087099266008997e-12
Position 294: 1.7751045365107473e-12
Position 309: 1.6663947621395836e-12
Position 280: 1.4923311707968986e-12
Position 292: 8.550226938488029e-13
Position 577: 6.456766574043096e-13
Position 253: 1.541282630545429e-13
Position 255: 1.3113871693514002e-13
Position 609: 7.107171900044008e-14
Position 307: 1.7005739231441758e-15
