Gene = HSPB7
Position 3971: 0.18489697457256438
Position 2859: 0.14997492183434993
Position 1600: 0.14392664578094025
Position 1570: 0.13763668156656386
Position 1509: 0.11385492043116774
Position 1582: 0.09978286557167135
Position 4307: 0.07792478247050626
Position 1084: 0.06907244576569489
Position 2179: 0.06763217697849569
Position 1844: 0.05848975004765189
Position 1936: 0.029651158458833978
Position 1127: 0.027809559959918177
Position 4001: 0.02667125341489543
Position 1278: 0.02063064584492133
Position 1421: 0.020381653311049883
Position 1025: 0.01813292713837782
Position 1543: 0.017249826595918193
Position 1914: 0.014514027570477846
Position 4425: 0.013019234023580399
Position 2731: 0.012938737859635207
Position 1514: 0.011412070727646682
Position 2985: 0.01092068862025209
Position 2491: 0.010777115842857125
Position 987: 0.008878764184728464
Position 251: 0.007045671894658694
Position 2517: 0.006997198535340732
Position 3863: 0.006436853996039195
Position 1097: 0.006389768856291232
Position 1511: 0.005813741528743148
Position 788: 0.005618321798455542
Position 2290: 0.005494931170245179
Position 3377: 0.005484206654462874
Position 1618: 0.0054691925464882135
Position 465: 0.005226338309278868
Position 1922: 0.00520419178552274
Position 3798: 0.004985919779011328
Position 2583: 0.00496720601966509
Position 3843: 0.00462654718473732
Position 3746: 0.003930938760634206
Position 337: 0.0036202486674151778
Position 1666: 0.0035897897041751834
Position 1366: 0.0035016364196640472
Position 2779: 0.0032489594967237898
Position 1805: 0.003058010760423931
Position 477: 0.0023138079619370276
Position 2692: 0.002283459132535159
Position 2551: 0.0021093520918593293
Position 3072: 0.0020244978303522506
Position 4005: 0.0019813573280659177
Position 3257: 0.0019169043542874176
Position 2667: 0.0018632638609569882
Position 3358: 0.0015910112190402937
Position 4478: 0.0014808048158575083
Position 304: 0.0014138883575913286
Position 4236: 0.0013859244154584794
Position 2982: 0.0013469520187735398
Position 1203: 0.0012142329142691662
Position 286: 0.0012012975589023734
Position 4397: 0.0011105750501592955
Position 2217: 0.001082666092523571
Position 4649: 0.0007769783015710435
Position 1621: 0.0007421707587773222
Position 281: 0.0007007792279398995
Position 3329: 0.000681336859603885
Position 3285: 0.0005944837321992173
Position 1064: 0.0005820771065535473
Position 955: 0.0005360343729462737
Position 4141: 0.0005313979236819575
Position 1179: 0.0005149912836433115
Position 807: 0.0004944946342927019
Position 3449: 0.0004852191824620646
Position 4639: 0.00045730299870853973
Position 1138: 0.00041628690458352254
Position 3078: 0.00033925218913796946
Position 1167: 0.00032359645023709733
Position 2399: 0.00031850984555457435
Position 4098: 0.000294327567045365
Position 253: 0.0002885826128539316
Position 1611: 0.00027392905769854176
Position 4192: 0.00026555774504326756
Position 1426: 0.0002580309761672243
Position 3692: 0.00025705332300116
Position 1701: 0.00025066023721007714
Position 1651: 0.0002500785996290922
Position 4553: 0.00024924783691357763
Position 2277: 0.0002378025480306845
Position 233: 0.00023436785589767264
Position 1517: 0.000210184449835389
Position 1145: 0.0001906185377350145
Position 4747: 0.00018782905608907398
Position 2818: 0.00016793435278787184
Position 2037: 0.00015961994534011256
Position 2337: 0.000153364277614449
Position 3382: 0.0001431989495622906
Position 2734: 0.00013763381387971844
Position 1030: 0.00013740922412034203
Position 1046: 0.00012618061789485265
Position 3542: 0.00012615383923880643
Position 1222: 0.00011366996097750951
Position 2555: 0.00011021970768671096
Position 3169: 9.704301708849479e-05
Position 1163: 9.120170550294171e-05
Position 1056: 8.76580515144099e-05
Position 952: 8.054512130064323e-05
Position 1288: 7.963567906261368e-05
Position 1216: 7.395680852014976e-05
Position 1437: 7.057300650744013e-05
Position 837: 6.266046695736762e-05
Position 1185: 6.209721835261538e-05
Position 857: 5.5986602915001984e-05
Position 2740: 3.9483029585625685e-05
Position 725: 3.9094559923192666e-05
Position 340: 3.461598845656755e-05
Position 1947: 3.3769727642229674e-05
Position 734: 3.3555556592037894e-05
Position 2086: 3.154929924526056e-05
Position 485: 2.9481855781767026e-05
Position 289: 2.7575340278614503e-05
Position 1337: 2.276433397545253e-05
Position 705: 1.9577140532504933e-05
Position 1009: 1.8399079216784257e-05
Position 758: 1.2201540806176661e-05
Position 1465: 1.1865880453371291e-05
Position 1856: 1.0625056301025525e-05
Position 1816: 1.037281896873762e-05
Position 1051: 1.0047090343276948e-05
Position 499: 9.927027999739217e-06
Position 523: 8.922672779685688e-06
Position 700: 8.594613085292243e-06
Position 711: 7.88089708352071e-06
Position 506: 7.551572733693551e-06
Position 1480: 7.2071743716207994e-06
Position 266: 6.59199648617739e-06
Position 420: 6.199817179260293e-06
Position 614: 5.4396656841183875e-06
Position 2080: 4.962533237965016e-06
Position 760: 4.901993602516122e-06
Position 1294: 4.5338004916025774e-06
Position 867: 3.8677747824704995e-06
Position 611: 3.780376978502485e-06
Position 674: 3.6497024970194238e-06
Position 2022: 3.2489737957434235e-06
Position 1330: 2.4987267378042576e-06
Position 569: 1.914040415177631e-06
Position 556: 1.1843990537700494e-06
Position 357: 1.166280373141635e-06
Position 502: 6.754094709591128e-07
Position 360: 4.900908874946308e-07
Position 2057: 4.2515371954322966e-07
Position 582: 3.877335237356222e-07
Position 306: 3.4968017316041643e-07
Position 662: 3.03091756844924e-07
Position 862: 3.0072114353016827e-07
Position 366: 2.8766355388637635e-07
Position 1372: 2.3878175209043265e-07
Position 492: 2.2785380395532177e-07
Position 831: 2.120108312325473e-07
Position 533: 1.5677979190819856e-07
Position 633: 1.3556127110413617e-07
Position 660: 9.712756700925907e-08
Position 513: 8.436808235114594e-08
Position 403: 7.425112401773562e-08
Position 383: 6.106577231018478e-08
Position 201: 5.866157760955788e-08
Position 410: 5.002454531655824e-08
Position 530: 4.650135921798239e-08
Position 641: 4.3386497183607175e-08
Position 864: 3.74383745355937e-08
Position 681: 2.682281150860816e-08
Position 740: 2.528983598413117e-08
Position 678: 2.4745651146403954e-08
Position 397: 1.4624779955843927e-08
Position 208: 1.4028266544560166e-08
Position 385: 8.68467181477763e-09
Position 413: 2.2708901724827404e-11
Position 157: 1.894719200181691e-11
Position 151: 8.568457031122053e-14
Position 174: 4.749524401831249e-14
Position 181: 3.144664655670266e-14
Position 153: 2.34223243344553e-14
Position 159: 1.1640812093977207e-14
Position 168: 9.18129464722101e-15
Position 377: 4.160910695381346e-15
Position 163: 2.046572990685308e-15
Position 392: 1.2354723083654857e-17
Position 374: 1.0576317790759142e-17
