Gene = SSC4D
Position 7088: 0.0005508726350608693
Position 12525: 0.0005271223683107576
Position 17079: 0.0005249339891300335
Position 1113: 0.000509751795038096
Position 15876: 0.00048698811889103584
Position 15683: 0.0004780375616425396
Position 15069: 0.0004575287214692622
Position 16596: 0.00045155650870697
Position 17271: 0.00044176244264967907
Position 7178: 0.00043779941449356236
Position 14252: 0.00043751408386416834
Position 15884: 0.0003949166035276291
Position 12256: 0.00037829363068727343
Position 3424: 0.00032973522767209423
Position 8692: 0.0003157916389320003
Position 11160: 0.00030443982366503775
Position 8530: 0.00027373889800284373
Position 220: 0.00026712380243345803
Position 9199: 0.000254723398665073
Position 740: 0.00024147183783783223
Position 761: 0.0002385592859944583
Position 11670: 0.0002142440248370197
Position 12462: 0.00020699664936582016
Position 4789: 0.00018971219458855239
Position 1902: 0.00018180509798578526
Position 16536: 0.00014119357603980482
Position 11432: 0.000137821272860549
Position 8765: 0.0001297446341981075
Position 11735: 0.00011568677978990226
Position 634: 0.0001025248263107588
Position 337: 0.00010228026659696681
Position 11518: 9.128559503645777e-05
Position 4019: 9.050352237883943e-05
Position 10874: 8.485536205400806e-05
Position 315: 7.550344570226607e-05
Position 13189: 7.289210771944105e-05
Position 826: 7.017887828402779e-05
Position 13618: 6.594101711554785e-05
Position 3487: 6.549860966632441e-05
Position 317: 6.462441505765838e-05
Position 11536: 6.439197640411866e-05
Position 11403: 5.255217218342856e-05
Position 3053: 5.0173348958820176e-05
Position 1214: 3.38862624381985e-05
Position 11353: 2.2930097814493734e-05
Position 1520: 1.8111149980669424e-05
Position 8855: 1.3828571106415044e-05
Position 309: 6.050470190249391e-06
Position 415: 5.624244001877672e-06
Position 18408: 5.411367744180262e-06
Position 313: 5.297845208973968e-06
Position 339: 5.056041156394893e-06
Position 341: 4.594170300929256e-06
Position 343: 3.907517966032582e-06
Position 345: 3.3799659815714554e-06
Position 347: 3.0447638722868243e-06
Position 349: 2.2267331069791686e-06
Position 369: 2.1772863985324728e-06
Position 319: 1.6795297129442354e-06
Position 351: 1.6728711332878278e-06
Position 12075: 1.5569442401024362e-06
Position 353: 1.4435747510009311e-06
Position 355: 1.3256977918047222e-06
Position 242: 1.29554781980574e-06
Position 357: 1.2944139770507856e-06
Position 480: 1.225234540022759e-06
Position 359: 1.2021533267462659e-06
Position 361: 1.0532407565771824e-06
Position 365: 9.687597921207172e-07
Position 363: 9.402734058316232e-07
Position 57: 9.389447545019828e-07
Position 587: 8.351581768603201e-07
Position 327: 7.510469014099148e-07
Position 2659: 6.689773126466649e-07
Position 2396: 6.083467033955493e-07
Position 325: 5.917214359234649e-07
Position 1097: 5.635920298552811e-07
Position 165: 3.1223112202327337e-07
Position 564: 2.838762508391639e-07
Position 16059: 2.610059271218566e-07
Position 811: 2.0641719851855687e-07
Position 16807: 1.8247183308164638e-07
Position 16607: 9.406022093562884e-08
Position 436: 5.987087276147769e-08
Position 500: 2.8148407146506315e-08
Position 16600: 2.2084385698471258e-08
Position 139: 2.1773865091700432e-08
Position 163: 2.163633902145669e-08
Position 307: 2.016119857969437e-08
Position 367: 1.578006097942483e-08
Position 660: 1.090179517945584e-08
Position 534: 1.0415429180632533e-11
Position 430: 8.092185262174515e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 10897: 0.934404358711271
Position 15978: 0.9165681111068735
Position 6489: 0.9004762091011845
Position 14364: 0.8631423952440265
Position 17653: 0.8324009639216072
Position 15737: 0.8069544499348089
Position 8651: 0.684472299161294
Position 11996: 0.5643339510690868
Position 19319: 0.553171681019648
Position 11862: 0.4407284089942258
Position 9103: 0.3575537659381679
Position 5189: 0.3303414883165564
Position 136: 0.3116870581782205
Position 9280: 0.20454678251980463
Position 15773: 0.15009444892199736
Position 17872: 0.1498980900236304
Position 1320: 0.12568413637311734
Position 20097: 0.10109041897134151
Position 17885: 0.08480375099914603
Position 4119: 0.08373027094746663
Position 1437: 0.07571937915938844
Position 14526: 0.06655370399986377
Position 14274: 0.05800650158759486
Position 14546: 0.05710098439769835
Position 19980: 0.05619610954770882
Position 9324: 0.05603118109270743
Position 17555: 0.04938957330079232
Position 11427: 0.04452201391019229
Position 1464: 0.0431064703325374
Position 13464: 0.04064316138929305
Position 19697: 0.040111623128899425
Position 483: 0.03906351834749344
Position 6533: 0.03835306441191905
Position 9497: 0.03746962828106988
Position 9176: 0.036857263305098
Position 15790: 0.0360868877252413
Position 20226: 0.035196838816803556
Position 19303: 0.034487795620526625
Position 5255: 0.03358710843544605
Position 18277: 0.03309218695307704
Position 13369: 0.0329131281848472
Position 208: 0.030929094989619533
Position 5437: 0.030722950386089815
Position 9228: 0.029675984351481485
Position 19447: 0.029543374343689293
Position 7629: 0.02907018694429648
Position 1334: 0.028645820510775584
Position 18740: 0.02856393830381522
Position 1344: 0.026303813865982753
Position 8428: 0.024685353764527677
Position 16417: 0.024380873294806454
Position 18567: 0.022181605967476578
Position 11680: 0.021997087485694417
Position 10756: 0.02083572378615136
Position 20266: 0.019725052495484507
Position 14301: 0.019407321210895154
Position 12304: 0.01867932852299627
Position 578: 0.015611160192844946
Position 13120: 0.015589440851699176
Position 10914: 0.01382233422415052
Position 19653: 0.01308769889866195
Position 730: 0.012926047908793821
Position 9151: 0.012379106696005013
Position 1278: 0.012363086702354791
Position 14388: 0.012272235807086068
Position 16909: 0.011340637932481386
Position 183: 0.010961293207329316
Position 14563: 0.010386426063977652
Position 8687: 0.010046314033489732
Position 18587: 0.010020530181289615
Position 9128: 0.009116242162357294
Position 16110: 0.008939657069618008
Position 9516: 0.008765469378698106
Position 1164: 0.00870989132925039
Position 11717: 0.008276836473005493
Position 8600: 0.008173864413619334
Position 5522: 0.008143698500368161
Position 10307: 0.00798193777187152
Position 11549: 0.007747202787584751
Position 1441: 0.007211015311466961
Position 9086: 0.007025369735962751
Position 8438: 0.005891619600119655
Position 1349: 0.005842688766702215
Position 11776: 0.005719282154609114
Position 14572: 0.0056904023839290385
Position 11707: 0.005606158531918437
Position 7600: 0.005175476062667682
Position 18881: 0.005172104443541423
Position 8837: 0.005082023925532818
Position 18297: 0.005049173716745226
Position 20282: 0.005032148909905283
Position 1755: 0.004946829434020358
Position 19953: 0.004911831514870002
Position 19602: 0.0048368995297751825
Position 8655: 0.004671833865154926
Position 7758: 0.004476112384374212
Position 18273: 0.004377723603773827
Position 377: 0.004168620164544192
Position 19262: 0.0037229911065361685
Position 6762: 0.0036310388150267614
Position 17312: 0.003452055043733565
Position 5463: 0.003232017385567163
Position 17163: 0.0031484853379866113
Position 11684: 0.003059573183455044
Position 7666: 0.0029186817920127893
Position 18425: 0.0028495094083690158
Position 17560: 0.0028056765079971786
Position 541: 0.00277312315120813
Position 3940: 0.002651084482731065
Position 2919: 0.0025448265601829066
Position 449: 0.0024126122621368363
Position 940: 0.0023309172406296734
Position 10787: 0.002206643746284048
Position 14278: 0.002198602580306872
Position 15796: 0.002112074505441998
Position 9217: 0.0020871371008415237
Position 8795: 0.0020075121140372253
Position 19202: 0.0019601058443780286
Position 18766: 0.0019345986094948088
Position 834: 0.0017689587388695367
Position 11040: 0.001637758528285353
Position 17579: 0.0016340566945747057
Position 419: 0.001601275416259762
Position 4247: 0.0014577160627729394
Position 15715: 0.001426377904006366
Position 18809: 0.0013918557833127877
Position 1478: 0.0013738997498435035
Position 18746: 0.0013694124054906783
Position 5291: 0.0013621849777881515
Position 500: 0.0013134590318412119
Position 6545: 0.0012027843431547474
Position 14726: 0.0011761816054395716
Position 19531: 0.0011582570665496423
Position 1813: 0.001139267290514669
Position 19627: 0.0011037195692840652
Position 1194: 0.0010981742063528798
Position 5358: 0.0010864936240717285
Position 18331: 0.0010465251283912254
Position 11728: 0.001028742582463953
Position 17619: 0.0010082914165373625
Position 19724: 0.0009755249030777094
Position 17511: 0.000970464286272143
Position 17848: 0.0009395404368280449
Position 18742: 0.0009380693970739466
Position 17447: 0.0008912314093762523
Position 815: 0.0008875096601333474
Position 8732: 0.0008826491922549337
Position 909: 0.0008798142094749194
Position 5149: 0.0008382119238454845
Position 7740: 0.0008118412250260501
Position 17928: 0.0008107504601438913
Position 4632: 0.0007678887713766925
Position 9853: 0.0007678029905393472
Position 6979: 0.0007597775457015472
Position 11747: 0.0007356524613394482
Position 4069: 0.0007309268258288139
Position 7663: 0.0006818901677485742
Position 7789: 0.0006565322375508035
Position 19043: 0.0006372829378794053
Position 19499: 0.0006358430465850612
Position 12177: 0.0006274689087692725
Position 12853: 0.0006221085042034081
Position 13670: 0.0006107070029842691
Position 8527: 0.000606207382521469
Position 16208: 0.0005890303593574437
Position 11124: 0.0005870098709530515
Position 1353: 0.0005786947849081066
Position 17598: 0.0005643516494267923
Position 523: 0.000563272683306162
Position 18428: 0.0005490825874094166
Position 20106: 0.00052814951138272
Position 14082: 0.0005168094024756691
Position 14741: 0.0005069158138764745
Position 5407: 0.0004991244587186107
Position 19427: 0.0004893560402738362
Position 10416: 0.0004883375143149206
Position 9548: 0.0004840425089067184
Position 16801: 0.0004826993081197098
Position 15576: 0.0004780375616425396
Position 16401: 0.00047339952975918427
Position 17819: 0.00046717837004580287
Position 14973: 0.00045752872146926244
Position 13379: 0.0004282330418363608
Position 4652: 0.0004225663436154833
Position 13688: 0.0004044108663761169
Position 914: 0.00039367915201034634
Position 11906: 0.00039168993908282303
Position 12353: 0.0003869372607591895
Position 9573: 0.00037623881510288724
Position 15742: 0.00036007763132784134
Position 1205: 0.00034341582275439046
Position 8665: 0.0003341542022103802
Position 5460: 0.0003302604892083475
Position 12342: 0.0002977822281237865
Position 13586: 0.00029205440639594937
Position 15935: 0.0002901333625140324
Position 19046: 0.0002867309625590999
Position 17989: 0.00026593947803679475
Position 9521: 0.00026264318448504834
Position 17726: 0.00024690978131510107
Position 11613: 0.00024550771742414023
Position 18070: 0.00023981081491852727
Position 4460: 0.00023729035588941188
Position 1571: 0.00023422744991646272
Position 7110: 0.00022889450385288454
Position 587: 0.00022771905799201145
Position 760: 0.0002243864054075615
Position 20050: 0.00020732662678378218
Position 17364: 0.0002036780526802217
Position 7714: 0.0002025652194973032
Position 4428: 0.00019896489807762771
Position 14551: 0.00019896315068045477
Position 19831: 0.0001897048170186577
Position 14243: 0.000188352846441434
Position 16905: 0.00018690690315665548
Position 8840: 0.0001667269700880448
Position 17461: 0.0001661219379237925
Position 7378: 0.00016571366957336475
Position 3254: 0.0001576306283143936
Position 4001: 0.00015700135005331116
Position 17810: 0.00015346544027478314
Position 1559: 0.0001534550317640831
Position 17827: 0.0001477096938968481
Position 17805: 0.00014709054859789048
Position 8691: 0.00014457053568894517
Position 3374: 0.00013744457402222168
Position 17222: 0.0001362465036214744
Position 11431: 0.0001268353054775757
Position 19472: 0.0001247096584671715
Position 16031: 0.000116933852487051
Position 13468: 0.00011541812429495352
Position 4148: 0.0001141112710107887
Position 8921: 0.00010669537616576986
Position 8810: 0.00010659601853180874
Position 16247: 0.00010551997164315864
Position 8524: 0.0001033589419856413
Position 7641: 9.892121117783784e-05
Position 214: 9.461773058908309e-05
Position 10925: 9.188506970455713e-05
Position 843: 9.157398846719236e-05
Position 16929: 9.023127998684374e-05
Position 11616: 8.486709346737335e-05
Position 962: 7.987858057902078e-05
Position 1283: 7.980022094177856e-05
Position 15946: 7.640419931485539e-05
Position 17900: 7.526624422028423e-05
Position 16419: 7.470188208104833e-05
Position 3303: 7.179173843528828e-05
Position 14140: 7.050265065778104e-05
Position 959: 6.946206772028311e-05
Position 10789: 6.745687040662866e-05
Position 1061: 6.637795925969634e-05
Position 1233: 6.331938863659682e-05
Position 6740: 6.311794893556326e-05
Position 6717: 6.19037635809234e-05
Position 632: 5.671950883753803e-05
Position 245: 5.489563414078417e-05
Position 18028: 5.4346857834965854e-05
Position 146: 4.828501352180048e-05
Position 1138: 4.7366736091248725e-05
Position 14597: 4.2832447276508236e-05
Position 7669: 4.0701665933589226e-05
Position 15672: 3.8072655962212293e-05
Position 604: 3.3341418353379355e-05
Position 13125: 3.2195737472257143e-05
Position 3418: 2.8255582869801493e-05
Position 154: 2.5762420884754706e-05
Position 4160: 2.5086864931588825e-05
Position 619: 2.434042070462679e-05
Position 850: 1.859163098301719e-05
Position 1820: 1.828863615153979e-05
Position 864: 1.816544423794086e-05
Position 1617: 1.782213256114378e-05
Position 17907: 1.733001196000873e-05
Position 1243: 1.729497348641475e-05
Position 11465: 1.726927312984065e-05
Position 14208: 1.709911444232612e-05
Position 17392: 1.577794547749974e-05
Position 17406: 1.540150458520796e-05
Position 14171: 1.2723954775743855e-05
Position 874: 1.1782409147567728e-05
Position 14403: 1.127646717032095e-05
Position 754: 1.0113728952070812e-05
Position 1202: 9.346691975849776e-06
Position 17756: 8.781565305360358e-06
Position 13209: 8.664798095606921e-06
Position 12920: 8.617990113732e-06
Position 893: 7.15097923283086e-06
Position 17904: 6.790591575925305e-06
Position 699: 6.759814054267627e-06
Position 598: 6.69974719504725e-06
Position 151: 6.045165444541402e-06
Position 1214: 5.489954605896126e-06
Position 379: 5.2252506144488576e-06
Position 11141: 4.624702445290261e-06
Position 1236: 4.405386865901762e-06
Position 248: 4.386457543424397e-06
Position 15941: 4.350371646761849e-06
Position 1679: 4.333833573798391e-06
Position 12374: 4.249799558980184e-06
Position 706: 3.6823719757526855e-06
Position 8902: 3.1929967905025694e-06
Position 558: 3.188618297344195e-06
Position 1228: 2.9941265385271566e-06
Position 1356: 2.7587069658786134e-06
Position 110: 2.0041424469268057e-06
Position 1576: 1.8747552332286186e-06
Position 16290: 1.5187261314033473e-06
Position 1002: 1.4761752145286926e-06
Position 11501: 1.4618535233931525e-06
Position 895: 1.2000490169954006e-06
Position 373: 1.0679019800847037e-06
Position 740: 1.0602300086884244e-06
Position 11886: 1.0490197153881305e-06
Position 1150: 1.0292743962875087e-06
Position 18207: 1.0089990243677532e-06
Position 15928: 7.15061350558976e-07
Position 11867: 6.763355175106107e-07
Position 2468: 6.689773126466652e-07
Position 719: 4.54782715362175e-07
Position 13285: 4.3126638847834227e-07
Position 16268: 3.503446830572276e-07
Position 2232: 2.6330910465356784e-07
Position 735: 2.409941964415847e-07
Position 769: 2.1410381442288012e-07
Position 16371: 1.4585482866421189e-07
Position 2275: 1.1985394721822933e-07
Position 16533: 9.30767428909243e-08
Position 6706: 8.62526309913032e-08
Position 2156: 8.134463265974812e-08
Position 3979: 7.952484458188427e-08
Position 6729: 7.420183942399702e-08
Position 2317: 7.378638913679032e-08
Position 2200: 7.005262972721352e-08
Position 220: 6.783783852059244e-08
Position 16636: 6.682960801310331e-08
Position 3451: 5.600887206419032e-08
Position 281: 3.5853481660280044e-08
Position 926: 3.467119523060732e-08
Position 98: 1.726985960373038e-08
Position 251: 1.4243905689761156e-08
Position 94: 1.2970322871376997e-08
Position 918: 1.2373266122948179e-08
Position 381: 5.297923789447304e-09
Position 642: 4.4112374552714965e-09
Position 655: 3.7613244057266886e-09
Position 383: 2.9544848094942027e-09
Position 257: 1.544185453904998e-09
Position 997: 1.3987717688296366e-09
Position 261: 1.672307913967121e-10
Position 268: 1.0624031359368808e-10
Position 307: 1.0617833142238319e-10
Position 773: 6.676688100668666e-11
Position 263: 3.7550629577639056e-11
Position 385: 8.362244779509293e-12
Position 387: 6.536751539070397e-12
Position 397: 2.9229652853549e-12
Position 389: 2.1877192530404682e-12
Position 393: 1.793802616467009e-12
Position 391: 1.5394569882730476e-12
Position 16555: 1.1027149161539085e-12
Position 395: 4.075239915853094e-13
