Gene = CYSTM1
Position 2133: 5.357524400855809e-06
Position 4189: 5.306646913158506e-06
Position 805: 4.837626779861759e-06
Position 641: 4.349195031656511e-06
Position 1040: 4.146719639038275e-06
Position 5699: 4.136031891505102e-06
Position 5613: 4.019361833915636e-06
Position 1227: 3.542032705044259e-06
Position 3979: 3.1341971759216998e-06
Position 405: 2.7178193837201573e-06
Position 186: 1.9276964067082797e-06
Position 2928: 1.7261943870758422e-06
Position 2866: 1.6099577827778276e-06
Position 3382: 9.143520715802042e-07
Position 1360: 6.293597399694108e-07
Position 3119: 5.477921636614139e-07
Position 325: 5.22693152217688e-07
Position 382: 4.2328036252933874e-07
Position 3573: 3.94258725554111e-07
Position 1486: 3.9178391999270123e-07
Position 234: 3.824689991879693e-07
Position 1338: 3.6393296661108797e-07
Position 92: 3.497229422890765e-07
Position 1457: 3.410920334633994e-07
Position 282: 3.089776900588094e-07
Position 1081: 2.875931113461741e-07
Position 1116: 2.430320241526724e-07
Position 943: 2.0358994772430465e-07
Position 673: 1.7968606350802707e-07
Position 1186: 1.7648293475168142e-07
Position 571: 1.6676533889141502e-07
Position 1129: 1.6633337386686687e-07
Position 946: 1.5818451619755445e-07
Position 1326: 1.413425675955143e-07
Position 1071: 1.3843793022374642e-07
Position 1429: 1.3413884455282659e-07
Position 1484: 1.340793583315468e-07
Position 154: 1.2833002297875278e-07
Position 1225: 1.266238247083288e-07
Position 1667: 1.1704144160035694e-07
Position 772: 1.0161631038144925e-07
Position 137: 9.800503135879998e-08
Position 2102: 8.496016008002762e-08
Position 411: 8.307322827221012e-08
Position 1552: 8.248555520345043e-08
Position 161: 7.672652852979577e-08
Position 1574: 7.35207710669764e-08
Position 414: 6.128367717251459e-08
Position 1139: 4.987451164138654e-08
Position 636: 4.2625001784606046e-08
Position 151: 3.9118508739687744e-08
Position 257: 3.4689319780601794e-08
Position 265: 2.7186040377260146e-09
Position 299: 2.254206164838226e-09
Position 1264: 1.969621378781701e-09
Position 144: 1.8194744781419445e-09
Position 239: 1.1407018710655712e-09
Position 105: 7.958191695389888e-10
Position 147: 7.721735549177335e-10
Position 638: 4.1237611165106307e-10
Position 86: 6.405752288071844e-11
Position 101: 2.4174057343825268e-11
Position 643: 5.384493157508777e-12
Position 683: 3.729476555924077e-12
Position 654: 3.608280216904374e-13
Position 705: 1.7617417311569257e-13
Position 776: 1.2826953399283865e-13
