Gene = ZZZ3
Position 616: 2.371580351490384e-09
Position 562: 3.041835561189336e-10
Position 658: 1.8431114563743806e-10
Position 428: 1.096873353511501e-10
Position 736: 7.305630392959688e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 6968: 0.8102072227435471
Position 2562: 0.31681417149519037
Position 15972: 0.1512555843433251
Position 18389: 0.12226572569973201
Position 441: 0.10747564639060495
Position 3603: 0.10186829431842247
Position 6360: 0.10142089562109073
Position 5327: 0.10064257432392427
Position 7568: 0.09886196232777736
Position 2740: 0.09827173939231576
Position 17524: 0.082564209370882
Position 2715: 0.06203008647969718
Position 5908: 0.06165229898447079
Position 7077: 0.057937642116927396
Position 2507: 0.05753689098396532
Position 14017: 0.04659602954609873
Position 11228: 0.035345264027958165
Position 12717: 0.03485496552778495
Position 5935: 0.03471711609281157
Position 11299: 0.033794964083695596
Position 6159: 0.03197837953656458
Position 13772: 0.02670249364142715
Position 11276: 0.02347533033392618
Position 2565: 0.021200793676234876
Position 10081: 0.01850762761819585
Position 6011: 0.018427243217649138
Position 3625: 0.01798342588124683
Position 529: 0.017388223705527252
Position 11102: 0.016417443934049945
Position 3920: 0.015096958675316737
Position 11442: 0.014463776055265921
Position 11923: 0.011802081911695803
Position 12651: 0.011384265667594437
Position 16644: 0.011174471171793108
Position 9414: 0.010191966712782436
Position 5323: 0.009526599167224684
Position 3023: 0.009245397174915326
Position 2405: 0.008209782048436384
Position 3644: 0.007831994723696943
Position 9989: 0.006679513915430034
Position 10209: 0.006298721947178442
Position 10060: 0.006189100683177691
Position 8111: 0.006089976537499313
Position 7302: 0.0058777954209110715
Position 15019: 0.005627823931592136
Position 9088: 0.005597756849021084
Position 11462: 0.005102423823631743
Position 3815: 0.004743719775570166
Position 12048: 0.0045218879725912155
Position 8684: 0.0044998152640705735
Position 4086: 0.004357275177448026
Position 1892: 0.004286719919578434
Position 11883: 0.004087882371983928
Position 3741: 0.003928092899877514
Position 10406: 0.00379922532400452
Position 11412: 0.003551762363406546
Position 8346: 0.003362209844943132
Position 9949: 0.0030049880997727483
Position 5347: 0.0029095517791992136
Position 3049: 0.0028425130489794404
Position 2540: 0.002842221926415061
Position 7331: 0.0024874178463968324
Position 761: 0.0024567236711027143
Position 467: 0.0022778008080782497
Position 10478: 0.0021571936458896377
Position 12609: 0.0020989792922083434
Position 2427: 0.002062488671832665
Position 10424: 0.002059239262962146
Position 8098: 0.0020192136765841678
Position 12814: 0.0019680899052314615
Position 7680: 0.0018365524299498244
Position 11003: 0.0017464973271115376
Position 7870: 0.0016600369966214368
Position 9070: 0.0015799419368242482
Position 5486: 0.0015531169225018685
Position 7446: 0.0015383788655529637
Position 12133: 0.0014576092800800587
Position 7733: 0.001449558895520401
Position 7659: 0.0014466010331610317
Position 11862: 0.0012774149336301289
Position 2773: 0.0012627460268276021
Position 7709: 0.0010846619142598673
Position 2159: 0.0010698633595634872
Position 7873: 0.0010153219303316472
Position 4176: 0.0009837863718849006
Position 398: 0.0009525157583649862
Position 4885: 0.0009225860816392711
Position 786: 0.0008713927472062537
Position 7386: 0.0008648342047701516
Position 8340: 0.0008632761759897752
Position 3983: 0.0008627013552310557
Position 8201: 0.0008429112664763889
Position 358: 0.0008284061416609676
Position 4385: 0.0008001445436355608
Position 10788: 0.0007769550602693282
Position 3797: 0.000775359603571574
Position 8926: 0.0006774907472812155
Position 4295: 0.000652061342038113
Position 5696: 0.00065014798299067
Position 7426: 0.0006228778020240922
Position 10507: 0.0006050405394900723
Position 10298: 0.0005876196830884998
Position 4280: 0.0005181215084850239
Position 4251: 0.0005058082880905128
Position 1915: 0.0004903730990099583
Position 2763: 0.0004894533752741603
Position 7253: 0.00045215833010507465
Position 1681: 0.00042767015259661243
Position 7966: 0.00042564276601532805
Position 542: 0.0003686723873051463
Position 8902: 0.0003532346942926878
Position 3526: 0.0003333458741523966
Position 5174: 0.00030559688586047774
Position 585: 0.0003053848639520197
Position 8946: 0.0002995731119570309
Position 2085: 0.00029558422358660035
Position 1903: 0.00028098312981601065
Position 8759: 0.00026797395305051564
Position 5056: 0.0002493559043202729
Position 264: 0.00024497451019965435
Position 1603: 0.0002386824952742308
Position 1625: 0.00023105424456043225
Position 1722: 0.00020856882522220428
Position 1940: 0.00018188337728208937
Position 1748: 0.00017233639131811605
Position 2101: 0.0001720505399917791
Position 4957: 0.00016505527694840323
Position 2598: 0.00016386038834355877
Position 7479: 0.00015643458770047599
Position 1649: 0.00015465823589105737
Position 5042: 0.0001273649929812212
Position 406: 0.00010730489883000381
Position 1477: 0.00010134071854183043
Position 930: 9.228956953515623e-05
Position 6083: 8.011106410176249e-05
Position 6202: 7.690552689780824e-05
Position 1179: 7.589465865306511e-05
Position 1499: 7.386512249569639e-05
Position 933: 6.828754576202668e-05
Position 5293: 5.262420981881328e-05
Position 2409: 4.9991035658362266e-05
Position 1012: 4.210506177354337e-05
Position 1221: 4.141530558765408e-05
Position 2455: 3.918066791757333e-05
Position 454: 3.556906770180767e-05
Position 2048: 3.479173112162975e-05
Position 2513: 3.389566187771654e-05
Position 1519: 3.1123062087613086e-05
Position 3064: 3.061162791506839e-05
Position 718: 2.9258336697069538e-05
Position 1958: 2.749104170118591e-05
Position 704: 2.4843553885405517e-05
Position 3264: 1.994485123103925e-05
Position 689: 1.8619219843334227e-05
Position 1224: 1.8470944899591762e-05
Position 2627: 1.756622745546249e-05
Position 2605: 1.7049975215516918e-05
Position 959: 1.547967610693455e-05
Position 3010: 1.5256338199181624e-05
Position 985: 1.2749928092956722e-05
Position 1182: 1.2433533606314722e-05
Position 2242: 1.1228970015295175e-05
Position 843: 1.0599586732779181e-05
Position 1026: 9.22980336459658e-06
Position 860: 9.17065272277972e-06
Position 371: 7.851055026968867e-06
Position 767: 6.388895337608525e-06
Position 3709: 5.396060392698282e-06
Position 2801: 5.111904667264036e-06
Position 242: 4.852875731890466e-06
Position 1242: 3.864645897094144e-06
Position 1245: 3.686211484732656e-06
Position 1062: 3.64657267242641e-06
Position 935: 2.5711228579785615e-06
Position 684: 2.238013908042315e-06
Position 270: 1.78398528780977e-06
Position 2022: 9.228521770197571e-07
Position 246: 6.578596547709382e-08
Position 296: 5.972697459029424e-08
Position 318: 5.4416613039718847e-08
Position 226: 2.4785461938351994e-08
Position 551: 1.38855890092322e-08
Position 631: 6.493004739230065e-09
Position 146: 6.130467677234118e-09
Position 176: 2.9092209560645507e-09
Position 1449: 2.634089469284587e-09
Position 1106: 2.2068474248208605e-09
Position 1134: 1.3281206327491574e-09
Position 1193: 1.2317238234974996e-09
Position 154: 9.102954932480946e-10
Position 136: 2.8000900642737647e-10
Position 163: 9.029064452305283e-11
Position 304: 7.89687685828886e-12
Position 879: 3.4320512535893495e-12
Position 641: 2.183123858170511e-12
Position 668: 1.4551395285618635e-12
Position 725: 1.0340263406089332e-12
Position 78: 7.692681609633815e-13
Position 103: 7.483730048406972e-13
Position 85: 3.487402508569144e-14
Position 89: 1.1677817720655817e-16
