Gene = SNAPIN
Position 1156: 0.0001985488026454336
Position 2571: 0.0001980666592498358
Position 1579: 0.0001922609311814904
Position 2369: 0.0001900320023417605
Position 2816: 0.0001883036012817708
Position 577: 0.0001475412989387375
Position 2440: 0.00012355296903439518
Position 350: 0.00011975153067230994
Position 707: 0.00011553074170997266
Position 959: 0.00011512468876059981
Position 1027: 0.00010715210236128174
Position 383: 0.00010232675661067474
Position 2232: 0.00010210756050137192
Position 376: 8.63633573113308e-05
Position 487: 8.604526409264621e-05
Position 203: 7.730080262305939e-05
Position 770: 7.688918530552794e-05
Position 2502: 7.561798581797569e-05
Position 1704: 7.456521333253643e-05
Position 1268: 7.210086847239768e-05
Position 1045: 7.114652734055145e-05
Position 524: 6.833510246125334e-05
Position 313: 6.427610927900309e-05
Position 1848: 5.9419126707526925e-05
Position 1555: 5.3789528986573006e-05
Position 2893: 5.115896057193581e-05
Position 3009: 5.099398200370049e-05
Position 2595: 5.0661876679102056e-05
Position 206: 5.0290401950153745e-05
Position 2556: 4.9737743626047134e-05
Position 2831: 4.76146075332197e-05
Position 530: 4.706826251597738e-05
Position 2044: 4.479970047405286e-05
Position 439: 4.1106974223731434e-05
Position 2456: 3.979310372978807e-05
Position 751: 3.9312238036162686e-05
Position 585: 3.855516118348004e-05
Position 2851: 3.665848967004901e-05
Position 822: 3.576567122872902e-05
Position 493: 3.497618549988121e-05
Position 1814: 3.455693307425418e-05
Position 813: 3.401194261795347e-05
Position 2581: 3.3652983159155876e-05
Position 2326: 3.255333146660694e-05
Position 819: 2.8929071501851315e-05
Position 763: 2.873877940411427e-05
Position 2156: 2.661885287297585e-05
Position 637: 2.1952855629316482e-05
Position 1413: 2.1316861759044133e-05
Position 1929: 2.1170312714503457e-05
Position 935: 2.1006365554514287e-05
Position 566: 2.0747448014844536e-05
Position 232: 2.0542933319176627e-05
Position 1708: 1.977040515347911e-05
Position 1965: 1.932200788819474e-05
Position 3133: 1.9311274404915354e-05
Position 2650: 1.8509304787941378e-05
Position 3130: 1.756120389586053e-05
Position 1217: 1.732293440101773e-05
Position 2588: 1.6747181586459516e-05
Position 298: 1.563711593185211e-05
Position 1438: 1.3763243337708484e-05
Position 1317: 1.3345455232729458e-05
Position 2484: 1.1916586949197955e-05
Position 126: 8.365166618096174e-06
Position 1531: 7.718411037196365e-06
Position 1449: 5.8580720558400295e-06
Position 363: 5.3661108656456315e-06
Position 182: 3.00304415378295e-06
Position 388: 2.717583894477929e-06
Position 426: 2.410547796522902e-06
Position 756: 1.6372798140043473e-07
Position 499: 3.8142070478260915e-08
Position 648: 1.8857231182687724e-08
Position 294: 1.5063722577818033e-08
Position 248: 3.3493665507588668e-09
Position 497: 6.77366132031292e-10
Position 243: 4.4373055546323734e-10
