Gene = COMMD2
Position 8852: 0.0006134801650256596
Position 7233: 0.0006068778570528988
Position 9024: 0.0006022466997031002
Position 8078: 0.0005462146424556475
Position 9334: 0.0005178604853640221
Position 8051: 0.0005146353429597015
Position 5896: 0.0005124719107966163
Position 1284: 0.00046845934441564787
Position 4729: 0.0004619876112571769
Position 2004: 0.00046120904848157793
Position 4726: 0.00044381106617164283
Position 4979: 0.0004429638779282535
Position 2444: 0.0004352471856465741
Position 2973: 0.00043476543724445943
Position 8794: 0.00042524861972654653
Position 4367: 0.00040320293668438107
Position 690: 0.0003834955394447986
Position 628: 0.00037818929209516454
Position 7338: 0.0003781786654818704
Position 7861: 0.0003749616694751238
Position 2071: 0.00035815134084128523
Position 7786: 0.00033476690679863316
Position 5165: 0.0003333492076331916
Position 463: 0.0003138583228642165
Position 2242: 0.00030934636603422615
Position 7460: 0.0002853767045714134
Position 403: 0.0002630622549906119
Position 5208: 0.00025109269123277736
Position 7922: 0.00022962227125596487
Position 6462: 0.00021944701581452816
Position 2018: 0.00020812635576671865
Position 2995: 0.0002046255780967034
Position 7622: 0.00020106097765019957
Position 2364: 0.00019867029970390822
Position 3517: 0.00018741431262951348
Position 7363: 0.0001866052379534577
Position 2047: 0.00018402514757070998
Position 5282: 0.00018315664066869203
Position 2196: 0.00018121115709818992
Position 2627: 0.0001794294179429447
Position 5615: 0.00017188169370232172
Position 3544: 0.0001645106290737023
Position 3061: 0.00016349045852451322
Position 6737: 0.00014475223855429258
Position 1081: 0.00013659575057609722
Position 2441: 0.00013208895028377727
Position 1167: 0.00011578123911846715
Position 2389: 0.00010682719855343574
Position 6427: 0.00010563157745288417
Position 5353: 0.00010185699643777998
Position 573: 0.00010117892229926482
Position 6370: 9.741705908176808e-05
Position 2746: 9.609595785790349e-05
Position 2134: 9.590072563550786e-05
Position 4296: 9.487771311959619e-05
Position 5973: 9.35954671223506e-05
Position 1519: 9.188378747781184e-05
Position 696: 9.169595692186882e-05
Position 5229: 9.019358984787315e-05
Position 460: 7.992183746025266e-05
Position 3574: 7.436965941189852e-05
Position 798: 7.398757206354392e-05
Position 495: 7.219622744125661e-05
Position 3229: 6.887009355227752e-05
Position 1083: 6.86177085407324e-05
Position 2516: 6.574457779915368e-05
Position 3745: 6.548461314473106e-05
Position 789: 6.402799282700625e-05
Position 1744: 6.197302267857202e-05
Position 4031: 6.022915187166719e-05
Position 1229: 6.004803070212026e-05
Position 748: 5.6684448879155276e-05
Position 1419: 5.6418151657152244e-05
Position 3884: 5.6351956368993794e-05
Position 1913: 5.595130840612669e-05
Position 4755: 5.382157298382832e-05
Position 3081: 4.371216993607258e-05
Position 2316: 4.0482625267542844e-05
Position 3803: 3.83208561407351e-05
Position 839: 3.801386741427545e-05
Position 585: 3.6465820787764826e-05
Position 636: 3.579749439428381e-05
Position 2574: 3.57058447843291e-05
Position 2778: 3.512622198124822e-05
Position 692: 3.418003775865044e-05
Position 1045: 3.262453229343563e-05
Position 384: 3.0692125641101415e-05
Position 1032: 3.0428099129064214e-05
Position 1746: 2.5989838599203335e-05
Position 1090: 2.559496489944782e-05
Position 2050: 2.4281836616556912e-05
Position 1140: 2.4063287567183814e-05
Position 962: 2.044960777968667e-05
Position 2611: 2.0341037170566037e-05
Position 251: 2.0172390851212306e-05
Position 725: 1.994164459459411e-05
Position 1058: 1.9242302303958216e-05
Position 932: 1.8599061796651607e-05
Position 2395: 1.7992063309277437e-05
Position 1424: 1.783803461368052e-05
Position 1293: 1.758241474827102e-05
Position 2602: 1.7259024333566614e-05
Position 2750: 1.3674777334532292e-05
Position 361: 1.2539178309130891e-05
Position 978: 1.0814533253313858e-05
Position 2583: 1.0590736925408754e-05
Position 2062: 8.575422093420796e-06
Position 1370: 8.276499573114884e-06
Position 2497: 8.190098908401917e-06
Position 769: 7.0730147179641105e-06
Position 1871: 6.789626214419246e-06
Position 3396: 4.939807940814482e-06
Position 975: 4.804838080408413e-06
Position 3402: 4.5156973034788835e-06
Position 434: 4.32225986277304e-06
Position 359: 4.263648562016918e-06
Position 1527: 4.188263441756921e-06
Position 3438: 3.974919874573399e-06
Position 1476: 3.874220425393913e-06
Position 1101: 3.728434364086563e-06
Position 2822: 3.66459569070167e-06
Position 3582: 3.4092745300608625e-06
Position 1778: 3.2451981007016903e-06
Position 2127: 3.1643135155458047e-06
Position 668: 2.9233768051945273e-06
Position 222: 2.915817796375912e-06
Position 764: 2.7458707817864748e-06
Position 480: 2.4474045622601178e-06
Position 109: 2.38681968653169e-06
Position 1787: 2.1374391620958617e-06
Position 550: 1.8539324878177196e-06
Position 2546: 1.8298306321258185e-06
Position 2846: 1.775175648229479e-06
Position 1852: 1.6951159714859484e-06
Position 420: 1.5650616285681014e-06
Position 163: 1.4868788580560273e-06
Position 2615: 1.2260992879973795e-06
Position 608: 1.0170648901038552e-06
Position 280: 7.694794740466978e-07
Position 2819: 7.398027585650017e-07
Position 326: 6.107532363890213e-07
Position 470: 3.9578353356314363e-07
Position 2415: 3.720594134560894e-07
Position 2763: 2.0990583506678377e-07
Position 417: 1.5076498694511993e-07
Position 1361: 1.3205338409052523e-07
Position 318: 1.113198627213151e-07
Position 430: 1.0186170677146592e-07
Position 1380: 9.957603272607183e-08
Position 378: 9.652504593637204e-08
Position 116: 8.514047372181236e-08
Position 2026: 7.588623256319115e-08
Position 1029: 7.536697302772205e-08
Position 1813: 4.698104630411808e-08
Position 2868: 1.9981543376520432e-08
Position 84: 7.050628985778125e-09
Position 872: 2.080874677380405e-09
Position 1176: 3.130380211967408e-10
Position 170: 2.568648818600544e-10
Position 174: 2.564829809181302e-10
Position 290: 2.4988952157771036e-10
Position 751: 2.2681115534576663e-10
Position 78: 2.0601520758765042e-10
Position 766: 1.9759750555891454e-10
Position 854: 1.3652045751570943e-10
Position 75: 1.2422468578500518e-10
Position 160: 1.2057916026790482e-10
Position 422: 4.5632623347459605e-11
Position 294: 3.846497502451944e-11
Position 297: 3.3044979002243167e-11
Position 303: 2.096714992757084e-11
Position 126: 1.017078637779175e-11
Position 338: 9.269299001413787e-12
Position 309: 5.655651376899165e-12
Position 866: 5.4054755874408735e-12
