Gene = TFG
Position 922: 8.778448624440214e-11
Position 825: 8.107531404533223e-11
Position 1044: 7.319581606810299e-11
Position 871: 6.402049149230057e-11
Position 47: 5.164283852538668e-11
Position 981: 2.9594364300559995e-11
Position 1041: 2.655011144382005e-11
Position 999: 2.6191655583755085e-11
Position 783: 1.0836400505565663e-11
Position 896: 2.769857072024395e-12
Position 793: 1.8919888698974246e-12
Position 277: 5.286575208290318e-13
Position 272: 4.314032946560258e-13
Position 606: 7.436003726967339e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 35454: 0.9994193021691321
Position 19333: 0.9934852465781767
Position 38770: 0.9637475130901269
Position 27197: 0.9556962336494287
Position 23129: 0.9073067265680314
Position 10596: 0.8192043262494708
Position 29982: 0.6656774096309125
Position 13484: 0.5392506561796542
Position 33585: 0.44084320714422587
Position 37867: 0.3817038070648337
Position 32701: 0.3712157929112194
Position 32259: 0.23906376284853847
Position 4416: 0.22202871979465977
Position 37437: 0.21129593405513353
Position 4275: 0.19179873126641078
Position 29394: 0.16067173876290547
Position 32777: 0.15612157262872658
Position 37730: 0.1501770970104063
Position 20174: 0.13757302267301708
Position 9587: 0.12487475467478287
Position 19651: 0.12363522523850522
Position 19613: 0.11813121660506422
Position 32256: 0.11779330365690133
Position 11010: 0.11637763274458415
Position 10810: 0.11497744968686933
Position 31869: 0.08484791680616949
Position 34000: 0.08165319926543885
Position 11031: 0.07668884237034558
Position 32859: 0.0690420405846206
Position 32428: 0.06058454345092603
Position 23070: 0.05467881669401581
Position 33468: 0.05414129854891798
Position 37982: 0.05324229195964999
Position 3239: 0.05063158208335714
Position 8571: 0.04915439410074249
Position 4395: 0.049145301994212395
Position 10758: 0.04845774240586526
Position 25252: 0.04835428592175445
Position 27662: 0.0479687747076392
Position 38035: 0.04757934562143023
Position 25849: 0.04122955817878673
Position 33612: 0.0390909391426526
Position 20042: 0.03357808158919027
Position 4319: 0.0296263892134569
Position 19793: 0.029319258402414634
Position 2123: 0.025404806839812354
Position 19697: 0.024491277009764206
Position 37846: 0.02331739487602394
Position 22363: 0.022958827170924477
Position 34536: 0.022778070788045744
Position 20258: 0.022652921194194885
Position 4107: 0.022118655588676196
Position 7525: 0.021511427275340365
Position 29214: 0.018516452643239856
Position 34486: 0.018021950204229847
Position 24386: 0.017485558727890586
Position 25340: 0.01474085314043334
Position 20631: 0.014520060507569186
Position 29925: 0.014489660504857066
Position 27564: 0.014048339787045496
Position 4289: 0.01371745988118564
Position 31772: 0.013583885328851117
Position 24976: 0.012884632779421704
Position 141: 0.01235518130937552
Position 6961: 0.012344560419100436
Position 3264: 0.012037321578669524
Position 30074: 0.012022830529451778
Position 20556: 0.01200428406098884
Position 29964: 0.011899974543830499
Position 27218: 0.011559294135308658
Position 34446: 0.01151804637287994
Position 30058: 0.011281748800350343
Position 33363: 0.01108408965490043
Position 27263: 0.011034392180597272
Position 25753: 0.010881055048777436
Position 34786: 0.010760196896850692
Position 10858: 0.010304143796356028
Position 11817: 0.010184204285366674
Position 27891: 0.009978032103704198
Position 7485: 0.009855932012191388
Position 38480: 0.009621105295938577
Position 27443: 0.009453295437980009
Position 7471: 0.008785157379635571
Position 1567: 0.008622490958313099
Position 39120: 0.008511617487159921
Position 23933: 0.008488772023667018
Position 29276: 0.008354685671840993
Position 2000: 0.007811420252513907
Position 25302: 0.0077427242935543894
Position 6855: 0.0068471495964537036
Position 3433: 0.0068195555193376915
Position 4264: 0.006783628243867814
Position 27221: 0.006535235528162116
Position 36265: 0.006250138232898979
Position 3365: 0.0059762027542254095
Position 1537: 0.005871194837939727
Position 38522: 0.005747273365682567
Position 35848: 0.00573063963323919
Position 37791: 0.005667606702828992
Position 37756: 0.005598584273773351
Position 28883: 0.005508637480796614
Position 34675: 0.005344751628345189
Position 11656: 0.00525049554659365
Position 25041: 0.005217168060214814
Position 8592: 0.005021191168199515
Position 37501: 0.004876094634684902
Position 4441: 0.004572709846924412
Position 27207: 0.00457190121354384
Position 300: 0.004427683529047453
Position 10649: 0.004125912804419968
Position 13620: 0.0040747542205006515
Position 24337: 0.003912603374132207
Position 3880: 0.003842496635951575
Position 2101: 0.0037694447013800893
Position 4127: 0.0037450948317660224
Position 1986: 0.0037086994447678868
Position 30062: 0.003508383646749383
Position 11773: 0.003450008792883779
Position 34287: 0.0034395179658289607
Position 23279: 0.003414885551237075
Position 8759: 0.003343027579653165
Position 27266: 0.003296785117973479
Position 27426: 0.0032454502471329057
Position 39359: 0.0031681043551673536
Position 35739: 0.0030967701038859007
Position 37661: 0.00308169244388326
Position 19555: 0.0029912607105404628
Position 2069: 0.002923311183497453
Position 173: 0.002860813792688404
Position 34921: 0.002828388246136445
Position 33561: 0.0025533703912053343
Position 29560: 0.0024864231534149723
Position 20478: 0.002461312394640667
Position 37392: 0.0024483264716437486
Position 744: 0.0024081315652282166
Position 37893: 0.002403607871888136
Position 2276: 0.0023538203473919203
Position 25854: 0.0023263945107290076
Position 39423: 0.0022570862700010113
Position 29331: 0.0021014001623923077
Position 25081: 0.0019874286810509776
Position 2264: 0.0019806152474033233
Position 11550: 0.001972554762128172
Position 7317: 0.0016224889354405517
Position 37339: 0.0016183008814080783
Position 3441: 0.0014896609330046326
Position 38586: 0.0014306843473893124
Position 38567: 0.0013963814367393447
Position 34760: 0.0013736213236081093
Position 27810: 0.0013552933849449063
Position 3322: 0.001344055755772397
Position 28821: 0.0013387403830441235
Position 32918: 0.001271211584047603
Position 27491: 0.0012670773667764295
Position 29399: 0.0012407270413837524
Position 1906: 0.001215912592271204
Position 37452: 0.0011567851918031925
Position 38553: 0.0011295799548288717
Position 29496: 0.0010910098208203418
Position 38092: 0.001071505705755775
Position 1909: 0.0010606612618914838
Position 3276: 0.0010264879811274338
Position 613: 0.0010232899652926125
Position 35836: 0.0010115981415862725
Position 39077: 0.0009944761427806501
Position 159: 0.0009341713898070507
Position 1592: 0.0009188570415421971
Position 38774: 0.0009120763780622206
Position 3499: 0.0009099734060698571
Position 5777: 0.0007856863425196553
Position 38955: 0.0007669292863670405
Position 28018: 0.0007599865595856014
Position 30096: 0.000744969766901688
Position 272: 0.0007193454752256514
Position 36347: 0.0007188948172273999
Position 35913: 0.0007184948078180593
Position 1649: 0.0006872488649569485
Position 32616: 0.0006332620197897712
Position 24296: 0.0006049317854583173
Position 3125: 0.0005881874952250422
Position 35459: 0.0005801158574932437
Position 2360: 0.000538943169094257
Position 38871: 0.0005297321290016464
Position 36215: 0.0005282954429955638
Position 30287: 0.00048191268402719174
Position 38811: 0.00047584875437379945
Position 3372: 0.00043764677856750406
Position 29531: 0.0004297525048887927
Position 1543: 0.0004286637806414807
Position 28663: 0.0004137019098183479
Position 39236: 0.00040901808915800214
Position 799: 0.0003875206015793358
Position 27570: 0.0003870905019529526
Position 1743: 0.00037714342420177617
Position 19558: 0.0003329114205360299
Position 7647: 0.0003307975727339628
Position 39056: 0.00032101091872148224
Position 37574: 0.00031766865805969165
Position 36158: 0.0003166441161178649
Position 669: 0.0003112934608691366
Position 1621: 0.00031063552360736566
Position 37399: 0.00029312562312235415
Position 38725: 0.0002842246165820924
Position 31805: 0.0002701611445139886
Position 38808: 0.0002545898898920196
Position 37551: 0.00025265332590234383
Position 3472: 0.00024547165839155507
Position 36227: 0.00023691311418270683
Position 35924: 0.00022815751732359723
Position 1380: 0.00022283872826156794
Position 36802: 0.00021585869011863206
Position 38700: 0.00021556225034966497
Position 2208: 0.0002133348794733817
Position 277: 0.00019826208349155226
Position 1867: 0.00019620570135468277
Position 35639: 0.00019130690203797
Position 39181: 0.00017256344884330457
Position 28727: 0.00017076928189546834
Position 36487: 0.00017059040103092603
Position 7881: 0.00016753719625960033
Position 1438: 0.00015104646361684102
Position 5245: 0.00014788879986792696
Position 783: 0.00013680564133312445
Position 36778: 0.00012646444326404321
Position 36566: 0.00011296314326745886
Position 38043: 0.00011033463778287867
Position 36912: 0.00010446356494932078
Position 4005: 8.153968027315212e-05
Position 39362: 7.869378804423622e-05
Position 3503: 7.442792371359179e-05
Position 7167: 7.369208295414022e-05
Position 37665: 6.810028990664767e-05
Position 36872: 6.726717838653486e-05
Position 38456: 6.562332773296416e-05
Position 1444: 6.482252449248725e-05
Position 38844: 6.112616809111459e-05
Position 3457: 6.008415568749696e-05
Position 6369: 5.541625199050552e-05
Position 35815: 5.4911705621527086e-05
Position 2292: 4.7213510544126435e-05
Position 7930: 4.6331620908064615e-05
Position 2126: 4.3831585360649906e-05
Position 2880: 4.2901270091826076e-05
Position 198: 4.081320818062627e-05
Position 883: 3.661391515062204e-05
Position 1251: 3.660924729833793e-05
Position 2414: 3.603198887791382e-05
Position 747: 3.530517743291966e-05
Position 616: 3.311542357378258e-05
Position 36079: 3.222106320295576e-05
Position 2243: 3.121394164070034e-05
Position 2073: 3.05830686060059e-05
Position 36433: 2.8511875006930436e-05
Position 4567: 2.5029483263343104e-05
Position 5864: 2.3638942024245078e-05
Position 36664: 2.1875217248198997e-05
Position 2745: 1.9726317657797063e-05
Position 5983: 1.962810924226613e-05
Position 1298: 1.9188187653489983e-05
Position 37082: 1.791438933339415e-05
Position 1476: 1.786625396649206e-05
Position 37525: 1.695846102176015e-05
Position 2151: 1.6907648067853866e-05
Position 1629: 1.686693749953966e-05
Position 227: 1.686057875546134e-05
Position 3853: 1.5844545140554377e-05
Position 1843: 1.5745428872891613e-05
Position 829: 1.4825383924194136e-05
Position 2472: 1.4570747783238716e-05
Position 36735: 1.4490585388803226e-05
Position 1767: 1.4435219899338701e-05
Position 2960: 1.41037662987399e-05
Position 23375: 1.328079156178127e-05
Position 871: 1.2877148356993491e-05
Position 36648: 1.2413039142437882e-05
Position 696: 1.2123486174642981e-05
Position 2397: 1.1061987143125727e-05
Position 36317: 1.0760983710855214e-05
Position 1615: 1.0452110705748575e-05
Position 2707: 9.313289567749436e-06
Position 681: 8.224213438174491e-06
Position 2528: 6.883216122642939e-06
Position 701: 6.781052628544677e-06
Position 37923: 6.03930789578356e-06
Position 2934: 5.973480525360688e-06
Position 1826: 5.042579923178834e-06
Position 37634: 3.893918499980744e-06
Position 2650: 1.3631667484320827e-06
Position 5600: 1.2560405032935069e-06
Position 3892: 7.211914236812225e-07
Position 2903: 6.719399564354998e-07
Position 1215: 6.67091348216191e-07
Position 35792: 5.669135420942407e-07
Position 975: 5.531333393399808e-07
Position 1111: 5.461908014590183e-07
Position 2669: 4.4885932308614525e-07
Position 35312: 3.868484533096628e-07
Position 958: 3.7647812899979797e-07
Position 35933: 3.207001120093498e-07
Position 1166: 3.082926988889102e-07
Position 2810: 2.991476093188918e-07
Position 29876: 2.9914654276871435e-07
Position 1084: 1.976763485216103e-07
Position 35963: 1.9706278298975072e-07
Position 918: 1.7700858679540028e-07
Position 3005: 1.722712441246286e-07
Position 35945: 1.7033719694768634e-07
Position 35194: 1.664794312261573e-07
Position 2967: 1.6031792940979856e-07
Position 2503: 1.404732468880262e-07
Position 2843: 1.2839569806390008e-07
Position 2595: 1.2265966399814554e-07
Position 35655: 1.0903548390259924e-07
Position 1201: 1.0607876226372472e-07
Position 2520: 9.608836701113871e-08
Position 35982: 8.576731072859084e-08
Position 1351: 8.229117241601264e-08
Position 1603: 6.74225606038906e-08
Position 1911: 6.479401573970416e-08
Position 1659: 6.228896127048234e-08
Position 35857: 6.027950049681254e-08
Position 2076: 5.8958749613996655e-08
Position 589: 4.9315110883499294e-08
Position 1122: 4.8196690718094606e-08
Position 2531: 4.6082253394407697e-08
Position 35673: 4.5439948035314966e-08
Position 841: 4.28912383612892e-08
Position 812: 4.278488436547293e-08
Position 825: 4.092600708886446e-08
Position 1666: 4.088109306698363e-08
Position 859: 3.9556047106920624e-08
Position 561: 3.8638987595531255e-08
Position 388: 3.858990216254185e-08
Position 305: 3.699384908381726e-08
Position 1309: 3.446538291098265e-08
Position 894: 3.011391258447956e-08
Position 652: 2.8704023027002723e-08
Position 35166: 2.8640264211717313e-08
Position 143: 2.485414143693866e-08
Position 755: 2.2875996513502185e-08
Position 853: 2.2778961252091788e-08
Position 1915: 1.6246466611137502e-08
Position 1626: 9.153530644930598e-09
Position 1749: 8.30299650339234e-09
Position 1355: 7.719610653150785e-09
Position 340: 7.135240055422218e-09
Position 2141: 7.133735806868884e-09
Position 644: 5.575436596418188e-09
Position 699: 4.968057190022819e-09
Position 210: 4.8922142485084376e-09
Position 1382: 4.781022200045376e-09
Position 694: 4.693698151581678e-09
Position 1508: 4.109846378504419e-09
Position 1149: 3.860983481046195e-09
Position 149: 3.786236027288199e-09
Position 1080: 3.464469407659366e-09
Position 358: 3.4179873953021345e-09
Position 206: 3.0684992330758587e-09
Position 1461: 2.5314819350667664e-09
Position 713: 2.5115177219427096e-09
Position 1358: 2.2435593168534413e-09
Position 565: 2.1843901993012824e-09
Position 237: 2.1687568091780256e-09
Position 1198: 1.8820920171708553e-09
Position 385: 1.7377154899692668e-09
Position 35617: 1.5901089234918902e-09
Position 1333: 1.5833054629321107e-09
Position 587: 1.4611312546164448e-09
Position 35770: 1.3314371898078739e-09
Position 2978: 1.2681239399235471e-09
Position 1217: 9.23206375293048e-10
Position 1451: 6.640403231369179e-10
Position 2458: 2.693181070325254e-10
