Gene = RPP14
Position 11797: 0.00019573703443808343
Position 5129: 0.00017173867127617416
Position 4137: 0.00016302577222434785
Position 4501: 0.00013740407518274657
Position 1469: 0.0001325175686338859
Position 766: 0.0001285805089426932
Position 492: 0.00012034819463066124
Position 4149: 0.00011948726148173317
Position 5738: 0.00011851986048569003
Position 692: 0.00011740901096318118
Position 4455: 0.00010839204724331121
Position 4400: 0.00010505936291047214
Position 9109: 6.433467047250581e-05
Position 184: 6.132807212794615e-05
Position 11343: 6.087536461009364e-05
Position 590: 5.884927948694641e-05
Position 4610: 5.068739573012839e-05
Position 5784: 5.0044465155227525e-05
Position 835: 3.1951462151307904e-05
Position 9252: 2.6262888846235797e-05
Position 5756: 2.583245482539777e-05
Position 204: 2.323764905546269e-05
Position 131: 2.2073316022622933e-05
Position 6216: 2.1727607615496262e-05
Position 8366: 2.1511404392364855e-05
Position 5939: 2.1368295639678892e-05
Position 4163: 2.102642164752278e-05
Position 687: 1.8906095852761832e-05
Position 1314: 1.8072522708476928e-05
Position 119: 1.1916967511064025e-05
Position 290: 1.124972258754942e-05
Position 1232: 1.114068755767591e-05
Position 4121: 1.0884775059903986e-05
Position 140: 8.898781043638361e-06
Position 49: 8.779761181264173e-06
Position 1713: 8.124166933201507e-06
Position 603: 6.767819816493512e-06
Position 302: 5.7293913032250025e-06
Position 1872: 5.501605046852761e-06
Position 187: 5.3045024686606855e-06
Position 2433: 4.562748578595863e-06
Position 2600: 4.5504120576029965e-06
Position 2336: 3.9947404161472255e-06
Position 1526: 3.7793834103711096e-06
Position 10777: 3.2820864768875456e-06
Position 407: 3.1333066502797465e-06
Position 2497: 3.058240753588504e-06
Position 764: 2.613970008642442e-06
Position 2483: 2.583819601309084e-06
Position 4098: 2.5768202477651345e-06
Position 3152: 2.5665080448690353e-06
Position 3572: 2.5434006251470196e-06
Position 1522: 2.5179076456824275e-06
Position 3176: 2.376243856063157e-06
Position 1297: 2.27485819980559e-06
Position 3194: 2.180818969269548e-06
Position 1798: 2.0580647329823323e-06
Position 66: 1.9007744167288492e-06
Position 10885: 1.678840417342236e-06
Position 1562: 1.5685928217324347e-06
Position 10770: 1.3123928217659846e-06
Position 198: 1.165353833435086e-06
Position 10833: 1.0264220366623683e-06
Position 9954: 9.986224407339163e-07
Position 1752: 9.032868751944752e-07
Position 2445: 8.42318048332419e-07
Position 10108: 4.297577899542422e-07
Position 4545: 3.1753399611826565e-07
Position 7: 3.027761634077721e-07
Position 5349: 2.1200069938945126e-07
Position 4309: 1.972523031449361e-07
Position 4320: 1.9441192141498753e-07
Position 5564: 1.1756225137389044e-07
Position 1132: 4.0940601070452916e-08
Position 436: 3.3729640688160936e-08
Position 404: 3.081190760691564e-08
Position 469: 3.055522762201033e-08
Position 356: 4.927419356094652e-09
Position 930: 3.634907070201408e-09
Position 1044: 2.9224357358884687e-09
Position 548: 1.6678422412832547e-09
Position 2017: 9.54409139077791e-10
Position 307: 8.641950426514468e-11
Position 358: 6.430097007460824e-11
Position 258: 3.860205795671305e-11
Position 410: 1.1111482044366369e-11
Position 574: 1.0992519093777985e-11
Position 584: 3.4264005636801076e-12
Position 510: 3.3053823329269077e-12
Position 6125: 2.269865126076185e-12
Position 623: 9.274105953187732e-13
Position 522: 6.173062521505004e-13
Position 323: 1.8479109235508653e-13
Position 481: 5.547252185144393e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 4244: 0.9778596476269946
Position 4046: 0.9145560584463749
Position 10252: 0.6861923989189633
Position 10652: 0.5170080677227471
Position 6024: 0.43878477779165576
Position 10009: 0.369216654102394
Position 16683: 0.2183498010801225
Position 11177: 0.2126530335261017
Position 1776: 0.2080640443132962
Position 17812: 0.15770504572973368
Position 319: 0.1284855536329131
Position 10191: 0.0879275483436073
Position 14065: 0.06743345876645453
Position 4027: 0.06211566489953976
Position 305: 0.06114752136553947
Position 9897: 0.05904881155870551
Position 11681: 0.05299815544464949
Position 1872: 0.04405439025076592
Position 15501: 0.040239728575534275
Position 16411: 0.039354064119697336
Position 9810: 0.036448691563649875
Position 9649: 0.028604130093512797
Position 16456: 0.02650088705328185
Position 1566: 0.026376792942418494
Position 16703: 0.025589755318144027
Position 10529: 0.025385432384156213
Position 9900: 0.023989456543169703
Position 10690: 0.022321114584246373
Position 15019: 0.02139612972223893
Position 9459: 0.021294004925453677
Position 6044: 0.01999274406508625
Position 8946: 0.01945091919288064
Position 15819: 0.018407074721308585
Position 6020: 0.018292447866915158
Position 3824: 0.018291784491028945
Position 15620: 0.016621244902429704
Position 17630: 0.016045984418091106
Position 10556: 0.01594499025663442
Position 5631: 0.01352901770020546
Position 3345: 0.013344992806259464
Position 4246: 0.012779719977241493
Position 9841: 0.01102925903448426
Position 11020: 0.010816353388997257
Position 8991: 0.010377543458433487
Position 14605: 0.010101523392080768
Position 8968: 0.00861100710975246
Position 15344: 0.007943666692063558
Position 282: 0.007924063255242739
Position 17011: 0.0076301821783179985
Position 16247: 0.007600972517819693
Position 9624: 0.006697798097597989
Position 11371: 0.0064710385772342414
Position 17250: 0.006116744749281869
Position 9509: 0.00557534470499473
Position 1392: 0.00516344611984499
Position 14951: 0.005084002528294954
Position 14485: 0.004883818873868945
Position 9438: 0.004877360511113317
Position 15840: 0.004849025160036794
Position 10500: 0.0047929965042001685
Position 2373: 0.004750724142696706
Position 1350: 0.004496411518980614
Position 10439: 0.004392183777794301
Position 4005: 0.004122639630577354
Position 14533: 0.003542247275494879
Position 13842: 0.0034528392191256075
Position 11042: 0.0032940349640524997
Position 254: 0.0031559573173153715
Position 17214: 0.0030870704513428
Position 7097: 0.003086683840830744
Position 14230: 0.0030190671568037885
Position 1544: 0.002806170178457674
Position 11438: 0.002765187875171988
Position 1658: 0.002721693331286843
Position 18378: 0.0027060680978514646
Position 12108: 0.0026667324819781425
Position 4422: 0.0026397982404145655
Position 1213: 0.002544102725775562
Position 11562: 0.0023957006079738125
Position 9677: 0.0022126700852853403
Position 3053: 0.0021441983201891442
Position 11863: 0.0020857133432220913
Position 16679: 0.0019968158388330467
Position 9972: 0.001965850819458473
Position 12920: 0.0018452474890326628
Position 14089: 0.0018283041282277728
Position 10485: 0.0017832646321462324
Position 15341: 0.0016854246095919531
Position 2046: 0.0015840354519731103
Position 3252: 0.0015432262471508154
Position 1571: 0.0014046176568903099
Position 734: 0.0013428471655012454
Position 11054: 0.0013290178477735248
Position 11523: 0.0012500904415280532
Position 8846: 0.0011906739403309001
Position 8953: 0.0011433221146931972
Position 13732: 0.001137499866622547
Position 8796: 0.001130716015382101
Position 2500: 0.0011090117971432648
Position 14362: 0.001079092678829182
Position 10731: 0.0010410506649469542
Position 3689: 0.0010292534716825623
Position 9056: 0.0010201146973159228
Position 1780: 0.0009969162596867296
Position 11424: 0.0009475774561224014
Position 11793: 0.00091995918808515
Position 11447: 0.0008874198708884829
Position 1686: 0.0008600115701378741
Position 1601: 0.0008496146953585206
Position 9976: 0.0008001757891105938
Position 2567: 0.0007305258644104552
Position 640: 0.0007062715075142938
Position 15169: 0.0006980036165191482
Position 1522: 0.0006875057376230912
Position 3124: 0.0006812843522749602
Position 13014: 0.0006503758484242368
Position 1655: 0.0006480355656265285
Position 11305: 0.0006412732792319965
Position 3292: 0.0006104789238378826
Position 3348: 0.0005844622994823416
Position 4913: 0.0005654162379194074
Position 8761: 0.0005351154377941889
Position 1412: 0.0005312377085925236
Position 8849: 0.0005165350299056949
Position 1456: 0.0004124563715293911
Position 4056: 0.0004047003286046171
Position 13871: 0.0003915393328418303
Position 6213: 0.00035195998636422613
Position 11775: 0.0003485124318397196
Position 15456: 0.00034607366890203556
Position 11134: 0.00033335311942613927
Position 4827: 0.00032439577353515195
Position 6026: 0.0003172891626766074
Position 4284: 0.00031703403553452086
Position 12974: 0.0003044825383792382
Position 481: 0.00030359181752904167
Position 2483: 0.0003024569093433735
Position 646: 0.00026622615500253115
Position 4937: 0.0002604616530353664
Position 5933: 0.0002515423820387353
Position 2042: 0.0002373304093766039
Position 5481: 0.00023128150963599322
Position 3729: 0.00022964170419237617
Position 1131: 0.00022675779586627746
Position 2990: 0.00022033407908637784
Position 1400: 0.00021772940966092275
Position 12461: 0.00021729189014722805
Position 3974: 0.0002099812707812347
Position 12018: 0.00019311415846835967
Position 2440: 0.00018134200914023032
Position 792: 0.00018123089519588622
Position 12384: 0.0001734131246155144
Position 6099: 0.00017166694562421257
Position 1443: 0.00016594593072633647
Position 2793: 0.00016283055321870138
Position 5077: 0.0001538049568615052
Position 2527: 0.00014897291270182035
Position 3301: 0.00014149169677835918
Position 3328: 0.00013855904904335977
Position 803: 0.00013099304392412512
Position 3224: 0.00012976193941809875
Position 530: 0.00012332516379262814
Position 5981: 0.00012148141541772257
Position 1876: 0.00011972674658726831
Position 13045: 0.00011488982201298023
Position 10957: 0.00011447198347264067
Position 788: 0.00010877698875904605
Position 5128: 9.869982741964204e-05
Position 6277: 9.347412281013717e-05
Position 6366: 9.145039456715358e-05
Position 10893: 8.806018393508019e-05
Position 3325: 8.762556232805457e-05
Position 333: 8.589382627696257e-05
Position 5602: 7.640292019487888e-05
Position 5855: 7.164367451959425e-05
Position 6305: 6.804177195606913e-05
Position 1358: 6.678152481698388e-05
Position 1826: 6.454457664855756e-05
Position 2339: 6.342101940915034e-05
Position 2375: 5.7800761747873935e-05
Position 5103: 5.7612207605980255e-05
Position 2215: 4.997806170287738e-05
Position 8606: 4.939307186360909e-05
Position 703: 4.8171870621096975e-05
Position 7198: 4.775371242014764e-05
Position 3307: 4.141377186802577e-05
Position 7654: 4.058708357187994e-05
Position 3398: 4.015807492859359e-05
Position 3359: 3.94529053360021e-05
Position 2066: 3.930978958501229e-05
Position 5813: 3.8069395087872944e-05
Position 1841: 3.74120234463944e-05
Position 2808: 3.5807519150738686e-05
Position 6310: 3.492513182849e-05
Position 6450: 3.48888900711448e-05
Position 6753: 3.479665794081889e-05
Position 5655: 3.375826989213693e-05
Position 2241: 3.27665065255756e-05
Position 1745: 3.1302056476723234e-05
Position 4255: 3.125850681011758e-05
Position 6181: 3.0070379330797894e-05
Position 4987: 2.9407090789120557e-05
Position 2618: 2.9245848541281272e-05
Position 815: 2.7227621316731285e-05
Position 5083: 2.4222327394521578e-05
Position 2760: 2.394903434797508e-05
Position 2531: 2.3518173554498132e-05
Position 4973: 2.3027668495224124e-05
Position 1180: 1.906753775692504e-05
Position 4293: 1.9031518431210455e-05
Position 4438: 1.7348927762014905e-05
Position 1254: 1.6712036424122313e-05
Position 7259: 1.6007685101540424e-05
Position 4403: 1.425493383225961e-05
Position 5637: 1.394320746031866e-05
Position 2009: 1.3853156134604389e-05
Position 8291: 1.2424264936398618e-05
Position 5900: 1.1243439500259103e-05
Position 1498: 1.0399504728832691e-05
Position 8686: 9.704267503346674e-06
Position 545: 8.373190680310076e-06
Position 5079: 8.22878223708626e-06
Position 522: 8.148746586351381e-06
Position 5787: 7.2874621083159444e-06
Position 1469: 6.975359105703597e-06
Position 741: 6.919193787505251e-06
Position 9178: 6.847323420671935e-06
Position 1222: 6.039455602008599e-06
Position 6406: 6.0076637857218376e-06
Position 9147: 5.8907483619236045e-06
Position 4314: 5.802607512224647e-06
Position 1084: 5.5200267224946865e-06
Position 8288: 4.728144315003179e-06
Position 5691: 4.5364043570475295e-06
Position 4202: 4.297859174646649e-06
Position 1231: 4.181628812226467e-06
Position 1314: 3.905763229407477e-06
Position 1157: 3.8059039423416486e-06
Position 661: 3.5298887352258285e-06
Position 819: 3.500207419202798e-06
Position 1361: 3.1724467841210463e-06
Position 862: 3.118258166448901e-06
Position 671: 3.068637360093261e-06
Position 548: 2.92683639746069e-06
Position 845: 2.4577426523358663e-06
Position 1578: 2.0715915192796048e-06
Position 1722: 1.9337517077657206e-06
Position 8174: 1.70994033996537e-06
Position 469: 1.6944632917313077e-06
Position 711: 1.6050352198061918e-06
Position 664: 1.5615554463419565e-06
Position 4174: 1.5537467200999132e-06
Position 8236: 1.5518866164006267e-06
Position 864: 1.4291921957852205e-06
Position 897: 1.3898295180255448e-06
Position 750: 1.3652161006326972e-06
Position 5869: 1.339173139607954e-06
Position 1414: 1.2262982943319871e-06
Position 204: 1.212679105256425e-06
Position 8211: 1.0971681845970613e-06
Position 868: 9.839383287982158e-07
Position 116: 8.008723182697271e-07
Position 1367: 6.541000618599883e-07
Position 1418: 6.441654325731139e-07
Position 832: 6.04921694926079e-07
Position 1665: 5.65907349516954e-07
Position 762: 5.654714778828943e-07
Position 914: 5.605273573667593e-07
Position 10702: 5.536376981197319e-07
Position 668: 4.805150762531741e-07
Position 2624: 4.242138274602278e-07
Position 331: 3.929742373729887e-07
Position 603: 3.480178544217064e-07
Position 821: 3.2200160228105394e-07
Position 1585: 2.8480380602084643e-07
Position 1257: 2.8095619090295273e-07
Position 1794: 2.061713535233327e-07
Position 746: 1.920474476564815e-07
Position 6056: 1.5134841097922368e-07
Position 5962: 1.3766989123496598e-07
Position 365: 1.311035414129756e-07
Position 5959: 1.1794288541582244e-07
Position 5011: 1.0086973286774041e-07
Position 5156: 7.117017490902451e-08
Position 2116: 6.588598198673746e-08
Position 1938: 6.43440292511003e-08
Position 597: 5.927400086037942e-08
Position 1784: 5.608567242468093e-08
Position 1169: 4.604432777773548e-08
Position 1957: 4.369515984336981e-08
Position 1798: 3.859415565968577e-08
Position 4919: 3.289423945068831e-08
Position 6116: 1.689424172062311e-08
Position 923: 1.6787900701890803e-08
Position 927: 1.1026283727171144e-08
Position 1903: 8.236456928491035e-09
Position 135: 7.700313393734176e-09
Position 608: 3.994248531129001e-09
Position 1136: 3.364479817288003e-09
Position 906: 3.0850792462668636e-09
Position 708: 1.994175983167823e-09
Position 195: 1.9915005024757075e-09
Position 902: 1.832489384960322e-09
Position 4348: 1.6071810936659308e-09
Position 4432: 1.3470054588209348e-09
Position 935: 1.328616854908426e-09
Position 841: 1.257136520479075e-09
Position 159: 1.2336068813879477e-09
Position 344: 1.1135346615999723e-09
Position 754: 7.772061135141181e-10
Position 128: 7.30857701128804e-10
Position 4446: 5.917306265008921e-10
Position 873: 3.5646776743935085e-10
Position 944: 3.3160748107595456e-10
Position 4538: 2.5664074017076083e-10
Position 427: 2.3693100742741497e-10
Position 150: 1.2355361388279381e-10
Position 982: 6.067365959775302e-11
Position 4383: 4.960848548570336e-11
Position 119: 4.514061535178556e-11
Position 961: 4.3045898350246346e-11
Position 1019: 2.989666023082479e-11
Position 952: 2.1376059129007096e-11
Position 389: 1.9555934878444527e-11
Position 436: 1.94448780144711e-11
Position 176: 1.8085229990188955e-11
Position 140: 1.7691310995517137e-11
Position 560: 1.5240160677596313e-11
Position 459: 1.3642701378901865e-11
Position 446: 1.3311752204303855e-11
Position 971: 1.2569396229764195e-11
Position 614: 1.0403895724793948e-11
Position 152: 9.64593963327643e-12
Position 443: 7.716750055508376e-12
Position 166: 6.476419325778805e-12
Position 770: 3.3573328056033794e-12
Position 178: 1.2634313682382955e-12
Position 394: 6.624154902829884e-13
Position 404: 2.5197856097977863e-13
Position 450: 5.84759703501483e-14
Position 90: 2.191403916202419e-14
Position 83: 2.1916304706237066e-15
Position 556: 1.3968865477411037e-16
