Gene = WLS
Position 7088: 6.337839554436847e-05
Position 6191: 5.820196853355539e-05
Position 2504: 5.228756732824541e-05
Position 2457: 5.103935627942866e-05
Position 474: 5.0138479333418965e-05
Position 1297: 3.892513763241251e-05
Position 5704: 3.6940954717716026e-05
Position 1194: 3.686936340015057e-05
Position 2549: 3.587330376958635e-05
Position 1183: 3.578785060573569e-05
Position 785: 3.419626996935427e-05
Position 1319: 3.3687291059315915e-05
Position 1223: 3.264546449602663e-05
Position 8473: 2.4525516839050517e-05
Position 2774: 1.6483953876706288e-05
Position 13757: 1.473971208321913e-05
Position 1261: 1.3622636213859982e-05
Position 1075: 1.2604874550947809e-05
Position 4746: 1.2524465981985361e-05
Position 1660: 1.2237118942400703e-05
Position 8076: 1.2201768008517036e-05
Position 1131: 1.157159312554015e-05
Position 7021: 1.1344698852028357e-05
Position 6997: 1.121348763436678e-05
Position 595: 9.752017795930337e-06
Position 5571: 7.892385591047102e-06
Position 4637: 7.481887342409935e-06
Position 2001: 5.821650526492973e-06
Position 1028: 5.774658576895779e-06
Position 292: 4.608428729435879e-06
Position 2398: 4.446834372723463e-06
Position 2395: 4.4427055782447844e-06
Position 3479: 4.2302774418230464e-06
Position 3718: 3.777443251221846e-06
Position 289: 3.5022582768449795e-06
Position 2054: 3.354694629369194e-06
Position 629: 3.0842722595915662e-06
Position 4929: 2.9793505496404415e-06
Position 493: 2.7703029284628442e-06
Position 4631: 1.9480997720188525e-06
Position 5753: 1.923483135715789e-06
Position 500: 1.911705437209174e-06
Position 2407: 1.8768521306008055e-06
Position 3507: 1.6812839681781698e-06
Position 229: 1.6415973465396508e-06
Position 2297: 1.5434983653639686e-06
Position 2317: 1.5376764129006024e-06
Position 1891: 1.2894548656719326e-06
Position 2794: 1.1726763274919644e-06
Position 1852: 1.0800961107844348e-06
Position 1768: 8.931745026056572e-07
Position 888: 4.2331170762769784e-07
Position 2365: 2.7181246329713877e-07
Position 581: 1.9186416543366077e-07
Position 1530: 1.6854195847200123e-07
Position 753: 1.584806489664447e-07
Position 788: 1.5399891589910624e-07
Position 986: 1.0837259578201138e-07
Position 821: 8.873240420932662e-08
Position 600: 6.700654469002509e-08
Position 575: 4.9622470132067925e-08
Position 1185: 4.875545174271808e-08
Position 532: 4.0190731452095586e-08
Position 1017: 3.7391698736569e-08
Position 497: 3.4904692007822516e-08
Position 669: 3.3890368366818364e-08
Position 654: 2.7912786620902177e-08
Position 1063: 1.4902228690578927e-08
Position 839: 1.4831480166254108e-08
Position 650: 1.4059297478737644e-08
Position 147: 1.1744115193564964e-08
Position 234: 1.1143324201800342e-08
Position 350: 8.869345281010478e-09
Position 790: 7.060161676548666e-09
Position 602: 2.5579708173531762e-09
Position 240: 2.2160248695969876e-09
Position 1714: 2.119911263074214e-09
Position 282: 1.8410669868515148e-09
Position 1644: 1.492370459339504e-09
Position 537: 9.836011780060525e-10
Position 564: 7.057385005685813e-10
Position 158: 4.44395184544159e-10
Position 154: 2.4879088780551694e-10
Position 194: 1.503933323268154e-10
Position 128: 4.973826139785915e-11
Position 552: 2.459389713697513e-11
Position 201: 2.2168957732942677e-11
Position 190: 2.073189357737088e-11
Position 502: 2.0545366287677322e-11
Position 364: 1.0624163617901637e-11
Position 170: 7.445979098937005e-12
Position 177: 6.57996987543746e-12
Position 161: 4.230867231051188e-12
Position 545: 3.855104219086602e-12
Position 173: 2.5599352180603817e-12
Position 139: 1.2038709213957337e-12
Position 555: 4.803476728456502e-13
Position 547: 4.648697960719398e-13
Position 371: 2.6600656512540995e-13
Position 166: 3.945612018533504e-14
Position 373: 3.383305031493313e-14
Position 187: 3.167575367713177e-14
Position 185: 1.6776009099593896e-14
