Gene = THOC7
Position 27308: 0.183279635051374
Position 13905: 0.14203726686478432
Position 7849: 0.10225381887107098
Position 8030: 0.07837012270971211
Position 10421: 0.06984029422617584
Position 12051: 0.06111625857954078
Position 26313: 0.05427030280323511
Position 11752: 0.05049540007146686
Position 5314: 0.04848906588990338
Position 15279: 0.04722175646676732
Position 29024: 0.043575263635217756
Position 17557: 0.04285381994179332
Position 28863: 0.04274225210286963
Position 4359: 0.03748246318795223
Position 4019: 0.03681597768689169
Position 3997: 0.036477034733420725
Position 10755: 0.03194353424409567
Position 5448: 0.031140567150404495
Position 1153: 0.02799293764888944
Position 29248: 0.027141546133234634
Position 3012: 0.02487155996952272
Position 2927: 0.02485364061803118
Position 11598: 0.023274409768257714
Position 25847: 0.020524057403554404
Position 9763: 0.01976661582808006
Position 26952: 0.018389873874547217
Position 11702: 0.018178855125226413
Position 17644: 0.018063388852333065
Position 25756: 0.01722953399178761
Position 28645: 0.01709530709882847
Position 29983: 0.0169020228392932
Position 27517: 0.015558306044826102
Position 4452: 0.014669945501774315
Position 2954: 0.01324830294150697
Position 27447: 0.013149475492011096
Position 29157: 0.012798698909190302
Position 2379: 0.012409933599447602
Position 645: 0.011536137439165645
Position 27423: 0.010571721679452894
Position 249: 0.010476233609528136
Position 24298: 0.009840372796293812
Position 7799: 0.009689675751793171
Position 29928: 0.009343796117505283
Position 29270: 0.008994791094847443
Position 28717: 0.008993521326915395
Position 329: 0.008117177066197483
Position 654: 0.008075677972671204
Position 5588: 0.0076892558258502
Position 7770: 0.007543183913399231
Position 1396: 0.007463890144353248
Position 7795: 0.0073360779741911495
Position 26899: 0.007048951723951625
Position 5253: 0.006863481475173888
Position 5525: 0.006846705826818768
Position 2146: 0.006820824022150687
Position 929: 0.006805876463150796
Position 7652: 0.006250696743791577
Position 30028: 0.006124081213895147
Position 29203: 0.006109946375603291
Position 5430: 0.005965875138993168
Position 385: 0.0056992538337217995
Position 25735: 0.005001674231363995
Position 29320: 0.004825177683515986
Position 26706: 0.004673484160982698
Position 29252: 0.004577989280423828
Position 7818: 0.004537342767594545
Position 987: 0.0038890035606036336
Position 29461: 0.003445862992398974
Position 28841: 0.0031400228270355825
Position 4160: 0.0028402284184304493
Position 1357: 0.0027834628002288316
Position 7829: 0.002691586653519653
Position 3461: 0.0022431252023129527
Position 29662: 0.0020748264575186854
Position 9436: 0.002030764118585714
Position 28051: 0.002027327284269654
Position 381: 0.001972640111699319
Position 7719: 0.0014948079340654737
Position 29797: 0.0014414836096287842
Position 709: 0.0012836479061790792
Position 6731: 0.00123344784686003
Position 29050: 0.0011054061591538593
Position 3395: 0.0010970062782177257
Position 3101: 0.0010713477133573511
Position 28804: 0.001069898093130387
Position 29431: 0.0010500469460796337
Position 6532: 0.0010147998337862126
Position 29892: 0.0010059049051333719
Position 661: 0.0009989887949582923
Position 28435: 0.0009117138224043432
Position 27909: 0.0008918019161276279
Position 27565: 0.0008820998301855506
Position 3330: 0.0008587444016595873
Position 2713: 0.0008575779335785273
Position 281: 0.0008020511572521938
Position 1416: 0.0007823283610876696
Position 5282: 0.0007321976247965799
Position 700: 0.0007311852822448852
Position 29721: 0.0006928944907819654
Position 3156: 0.0006665322842671144
Position 2209: 0.0006661230002693307
Position 1341: 0.0006347104601468786
Position 29989: 0.0006212266187196685
Position 26845: 0.0005976030031728775
Position 26858: 0.0005769478637773039
Position 6611: 0.0005472315402124645
Position 5294: 0.0005397657128806791
Position 4053: 0.0004995035902592016
Position 6488: 0.0004934138398346875
Position 27752: 0.00044188388189457056
Position 3289: 0.00043867411304080296
Position 505: 0.0004374946468072943
Position 29208: 0.0004019844701237059
Position 28936: 0.0003711832633298668
Position 1462: 0.0003695059024648771
Position 1371: 0.000359280859663418
Position 674: 0.00034303738634472686
Position 27155: 0.0003191509086068584
Position 27870: 0.0003095984140450897
Position 29489: 0.0003059353096390543
Position 3015: 0.00029423529887749475
Position 993: 0.0002893743032652937
Position 28736: 0.00027580203347121166
Position 28977: 0.00026086317074091166
Position 28868: 0.00025710442055815056
Position 28322: 0.0002502150273702627
Position 797: 0.00023783746232440038
Position 933: 0.0002238946993606685
Position 945: 0.0002193932458913263
Position 3397: 0.00021223234287973095
Position 28918: 0.00021050943206065776
Position 1235: 0.00020666286123306404
Position 559: 0.00019623297513564924
Position 310: 0.0001854778561669996
Position 29621: 0.00018079752457738775
Position 29545: 0.00018027022848887705
Position 960: 0.00017952027717995346
Position 3037: 0.00017874434255338303
Position 28963: 0.00017787452454480466
Position 713: 0.0001756859679800398
Position 28562: 0.00015030303939322245
Position 791: 0.00014074194333630314
Position 27778: 0.0001345093609941548
Position 1513: 0.00012475545996024667
Position 1789: 0.0001243045273408161
Position 331: 0.0001203570004752136
Position 398: 0.00011901873442008969
Position 29111: 0.00011804433594327581
Position 27685: 0.000114186758644131
Position 2289: 0.00010946155799941416
Position 1156: 8.477765199808999e-05
Position 4485: 7.39250363521979e-05
Position 251: 7.370148474647829e-05
Position 7967: 6.811513422512183e-05
Position 4083: 6.058834378436334e-05
Position 1612: 5.841411170797131e-05
Position 576: 5.720145046999393e-05
Position 29503: 5.4566068196981596e-05
Position 29057: 5.4023639380146485e-05
Position 28837: 4.755235861543332e-05
Position 29344: 4.621946763244019e-05
Position 28835: 4.231074338456606e-05
Position 3767: 3.7876713854775016e-05
Position 1824: 3.341472297614159e-05
Position 827: 3.28032941044367e-05
Position 1133: 3.2694093685315726e-05
Position 28944: 3.2215640447803564e-05
Position 1492: 3.146999775270655e-05
Position 1277: 2.9076036946440164e-05
Position 2259: 2.8428853434719738e-05
Position 29388: 2.3636580844024637e-05
Position 26182: 2.3505439684614346e-05
Position 3286: 2.021537903545591e-05
Position 26086: 2.0067913863244525e-05
Position 1537: 1.9642323934979693e-05
Position 611: 1.752619081773407e-05
Position 349: 1.6574249828170305e-05
Position 1649: 1.637906115919236e-05
Position 765: 1.635949221547854e-05
Position 2978: 1.3125828574213649e-05
Position 889: 1.0691854388087597e-05
Position 677: 1.0607101695164829e-05
Position 4294: 1.0193306146150887e-05
Position 524: 9.655108582352673e-06
Position 1203: 7.808876530678007e-06
Position 599: 7.487480968254009e-06
Position 1044: 7.196805613673826e-06
Position 1190: 5.6190203166014835e-06
Position 1091: 5.43006274434653e-06
Position 801: 4.916078909561797e-06
Position 2554: 4.807222242864504e-06
Position 4503: 4.690906498465939e-06
Position 586: 4.613770170179736e-06
Position 2683: 4.142288362900611e-06
Position 3793: 3.3462911676396254e-06
Position 2689: 3.2316649100588187e-06
Position 2576: 2.5812945908085194e-06
Position 3231: 1.6722920553801367e-06
Position 3186: 8.45933436493233e-07
Position 732: 2.3053476105028893e-07
Position 768: 2.2904533724050185e-07
Position 27216: 1.5250267262477542e-07
Position 831: 1.2710810237813372e-07
Position 771: 1.2147038668598479e-07
Position 449: 1.1978443681887255e-07
Position 1122: 1.1181624243285956e-07
Position 843: 1.1066918293135494e-07
Position 2582: 9.166643134407277e-08
Position 595: 8.670317967160158e-08
Position 337: 8.153215362777264e-08
Position 1211: 7.587048065262328e-08
Position 858: 6.797475778536902e-08
Position 970: 6.04235935526747e-08
Position 894: 5.935832956632173e-08
Position 486: 5.024295035604567e-08
Position 864: 4.8252794837760374e-08
Position 747: 4.3837346107206064e-08
Position 1026: 4.328386205628321e-08
Position 962: 4.054902054215154e-08
Position 527: 3.826546007933897e-08
Position 517: 3.6604984165522306e-08
Position 1219: 3.5314254482199415e-08
Position 484: 3.466900027465212e-08
Position 818: 3.1467275100983524e-08
Position 1257: 2.8264904169038882e-08
Position 663: 2.5383081502767112e-08
Position 1016: 2.4215695277235844e-08
Position 457: 1.8056416734873106e-08
Position 460: 6.48338398809943e-09
Position 544: 4.603247970471327e-09
Position 774: 3.831018562826491e-09
Position 469: 2.5629697613109424e-09
Position 605: 2.4179706687732833e-09
Position 490: 1.2250818505000742e-09
Position 411: 1.0984679880684944e-09
Position 861: 8.624871031006686e-10
Position 535: 6.375893213670408e-10
Position 868: 6.174093235715265e-10
Position 190: 6.3286625624332315e-12
Position 136: 5.383677880763382e-17
Position 119: 2.8682822606858564e-17
