Gene = DLEC1
Position 2218: 8.988171255830112e-06
Position 7196: 7.754138661889136e-06
Position 491: 7.380576291173238e-06
Position 539: 4.465652047912054e-06
Position 3981: 3.0882448426963506e-06
Position 74: 2.841138104495561e-06
Position 565: 2.7626971546926246e-06
Position 781: 2.5878998877281713e-06
Position 1788: 2.037474942098948e-06
Position 262: 1.210546512095916e-06
Position 1287: 1.0294516610391545e-06
Position 789: 9.661729852408497e-07
Position 342: 9.59811603304114e-07
Position 15: 8.093892759671604e-07
Position 472: 6.128655548098282e-07
Position 1385: 6.11124994570478e-07
Position 965: 5.651737819252734e-07
Position 9: 4.6761697679553476e-07
Position 1552: 3.821193592396005e-07
Position 1627: 3.190503120147646e-07
Position 443: 2.706469532866194e-07
Position 1084: 2.6680720944064256e-07
Position 1325: 2.115233763583821e-07
Position 59: 1.759642164507984e-07
Position 241: 1.3381390937452334e-07
Position 453: 1.1462829005730463e-07
Position 2704: 7.57859557538855e-08
Position 2510: 4.429362502464589e-08
Position 915: 3.377728494271158e-08
Position 881: 3.338257926867426e-08
Position 655: 2.3115753634099258e-08
Position 922: 1.9162567820656406e-08
Position 1065: 1.5415613526506852e-08
Position 765: 1.533280921204021e-08
Position 1002: 1.4166761613713578e-08
Position 736: 1.3262081380419632e-08
Position 1040: 1.2522372528312502e-08
Position 329: 2.426122803345572e-10
Position 437: 1.472168207119529e-10
Position 518: 1.3847584683008894e-10
Position 448: 1.211755291677329e-10
Position 414: 5.357540258886409e-11
Position 582: 8.928902073631724e-12
Position 315: 1.7517387976454495e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 20536: 0.9107292000092709
Position 10013: 0.8932489452563499
Position 19905: 0.6935481251528567
Position 22963: 0.5070871088613266
Position 15577: 0.4827535926724915
Position 12188: 0.43773984039361163
Position 6337: 0.3564208420084332
Position 6763: 0.27944109210962526
Position 10611: 0.2767002039277006
Position 20826: 0.2694639057354494
Position 23000: 0.2523164168992413
Position 12185: 0.21642825519459713
Position 24635: 0.19167613827040253
Position 30837: 0.18523770362876713
Position 11234: 0.17549952717455528
Position 23549: 0.17177343260202235
Position 21998: 0.15525191832823187
Position 10748: 0.10059927431982227
Position 15183: 0.08212872745983392
Position 6572: 0.081851409729621
Position 9364: 0.07559153395736565
Position 10044: 0.0741228654722986
Position 8658: 0.07028863513698645
Position 20740: 0.06580045059293363
Position 12244: 0.06394292282475778
Position 28083: 0.0630956434899951
Position 27376: 0.06276082894924472
Position 26647: 0.062146483193606425
Position 23429: 0.05622808429577058
Position 8821: 0.055664192040158295
Position 23375: 0.05470675764401325
Position 28103: 0.053858869778820526
Position 7232: 0.05270540302971676
Position 25608: 0.0513731349634915
Position 28568: 0.051335057167355785
Position 27323: 0.05092477039606581
Position 9146: 0.050128447643740345
Position 13369: 0.04963793895460612
Position 28417: 0.04866948397106828
Position 20602: 0.04435453499776162
Position 23458: 0.04101962718617601
Position 15391: 0.027771788074885954
Position 26705: 0.02587917547003075
Position 27390: 0.02577707494098708
Position 17746: 0.024457377686486228
Position 8901: 0.021106681182954938
Position 5990: 0.02015178717824232
Position 21024: 0.019810888179795278
Position 2304: 0.019488689861942975
Position 6082: 0.019189329758353937
Position 24737: 0.017070789503660654
Position 4052: 0.016887301613538644
Position 23552: 0.016840605623300708
Position 22934: 0.016731712162267782
Position 25215: 0.016504071836019436
Position 22507: 0.01597305147251752
Position 9015: 0.01566369825424721
Position 9201: 0.01564462797392179
Position 12869: 0.015236151390557735
Position 7018: 0.015175743228395853
Position 24821: 0.013521852917081523
Position 16376: 0.013120682095733239
Position 6358: 0.012865036751885122
Position 7196: 0.012072664931231825
Position 1152: 0.011821100532142609
Position 7107: 0.011324274934919233
Position 6181: 0.010110566128273442
Position 19577: 0.010057456983526256
Position 16128: 0.009665053245286536
Position 20416: 0.009411640933368607
Position 30404: 0.008746230693950023
Position 24068: 0.008673370852498514
Position 7727: 0.008636553979797129
Position 6683: 0.008491427146001426
Position 22906: 0.008398079161103337
Position 15285: 0.008162621199060931
Position 6704: 0.007491446256619801
Position 10583: 0.007372934867362476
Position 7588: 0.007146373694429997
Position 22483: 0.00696353742655295
Position 7645: 0.006413804616086778
Position 24937: 0.006384751633639054
Position 5943: 0.006230497927337996
Position 5940: 0.006174394602848127
Position 25724: 0.0061033212398188905
Position 20742: 0.00605994954446649
Position 26294: 0.005883906694870057
Position 27842: 0.0058496001875096995
Position 11173: 0.005834999177388411
Position 15447: 0.005502352018816371
Position 24144: 0.005444962838995003
Position 6783: 0.005378458708434463
Position 20851: 0.005340290189548387
Position 24688: 0.005274574665355769
Position 12925: 0.004662414722580725
Position 5886: 0.004332928118927549
Position 1659: 0.004326343390713965
Position 23523: 0.0041260443484648895
Position 7701: 0.004081157490561205
Position 24090: 0.004046903560875463
Position 2148: 0.003956614946331193
Position 8596: 0.003297770322041539
Position 22018: 0.00286749883582515
Position 23306: 0.0026667718102775235
Position 224: 0.0025400651780406
Position 12751: 0.00253077268287181
Position 23964: 0.0023159606213982754
Position 6099: 0.0022959384192329196
Position 5908: 0.0022559005367846167
Position 3840: 0.0022089688992734144
Position 23803: 0.0021146305624130837
Position 9151: 0.002049023298532166
Position 23025: 0.0019654158972289763
Position 1679: 0.0019396213726871243
Position 336: 0.001907779448604952
Position 5892: 0.0018312663445417328
Position 13239: 0.0017661274848398728
Position 24963: 0.0017641651241107328
Position 24442: 0.0016978894350018166
Position 26600: 0.0016516977543536246
Position 2290: 0.0016147227169567224
Position 7275: 0.0015844259511442992
Position 6037: 0.0015611140093743522
Position 25569: 0.0015394407514123117
Position 21994: 0.0015195499888239266
Position 1019: 0.0014863042422475635
Position 12872: 0.0014622415514744748
Position 7169: 0.0014344908490341363
Position 6188: 0.0013433828076739184
Position 8790: 0.0013255950669386646
Position 8749: 0.0013175998765182614
Position 3972: 0.0012767758877549333
Position 2347: 0.0012483754747816078
Position 3731: 0.0012445712447654886
Position 6732: 0.0011720208154200385
Position 9305: 0.001156854165818517
Position 4028: 0.00113613541820487
Position 12086: 0.0011164597342178547
Position 21534: 0.001011158688918288
Position 21051: 0.00101069702362681
Position 20298: 0.0009413153746755405
Position 2313: 0.0009242577948015473
Position 4533: 0.0009203279583691593
Position 10586: 0.0009052782112527751
Position 12781: 0.0008775920069203947
Position 11152: 0.0008563872154710931
Position 23771: 0.0008440860244758646
Position 24386: 0.0007638956079351858
Position 2124: 0.0007271933445746073
Position 10643: 0.0007266221128319729
Position 6863: 0.0007045035674229708
Position 9082: 0.0006894099907777151
Position 12061: 0.0006852556911638558
Position 9967: 0.000683268043256442
Position 11075: 0.0006509032129542459
Position 193: 0.0006470273518957739
Position 1980: 0.0006347162933037587
Position 21513: 0.0006078525276181189
Position 887: 0.0006029827477465655
Position 3882: 0.0005968314149530691
Position 22157: 0.0005574813667334166
Position 2191: 0.0005381009199145609
Position 291: 0.0004835174672892579
Position 6786: 0.0004753790975121678
Position 8358: 0.0004692398932168605
Position 3375: 0.00045311954276458386
Position 23270: 0.0004497674957633747
Position 1983: 0.00042306701444983023
Position 4406: 0.0004184628497804268
Position 524: 0.0003715640223646711
Position 12807: 0.00036988038360175486
Position 829: 0.00035449965483618217
Position 8299: 0.00035100842966292024
Position 10753: 0.00034364486281404123
Position 8523: 0.00031179736918748196
Position 10400: 0.0003030672931204709
Position 14731: 0.0002863521868173882
Position 4365: 0.0002742123549145568
Position 10512: 0.0002549682410547351
Position 5948: 0.00024583538006596337
Position 239: 0.0002060440462790934
Position 5861: 0.00020306568969017915
Position 2261: 0.0002022350883978124
Position 6355: 0.00020008730206789863
Position 6103: 0.00019731234459455265
Position 2060: 0.00019536626161766705
Position 5994: 0.00018265472501255978
Position 23680: 0.00018124811501982565
Position 5925: 0.00017660871236052118
Position 4508: 0.00017567616065367143
Position 5800: 0.00016644822113724442
Position 5693: 0.0001627292934129401
Position 3533: 0.00015856126521296266
Position 24566: 0.00015441317603198112
Position 7986: 0.00015338363048138343
Position 17129: 0.00013900066336234825
Position 7765: 0.0001249873253631851
Position 3856: 0.00012380288685043928
Position 1552: 0.00011489380829795277
Position 679: 0.00011322172334129603
Position 1156: 0.00011068382621102913
Position 505: 0.00010524510278533172
Position 22651: 0.00010367091251949743
Position 5012: 8.462974554078439e-05
Position 2395: 7.526880608447525e-05
Position 3760: 6.869945410995221e-05
Position 1231: 6.546381402181794e-05
Position 4165: 5.9180701381150125e-05
Position 4967: 5.273778749717292e-05
Position 582: 5.092779129264335e-05
Position 539: 4.833084125932897e-05
Position 9675: 4.815770633863445e-05
Position 4928: 4.65485411673834e-05
Position 2200: 4.607634819528925e-05
Position 19145: 4.3675219664894196e-05
Position 2074: 4.347016026164684e-05
Position 6634: 4.163560904700982e-05
Position 1705: 4.123921310732579e-05
Position 1451: 4.0789983412449223e-05
Position 4331: 4.020441668747018e-05
Position 3944: 3.976839900867859e-05
Position 6267: 3.6916334123880856e-05
Position 18636: 3.680335110658485e-05
Position 3371: 3.2023888577551635e-05
Position 1065: 3.1900461965326496e-05
Position 2320: 3.055335927744431e-05
Position 1088: 2.9463492631489437e-05
Position 1827: 2.732546173586467e-05
Position 3871: 2.5607317323770705e-05
Position 14776: 2.1981894722403766e-05
Position 5815: 2.132925459228401e-05
Position 1619: 2.1292724255656776e-05
Position 2264: 2.1187938012661372e-05
Position 1851: 2.013324540872209e-05
Position 4896: 1.9562607762639352e-05
Position 1753: 1.769519967792643e-05
Position 1331: 1.4652493655135177e-05
Position 4185: 1.418395346335975e-05
Position 201: 1.3382155467915505e-05
Position 254: 1.3006256091414268e-05
Position 179: 1.2706711564040153e-05
Position 836: 1.2627175097225172e-05
Position 4771: 1.1354722022656287e-05
Position 1661: 1.0572539240008811e-05
Position 2005: 1.0329333577313989e-05
Position 4973: 1.0074868392714771e-05
Position 861: 1.0055947992534405e-05
Position 4000: 9.284345276435414e-06
Position 1924: 7.650639826205416e-06
Position 388: 7.536187911189877e-06
Position 1570: 6.778270069930788e-06
Position 512: 6.349843212066353e-06
Position 890: 5.5473785489575785e-06
Position 2215: 5.133788500666306e-06
Position 495: 4.302860719934086e-06
Position 856: 4.2660715158563704e-06
Position 11674: 3.0413426317563947e-06
Position 1567: 2.8947544898208814e-06
Position 565: 2.296271568222858e-06
Position 2009: 3.5938695473173033e-07
Position 1985: 1.576527475136074e-07
Position 1876: 9.571806316921701e-08
Position 1481: 9.12277423162752e-08
Position 1989: 8.680349528825476e-08
Position 1727: 8.643306792799816e-08
Position 361: 8.15216827503632e-08
Position 3562: 7.97098225769871e-08
Position 724: 7.938396691869838e-08
Position 2529: 7.770040444220093e-08
Position 3469: 7.757733387991783e-08
Position 1521: 6.367794071921715e-08
Position 3512: 5.5570836678954964e-08
Position 1170: 5.4097605421756997e-08
Position 950: 4.8485601737099946e-08
Position 341: 4.775485823069092e-08
Position 922: 4.4488163295245546e-08
Position 357: 3.9901151436066874e-08
Position 377: 3.204157901141772e-08
Position 1833: 3.148077028017096e-08
Position 898: 2.964820171609687e-08
Position 849: 2.9390136755587006e-08
Position 1411: 2.3386758492276314e-08
Position 658: 1.6580215019277477e-08
Position 1094: 1.624256849300414e-08
Position 2812: 1.1918025000776323e-08
Position 1715: 1.1507218718732369e-08
Position 1691: 9.091622522944027e-09
Position 840: 7.313273195568855e-09
Position 1167: 6.59413389206992e-09
Position 1601: 6.0738275671054655e-09
Position 248: 5.645325450263271e-09
Position 1283: 5.506570131881777e-09
Position 367: 5.167125576156948e-09
Position 1301: 5.042584555069866e-09
Position 2569: 1.7849692005245903e-09
Position 2614: 1.3232016762794268e-09
Position 2332: 7.856654465748634e-10
Position 1477: 4.811079864042457e-10
Position 588: 2.520283779614519e-10
Position 1186: 2.098788195359182e-11
Position 751: 1.590088492688596e-11
Position 736: 1.4926455602260222e-11
Position 422: 1.2567213151474702e-11
Position 124: 1.2178710641458472e-11
