Gene = HMCES
Position 14754: 0.21086161858613542
Position 9965: 0.2104108855219971
Position 17200: 0.19780232207951418
Position 3642: 0.13529386629072954
Position 3581: 0.13368776709448382
Position 11878: 0.1266813096283257
Position 11875: 0.09235247516803463
Position 18946: 0.08249900958447802
Position 4093: 0.0698217221072469
Position 18371: 0.061775225507069646
Position 21208: 0.05867011518590982
Position 21504: 0.038761311703097004
Position 17949: 0.03431991997942786
Position 14775: 0.027213074221368577
Position 17241: 0.026671762563159476
Position 20836: 0.024332436349046853
Position 3540: 0.018259267868753103
Position 4197: 0.017569829540243272
Position 19513: 0.016941248536814835
Position 19760: 0.015397663907230736
Position 4219: 0.015382528982143972
Position 16997: 0.013881462838921816
Position 955: 0.012591310488889246
Position 14147: 0.012148418496350897
Position 14750: 0.01157690061025831
Position 16035: 0.011021344078102043
Position 23371: 0.009758525849368439
Position 18517: 0.009470242985998332
Position 8427: 0.009380979134426646
Position 12076: 0.00937987688386386
Position 4169: 0.008779213938278354
Position 19028: 0.008505808638852504
Position 12049: 0.008478792470370795
Position 15863: 0.00813380164443634
Position 926: 0.007387561504050717
Position 12675: 0.0072061417161495235
Position 11465: 0.006150322914102213
Position 363: 0.0058577255006716615
Position 22810: 0.005739407020916479
Position 3500: 0.004488401110677595
Position 12511: 0.004416170558902493
Position 12492: 0.004100639914612855
Position 15816: 0.004010729333272313
Position 16960: 0.0034659799300790586
Position 15797: 0.0033547810520679756
Position 15297: 0.0033289739283406563
Position 3924: 0.0031324885868502773
Position 16948: 0.0030041154214191343
Position 20663: 0.0029655175533094586
Position 14237: 0.0029638237917734003
Position 16796: 0.002866506350554565
Position 625: 0.002814708771418033
Position 15921: 0.0028051088528227414
Position 335: 0.0027775270461244655
Position 12876: 0.0025966804134387915
Position 11099: 0.0025224651652453888
Position 3962: 0.0024787180749493948
Position 14399: 0.002382775776987489
Position 745: 0.0022306855493537292
Position 15895: 0.0021898459384138516
Position 2135: 0.002060078205368146
Position 2537: 0.002014347247332802
Position 973: 0.0019498298632489998
Position 17205: 0.0018393792227925716
Position 1041: 0.0015016850927893554
Position 13677: 0.0014496957161141946
Position 3594: 0.0014274065050804488
Position 14433: 0.001332455617562212
Position 4142: 0.001206126637832546
Position 443: 0.0011491979076164352
Position 15168: 0.0011363853695189052
Position 13353: 0.0011165674578255593
Position 3604: 0.0010963843851996976
Position 19381: 0.0010962366338551357
Position 891: 0.001084701102625881
Position 12444: 0.0010391966282861588
Position 970: 0.0010379759008116802
Position 941: 0.0010009618466123773
Position 752: 0.0009963177882813797
Position 8403: 0.0008664830006692295
Position 17026: 0.000835570261101499
Position 4244: 0.0007631150279975138
Position 10430: 0.0007584058813672001
Position 2602: 0.000726666611187374
Position 1024: 0.0007071105541406
Position 3369: 0.0006875409643570745
Position 17969: 0.0006776437767191707
Position 663: 0.0006536011134829022
Position 17945: 0.0006384045708046747
Position 8408: 0.0006355698721941303
Position 12563: 0.0005756905509860387
Position 12769: 0.0005756058655715474
Position 12114: 0.0005654245465331059
Position 14049: 0.00048307394618936453
Position 15110: 0.00048086448994258
Position 16483: 0.00038625006828502155
Position 4248: 0.0003626462486204653
Position 16430: 0.00031824256683782564
Position 14011: 0.0003021026002638454
Position 11055: 0.0003003995072319505
Position 14963: 0.0002966261040846797
Position 16399: 0.00028010690900178353
Position 16069: 0.00027074534343928897
Position 3819: 0.00026497416365271417
Position 10586: 0.0002184199632991172
Position 3662: 0.0002162471278038249
Position 3879: 0.0001975707182787785
Position 629: 0.00019385237913094216
Position 15330: 0.00018189982177025377
Position 594: 0.0001705573452714514
Position 371: 0.00016660453003806036
Position 10719: 0.0001665632225071495
Position 13921: 0.00015745556327544224
Position 310: 0.00015716127601896426
Position 6331: 0.0001568536406905157
Position 13907: 0.0001502524523070162
Position 8047: 0.00014726953560403666
Position 495: 0.00012983168793764282
Position 11489: 0.00012087347922599861
Position 558: 0.00011144840127644623
Position 6523: 0.00010191890000433832
Position 14263: 0.00010174809710742119
Position 10745: 0.00010103226606151546
Position 13002: 7.3239724339058e-05
Position 13697: 6.91730338485006e-05
Position 2910: 6.9131953907646e-05
Position 13302: 6.835755199988925e-05
Position 12737: 5.914925445506565e-05
Position 2031: 5.913870810671948e-05
Position 12690: 5.7878731853132774e-05
Position 10228: 5.7235759401005034e-05
Position 12514: 5.00963790369046e-05
Position 145: 4.775655183522371e-05
Position 12533: 4.012304847029645e-05
Position 2562: 3.953005068949353e-05
Position 1206: 3.444543271010296e-05
Position 12087: 3.343203795441822e-05
Position 337: 2.6897057550753317e-05
Position 7251: 2.3730520415794356e-05
Position 398: 2.356807209131726e-05
Position 639: 2.3294501373742247e-05
Position 10637: 2.3210163302914417e-05
Position 10402: 2.217822164069022e-05
Position 10491: 2.148490111756539e-05
Position 1046: 1.9801952739746677e-05
Position 2834: 1.9142135156475578e-05
Position 1026: 1.9077360557121015e-05
Position 548: 1.8767351345803117e-05
Position 990: 1.8250046429209283e-05
Position 332: 1.7694768448474534e-05
Position 10416: 1.6543539436506725e-05
Position 4516: 1.649416638629748e-05
Position 187: 1.648384212521803e-05
Position 204: 1.6310527426382447e-05
Position 2152: 1.577948516498568e-05
Position 5596: 1.562567563247176e-05
Position 939: 1.5607435405708095e-05
Position 174: 1.5069795722660615e-05
Position 6218: 1.402281718517065e-05
Position 1003: 1.1988939974484671e-05
Position 1911: 1.1868627643806949e-05
Position 457: 1.1739347968714536e-05
Position 3173: 1.1382639795195691e-05
Position 877: 1.1084921976353821e-05
Position 7071: 1.1031908572828308e-05
Position 2569: 1.0835359723391986e-05
Position 4536: 1.0039350004510783e-05
Position 1962: 9.187302324853215e-06
Position 694: 8.60702547932211e-06
Position 793: 8.353361754490646e-06
Position 7789: 8.240373681685915e-06
Position 545: 8.04717911391743e-06
Position 1363: 7.589761088873215e-06
Position 685: 7.319277963536512e-06
Position 3859: 7.173314485050793e-06
Position 1075: 7.139479535190711e-06
Position 1851: 7.048638351392506e-06
Position 3508: 6.890004817584423e-06
Position 512: 6.832579591635476e-06
Position 5304: 6.675331986440433e-06
Position 7998: 6.655298112385216e-06
Position 271: 5.808035879776993e-06
Position 562: 5.479864835996987e-06
Position 535: 5.322838910213937e-06
Position 6931: 4.933158691986543e-06
Position 227: 4.791774981563112e-06
Position 2619: 3.991280057170777e-06
Position 1710: 3.1343504173236856e-06
Position 677: 2.9834157762217377e-06
Position 6437: 2.934650611786426e-06
Position 1366: 2.780463951458579e-06
Position 5377: 2.5703738680510003e-06
Position 1383: 2.399952833306207e-06
Position 832: 2.284463609961964e-06
Position 4512: 1.943617544539231e-06
Position 185: 1.8453353024918702e-06
Position 147: 1.6545737234789585e-06
Position 5269: 1.5905753369048186e-06
Position 1280: 1.5290334787561226e-06
Position 5687: 1.5158291846268905e-06
Position 1424: 1.465502100158126e-06
Position 155: 1.408460557865714e-06
Position 5174: 1.332237084618159e-06
Position 5044: 1.2689194245791437e-06
Position 208: 1.2102845434364964e-06
Position 1457: 1.1774881230127251e-06
Position 1926: 1.1388176794016891e-06
Position 767: 1.1271230235088783e-06
Position 811: 1.0433262443763066e-06
Position 818: 7.451754967199839e-07
Position 703: 6.908505073888104e-07
Position 1153: 6.493350153821525e-07
Position 798: 5.601411854759594e-07
Position 1885: 4.936568651196609e-07
Position 1639: 4.564279295758494e-07
Position 157: 4.2623569681614297e-07
Position 1429: 4.1149164308524356e-07
Position 125: 3.7690618707019885e-07
Position 138: 3.6795617569283374e-07
Position 264: 3.5822263068634164e-07
Position 1072: 3.1266240338978585e-07
Position 233: 2.724183808744953e-07
Position 1985: 2.622644335310618e-07
Position 241: 2.5909545829496077e-07
Position 246: 2.312224953357518e-07
Position 521: 1.9678885572207082e-07
Position 164: 1.6900270855164518e-07
Position 152: 1.6123920282729798e-07
Position 795: 1.2493353799713702e-07
Position 251: 1.1095295591005936e-07
Position 129: 1.1039355605516599e-07
Position 408: 1.034616507461666e-07
Position 641: 1.0343121627330046e-07
Position 4273: 8.364430573918175e-08
Position 118: 3.887156123879995e-08
Position 113: 3.812715028326381e-08
Position 108: 1.3167769700479724e-08
Position 841: 9.74359144115048e-09
Position 344: 5.809387053145003e-09
Position 985: 3.5283333135794616e-09
Position 1099: 3.146631978978242e-11
Position 1111: 5.609560657156182e-12
