Gene = SURF1
Position 4596: 0.006531777157490962
Position 4742: 0.0064337787549232466
Position 1608: 0.005742748659010616
Position 3966: 0.0049814139450979076
Position 396: 0.00472788474496743
Position 3036: 0.004551082341928953
Position 3604: 0.004095870379473338
Position 2100: 0.003575926721574405
Position 3562: 0.0031518040800542746
Position 2124: 0.0027803951260216087
Position 1443: 0.0027475582879116374
Position 3444: 0.002712334341620499
Position 3634: 0.0026924641268762147
Position 1368: 0.00260470959899477
Position 4631: 0.0022844228940166553
Position 3803: 0.0022591278960574796
Position 426: 0.0015861898601630478
Position 3696: 0.0015147034637135429
Position 3373: 0.0014867849120653838
Position 2270: 0.0013867179479063628
Position 955: 0.0013048330889057962
Position 2943: 0.0010703057919608946
Position 1587: 0.0010477703782588762
Position 1561: 0.0010313088521028413
Position 2853: 0.000932833585740292
Position 1570: 0.0009065026011109906
Position 2405: 0.0009009359496026483
Position 936: 0.0008775575810539411
Position 3947: 0.0008707989754500504
Position 3932: 0.0008563376900719954
Position 3009: 0.0006349525214550447
Position 2677: 0.0005069807076745371
Position 2991: 0.0005061550250920745
Position 2386: 0.0005051089741774806
Position 1405: 0.00039704872949519136
Position 2303: 0.0003834762552802647
Position 1423: 0.000377190147281077
Position 2635: 0.0003744862196537223
Position 3332: 0.0003723556056770276
Position 1770: 0.0003712391199972969
Position 932: 0.0003634847135734994
Position 4257: 0.00032347255256974907
Position 2400: 0.00031824993209406073
Position 1593: 0.000318152196821527
Position 452: 0.00031365634119130984
Position 2497: 0.00028874503336213144
Position 1094: 0.0002876035692566382
Position 4601: 0.00027888263858187313
Position 2900: 0.00027754552368638796
Position 1579: 0.00027229024020493034
Position 1567: 0.0002514952982517374
Position 3026: 0.00023188503863791143
Position 2059: 0.0002043078034548547
Position 454: 0.00018551993342119414
Position 1346: 0.0001714463231434661
Position 1682: 0.00016962112124315157
Position 1843: 0.0001604708543042916
Position 350: 0.00015932818017383107
Position 1614: 0.00014738510689128273
Position 1510: 0.00014681750659586737
Position 4367: 0.00013837534593291842
Position 3144: 0.00013349962351265872
Position 4483: 0.00012228579930100489
Position 164: 0.0001170425621797813
Position 196: 0.00011632095161596471
Position 374: 0.0001161775790750063
Position 4678: 0.00011097057889809824
Position 1450: 0.00010701656976273643
Position 1447: 0.00010457083133099448
Position 4137: 0.00010355699154303711
Position 637: 9.920447855295652e-05
Position 1120: 9.863466723861904e-05
Position 520: 9.541253113624908e-05
Position 1171: 9.519372210710462e-05
Position 2151: 9.2818410681359e-05
Position 2444: 7.774984893172836e-05
Position 3523: 6.78200746677774e-05
Position 1433: 6.474343009936681e-05
Position 2237: 6.282855440740481e-05
Position 1801: 6.156682625846765e-05
Position 3470: 5.6295500001957646e-05
Position 2364: 5.327678291183302e-05
Position 1871: 4.6437169476993206e-05
Position 1259: 3.552566264390267e-05
Position 4365: 3.498283757736067e-05
Position 1278: 3.36161995771613e-05
Position 1005: 3.095599575145865e-05
Position 488: 2.894443476629638e-05
Position 2431: 2.80493542748779e-05
Position 1264: 2.6379275577245203e-05
Position 458: 2.5526557356263568e-05
Position 2064: 2.3730672181380006e-05
Position 988: 2.1983070126125057e-05
Position 4640: 2.1933766433888155e-05
Position 1309: 2.001111839418569e-05
Position 2356: 1.9815290127929947e-05
Position 3457: 1.6048137668906585e-05
Position 1294: 1.5780123734029466e-05
Position 605: 1.560603194019539e-05
Position 1185: 1.3853935606662006e-05
Position 2590: 1.3023975074864598e-05
Position 2106: 1.2593807302597683e-05
Position 4403: 1.0473606366959542e-05
Position 660: 1.0391064809036768e-05
Position 4702: 9.625531111106695e-06
Position 2359: 9.486162309973052e-06
Position 237: 9.47349218361728e-06
Position 1096: 9.331945898235375e-06
Position 1215: 9.073693955335552e-06
Position 430: 8.194871997038299e-06
Position 694: 7.584245501027502e-06
Position 1472: 6.966307696559147e-06
Position 4610: 6.686416161897374e-06
Position 355: 6.284194697008146e-06
Position 2160: 5.3972747297176615e-06
Position 4191: 5.301339921606031e-06
Position 485: 5.202349110442974e-06
Position 704: 5.17733491822357e-06
Position 2132: 4.80772974967626e-06
Position 159: 3.3612626727932112e-06
Position 220: 3.3116539003782147e-06
Position 208: 3.1568222615061604e-06
Position 3228: 2.7894197619079574e-06
Position 2793: 2.762031662603904e-06
Position 367: 2.7061985350866937e-06
Position 1785: 2.50864856122688e-06
Position 2372: 2.282052973910577e-06
Position 744: 2.0147925644951025e-06
Position 1029: 1.904035541130771e-06
Position 2686: 1.6946060979102487e-06
Position 2038: 1.570450988360952e-06
Position 753: 1.4108944448136133e-06
Position 2906: 1.3963513364346767e-06
Position 148: 1.3955083790504182e-06
Position 2871: 1.2696531311386256e-06
Position 1972: 1.1087004839099442e-06
Position 2715: 1.0192863997836722e-06
Position 746: 8.022368476984773e-07
Position 2191: 7.423603452015263e-07
Position 617: 7.331874480801553e-07
Position 612: 6.076513271415417e-07
Position 880: 5.487100467748132e-07
Position 569: 4.677819888824638e-07
Position 211: 4.480813722197316e-07
Position 1896: 3.794544019597968e-07
Position 279: 3.2530236062720346e-07
Position 1888: 3.0975067049694213e-07
Position 2076: 3.080324590781222e-07
Position 1899: 2.772313549038039e-07
Position 535: 2.6856878397628076e-07
Position 267: 2.6157819705041626e-07
Position 2765: 1.561998210640406e-07
Position 2446: 1.5527537342340207e-07
Position 540: 6.836781479780582e-09
Position 553: 2.0251660133066973e-09
Position 639: 1.9657270870238754e-09
Position 1071: 1.1125154627924406e-09
Position 1848: 1.0319704886832085e-09
Position 2173: 8.617872131716052e-10
Position 2146: 8.520419259655846e-10
Position 242: 7.647674020160535e-10
Position 812: 7.615104927604734e-10
Position 250: 7.185396810637735e-10
Position 796: 5.411136691129813e-10
Position 650: 7.345936527298997e-11
Position 909: 3.9404067681311786e-11
Position 564: 1.3214545574699472e-11
Position 90: 2.604171197411346e-12
Position 281: 1.120538306753371e-12
