Gene = ZC3HAV1L
Position 8899: 0.00520991057914359
Position 2438: 0.005062832616628657
Position 10063: 0.004779637102574647
Position 7203: 0.004548916731587776
Position 1065: 0.0044270216974584605
Position 10221: 0.004379161908303334
Position 5066: 0.004333081119742274
Position 7757: 0.004296424118718471
Position 1012: 0.004156156067381503
Position 6068: 0.003909027688559559
Position 8774: 0.003811815950520542
Position 804: 0.0037414639847925322
Position 906: 0.0036761530210117303
Position 8085: 0.003643102299805402
Position 167: 0.0035922474507912214
Position 10089: 0.00353060825723353
Position 1462: 0.0034276792804442987
Position 7740: 0.003288382993157305
Position 3156: 0.0032206488160599995
Position 9957: 0.003205712204802301
Position 1334: 0.003015383994934849
Position 9644: 0.0029259695676420124
Position 7849: 0.0026402089354841656
Position 1214: 0.0022188724015943092
Position 1664: 0.002135792020575455
Position 7165: 0.0020749036632206597
Position 9855: 0.002039719192689652
Position 8379: 0.0020192489433719265
Position 2837: 0.0019378901216535675
Position 9595: 0.001915457979403679
Position 9664: 0.001906635135423979
Position 607: 0.0017876212063877644
Position 7499: 0.0016901324457187002
Position 585: 0.0016121473164023511
Position 9568: 0.0015435313879944464
Position 1484: 0.001527189250780033
Position 1276: 0.0014747536138031815
Position 9482: 0.001450237511339419
Position 7090: 0.0013855191444039074
Position 2411: 0.0013499493075411915
Position 5048: 0.0013023090187520728
Position 1105: 0.0011750398130814777
Position 9787: 0.001042476353163587
Position 7801: 0.0009323136509186435
Position 7941: 0.0008307067921760719
Position 807: 0.0007149045068380894
Position 4906: 0.000686109567873532
Position 9740: 0.0006521708700495478
Position 9399: 0.0005928376512678078
Position 8355: 0.0005471729587083545
Position 2988: 0.0005362710900937525
Position 856: 0.0005205535300260365
Position 2368: 0.0005054953439907825
Position 8838: 0.0005033344245399509
Position 4948: 0.0004997154134485124
Position 2272: 0.0004731958405927011
Position 10239: 0.0004480904767885575
Position 311: 0.0004431523042871276
Position 2526: 0.00044014601337715944
Position 1587: 0.0004200271099916713
Position 2523: 0.00041384002074987215
Position 7683: 0.0004000864217000473
Position 8549: 0.00037656267767951005
Position 9520: 0.00035291975959187826
Position 9168: 0.0003421295741705958
Position 8323: 0.000284534375906067
Position 1091: 0.00027165040676829067
Position 1441: 0.0002602234246143972
Position 8173: 0.0002554923715521562
Position 5213: 0.00023368893583879444
Position 8919: 0.00023240163368250304
Position 1770: 0.00022407988906196044
Position 9651: 0.00020147444297404876
Position 5751: 0.00018175258578177598
Position 863: 0.0001607202965619215
Position 10132: 0.00015511426168698928
Position 2289: 0.00015220894405497333
Position 1617: 0.00012127508484400437
Position 137: 0.00011082877109075118
Position 3161: 0.00010026285486570508
Position 834: 9.976446980988045e-05
Position 10267: 9.294417811725866e-05
Position 2066: 9.126565808235757e-05
Position 441: 8.371017870175467e-05
Position 1701: 7.908337067109247e-05
Position 9978: 7.822428952809944e-05
Position 1070: 7.199148240089657e-05
Position 747: 5.338942169422773e-05
Position 1789: 5.239233113190007e-05
Position 253: 5.067953143170704e-05
Position 9610: 5.022704214287618e-05
Position 1899: 4.920246761713911e-05
Position 1669: 4.870602114065671e-05
Position 562: 4.55845354607861e-05
Position 1994: 4.469694939564213e-05
Position 9479: 4.361264175994989e-05
Position 1991: 4.078676611350106e-05
Position 1775: 3.395140710822628e-05
Position 10115: 3.366331092018827e-05
Position 1978: 3.146501649008045e-05
Position 1975: 3.131634784129358e-05
Position 7045: 3.05008058552555e-05
Position 323: 2.622054461079927e-05
Position 9068: 2.588087503599609e-05
Position 1810: 2.182060986086962e-05
Position 570: 2.179436802989595e-05
Position 9933: 2.1207775865307767e-05
Position 1971: 2.0715331406059727e-05
Position 9995: 2.00081396837227e-05
Position 3409: 1.790998690562453e-05
Position 9605: 1.751918060872087e-05
Position 10140: 1.5872394423216828e-05
Position 9299: 1.4742955172523992e-05
Position 9487: 1.4609297546309328e-05
Position 1062: 1.4303453016191542e-05
Position 612: 1.387207204206151e-05
Position 1957: 1.349063923402175e-05
Position 2857: 1.23961600592722e-05
Position 1285: 1.224935108493204e-05
Position 5083: 1.062349601978682e-05
Position 1600: 1.0403334052105236e-05
Position 8065: 1.0346912352634727e-05
Position 1807: 1.022195608213861e-05
Position 1756: 9.967158588976022e-06
Position 2545: 9.700105372960048e-06
Position 2016: 8.463338032427597e-06
Position 908: 8.24443613680621e-06
Position 2625: 8.206088103448308e-06
Position 305: 7.98790324245307e-06
Position 845: 7.895019740479015e-06
Position 8285: 7.181161388082917e-06
Position 2488: 7.081826548395546e-06
Position 10314: 6.609972249807524e-06
Position 7561: 6.5450743512916445e-06
Position 9490: 5.5066850880328795e-06
Position 736: 5.214022679091696e-06
Position 118: 4.473657082638926e-06
Position 1410: 4.339857131175488e-06
Position 9123: 4.249571210325999e-06
Position 2026: 3.97856068143533e-06
Position 1903: 3.7490117782902894e-06
Position 1076: 3.4745149399999677e-06
Position 1290: 3.155586816932048e-06
Position 8359: 2.9646436873985567e-06
Position 713: 2.9402131220589655e-06
Position 1301: 2.875343843168548e-06
Position 2138: 2.750793994567575e-06
Position 1737: 2.666370551049426e-06
Position 203: 2.213145060103038e-06
Position 1959: 2.11514902644692e-06
Position 170: 1.6918502006267026e-06
Position 2292: 1.351956983854052e-06
Position 1812: 1.3149404113378472e-06
Position 9071: 1.309581163506916e-06
Position 4446: 1.0815217419341347e-06
Position 2632: 1.033437124791243e-06
Position 356: 8.749746249024798e-07
Position 2074: 8.616288972249583e-07
Position 176: 7.088330730912683e-07
Position 1845: 7.085607022048481e-07
Position 447: 4.6792926759327985e-07
Position 7519: 3.935376873438937e-07
Position 152: 3.8183201197810575e-07
Position 113: 2.0562904369128176e-07
Position 1486: 1.7588423092483875e-07
Position 209: 1.654668379163341e-07
Position 384: 1.512844380954278e-07
Position 683: 1.2891783417015025e-07
Position 457: 1.225730723583926e-07
Position 1133: 1.1192814042194686e-07
Position 182: 8.626033315425481e-08
Position 104: 1.7589236570926768e-08
Position 185: 1.5251020828980404e-08
Position 3244: 1.2044217773711578e-08
Position 2105: 8.236845573112114e-09
Position 3057: 5.183905924780269e-09
Position 2023: 4.230615767398783e-09
Position 1752: 3.417276829624776e-09
Position 1650: 4.3192256497239987e-10
Position 1171: 3.53331221661483e-10
Position 381: 4.929584355984749e-11
Position 1925: 4.411288229393631e-12
