Gene = GORAB
Position 679: 8.260809584989067e-06
Position 1134: 7.887534226403931e-06
Position 14079: 7.409290897347517e-06
Position 871: 7.112951153610602e-06
Position 13471: 6.275133764539356e-06
Position 1056: 5.765370328740849e-06
Position 573: 4.915261588746569e-06
Position 16031: 4.406351211426193e-06
Position 549: 4.149674077309245e-06
Position 178: 3.8735987986966504e-06
Position 14203: 3.49963615757935e-06
Position 454: 3.18793222237809e-06
Position 15010: 2.5296771008513914e-06
Position 191: 2.3841822651195938e-06
Position 14282: 2.271713600053931e-06
Position 259: 2.1152437862829673e-06
Position 456: 2.0547995795869626e-06
Position 14918: 2.013647214423696e-06
Position 12918: 1.9673812623821753e-06
Position 2610: 1.9134015198597925e-06
Position 13947: 1.872127323059144e-06
Position 14500: 1.8309411217708342e-06
Position 2807: 1.773072231511636e-06
Position 10490: 1.6263124547127143e-06
Position 10508: 1.562620571650081e-06
Position 14035: 1.4919187900285101e-06
Position 13803: 1.388376411942153e-06
Position 2451: 1.2997990853081745e-06
Position 37: 1.268915239789847e-06
Position 10769: 1.2408904307153092e-06
Position 10936: 1.0594777469828883e-06
Position 538: 1.0131007051837918e-06
Position 324: 9.46340526193587e-07
Position 12748: 9.446633317701537e-07
Position 253: 6.759670531167564e-07
Position 409: 2.303777333785655e-07
Position 44: 1.565568181381201e-07
Position 962: 1.4147859882379843e-07
Position 659: 1.0783118528846754e-07
Position 1499: 1.0604367811191984e-07
Position 1336: 3.4675403790019627e-08
Position 13960: 1.2209488289337623e-08
Position 595: 5.787732683306402e-09
Position 35: 4.25610775963083e-09
Position 257: 1.7029563053751128e-09
Position 239: 7.566778983754714e-10
Position 838: 4.125408861650202e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10361: 0.9965583716893021
Position 12575: 0.9957869070675022
Position 7080: 0.8835628717573214
Position 8403: 0.5700804972644428
Position 14566: 0.11317646145620704
Position 17994: 0.11101299605903493
Position 19885: 0.10393615200174082
Position 1334: 0.10127399565000103
Position 817: 0.09966055752724559
Position 368: 0.09319935942610788
Position 20555: 0.08024553652061492
Position 17906: 0.07235614522730542
Position 20234: 0.07073625448713416
Position 11426: 0.06622086696236931
Position 11652: 0.06224561288480458
Position 6851: 0.061720296376020896
Position 20517: 0.059760475637379726
Position 17353: 0.05441006179789681
Position 17767: 0.05319790363354232
Position 12020: 0.052214582633160096
Position 19470: 0.05067709847306454
Position 19581: 0.04509838180920696
Position 16381: 0.0445832785728204
Position 17118: 0.03784806707724859
Position 8364: 0.03776034268251327
Position 15760: 0.036994448094616474
Position 11030: 0.03362266209194223
Position 11241: 0.031326013955020666
Position 8263: 0.031224982897520168
Position 415: 0.030163288924155415
Position 16054: 0.03003089327742284
Position 17741: 0.030004844242693212
Position 13024: 0.027175252712918898
Position 1371: 0.027037269055311335
Position 10186: 0.021643929840588237
Position 7857: 0.020797353812398913
Position 14791: 0.020397244957751425
Position 11431: 0.017684474920396077
Position 12965: 0.017667231362864837
Position 7971: 0.01739000687952535
Position 20746: 0.017258091970859046
Position 466: 0.01701695040583197
Position 19820: 0.01686412428411949
Position 2287: 0.01587587913640202
Position 6945: 0.0158648949583496
Position 15207: 0.01584092234988744
Position 198: 0.014999296084958369
Position 14307: 0.014611127086398158
Position 12183: 0.014289238331233753
Position 2501: 0.01261901900786333
Position 8300: 0.011851696516051453
Position 16815: 0.010312176006915403
Position 6922: 0.009399473663923479
Position 1368: 0.009075138007329784
Position 4223: 0.008756666974795562
Position 4180: 0.008734323300690794
Position 2945: 0.008640492899118673
Position 11355: 0.008481482896252649
Position 9295: 0.008258954362690144
Position 13433: 0.00798390740443628
Position 12909: 0.007766157595310741
Position 14341: 0.007465739089140969
Position 19676: 0.007367638334103857
Position 17297: 0.007242942959987444
Position 11996: 0.007018078048896775
Position 11165: 0.006988803899456475
Position 21144: 0.006016552786144599
Position 13917: 0.005954511875271002
Position 19994: 0.005621771823386991
Position 3953: 0.005353506097877984
Position 11934: 0.005269699353617865
Position 4084: 0.005260672218430121
Position 16643: 0.005144164756302029
Position 16570: 0.005014711040279986
Position 12933: 0.004907596907116777
Position 19326: 0.004634451072921553
Position 12811: 0.004197397993257202
Position 16283: 0.004131467400865436
Position 14833: 0.00399503749158979
Position 7322: 0.003985581352847865
Position 9644: 0.0038493136399692027
Position 7881: 0.0037648705223331195
Position 11656: 0.003571464320989935
Position 10163: 0.003463664051688545
Position 14740: 0.0034536393498038657
Position 5568: 0.003280197653413339
Position 7563: 0.0032146575976567233
Position 7097: 0.0031940336074143716
Position 18090: 0.0031929745676976804
Position 14600: 0.003178265902189882
Position 15977: 0.003070101586381222
Position 4212: 0.0029813975453236137
Position 11249: 0.002937869733140329
Position 10131: 0.0029012609743134035
Position 9587: 0.0028745310800971616
Position 863: 0.0028742937336327322
Position 7115: 0.0027049410994886987
Position 2899: 0.002611735078445196
Position 11607: 0.0025855784609091167
Position 15790: 0.002477956120618869
Position 13538: 0.002387252494708662
Position 12832: 0.002381689141373165
Position 16021: 0.002262101852798848
Position 4016: 0.002251000309493068
Position 1878: 0.002234218286323212
Position 10108: 0.002177209223742152
Position 17962: 0.0019717798900590806
Position 666: 0.0018802683025588413
Position 16405: 0.0017723161313551858
Position 19413: 0.0017115870667379798
Position 17799: 0.0016616605853557388
Position 7052: 0.0016101866181778665
Position 6510: 0.001533058606649115
Position 10979: 0.0015258997438360236
Position 12315: 0.0015139012531349778
Position 16170: 0.0015101096745300927
Position 15898: 0.0014747860885713185
Position 263: 0.0013556951925900657
Position 13330: 0.0013517084870332842
Position 382: 0.0013473692135172052
Position 2223: 0.001322083172483315
Position 11468: 0.0013090712240646362
Position 14013: 0.0012811165854467225
Position 4096: 0.0012786323893628532
Position 11283: 0.0012745998181780999
Position 1102: 0.0012740451800004934
Position 12986: 0.001244816493614015
Position 12045: 0.0012411172810345115
Position 16861: 0.0012314672812450535
Position 17067: 0.0012224092127125904
Position 1410: 0.0012200511366231388
Position 17249: 0.001212488730434198
Position 15445: 0.0011921071188665496
Position 16190: 0.0011495471955838817
Position 12784: 0.0011288595272291807
Position 16501: 0.0011134810781666365
Position 12880: 0.0011056519232740527
Position 11360: 0.0010932576038617605
Position 11204: 0.0010888895279823915
Position 10093: 0.0010440964923016242
Position 16522: 0.000968503201417137
Position 12491: 0.0009534878922279024
Position 15867: 0.0009443612966335971
Position 395: 0.0009427868522605345
Position 17246: 0.0009306511551626828
Position 15212: 0.0009163926553287353
Position 8312: 0.0009080405981612358
Position 16607: 0.0009058314590201372
Position 9197: 0.0008935222219508756
Position 11279: 0.0007313987541682839
Position 5928: 0.000727345875129387
Position 15156: 0.0007267900634440168
Position 7648: 0.0007249122845045809
Position 11364: 0.0007212773126098668
Position 3921: 0.0007085204618143983
Position 1087: 0.000685760898039298
Position 15005: 0.0006282092515058407
Position 5424: 0.0006173137335837869
Position 938: 0.0006162544041366732
Position 1233: 0.000589876325460604
Position 5060: 0.0005877719229768332
Position 12866: 0.0005227608386074682
Position 5525: 0.0005225106302591418
Position 13397: 0.0005061728697218743
Position 16958: 0.0005035158345067605
Position 12591: 0.0004931232454352518
Position 14473: 0.0004382410801020128
Position 16457: 0.0004307239437061148
Position 12131: 0.00042066309375828086
Position 2524: 0.00041452557717544286
Position 3613: 0.0003961922955166824
Position 11637: 0.00036876827581330265
Position 15951: 0.0003514479746467986
Position 10688: 0.0003252537064117542
Position 16479: 0.0003237870581793629
Position 15572: 0.00032303365887790246
Position 233: 0.00029028666281442905
Position 1432: 0.0002776042492068665
Position 16023: 0.00025010416749411517
Position 11043: 0.00024156068813612996
Position 13489: 0.0002409508168399494
Position 8206: 0.00020962192109009434
Position 15031: 0.00020490121106311562
Position 2136: 0.00020113220049720944
Position 2796: 0.00019996791973835644
Position 12674: 0.00019863632038859172
Position 563: 0.00019382635491555788
Position 3181: 0.0001916036885823829
Position 11615: 0.00018569833680812028
Position 306: 0.000185410088861272
Position 13946: 0.000179798102263358
Position 13860: 0.00017721447485855507
Position 204: 0.00016809153653906463
Position 175: 0.0001655820071496428
Position 1611: 0.00016510345048401326
Position 11545: 0.00015328402318884424
Position 14517: 0.00015196215403846716
Position 14650: 0.00014251966190265367
Position 14369: 0.00014038240090716642
Position 13512: 0.0001338747961631062
Position 13442: 0.0001318201855272011
Position 12612: 0.0001263121709960755
Position 13004: 0.00012275506246987492
Position 15826: 0.000106734431135831
Position 1030: 5.9900205797306983e-05
Position 14203: 5.7870776810278876e-05
Position 14876: 4.6016948339138813e-05
Position 14809: 4.427890902952643e-05
Position 1054: 4.0509973571268276e-05
Position 962: 3.968409088565432e-05
Position 11071: 3.9521590151107754e-05
Position 13717: 3.925223503379312e-05
Position 15486: 3.879271584290318e-05
Position 14363: 3.620875833628868e-05
Position 544: 2.8069799206507795e-05
Position 269: 2.6045589707271915e-05
Position 11040: 2.4741183155516973e-05
Position 14141: 1.863896385531206e-05
Position 566: 1.8257172390619115e-05
Position 1124: 1.6509376844171405e-05
Position 606: 1.5414155389487e-05
Position 1129: 1.2124601094371524e-05
Position 819: 1.1988458442469316e-05
Position 503: 1.1058979869377652e-05
Position 584: 1.0768645634139893e-05
Position 14232: 9.839288815893763e-06
Position 218: 7.88054634282561e-06
Position 498: 7.6291934905231805e-06
Position 296: 7.216795134070483e-06
Position 12938: 6.788901138047135e-06
Position 764: 6.748366063781454e-06
Position 1407: 6.42785618168551e-06
Position 4046: 5.841494540961901e-06
Position 679: 5.74113615579869e-06
Position 1993: 5.462774904417199e-06
Position 569: 5.333636436530801e-06
Position 471: 5.186614494920446e-06
Position 481: 4.804642726185341e-06
Position 13081: 4.614393439748403e-06
Position 1831: 4.61319772386249e-06
Position 13031: 3.929682382162876e-06
Position 437: 3.7103950232990144e-06
Position 871: 3.226174420610964e-06
Position 2172: 2.9642874612958354e-06
Position 1207: 2.893730253983698e-06
Position 343: 2.417986943196544e-06
Position 703: 2.3193621519300746e-06
Position 10585: 2.3027548304673628e-06
Position 14454: 2.28476147047186e-06
Position 12885: 2.03674186854237e-06
Position 592: 2.0245060925903256e-06
Position 1575: 1.8905998730309968e-06
Position 347: 1.8539024961311848e-06
Position 2692: 1.6974764483421318e-06
Position 14766: 1.5975441703483983e-06
Position 311: 1.508710339822833e-06
Position 10694: 1.504618539876067e-06
Position 448: 1.1330357110602e-06
Position 898: 1.0745190357210514e-06
Position 349: 1.043947162252907e-06
Position 1996: 8.926974636494212e-07
Position 1521: 8.409577381247679e-07
Position 1434: 7.743114338808529e-07
Position 12359: 6.489588452996291e-07
Position 12274: 5.213637418936314e-07
Position 1506: 4.4167105283302425e-07
Position 697: 4.172770960801693e-07
Position 12297: 4.044731164500234e-07
Position 206: 3.7910824680342663e-07
Position 13121: 3.7862611735672765e-07
Position 785: 3.6427402202605934e-07
Position 13885: 3.521349880398906e-07
Position 587: 3.241024994946891e-07
Position 10713: 3.214957257719098e-07
Position 641: 3.1376823514918366e-07
Position 245: 2.084451509908239e-07
Position 431: 1.282991098030503e-07
Position 12935: 4.827058378418219e-08
Position 433: 4.254372352574784e-08
Position 509: 4.0462934582904564e-08
Position 324: 3.332439298931626e-08
Position 279: 2.8859478996861754e-08
Position 13332: 1.3442866508927235e-08
Position 441: 7.968766883994964e-09
Position 308: 7.196161434995937e-09
Position 148: 1.2144779748135555e-09
Position 731: 1.1909986205986184e-09
Position 2365: 1.0663485786347498e-09
Position 2316: 9.6700027040727e-10
Position 163: 3.250151645225949e-10
Position 155: 2.609924836346524e-10
Position 104: 1.7626650892025963e-10
Position 336: 1.166105682072741e-10
Position 145: 7.20774277227438e-11
Position 113: 3.641791303237468e-11
Position 127: 2.2758247643629206e-11
Position 138: 1.4634573125564943e-11
Position 135: 9.33503503057322e-12
Position 124: 3.197130328244919e-12
Position 515: 2.638490860815886e-13
Position 526: 9.59544716147371e-14
Position 523: 8.485592619801266e-14
Position 520: 4.811613049663438e-14
