Gene = PI4KB
Position 10140: 0.003963257094332254
Position 34624: 0.0038405545392351135
Position 33215: 0.003630922070675278
Position 28561: 0.0033118891649995064
Position 11743: 0.00324319816611718
Position 32650: 0.0030096873563996507
Position 2262: 0.0027176055370001263
Position 34030: 0.0022332832260064358
Position 33366: 0.0021618837699084853
Position 35212: 0.0020841433122602117
Position 35098: 0.0019528045733493197
Position 2107: 0.0018449002823205224
Position 21616: 0.0017400457229782575
Position 35201: 0.001560061298875333
Position 2434: 0.0015178802209674853
Position 16058: 0.0014762217399424517
Position 25796: 0.0014594143992978502
Position 173: 0.0014345388621095705
Position 15422: 0.0013346316803942797
Position 14292: 0.0013299907733585288
Position 557: 0.0013207285817913848
Position 34975: 0.0012833647081932917
Position 33239: 0.0011424872816571674
Position 524: 0.001116137144041563
Position 1890: 0.0010427368502402051
Position 1321: 0.0010298220823235745
Position 2590: 0.001012340720204548
Position 34133: 0.0009739116294822759
Position 8528: 0.0008849367556194937
Position 22246: 0.000833471436982054
Position 6906: 0.0007930726884456921
Position 2466: 0.0005777399910036853
Position 34835: 0.0005342561114809974
Position 25473: 0.0004105443940998343
Position 33909: 0.0003831740411306437
Position 34802: 0.0003433203166388413
Position 1617: 0.00032462829755968434
Position 26474: 0.0003095940659803336
Position 2625: 0.000295712203739536
Position 1821: 0.000286019230653584
Position 28194: 0.0002792446701560834
Position 27269: 0.00024217793654992864
Position 1108: 0.00020105727136504657
Position 2316: 0.00019130712632788572
Position 8485: 0.0001785250869483938
Position 29415: 0.0001779869980934146
Position 2584: 0.0001721265788949863
Position 25475: 0.0001649417639901586
Position 7764: 0.0001509887718992303
Position 28801: 0.00014558865347044056
Position 32285: 0.00013889658870013395
Position 33612: 0.00013323288579162866
Position 5247: 0.0001292505923884076
Position 1656: 0.00012462005167549316
Position 1785: 0.0001237443497798487
Position 33734: 0.0001094996674864118
Position 5455: 0.00010608066115156347
Position 1228: 9.254151335268799e-05
Position 152: 9.111260419016821e-05
Position 5139: 8.087355103506768e-05
Position 508: 7.549903102088874e-05
Position 34195: 6.811573427611275e-05
Position 149: 5.981748733145703e-05
Position 1722: 5.959900148453931e-05
Position 8309: 5.914642051390849e-05
Position 34264: 4.897025041122367e-05
Position 428: 4.811474057349997e-05
Position 3162: 4.605790609285667e-05
Position 991: 4.596088799022035e-05
Position 3285: 4.509116425325425e-05
Position 1811: 4.367361592000025e-05
Position 143: 4.327990437907207e-05
Position 1368: 4.119694261803099e-05
Position 33953: 4.0684766837159864e-05
Position 1390: 4.012410059804908e-05
Position 376: 3.729595888188641e-05
Position 646: 3.7270137242700956e-05
Position 2888: 3.50036833591418e-05
Position 2215: 3.43093182212729e-05
Position 1731: 3.2236831880304e-05
Position 1118: 2.903869049773233e-05
Position 334: 2.519844013214296e-05
Position 33826: 2.492183134995866e-05
Position 1807: 2.4352397332016857e-05
Position 1697: 1.986752957121688e-05
Position 1467: 1.9758566885359394e-05
Position 25479: 1.9422501778571426e-05
Position 1800: 1.7538403560344874e-05
Position 22: 1.6958214900530404e-05
Position 29083: 1.5452404827656932e-05
Position 8064: 1.2928484508701188e-05
Position 6957: 1.2859427337775497e-05
Position 6197: 1.2770330738585976e-05
Position 1401: 1.2578763268637119e-05
Position 29357: 1.2012220349955777e-05
Position 2326: 1.158408568017828e-05
Position 14097: 1.0358208175597596e-05
Position 1756: 1.0150794279036154e-05
Position 5910: 9.860561097681927e-06
Position 506: 9.11467513490752e-06
Position 13149: 8.922624913826808e-06
Position 34385: 8.53657255282943e-06
Position 11102: 8.5104959578039e-06
Position 2167: 8.487091557439582e-06
Position 253: 8.227655283162814e-06
Position 730: 7.630318547682415e-06
Position 8823: 7.542210432029173e-06
Position 9848: 7.383825609118196e-06
Position 1422: 7.226061598130387e-06
Position 2274: 7.2119598908406325e-06
Position 12300: 7.192715465144346e-06
Position 1825: 7.172639972964807e-06
Position 3548: 7.154101836538426e-06
Position 10265: 6.996635391941846e-06
Position 35029: 6.662282542160065e-06
Position 2872: 6.161660803054415e-06
Position 4845: 5.809695741210957e-06
Position 2118: 5.696316485568726e-06
Position 481: 4.9806362197181285e-06
Position 12116: 4.980521253544203e-06
Position 11284: 4.799731246704024e-06
Position 11338: 4.41025400735059e-06
Position 1239: 4.315917986041549e-06
Position 5486: 4.130853166399846e-06
Position 1316: 3.835874678883983e-06
Position 8013: 3.303825338690005e-06
Position 6610: 3.144238151407834e-06
Position 4703: 3.0971479552783147e-06
Position 7972: 3.035817900505826e-06
Position 178: 2.817783349942941e-06
Position 26903: 2.7981817964378735e-06
Position 3846: 2.379679812888201e-06
Position 34242: 2.169747872364528e-06
Position 3665: 1.9210439860138062e-06
Position 4784: 1.7334672857679038e-06
Position 7733: 1.6972275685124317e-06
Position 5269: 1.6899106318964535e-06
Position 4058: 1.631080858569822e-06
Position 27805: 1.5786949453376178e-06
Position 176: 1.5374153663869244e-06
Position 4729: 1.4101396471165701e-06
Position 5127: 1.378390124079198e-06
Position 186: 1.2951917018627867e-06
Position 6046: 1.1810764477614346e-06
Position 5313: 1.155229694796142e-06
Position 25925: 1.0889168144971902e-06
Position 26662: 8.639813781575381e-07
Position 25741: 6.92348507272744e-07
Position 26060: 6.640691709147706e-07
Position 26028: 6.247005212071265e-07
Position 26518: 4.464804073978604e-07
Position 26887: 4.297814220395919e-07
Position 26184: 3.7914822855778965e-07
Position 26828: 3.480340133253459e-07
Position 25756: 2.340803466994432e-07
Position 26743: 2.0808614704161092e-07
Position 26536: 2.0636420694011725e-07
Position 33519: 6.640859195796784e-08
Position 27390: 4.947158229585668e-08
Position 195: 4.3746377463375645e-08
Position 27128: 3.749295351278369e-08
Position 27516: 3.2985140887381863e-08
Position 33545: 3.137290190425277e-08
Position 27849: 2.9238196706937433e-08
Position 3448: 2.5058756331461563e-08
Position 3245: 2.036512815702847e-08
Position 311: 1.4510066383478656e-08
Position 7265: 1.4175506799298689e-08
Position 33669: 1.2569351059088318e-08
Position 3508: 1.1294868389525416e-08
Position 273: 1.1196364202012023e-08
Position 4153: 9.65753051322594e-09
Position 26101: 7.050441925056805e-09
Position 4228: 3.173614335103858e-09
Position 423: 2.4917950865493274e-09
Position 332: 2.4636537666283394e-09
Position 830: 2.041007292797804e-09
Position 2870: 7.867129977844492e-10
Position 872: 3.2142928573726924e-11
Position 341: 1.0001224136081234e-11
Position 440: 6.593531999014113e-12
Position 409: 5.740963939687373e-12
Position 670: 1.7625475358888666e-12
Position 1205: 1.0134721055410332e-12
Position 786: 7.928602914287746e-13
Position 1181: 7.045801973095467e-14
Position 1114: 3.661416351406034e-14
Position 1214: 2.5754668155790732e-14
Position 1020: 2.5635450969613122e-14
Position 456: 6.685402319919506e-15
Position 466: 3.883978297615554e-15
Position 717: 2.790788351759055e-22
Position 637: 1.4862887655896583e-22

Sorted 3' Splice Sites (High to Low Probability):
Position 21293: 0.9999884752546567
Position 33518: 0.9994462373479229
Position 2739: 0.9854457162077797
Position 25689: 0.9846147690382251
Position 25358: 0.8246916151155239
Position 24006: 0.8057119366321939
Position 33115: 0.7247495528653526
Position 28697: 0.644836638754072
Position 34194: 0.6402253381402859
Position 17401: 0.4811174120600656
Position 34623: 0.24789671608960723
Position 35542: 0.2466165254315777
Position 32609: 0.23015411424530005
Position 15766: 0.17899836000453553
Position 25377: 0.1618542332078212
Position 34487: 0.14963638197945908
Position 32949: 0.14589707300246427
Position 33796: 0.1404011578475216
Position 11839: 0.13174249708203176
Position 11984: 0.10744273193279098
Position 32519: 0.10485397685397325
Position 8696: 0.092784612052749
Position 17514: 0.0916387098108978
Position 28583: 0.08970822301344107
Position 28742: 0.07925794229327801
Position 34654: 0.07195828507670061
Position 32650: 0.06374496080475625
Position 35131: 0.06060265745763968
Position 11965: 0.06013972771708877
Position 34427: 0.05781142622279455
Position 11808: 0.05582144388914904
Position 33144: 0.04949619348740014
Position 33187: 0.04386582164542959
Position 8699: 0.03898495105918551
Position 19855: 0.0372338430332013
Position 34915: 0.036300986582908513
Position 34484: 0.034759732066921976
Position 2040: 0.034576016227495836
Position 35039: 0.031200932606997814
Position 277: 0.030486462896885662
Position 28913: 0.030038096548820524
Position 34020: 0.028205587928726374
Position 34884: 0.02628070153672024
Position 8587: 0.024762069408769596
Position 8370: 0.02452315751228476
Position 29500: 0.02400806394718791
Position 35276: 0.022961912352950514
Position 35187: 0.022631950645882207
Position 22238: 0.022196133432226206
Position 4629: 0.015419085122869979
Position 8653: 0.01445844755946274
Position 34066: 0.014268173871886959
Position 4607: 0.013127427069838821
Position 33147: 0.010589905982592443
Position 23827: 0.009383172068557726
Position 4758: 0.008861769699222146
Position 28359: 0.008501872524687891
Position 32955: 0.008120905362945043
Position 1569: 0.007393023376292796
Position 25264: 0.0068286251801789755
Position 34125: 0.0060286783967117485
Position 28538: 0.0059189778170762606
Position 33938: 0.005291348844325327
Position 35293: 0.005089554714701191
Position 28948: 0.00505092090618946
Position 27268: 0.004971494161151138
Position 34674: 0.004906438199075449
Position 1951: 0.004704931801958415
Position 33878: 0.004581535130584689
Position 1519: 0.004509008830324725
Position 25795: 0.0044573527438026336
Position 28980: 0.004244297024779456
Position 1283: 0.004107011990208635
Position 32336: 0.004067647494685013
Position 27413: 0.00403713183854144
Position 10019: 0.003966297724655757
Position 28654: 0.00370256295613962
Position 28598: 0.0036391099068009553
Position 27077: 0.0035993391034276215
Position 28977: 0.003591960998431637
Position 8791: 0.0034729993781309923
Position 1882: 0.003393925298696614
Position 11631: 0.00324319816611718
Position 234: 0.0032409892064230485
Position 25396: 0.0032244790452344734
Position 33337: 0.0032233173095460783
Position 2785: 0.003125685474243655
Position 8740: 0.002976307328044212
Position 258: 0.0029110219861905587
Position 28477: 0.0027142479660543237
Position 29516: 0.0026929128853988727
Position 29543: 0.0026524776448123262
Position 8669: 0.002556913331501975
Position 28887: 0.002543397537980291
Position 466: 0.0025235485100010575
Position 29007: 0.0022525966438830054
Position 35157: 0.002250053619371474
Position 201: 0.002177573124179462
Position 32585: 0.002137721235395815
Position 2097: 0.0021210011201149483
Position 34093: 0.002104598625966409
Position 34430: 0.0020465859614332053
Position 32156: 0.0020249862495081545
Position 8674: 0.0019831430566051257
Position 34727: 0.001766523416183358
Position 29289: 0.0017380301548285868
Position 1153: 0.0016300997574443933
Position 35261: 0.0016294936371345793
Position 28777: 0.0015669175131054621
Position 2106: 0.001552750095398156
Position 242: 0.0014997203648281822
Position 15953: 0.0014762217399424517
Position 15332: 0.0013346316803942802
Position 14166: 0.0013299907733585288
Position 2741: 0.0012880373116096486
Position 29090: 0.0012442982764799945
Position 2320: 0.0012430663099988993
Position 28622: 0.001221616215037397
Position 35464: 0.0011648009251041672
Position 1606: 0.001148533808716453
Position 34081: 0.0010667598067524513
Position 8366: 0.0010388529307845343
Position 27461: 0.001013962391936205
Position 25227: 0.0010023604534648855
Position 35219: 0.000981471768889593
Position 27296: 0.0009657559428335988
Position 4821: 0.0009439894167497964
Position 2261: 0.0009238256781229173
Position 25237: 0.0008664885000461779
Position 34854: 0.000736553298771639
Position 1788: 0.0006882163879112729
Position 1754: 0.0006483200473581003
Position 28671: 0.0006353302226837095
Position 34132: 0.0005709895741021491
Position 218: 0.0005694007702693631
Position 2782: 0.0005039878900756934
Position 28285: 0.0004949742552186244
Position 2355: 0.0004849295454129515
Position 27052: 0.0003921055399614343
Position 6771: 0.0003901739116913268
Position 29178: 0.0003874863137235196
Position 4691: 0.00038527574138848297
Position 6750: 0.0003737395994676134
Position 1630: 0.0003548118926474914
Position 2370: 0.00034729208693953204
Position 1504: 0.0003441764570626452
Position 33403: 0.00034086092778928194
Position 28703: 0.0003278550270962743
Position 25698: 0.00031763318063187843
Position 35561: 0.0003163627754226918
Position 25745: 0.0003148439688641624
Position 2398: 0.0003131541381979211
Position 25548: 0.00030560983395606293
Position 27919: 0.00027789938245382855
Position 282: 0.00027341731864692555
Position 4775: 0.0002658717857808613
Position 27310: 0.00026487900764836093
Position 27243: 0.00026406575236458856
Position 1532: 0.00025797398166967664
Position 1328: 0.0002342742532414987
Position 1379: 0.0002322560987100581
Position 960: 0.00022812281073363407
Position 28219: 0.00020050132321911002
Position 2815: 0.000195191093176993
Position 34330: 0.00018411498663524012
Position 29075: 0.0001825990398447131
Position 25628: 0.0001792051755901221
Position 34212: 0.0001746179400139754
Position 26390: 0.0001702086188541672
Position 25756: 0.00016743639729053283
Position 159: 0.00016388069596098376
Position 29121: 0.00016163610675653612
Position 1411: 0.00015696389234752734
Position 7638: 0.00015268599946774268
Position 1637: 0.00014406510588363324
Position 1961: 0.00014260012408810378
Position 33560: 0.00014151631858666587
Position 2130: 0.00013876517708065404
Position 29407: 0.0001354025563824839
Position 4834: 0.00013517485284420582
Position 29372: 0.00013335094424069636
Position 27217: 0.00013201641601130515
Position 1105: 0.00012150201089481069
Position 34373: 0.00011673204117888118
Position 2211: 0.00010522656682340958
Position 5370: 0.00010029151241084717
Position 27127: 9.874403920656927e-05
Position 1972: 9.821010502011436e-05
Position 287: 9.464765941661927e-05
Position 34341: 8.531115924062406e-05
Position 2534: 8.433445209161522e-05
Position 1903: 8.100389438015498e-05
Position 5179: 8.065873181888147e-05
Position 28406: 7.735817247308673e-05
Position 33755: 7.584895696242819e-05
Position 26433: 7.493747165336582e-05
Position 33777: 7.484765930164176e-05
Position 25568: 7.457392715498714e-05
Position 27431: 7.409540711970918e-05
Position 33691: 7.208600161517018e-05
Position 25576: 7.133804510989961e-05
Position 208: 7.088837189442559e-05
Position 1187: 6.739242732476961e-05
Position 1358: 6.688867226524147e-05
Position 1727: 6.546069192862728e-05
Position 2358: 6.331491013056386e-05
Position 1440: 5.995269785558841e-05
Position 28549: 5.9829465508643066e-05
Position 27420: 5.933465193890408e-05
Position 8165: 5.9146420513908484e-05
Position 5182: 5.508018260244299e-05
Position 2701: 5.2185972165546716e-05
Position 5002: 4.640686679296242e-05
Position 2049: 4.639791423952274e-05
Position 28193: 4.470842081614257e-05
Position 26310: 4.424154469778438e-05
Position 27336: 4.222242584651653e-05
Position 32210: 3.901236630592784e-05
Position 1121: 3.7026998456790914e-05
Position 163: 3.655360800501981e-05
Position 1706: 3.466140641760264e-05
Position 786: 3.0161525276667175e-05
Position 28451: 2.846333437512797e-05
Position 2110: 2.844501836300911e-05
Position 1889: 2.7611851727052843e-05
Position 6694: 2.694694169552427e-05
Position 3144: 2.421972333664084e-05
Position 1363: 2.383939966961306e-05
Position 1541: 2.3383370982632732e-05
Position 27214: 2.143644066877038e-05
Position 27480: 2.114417586977746e-05
Position 3147: 2.103148686599139e-05
Position 89: 2.0116757766538996e-05
Position 2688: 1.9131886282725158e-05
Position 167: 1.7881480025727664e-05
Position 29100: 1.731343774078964e-05
Position 27358: 1.7284656268869298e-05
Position 512: 1.69890050148465e-05
Position 7949: 1.5784866411388184e-05
Position 1401: 1.5646890236345906e-05
Position 26359: 1.4915198110277295e-05
Position 6804: 1.419666197149517e-05
Position 1611: 1.3892077046700466e-05
Position 2950: 1.388526715192789e-05
Position 34143: 1.3349197655026385e-05
Position 2415: 1.3226934326004284e-05
Position 1671: 1.1740227392493316e-05
Position 2813: 1.1166748590022467e-05
Position 13841: 1.0358208175597596e-05
Position 692: 1.035041440703807e-05
Position 34678: 1.00384263276927e-05
Position 332: 9.785616586819984e-06
Position 29432: 9.60504288133759e-06
Position 823: 9.524031276872438e-06
Position 172: 9.514110264576614e-06
Position 1309: 9.476101583783672e-06
Position 2502: 9.391037042630311e-06
Position 11147: 9.209985254054609e-06
Position 13001: 8.922624913826808e-06
Position 11015: 8.510495957803898e-06
Position 33482: 8.288256793552738e-06
Position 4966: 8.07505634874329e-06
Position 481: 7.753575439966729e-06
Position 1386: 7.492993023327926e-06
Position 5096: 7.374524251640021e-06
Position 916: 7.307080959935849e-06
Position 1998: 7.003231012935389e-06
Position 5727: 6.818126283273083e-06
Position 4999: 6.695289921714929e-06
Position 1842: 6.664199212865271e-06
Position 549: 6.569408259468523e-06
Position 9685: 6.104266104716548e-06
Position 1981: 6.0692924095790744e-06
Position 26395: 6.012777801457885e-06
Position 6072: 5.995225017118826e-06
Position 3430: 5.848773978217431e-06
Position 3021: 5.75770076577371e-06
Position 170: 5.7256667121878825e-06
Position 1993: 5.550222872403616e-06
Position 1349: 5.52702027023906e-06
Position 1437: 4.812165702245518e-06
Position 1020: 4.758315388862259e-06
Position 5029: 4.679062253312537e-06
Position 86: 4.437286970244512e-06
Position 1390: 4.366668569664449e-06
Position 12264: 4.216831014642409e-06
Position 5294: 4.116801934893688e-06
Position 384: 3.717088689597882e-06
Position 34157: 3.5871603874421484e-06
Position 7966: 3.4832613365088378e-06
Position 28545: 3.452297503653536e-06
Position 1366: 3.2000060517013398e-06
Position 1325: 3.0982156323793024e-06
Position 12162: 2.9758844505019364e-06
Position 1306: 2.72831776320835e-06
Position 325: 2.598763764534968e-06
Position 29183: 2.5419966278638484e-06
Position 308: 2.423001238403308e-06
Position 3003: 2.3941544288136892e-06
Position 1068: 2.3830135883517e-06
Position 5791: 2.3746947527770726e-06
Position 10159: 2.153456069563801e-06
Position 5949: 2.090627254701337e-06
Position 3713: 2.074135226580557e-06
Position 27486: 2.045501496247836e-06
Position 341: 1.971776199500593e-06
Position 3575: 1.9205932471176847e-06
Position 6487: 1.887638145460045e-06
Position 4969: 1.8190560898482907e-06
Position 10181: 1.802548998874855e-06
Position 6019: 1.7335658591030068e-06
Position 29200: 1.726134277699681e-06
Position 26839: 1.6137522865706855e-06
Position 5049: 1.5184441544818656e-06
Position 2888: 1.4714576935071624e-06
Position 3165: 1.462261827940493e-06
Position 3089: 1.4486384243740506e-06
Position 28982: 1.4194348857160437e-06
Position 28131: 1.3452877022547074e-06
Position 5787: 1.3239048303828736e-06
Position 9578: 1.279559504401648e-06
Position 6358: 1.256600005947786e-06
Position 26674: 1.0595907258971605e-06
Position 25994: 1.0040233734674686e-06
Position 2953: 9.786896290757874e-07
Position 5745: 9.582607728319647e-07
Position 2649: 9.522484995001611e-07
Position 6043: 8.761320614239298e-07
Position 6863: 8.750009575076028e-07
Position 6141: 8.669208798751449e-07
Position 3936: 8.497895252844835e-07
Position 27801: 8.317560383655748e-07
Position 3960: 7.858850398296964e-07
Position 5952: 7.745105725420946e-07
Position 3092: 7.311102775520225e-07
Position 3330: 6.161814627247733e-07
Position 34250: 6.082574197648859e-07
Position 2746: 4.972023659065214e-07
Position 26570: 4.3440707404514083e-07
Position 26781: 4.218026094051089e-07
Position 4641: 3.7133459653784874e-07
Position 33739: 3.645030723458717e-07
Position 3811: 3.0109007952487696e-07
Position 3244: 2.3441988608534377e-07
Position 26812: 2.079355076738267e-07
Position 26517: 1.5007822719582367e-07
Position 26719: 1.4479980030959884e-07
Position 26641: 1.392835102909477e-07
Position 26575: 1.0418976001529326e-07
Position 26765: 1.0390680198170819e-07
Position 33711: 9.735460491129715e-08
Position 26485: 8.48110876163802e-08
Position 33728: 4.333475956615256e-08
Position 26353: 3.300136009942849e-08
Position 26407: 2.8498180532877165e-08
Position 26011: 2.3049688099103703e-08
Position 25906: 2.1085645580203292e-08
Position 26463: 1.9352465821173775e-08
Position 26122: 1.6018141989367255e-08
Position 7176: 1.417550679929871e-08
Position 27501: 1.3100734648225337e-08
Position 27804: 1.1868763284146706e-08
Position 33766: 1.1776941530521384e-08
Position 26534: 1.128842614480193e-08
Position 26442: 1.0124269152951957e-08
Position 26096: 8.88885001332594e-09
Position 25804: 8.644326227144803e-09
Position 25876: 8.010874636500259e-09
Position 3284: 4.314930875443051e-09
Position 3207: 3.2470163836212795e-09
Position 4101: 3.1990388312557136e-09
Position 3447: 2.7801762524452524e-09
Position 4008: 2.2072666607255768e-09
Position 3753: 2.1009821485282126e-09
Position 3197: 2.050841377997799e-09
Position 3327: 1.7970876897701791e-09
Position 3295: 1.6230306091746987e-09
Position 3335: 1.3093203482561257e-09
Position 3023: 1.1971021212970263e-09
Position 4178: 5.498383010340867e-10
Position 4152: 5.343196489567284e-10
Position 3061: 4.85640297669369e-10
Position 26149: 4.5277710020260276e-10
Position 3942: 3.1960300998954364e-10
Position 3465: 2.342902607595878e-10
Position 3367: 2.3200190699185371e-10
Position 2619: 1.713673504817685e-10
Position 33759: 1.5524749207923414e-10
Position 2891: 7.807188141010692e-11
Position 1795: 7.66052920192471e-11
Position 2574: 6.79381240288817e-11
Position 1128: 6.349730448160287e-11
Position 670: 5.161792817674534e-11
Position 1585: 4.722093408588417e-11
Position 1546: 4.471317185553853e-11
Position 1911: 4.01594082855365e-11
Position 920: 3.954013766354875e-11
Position 852: 3.590404680179881e-11
Position 1900: 3.5445610918443285e-11
Position 591: 2.9961513566968016e-11
Position 1340: 2.5678305471121612e-11
Position 1398: 1.473589473544494e-11
Position 1107: 1.4535202589897765e-11
Position 1334: 1.1966492886678334e-11
Position 2555: 1.0420484470060674e-11
Position 33347: 8.968909114968416e-12
Position 26350: 2.2895056385823625e-12
Position 26278: 2.1083387336211954e-12
Position 26288: 1.7222933128266907e-12
Position 26413: 1.7115620170962654e-12
Position 26331: 7.450194313126344e-13
Position 26436: 6.916233080928845e-13
Position 1181: 2.4232927854156054e-13
Position 27442: 8.87194677196868e-14
Position 991: 6.855739445397645e-14
Position 935: 6.128424340869398e-14
Position 2143: 4.807684650698851e-14
Position 103: 1.4794662373394756e-14
Position 1460: 2.6450281476719802e-15
Position 1137: 8.833964791555429e-16
Position 846: 3.8478631802122136e-16
